,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-04-28 21:06:21.980745+08:00,2025-04-28 21:06:21.980745+08:00,HSI,辛亥,壬午,丁亥,丙辰,乙未,乙巳,庚子,庚寅,辛亥,壬未,癸未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,805752900101098157,2025-04-25 13:06:23.899673+08:00
1,2025-04-29 21:06:21.980745+08:00,2025-04-29 21:06:21.980745+08:00,HSI,癸亥,癸未,戊子,戊辰,乙未,乙巳,庚子,庚寅,癸亥,癸申,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,229433660380944706,2025-04-25 13:06:23.899673+08:00
2,2025-04-30 21:06:21.980745+08:00,2025-04-30 21:06:21.980745+08:00,HSI,乙亥,甲申,己丑,庚辰,乙未,乙巳,庚子,庚寅,乙亥,甲酉,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8452834044222163692,2025-04-25 13:06:23.899673+08:00
3,2025-05-01 21:06:21.980745+08:00,2025-05-01 21:06:21.980745+08:00,HSI,丁亥,乙酉,庚寅,壬辰,乙未,乙巳,庚子,庚寅,丁亥,乙戌,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13313372520705703480,2025-04-25 13:06:23.899673+08:00
4,2025-05-02 21:06:21.980745+08:00,2025-05-02 21:06:21.980745+08:00,HSI,己亥,丙戌,辛卯,甲辰,乙未,乙巳,庚子,庚寅,己亥,丙亥,己未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,17838031618369015026,2025-04-25 13:06:23.899673+08:00
5,2025-05-05 21:06:21.980745+08:00,2025-05-05 21:06:21.980745+08:00,HSI,乙亥,己丑,甲午,庚辰,辛巳,乙巳,庚子,丙子,乙亥,己寅,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2581895749293164153,2025-04-25 13:06:23.899673+08:00
6,2025-05-06 21:06:21.980745+08:00,2025-05-06 21:06:21.980745+08:00,HSI,丁亥,庚寅,乙未,壬辰,辛巳,乙巳,庚子,丙子,丁亥,庚卯,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3799568243181609377,2025-04-25 13:06:23.899673+08:00
7,2025-05-07 21:06:21.980745+08:00,2025-05-07 21:06:21.980745+08:00,HSI,己亥,辛卯,丙申,甲辰,辛巳,乙巳,庚子,丙子,己亥,辛辰,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,10349730248642280022,2025-04-25 13:06:23.899673+08:00
8,2025-05-08 21:06:21.980745+08:00,2025-05-08 21:06:21.980745+08:00,HSI,辛亥,壬辰,丁酉,丙辰,辛巳,乙巳,庚子,丙子,辛亥,壬巳,丙巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,345765818509727051,2025-04-25 13:06:23.899673+08:00
9,2025-05-09 21:06:21.980745+08:00,2025-05-09 21:06:21.980745+08:00,HSI,癸亥,癸巳,戊戌,戊辰,辛巳,乙巳,庚子,丙子,癸亥,癸午,丙巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16420545156762173313,2025-04-25 13:06:23.899673+08:00
10,2025-05-12 21:06:21.980745+08:00,2025-05-12 21:06:21.980745+08:00,HSI,己亥,丙申,辛丑,甲辰,辛巳,乙巳,庚子,丙子,己亥,丙酉,丁巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9854399452932171096,2025-04-25 13:06:23.899673+08:00
11,2025-05-13 21:06:21.980745+08:00,2025-05-13 21:06:21.980745+08:00,HSI,辛亥,丁酉,壬寅,丙辰,辛巳,乙巳,庚子,丙子,辛亥,丁戌,丁巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3496174055568236309,2025-04-25 13:06:23.899673+08:00
12,2025-05-14 21:06:21.980745+08:00,2025-05-14 21:06:21.980745+08:00,HSI,癸亥,戊戌,癸卯,戊辰,辛巳,乙巳,庚子,丙子,癸亥,戊亥,壬巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16976575461908137490,2025-04-25 13:06:23.899673+08:00
13,2025-05-15 21:06:21.980745+08:00,2025-05-15 21:06:21.980745+08:00,HSI,乙亥,己亥,甲辰,庚辰,辛巳,乙巳,庚子,丙子,乙亥,己子,壬巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,14851615048610990246,2025-04-25 13:06:23.899673+08:00
14,2025-05-16 21:06:21.980745+08:00,2025-05-16 21:06:21.980745+08:00,HSI,丁亥,庚子,乙巳,壬辰,辛巳,乙巳,庚子,丙子,丁亥,庚丑,壬巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5174691971192071699,2025-04-25 13:06:23.899673+08:00
15,2025-05-19 21:06:21.980745+08:00,2025-05-19 21:06:21.980745+08:00,HSI,癸亥,癸卯,戊申,戊辰,辛巳,乙巳,庚子,丙子,癸亥,癸辰,癸巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,11728927957709634818,2025-04-25 13:06:23.899673+08:00
16,2025-05-20 21:06:21.980745+08:00,2025-05-20 21:06:21.980745+08:00,HSI,乙亥,甲辰,己酉,庚辰,辛巳,乙巳,庚子,丙子,乙亥,甲巳,癸巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16490232597371998753,2025-04-25 13:06:23.899673+08:00
17,2025-05-21 21:06:21.980745+08:00,2025-05-21 21:06:21.980745+08:00,HSI,丁亥,乙巳,庚戌,壬辰,丙申,乙巳,庚子,辛卯,丁亥,乙午,戊申,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,12660887806403582051,2025-04-25 13:06:23.899673+08:00
18,2025-05-22 21:06:21.980745+08:00,2025-05-22 21:06:21.980745+08:00,HSI,己亥,丙午,辛亥,甲辰,丙申,乙巳,庚子,辛卯,己亥,丙未,戊申,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,18060786345029774704,2025-04-25 13:06:23.899673+08:00
19,2025-05-23 21:06:21.980745+08:00,2025-05-23 21:06:21.980745+08:00,HSI,辛亥,丁未,壬子,丙辰,丙申,乙巳,庚子,辛卯,辛亥,丁申,戊申,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16200914827010809144,2025-04-25 13:06:23.899673+08:00
20,2025-05-26 21:06:21.980745+08:00,2025-05-26 21:06:21.980745+08:00,HSI,丁亥,庚戌,乙卯,壬辰,丙申,乙巳,庚子,辛卯,丁亥,庚亥,己申,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7472255047078840556,2025-04-25 13:06:23.899673+08:00
21,2025-05-27 21:06:21.980745+08:00,2025-05-27 21:06:21.980745+08:00,HSI,己亥,辛亥,丙辰,甲辰,丙申,乙巳,庚子,辛卯,己亥,辛子,甲申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,10168386305156791271,2025-04-25 13:06:23.899673+08:00
22,2025-05-28 21:06:21.980745+08:00,2025-05-28 21:06:21.980745+08:00,HSI,辛亥,壬子,丁巳,丙辰,丙申,乙巳,庚子,辛卯,辛亥,壬丑,甲申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8500848403800790790,2025-04-25 13:06:23.899673+08:00
23,2025-05-29 21:06:21.980745+08:00,2025-05-29 21:06:21.980745+08:00,HSI,癸亥,癸丑,戊午,戊辰,丙申,乙巳,庚子,辛卯,癸亥,癸寅,甲申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16549630387172250851,2025-04-25 13:06:23.899673+08:00
24,2025-05-30 21:06:21.980745+08:00,2025-05-30 21:06:21.980745+08:00,HSI,乙亥,甲寅,己未,庚辰,丙申,乙巳,庚子,辛卯,乙亥,甲卯,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4638250318912369623,2025-04-25 13:06:23.899673+08:00
25,2025-06-02 21:06:21.980745+08:00,2025-06-02 21:06:21.980745+08:00,HSI,辛亥,丁巳,壬戌,丙辰,丙申,乙巳,庚子,辛卯,辛亥,丁午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4210259036281285178,2025-04-25 13:06:23.899673+08:00
26,2025-06-03 21:06:21.980745+08:00,2025-06-03 21:06:21.980745+08:00,HSI,癸亥,戊午,癸亥,戊辰,丙申,乙巳,庚子,辛卯,癸亥,戊未,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,18187963321384678766,2025-04-25 13:06:23.899673+08:00
27,2025-06-04 21:06:21.980745+08:00,2025-06-04 21:06:21.980745+08:00,HSI,乙亥,己未,甲子,庚辰,丙申,乙巳,庚子,辛卯,乙亥,己申,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,17670979815013795955,2025-04-25 13:06:23.899673+08:00
28,2025-06-05 21:06:21.980745+08:00,2025-06-05 21:06:21.980745+08:00,HSI,丁亥,庚申,乙丑,壬辰,壬午,乙巳,庚子,丁丑,丁亥,庚酉,壬午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2751963418421184225,2025-04-25 13:06:23.899673+08:00
29,2025-06-06 21:06:21.980745+08:00,2025-06-06 21:06:21.980745+08:00,HSI,己亥,辛酉,丙辰,甲午,壬午,庚申,乙丑,丁亥,己亥,辛戌,壬午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,12417091966897147027,2025-04-25 13:06:23.899673+08:00
30,2025-06-09 21:06:21.980745+08:00,2025-06-09 21:06:21.980745+08:00,HSI,乙亥,甲子,己未,庚午,壬午,庚申,乙丑,丁亥,乙亥,甲丑,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5128958692033186663,2025-04-25 13:06:23.899673+08:00
31,2025-06-10 21:06:21.980745+08:00,2025-06-10 21:06:21.980745+08:00,HSI,丁亥,乙丑,庚申,壬午,壬午,庚申,乙丑,丁亥,丁亥,乙寅,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8459902080237418255,2025-04-25 13:06:23.899673+08:00
32,2025-06-11 21:06:21.980745+08:00,2025-06-11 21:06:21.980745+08:00,HSI,己亥,丙寅,辛酉,甲午,壬午,庚申,乙丑,丁亥,己亥,丙卯,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,15607415459056340084,2025-04-25 13:06:23.899673+08:00
33,2025-06-12 21:06:21.980745+08:00,2025-06-12 21:06:21.980745+08:00,HSI,辛亥,丁卯,壬戌,丙午,壬午,庚申,乙丑,丁亥,辛亥,丁辰,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,18347065187528523192,2025-04-25 13:06:23.899673+08:00
34,2025-06-13 21:06:21.980745+08:00,2025-06-13 21:06:21.980745+08:00,HSI,癸亥,戊辰,癸亥,戊午,壬午,庚申,乙丑,丁亥,癸亥,戊巳,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,11745129308161060197,2025-04-25 13:06:23.899673+08:00
35,2025-06-16 21:06:21.980745+08:00,2025-06-16 21:06:21.980745+08:00,HSI,己亥,辛未,丙寅,甲午,壬午,庚申,乙丑,丁亥,己亥,辛申,癸午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,14898943166858649687,2025-04-25 13:06:23.899673+08:00
