,time,date,stock_code
188,2025-02-20 13:00:00+08:00,2025-02-20 13:00:00+08:00,HSI
189,2025-02-20 14:00:00+08:00,2025-02-20 14:00:00+08:00,HSI
190,2025-02-20 15:00:00+08:00,2025-02-20 15:00:00+08:00,HSI
191,2025-02-20 16:00:00+08:00,2025-02-20 16:00:00+08:00,HSI
192,2025-02-21 09:00:00+08:00,2025-02-21 09:00:00+08:00,HSI
193,2025-02-21 10:00:00+08:00,2025-02-21 10:00:00+08:00,HSI
194,2025-02-21 11:00:00+08:00,2025-02-21 11:00:00+08:00,HSI
195,2025-02-21 12:00:00+08:00,2025-02-21 12:00:00+08:00,HSI
196,2025-02-21 13:00:00+08:00,2025-02-21 13:00:00+08:00,HSI
197,2025-02-21 14:00:00+08:00,2025-02-21 14:00:00+08:00,HSI
198,2025-02-21 15:00:00+08:00,2025-02-21 15:00:00+08:00,HSI
199,2025-02-21 16:00:00+08:00,2025-02-21 16:00:00+08:00,HSI
200,2025-02-24 09:00:00+08:00,2025-02-24 09:00:00+08:00,HSI
201,2025-02-24 10:00:00+08:00,2025-02-24 10:00:00+08:00,HSI
202,2025-02-24 11:00:00+08:00,2025-02-24 11:00:00+08:00,HSI
203,2025-02-24 12:00:00+08:00,2025-02-24 12:00:00+08:00,HSI
204,2025-02-24 13:00:00+08:00,2025-02-24 13:00:00+08:00,HSI
205,2025-02-24 14:00:00+08:00,2025-02-24 14:00:00+08:00,HSI
206,2025-02-24 15:00:00+08:00,2025-02-24 15:00:00+08:00,HSI
207,2025-02-24 16:00:00+08:00,2025-02-24 16:00:00+08:00,HSI
208,2025-02-25 09:00:00+08:00,2025-02-25 09:00:00+08:00,HSI
209,2025-02-25 10:00:00+08:00,2025-02-25 10:00:00+08:00,HSI
210,2025-02-25 11:00:00+08:00,2025-02-25 11:00:00+08:00,HSI
211,2025-02-25 12:00:00+08:00,2025-02-25 12:00:00+08:00,HSI
212,2025-02-25 13:00:00+08:00,2025-02-25 13:00:00+08:00,HSI
213,2025-02-25 14:00:00+08:00,2025-02-25 14:00:00+08:00,HSI
214,2025-02-25 15:00:00+08:00,2025-02-25 15:00:00+08:00,HSI
215,2025-02-25 16:00:00+08:00,2025-02-25 16:00:00+08:00,HSI
216,2025-02-26 09:00:00+08:00,2025-02-26 09:00:00+08:00,HSI
217,2025-02-26 10:00:00+08:00,2025-02-26 10:00:00+08:00,HSI
218,2025-02-26 11:00:00+08:00,2025-02-26 11:00:00+08:00,HSI
219,2025-02-26 12:00:00+08:00,2025-02-26 12:00:00+08:00,HSI
220,2025-02-26 13:00:00+08:00,2025-02-26 13:00:00+08:00,HSI
221,2025-02-26 14:00:00+08:00,2025-02-26 14:00:00+08:00,HSI
222,2025-02-26 15:00:00+08:00,2025-02-26 15:00:00+08:00,HSI
223,2025-02-26 16:00:00+08:00,2025-02-26 16:00:00+08:00,HSI
224,2025-02-27 09:00:00+08:00,2025-02-27 09:00:00+08:00,HSI
225,2025-02-27 10:00:00+08:00,2025-02-27 10:00:00+08:00,HSI
226,2025-02-27 11:00:00+08:00,2025-02-27 11:00:00+08:00,HSI
227,2025-02-27 12:00:00+08:00,2025-02-27 12:00:00+08:00,HSI
228,2025-02-27 13:00:00+08:00,2025-02-27 13:00:00+08:00,HSI
229,2025-02-27 14:00:00+08:00,2025-02-27 14:00:00+08:00,HSI
230,2025-02-27 15:00:00+08:00,2025-02-27 15:00:00+08:00,HSI
231,2025-02-27 16:00:00+08:00,2025-02-27 16:00:00+08:00,HSI
232,2025-02-28 09:00:00+08:00,2025-02-28 09:00:00+08:00,HSI
233,2025-02-28 10:00:00+08:00,2025-02-28 10:00:00+08:00,HSI
234,2025-02-28 11:00:00+08:00,2025-02-28 11:00:00+08:00,HSI
235,2025-02-28 12:00:00+08:00,2025-02-28 12:00:00+08:00,HSI
236,2025-02-28 13:00:00+08:00,2025-02-28 13:00:00+08:00,HSI
237,2025-02-28 14:00:00+08:00,2025-02-28 14:00:00+08:00,HSI
238,2025-02-28 15:00:00+08:00,2025-02-28 15:00:00+08:00,HSI
239,2025-02-28 16:00:00+08:00,2025-02-28 16:00:00+08:00,HSI
240,2025-03-03 09:00:00+08:00,2025-03-03 09:00:00+08:00,HSI
241,2025-03-03 10:00:00+08:00,2025-03-03 10:00:00+08:00,HSI
242,2025-03-03 11:00:00+08:00,2025-03-03 11:00:00+08:00,HSI
243,2025-03-03 12:00:00+08:00,2025-03-03 12:00:00+08:00,HSI
244,2025-03-03 13:00:00+08:00,2025-03-03 13:00:00+08:00,HSI
