,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-01-19 09:00:00+08:00,乙巳,壬午,丁丑,庚子,乙丑,戊午,癸亥,庚午,乙巳,壬未,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,585471604201640770,2025-06-23 10:08:34.169860+08:00
1,2024-01-19 10:00:00+08:00,乙巳,壬午,丁丑,庚子,乙丑,戊午,癸亥,庚午,壬申,壬未,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,424685538122019023,2025-06-23 10:08:34.169860+08:00
2,2024-01-19 11:00:00+08:00,丙午,丁酉,壬辰,辛丑,乙丑,戊午,癸亥,庚午,丙午,壬申,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,4183362696336542612,2025-06-23 10:08:34.169860+08:00
3,2024-01-19 12:00:00+08:00,丙午,丁酉,壬辰,辛丑,乙丑,戊午,癸亥,庚午,癸酉,丁申,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,14110680582210224001,2025-06-23 10:08:34.169860+08:00
4,2024-01-19 13:00:00+08:00,丁未,丁酉,壬辰,壬寅,乙丑,戊午,癸亥,庚午,丁未,丁申,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,7023001830325382876,2025-06-23 10:08:34.169860+08:00
5,2024-01-19 14:00:00+08:00,丁未,丁酉,壬辰,壬寅,乙丑,戊午,癸亥,庚午,甲戌,丁申,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,18347358853291353778,2025-06-23 10:08:34.169860+08:00
6,2024-01-19 15:00:00+08:00,戊申,丁酉,壬辰,癸卯,乙丑,戊午,癸亥,庚午,戊申,丁酉,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,12488734624550334598,2025-06-23 10:08:34.169860+08:00
7,2024-01-19 16:00:00+08:00,戊申,丁酉,壬辰,癸卯,乙丑,戊午,癸亥,庚午,乙亥,丁酉,甲辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,1244485347673245930,2025-06-23 10:08:34.169860+08:00
8,2024-01-22 09:00:00+08:00,辛巳,乙酉,庚寅,丙戌,庚辰,癸卯,戊戌,乙亥,辛巳,乙戌,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,1339562360384921247,2025-06-23 10:08:34.169860+08:00
9,2024-01-22 10:00:00+08:00,辛巳,乙酉,庚寅,丙戌,庚辰,癸卯,戊戌,乙亥,戊申,乙戌,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,10669441535667825881,2025-06-23 10:08:34.169860+08:00
10,2024-01-22 11:00:00+08:00,壬午,庚子,乙巳,丁亥,庚辰,癸卯,戊戌,乙亥,壬午,乙亥,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,2582060332443816060,2025-06-23 10:08:34.169860+08:00
11,2024-01-22 12:00:00+08:00,壬午,庚子,乙巳,丁亥,庚辰,癸卯,戊戌,乙亥,己酉,庚亥,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,4260059395909610828,2025-06-23 10:08:34.169860+08:00
12,2024-01-22 13:00:00+08:00,癸未,庚子,乙巳,戊子,庚辰,癸卯,戊戌,乙亥,癸未,庚亥,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,14796429184667126135,2025-06-23 10:08:34.169860+08:00
13,2024-01-22 14:00:00+08:00,癸未,庚子,乙巳,戊子,庚辰,癸卯,戊戌,乙亥,庚戌,庚亥,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,2516028540679472195,2025-06-23 10:08:34.169860+08:00
14,2024-01-22 15:00:00+08:00,甲申,庚子,乙巳,己丑,庚辰,癸卯,戊戌,乙亥,甲申,庚子,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,16665678711248298431,2025-06-23 10:08:34.169860+08:00
15,2024-01-22 16:00:00+08:00,甲申,庚子,乙巳,己丑,庚辰,癸卯,戊戌,乙亥,辛亥,庚子,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,5477086669375336328,2025-06-23 10:08:34.169860+08:00
16,2024-01-23 09:00:00+08:00,癸巳,丙戌,辛卯,戊戌,庚辰,癸卯,戊戌,乙亥,癸巳,丙亥,壬辰,戊寅,丙申,己亥,丙子,庚寅,甲午,乙未,辛卯,辛巳,HSI,16433505953174573359,2025-06-23 10:08:34.169860+08:00
