,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,7903663,HSI,^HSI,5294754917296674377,2025-06-03 13:55:45.207482+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,9188524,HSI,^HSI,5686723892403829954,2025-06-03 13:55:45.207482+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,5035664,HSI,^HSI,8465887886850787243,2025-06-03 13:55:45.207482+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,6755982,HSI,^HSI,18363442511404167439,2025-06-03 13:55:45.207482+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,3031513,HSI,^HSI,18411149547147093247,2025-06-03 13:55:45.207482+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,9076816,HSI,^HSI,15773489815068488388,2025-06-03 13:55:45.207482+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,7464428,HSI,^HSI,12129422332917241326,2025-06-03 13:55:45.207482+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,2914452,HSI,^HSI,1870517741672523492,2025-06-03 13:55:45.207482+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,1479987,HSI,^HSI,17112885260552879486,2025-06-03 13:55:45.207482+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,8435000,HSI,^HSI,17093438257184503225,2025-06-03 13:55:45.207482+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,7426228,HSI,^HSI,6367534211272739824,2025-06-03 13:55:45.207482+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,8967688,HSI,^HSI,11077221360304247499,2025-06-03 13:55:45.207482+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,6002681,HSI,^HSI,16484954233062545124,2025-06-03 13:55:45.207482+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,9467929,HSI,^HSI,18030494098223597866,2025-06-03 13:55:45.207482+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,2617965,HSI,^HSI,7911631216238429614,2025-06-03 13:55:45.207482+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,8918947,HSI,^HSI,8169423129450724296,2025-06-03 13:55:45.207482+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,8001194,HSI,^HSI,14037660801631923821,2025-06-03 13:55:45.207482+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,2062894,HSI,^HSI,16784383737720420052,2025-06-03 13:55:45.207482+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,1269995,HSI,^HSI,8515023645592345002,2025-06-03 13:55:45.207482+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,3645720,HSI,^HSI,13390020205475182238,2025-06-03 13:55:45.207482+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,9167706,HSI,^HSI,769220087833399624,2025-06-03 13:55:45.207482+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,7845248,HSI,^HSI,15628689798833647827,2025-06-03 13:55:45.207482+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,2443062,HSI,^HSI,2670835484243953715,2025-06-03 13:55:45.207482+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,3899969,HSI,^HSI,5841638640974450042,2025-06-03 13:55:45.207482+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,6461147,HSI,^HSI,9442679387554259831,2025-06-03 13:55:45.207482+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,5423095,HSI,^HSI,14728709316660543954,2025-06-03 13:55:45.207482+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,3548886,HSI,^HSI,5008883128170014902,2025-06-03 13:55:45.207482+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,5540878,HSI,^HSI,6331224406743955472,2025-06-03 13:55:45.207482+08:00
28,2019-01-07 17:00:00+08:00,25835,25835,25734,25780,3489243,HSI,^HSI,16700336455342259391,2025-06-03 13:55:45.207482+08:00
29,2019-01-07 19:00:00+08:00,25779,25838,25753,25822,9332092,HSI,^HSI,17362082007515180963,2025-06-03 13:55:45.207482+08:00
30,2019-01-07 21:00:00+08:00,25820,25833,25744,25819,5730357,HSI,^HSI,7198646013690718162,2025-06-03 13:55:45.207482+08:00
31,2019-01-07 23:00:00+08:00,25817,25903,25759,25896,3014871,HSI,^HSI,6454873095840668843,2025-06-03 13:55:45.207482+08:00
32,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,5352834,HSI,^HSI,17503935729088017448,2025-06-03 13:55:45.207482+08:00
33,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,8058283,HSI,^HSI,1636808600916752426,2025-06-03 13:55:45.207482+08:00
34,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,4478464,HSI,^HSI,13331694186405047063,2025-06-03 13:55:45.207482+08:00
35,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,7473638,HSI,^HSI,13059713634714829666,2025-06-03 13:55:45.207482+08:00
36,2019-01-08 17:00:00+08:00,25917,25990,25915,25986,6996331,HSI,^HSI,6654770285482715711,2025-06-03 13:55:45.207482+08:00
37,2019-01-08 19:00:00+08:00,25986,26058,25974,26044,4528244,HSI,^HSI,18204811083329007267,2025-06-03 13:55:45.207482+08:00
38,2019-01-08 21:00:00+08:00,26044,26181,26028,26133,7376183,HSI,^HSI,6986331681702603236,2025-06-03 13:55:45.207482+08:00
39,2019-01-08 23:00:00+08:00,26135,26167,26012,26055,6954692,HSI,^HSI,4350480580776724098,2025-06-03 13:55:45.207482+08:00
40,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,5970505,HSI,^HSI,17516805672725257649,2025-06-03 13:55:45.207482+08:00
41,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,5857233,HSI,^HSI,3122366409390114286,2025-06-03 13:55:45.207482+08:00
42,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,8911877,HSI,^HSI,14819681066343559370,2025-06-03 13:55:45.207482+08:00
43,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,6547037,HSI,^HSI,13373340964859807179,2025-06-03 13:55:45.207482+08:00
44,2019-01-09 17:00:00+08:00,26518,26613,26506,26536,7381605,HSI,^HSI,2481502552040990043,2025-06-03 13:55:45.207482+08:00
45,2019-01-09 19:00:00+08:00,26536,26548,26482,26541,3640067,HSI,^HSI,1191278491153674385,2025-06-03 13:55:45.207482+08:00
46,2019-01-09 21:00:00+08:00,26541,26629,26524,26603,8187688,HSI,^HSI,5753643488778432698,2025-06-03 13:55:45.207482+08:00
47,2019-01-09 23:00:00+08:00,26605,26628,26483,26577,8609654,HSI,^HSI,8869017335892585958,2025-06-03 13:55:45.207482+08:00
48,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,9666184,HSI,^HSI,12316678781958718937,2025-06-03 13:55:45.207482+08:00
49,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,9286985,HSI,^HSI,8781542640001158664,2025-06-03 13:55:45.207482+08:00
50,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,2489271,HSI,^HSI,5552244539398022568,2025-06-03 13:55:45.207482+08:00
51,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,1501877,HSI,^HSI,10370582873370464407,2025-06-03 13:55:45.207482+08:00
52,2019-01-10 17:00:00+08:00,26464,26575,26461,26528,5401581,HSI,^HSI,11348348223620380933,2025-06-03 13:55:45.207482+08:00
53,2019-01-10 19:00:00+08:00,26529,26565,26517,26554,6650967,HSI,^HSI,15178947707678979412,2025-06-03 13:55:45.207482+08:00
54,2019-01-10 21:00:00+08:00,26555,26588,26528,26563,1102428,HSI,^HSI,14806764551177372382,2025-06-03 13:55:45.207482+08:00
55,2019-01-10 23:00:00+08:00,26562,26699,26544,26678,7193087,HSI,^HSI,8939938628947535300,2025-06-03 13:55:45.207482+08:00
56,2019-01-11 09:00:00+08:00,26746,26746,26512,26583,8862646,HSI,^HSI,6119932749486285011,2025-06-03 13:55:45.207482+08:00
57,2019-01-11 11:00:00+08:00,26583,26618,26543,26606,9683116,HSI,^HSI,76412952634814508,2025-06-03 13:55:45.207482+08:00
58,2019-01-11 13:00:00+08:00,26606,26697,26580,26692,9933539,HSI,^HSI,7167232720809429046,2025-06-03 13:55:45.207482+08:00
59,2019-01-11 15:00:00+08:00,26693,26725,26646,26696,7529494,HSI,^HSI,9641066568148561056,2025-06-03 13:55:45.207482+08:00
