,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,7677889,HSI,^HSI,5047907494918852088,2025-06-03 10:34:22.664318+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,7508784,HSI,^HSI,4251491638874226310,2025-06-03 10:34:22.664318+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,5617549,HSI,^HSI,16232843676600093856,2025-06-03 10:34:22.664318+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,8557086,HSI,^HSI,2678690254260718962,2025-06-03 10:34:22.664318+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,9979465,HSI,^HSI,2119981362547212099,2025-06-03 10:34:22.664318+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,9623516,HSI,^HSI,7722022246977087879,2025-06-03 10:34:22.664318+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,3677746,HSI,^HSI,9315873278319633581,2025-06-03 10:34:22.664318+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,8084632,HSI,^HSI,12804084626474674622,2025-06-03 10:34:22.664318+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,1030019,HSI,^HSI,17590403734201035533,2025-06-03 10:34:22.664318+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,6121106,HSI,^HSI,13437176907632732420,2025-06-03 10:34:22.664318+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,8686128,HSI,^HSI,11787641152600718988,2025-06-03 10:34:22.664318+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,4374261,HSI,^HSI,16184330705536894383,2025-06-03 10:34:22.664318+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,4597064,HSI,^HSI,306396137732653017,2025-06-03 10:34:22.664318+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,7606988,HSI,^HSI,12666320037189521515,2025-06-03 10:34:22.664318+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,2510851,HSI,^HSI,10321931465249210825,2025-06-03 10:34:22.664318+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,2104688,HSI,^HSI,6527600992843242391,2025-06-03 10:34:22.664318+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,5431029,HSI,^HSI,18008239576823101807,2025-06-03 10:34:22.664318+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,6123524,HSI,^HSI,11711757930254900917,2025-06-03 10:34:22.664318+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,4936574,HSI,^HSI,9302350375786965837,2025-06-03 10:34:22.664318+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,5353677,HSI,^HSI,3537196344399565236,2025-06-03 10:34:22.664318+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,3555559,HSI,^HSI,7271386683112094888,2025-06-03 10:34:22.664318+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,3598029,HSI,^HSI,12693724463997453594,2025-06-03 10:34:22.664318+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,5306324,HSI,^HSI,14994118280735243465,2025-06-03 10:34:22.664318+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,7933707,HSI,^HSI,15268984832086301434,2025-06-03 10:34:22.664318+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,6367209,HSI,^HSI,3711312481566798344,2025-06-03 10:34:22.664318+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,4055189,HSI,^HSI,2588728870976102739,2025-06-03 10:34:22.664318+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,9173679,HSI,^HSI,11256352205223639514,2025-06-03 10:34:22.664318+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,1847779,HSI,^HSI,10543241826453312627,2025-06-03 10:34:22.664318+08:00
28,2019-01-07 17:00:00+08:00,25835,25835,25734,25780,9415680,HSI,^HSI,7814888663788071487,2025-06-03 10:34:22.664318+08:00
29,2019-01-07 19:00:00+08:00,25779,25838,25753,25822,8650224,HSI,^HSI,1204882795689904899,2025-06-03 10:34:22.664318+08:00
30,2019-01-07 21:00:00+08:00,25820,25833,25744,25819,6626015,HSI,^HSI,9264137562084093536,2025-06-03 10:34:22.664318+08:00
31,2019-01-07 23:00:00+08:00,25817,25903,25759,25896,5356229,HSI,^HSI,8888382047480178588,2025-06-03 10:34:22.664318+08:00
32,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,6460263,HSI,^HSI,16704266537099881998,2025-06-03 10:34:22.664318+08:00
33,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,2257831,HSI,^HSI,17548243851355897106,2025-06-03 10:34:22.664318+08:00
34,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,4552319,HSI,^HSI,8104423322815437447,2025-06-03 10:34:22.664318+08:00
35,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,9828652,HSI,^HSI,1147837749155624716,2025-06-03 10:34:22.664318+08:00
36,2019-01-08 17:00:00+08:00,25917,25990,25915,25986,5544751,HSI,^HSI,8993277147396968036,2025-06-03 10:34:22.664318+08:00
37,2019-01-08 19:00:00+08:00,25986,26058,25974,26044,1757596,HSI,^HSI,14011438457602322060,2025-06-03 10:34:22.664318+08:00
38,2019-01-08 21:00:00+08:00,26044,26181,26028,26133,8968774,HSI,^HSI,8493039094031686308,2025-06-03 10:34:22.664318+08:00
39,2019-01-08 23:00:00+08:00,26135,26167,26012,26055,1155762,HSI,^HSI,1157378377588007890,2025-06-03 10:34:22.664318+08:00
40,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,4099471,HSI,^HSI,4822335507636194185,2025-06-03 10:34:22.664318+08:00
41,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,6146496,HSI,^HSI,5501257397070291475,2025-06-03 10:34:22.664318+08:00
42,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,5728810,HSI,^HSI,17098050897326390100,2025-06-03 10:34:22.664318+08:00
43,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,3596379,HSI,^HSI,15023622568199028906,2025-06-03 10:34:22.664318+08:00
44,2019-01-09 17:00:00+08:00,26518,26613,26506,26536,7909542,HSI,^HSI,10567167245923646431,2025-06-03 10:34:22.664318+08:00
45,2019-01-09 19:00:00+08:00,26536,26548,26482,26541,7276495,HSI,^HSI,10587490932695832101,2025-06-03 10:34:22.664318+08:00
46,2019-01-09 21:00:00+08:00,26541,26629,26524,26603,4241111,HSI,^HSI,4137831431613315274,2025-06-03 10:34:22.664318+08:00
47,2019-01-09 23:00:00+08:00,26605,26628,26483,26577,8756253,HSI,^HSI,17059006957836084919,2025-06-03 10:34:22.664318+08:00
48,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,1088115,HSI,^HSI,801842791153193000,2025-06-03 10:34:22.664318+08:00
49,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,8025316,HSI,^HSI,16048292690468905323,2025-06-03 10:34:22.664318+08:00
50,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,3374709,HSI,^HSI,4405547127364657746,2025-06-03 10:34:22.664318+08:00
51,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,8966667,HSI,^HSI,7339231367039045019,2025-06-03 10:34:22.664318+08:00
52,2019-01-10 17:00:00+08:00,26464,26575,26461,26528,9428553,HSI,^HSI,16717970859759707997,2025-06-03 10:34:22.664318+08:00
53,2019-01-10 19:00:00+08:00,26529,26565,26517,26554,3996929,HSI,^HSI,18075293290151495874,2025-06-03 10:34:22.664318+08:00
54,2019-01-10 21:00:00+08:00,26555,26588,26528,26563,6514668,HSI,^HSI,6717517949995481864,2025-06-03 10:34:22.664318+08:00
