,time,Open_x,High_x,Low_x,Close_x,Volume_x,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,Open_y,High_y,Low_y,Close_y,Volume_y,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,4681046,0,0,9839,0,22,25,47,44,26,12,9,45,22,52,88,36,0,0,0,0,0,0,0,0,2019,1,2,9,2,1,False,False,False,False,False,False,2,1,4,5,1.22465e-16,-1,0.5,-0.866025,4,1,1.22465e-16,-1,-0.5,0.866025,7,10,0,1,0.866025,-0.5,7,7,0,1,-0.866025,0.5,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,6,6,1,4,9,1,7,2,9,10,0,9,2,4,0,6,9,0,3,3,1,8,7,1,2,7,11,5,1,11,9,5,9,7,1,9,25856,25868,25011,25165,4681046,0,0,9839,0,25140
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,3893896,0,0,13412,0,25,44,28,13,26,12,9,45,25,48,88,36,0,0,0,0,0,0,0,0,2019,1,2,11,2,1,False,False,False,False,False,False,2,1,5,2,-0.587785,-0.809017,1.22465e-16,-1,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,2,1,0.587785,0.809017,-0.5,0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,10,6,4,9,1,6,4,2,10,0,9,4,7,4,6,9,0,8,2,3,8,7,1,7,3,7,5,1,11,4,6,5,7,1,9,25165,25202,25079,25140,3893896,0,0,13412,0,25089
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,4513035,0,0,9344,0,48,44,28,7,26,12,9,45,48,84,88,36,0,0,0,0,0,0,0,0,2019,1,2,13,2,1,False,False,False,False,False,False,2,1,9,7,-0.951057,-0.309017,-0.5,-0.866025,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,1,4,0.951057,0.309017,0,1,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,7,10,7,4,9,1,1,4,8,10,0,9,7,7,10,6,9,0,9,2,5,8,7,1,0,3,6,5,1,11,0,6,3,7,1,9,25141,25223,25067,25089,4513035,0,0,9344,0,24975
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,5275184,0,0,9778,0,19,44,28,0,26,12,9,45,19,89,88,36,0,0,0,0,0,0,0,0,2019,1,2,15,2,1,False,False,False,False,False,False,2,1,3,8,-0.951057,0.309017,-0.866025,-0.5,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,0,0,0.951057,-0.309017,0.5,0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,3,10,11,4,9,1,3,4,0,10,0,9,1,7,11,6,9,0,6,2,9,8,7,1,4,3,1,5,1,11,7,6,1,7,1,9,25089,25113,24975,24975,5275184,0,0,9778,0,25063
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,7264770,0,0,1581,0,44,44,28,37,26,12,9,45,44,89,88,36,0,0,0,0,0,0,0,0,2019,1,2,17,2,1,False,False,False,False,False,False,2,1,8,9,-0.587785,0.809017,-1,-1.83697e-16,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,6,5,0.587785,-0.809017,0.866025,0.5,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,2,10,10,4,9,1,5,4,4,10,0,9,6,7,7,6,9,0,5,2,2,8,7,1,8,3,3,5,1,11,2,6,6,7,1,9,25030,25090,25027,25063,7264770,0,0,1581,0,25106
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,1621556,0,0,12601,0,38,44,28,26,26,12,9,45,38,87,88,36,0,0,0,0,0,0,0,0,2019,1,2,19,2,1,False,False,False,False,False,False,2,1,7,6,0,1,-0.866025,0.5,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,10,4,4,9,1,9,4,10,10,0,9,0,7,6,6,9,0,0,2,8,8,7,1,9,3,5,5,1,11,8,6,7,7,1,9,25064,25147,25055,25106,1621556,0,0,12601,0,25168
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,4087352,0,0,9938,0,11,44,28,34,26,12,9,45,11,87,88,36,0,0,0,0,0,0,0,0,2019,1,2,21,2,1,False,False,False,False,False,False,2,1,2,1,0.587785,0.809017,-0.5,0.866025,7,5,0,1,0.866025,0.5,4,8,1.22465e-16,-1,-0.5,-0.866025,5,10,-0.587785,-0.809017,0.866025,-0.5,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,4,10,0,4,9,1,2,4,11,10,0,9,3,7,1,6,9,0,2,2,0,8,7,1,6,3,9,5,1,11,5,6,11,7,1,9,25104,25198,25076,25168,4087352,0,0,9938,0,25308
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,7491575,0,0,5616,0,31,31,15,50,26,12,9,45,31,25,88,36,0,0,0,0,0,0,0,0,2019,1,2,23,2,1,False,False,False,False,False,False,2,1,6,3,0.587785,-0.809017,0,1,5,4,-0.587785,-0.809017,0,1,2,6,0.587785,0.809017,0.5,-0.866025,8,6,-0.587785,0.809017,0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,5,7,8,4,9,1,8,8,7,10,0,9,8,10,3,6,9,0,4,5,4,8,7,1,5,6,2,5,1,11,3,3,10,7,1,9,25168,25363,25141,25308,7491575,0,0,5616,0,25042
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,2206280,0,0,11013,0,47,31,15,9,26,12,9,45,47,60,88,36,0,0,0,0,0,0,0,0,2019,1,3,9,3,1,False,False,False,False,False,False,3,1,9,5,-0.951057,-0.309017,0.5,-0.866025,5,4,-0.587785,-0.809017,0,1,2,6,0.587785,0.809017,0.5,-0.866025,1,7,0.951057,0.309017,-0.866025,0.5,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,6,7,1,4,9,1,7,8,9,10,0,9,2,10,0,6,9,0,3,5,1,8,7,1,2,6,11,5,1,11,9,3,9,7,1,9,25056,25238,24978,25042,2206280,0,0,11013,0,25023
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,3226593,0,0,6564,0,15,14,34,1,26,12,9,45,15,65,88,36,0,0,0,0,0,0,0,0,2019,1,3,11,3,1,False,False,False,False,False,False,3,1,3,2,-0.951057,0.309017,1.22465e-16,-1,2,3,0.587785,0.809017,1,6.12323e-17,5,9,-0.587785,-0.809017,-0.866025,-0.5,0,1,0.951057,-0.309017,-0.5,0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,8,0,-0.587785,0.809017,0.5,0.866025,6,8,0.587785,-0.809017,-0.866025,-0.5,7,7,0,1,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,1,4,6,4,9,1,6,10,2,10,0,9,4,6,4,6,9,0,8,8,3,8,7,1,7,5,7,5,1,11,4,7,5,7,1,9,25042,25048,24907,25023,3226593,0,0,6564,0,25031
