,target
2576,23195
5980,25035
8746,21860
8316,16290
4084,26440
9725,18806
274,28890
1281,25974
4974,29140
10835,17131
12461,18127
5386,27383
6498,23049
11455,16638
10336,17571
6306,23435
9979,19259
9534,18403
11293,16622
10465,17381
5787,26279
415,29322
3528,25332
2250,26274
8965,20471
5221,28701
9871,18718
8391,18288
4614,29201
710,27687
11629,19092
9669,19676
407,29524
7335,20948
9928,19903
11262,16589
5595,26493
4948,28793
2893,24439
13458,22032
13613,23601
9313,20274
5438,27883
3386,24809
5514,25341
3478,24852
9980,19218
4333,28264
8318,16191
6551,24387
1523,25983
7666,20718
4315,27808
1110,28388
11237,16436
1406,27042
12252,16974
6084,25024
5202,28748
11452,16525
10974,14906
7621,20458
12593,21191
2559,21975
13404,20536
12614,19172
10059,17738
13436,21246
633,29863
6964,21840
4952,28869
2168,28982
12242,17206
4731,29343
9121,19406
131,27157
1486,26092
9672,19583
5040,28394
10940,15875
5436,27909
6950,22100
774,26933
11598,18411
11308,16703
1631,26677
2333,27955
6127,24746
10899,16145
2540,21027
469,29076
10543,17229
8674,20335
7681,20648
12500,19380
9743,19218
11646,19343
4556,30034
5905,24249
9008,20351
8015,18805
598,29397
13677,23207
563,30189
1905,26494
8918,20785
5764,25953
6020,26139
1576,25923
3445,25140
13558,22993
4091,26531
2764,23978
4417,29883
3434,25240
8764,21621
4092,26610
4184,26238
79,26793
1694,26830
3728,23353
2372,27200
11758,18347
7826,19821
10374,17803
11440,17135
4115,26761
13241,24217
6931,21219
9410,20204
5358,28320
6820,22420
2091,28181
3213,25695
6522,23818
1904,26482
7612,20823
2837,24607
11123,16377
3132,24339
8327,16659
2498,24075
1851,26529
5928,24004
2030,27973
2588,23180
11676,19199
9159,20069
8644,20112
1145,27486
4024,26332
4921,28536
3652,24291
7520,22294
10614,17702
13499,21950
11991,18037
852,27065
1494,25983
12011,17599
6916,21312
2464,25698
8971,20321
9526,18755
1805,26391
2288,27177
387,29131
7960,18943
2937,23435
7784,19890
188,27951
1123,28135
4257,26544
3449,25422
6174,25242
8273,15540
8720,21681
9953,19545
11427,16937
1594,26482
7515,21990
8037,18711
500,29915
3772,24137
11686,19045
8337,16574
5689,25742
2231,26417
13501,21922
2633,23269
5852,24820
12008,17631
9552,18313
590,29751
9329,19849
6723,24690
5071,27902
3341,24682
2075,28647
4329,28075
4231,26189
12604,19162
10498,17656
11783,18361
8168,16500
777,27018
6791,22745
2347,27386
4404,29461
7085,21521
1194,26160
9321,20013
7131,19739
11166,16727
3563,24924
2304,27621
7988,19457
4375,29777
4410,29966
12165,17318
1113,28453
2982,24168
656,28786
3254,25001
8269,15441
5723,25361
10891,16359
7475,21411
3130,24483
13594,23230
10241,17576
6208,25020
2813,24053
6705,24615
565,30109
4484,29087
1803,26308
7947,19208
7798,19987
9463,19834
840,27074
1642,26800
7379,21475
3698,23251
11072,15987
9412,20222
2666,23993
8187,16933
46,26577
1149,26806
8570,19725
2943,23205
11265,16604
9066,19915
765,27228
3519,25132
6179,25419
4962,28977
1566,25753
3274,25219
5815,25846
4004,26419
5020,28461
7959,18970
2620,23550
7699,20649
5478,27664
2613,23328
12761,19840
3026,24830
7434,21182
10200,18375
5460,27258
11684,19186
1011,28340
5376,27781
6070,25447
5013,28366
6259,24027
8741,21782
7001,22030
2685,24523
7782,19924
7791,19739
10645,17478
9357,19876
4982,28530
911,28435
9602,19258
10503,17867
11621,19059
6462,23358
5148,29032
11734,18225
5620,26114
9767,18956
2727,24300
1345,25491
1444,26789
9058,20067
6053,26060
4822,28888
7971,18945
4118,26705
2422,25803
13315,23767
2732,23731
80,26798
10052,17630
13610,23378
6346,24123
335,29052
4925,28711
8023,18676
10844,17107
6827,22220
1572,25809
9359,19981
11861,17916
879,28056
3477,24801
11693,18918
1509,25988
1896,26394
11313,16558
7592,21141
11132,16196
8414,17502
12567,21562
7877,19269
1845,26536
12691,20850
111,26997
472,29114
11505,16534
10846,16844
10880,16597
9015,20460
10842,17089
13213,23627
5212,28690
6427,23205
6703,24761
11390,17018
1183,25863
9936,19368
2861,24149
6714,24393
5140,29180
4463,28777
2108,28042
8574,19742
13175,23500
7514,22015
11970,17697
13633,23458
6912,21297
5613,26377
10753,16256
7367,20995
5800,26062
4089,26303
12709,20233
8236,16163
4902,28931
6343,24108
12052,18001
5795,25668
11730,18185
5838,24516
3219,25884
11024,15908
2186,28681
5766,26045
3991,26288
12939,19949
1193,26179
45,26603
12410,17022
11449,16763
976,28903
11098,15661
9683,19208
1578,26102
13063,22680
3989,26214
2963,22857
6291,23748
6927,22137
1584,26557
9117,19577
10399,17758
11683,19171
4786,28202
8857,21250
1975,26663
5701,25465
4475,29109
8439,17626
315,28982
11740,18154
9290,20656
6378,23369
11025,15875
10673,17073
3527,25367
2840,24486
1624,26834
11814,18301
5635,26050
12640,19640
5290,28410
2315,27712
10261,17739
7676,20428
3858,24928
8283,14955
3910,24405
1071,28768
6872,20453
3800,24606
9194,20330
5981,25029
7313,20107
2404,26555
11371,16470
3035,25014
5554,25991
409,29433
5118,28296
37,26133
2286,27053
576,29961
3678,23833
3468,25158
5640,25653
2973,23538
5030,28669
8747,21943
713,27622
13146,22967
8300,15363
8976,20334
1087,28459
9220,20487
2335,27895
11602,18230
3601,24449
8664,19737
1454,26401
9848,18970
11075,16153
10044,17797
881,28121
2906,24580
1710,26846
7417,21067
8834,22175
13043,22072
6145,24697
9187,20135
2245,26276
9052,20314
12803,19920
8673,20296
6794,22369
6560,24190
6151,24909
8416,17662
7613,20875
239,28350
8020,18715
11325,16594
11859,17880
8296,15565
1597,26540
8821,21732
1097,28549
394,29255
9858,19159
1901,26410
11446,16827
3963,26283
12351,17741
1180,25943
13625,23842
1911,26360
4429,29420
3353,24510
8951,20881
3006,24697
2214,27894
12552,22771
2781,24553
11531,17256
8197,16531
8721,21617
12124,17080
6749,24165
4219,26419
7803,20097
2879,23450
8940,20632
9420,19825
6552,24398
10355,17930
12087,17403
10141,18465
8079,17658
5773,26334
12077,17809
8629,19261
1691,26756
5957,24669
4394,29866
13139,23868
6958,22002
123,27097
9924,20028
1952,26516
11726,18347
10639,17390
11077,16158
4520,29916
4043,26434
13048,21822
11357,16500
3413,24773
13456,21795
6717,24517
906,28424
7884,19897
12699,20436
3118,24992
11421,16895
7030,22211
5082,28013
4077,26900
8991,19856
13423,21455
8159,16975
1891,26892
4714,28999
5890,24444
8495,18718
295,28785
5120,28380
10987,15648
1046,28542
3689,23700
5945,23915
8962,20490
4660,28525
1785,26910
10500,17735
286,28818
5456,27224
4885,28841
1758,27938
5553,26060
1284,25972
9441,19682
11445,17014
6695,24899
11567,18160
4684,29252
7816,20011
9877,19292
4562,30752
3033,25017
567,29949
6757,23962
10039,18089
549,29700
9593,19254
4708,28995
6778,22960
6107,24989
1731,27563
3574,24651
10423,17069
5271,28635
10290,17888
6826,22298
4393,30036
12292,17373
4457,28861
2648,23462
2586,23491
5353,28149
6405,22842
12395,17111
7058,21129
8810,22534
3160,25045
12659,19785
7320,20054
7724,20163
5369,27882
11368,16407
3480,25089
2377,27280
11225,16168
12102,17632
10414,17156
10637,17668
5861,23833
3115,25000
5681,25284
7391,21840
6886,19606
2025,27817
11825,18308
12960,20175
5912,24529
4738,28807
4747,28930
11067,15565
2585,23337
1303,25703
3282,25588
5610,26556
10537,17620
4521,29941
8579,19393
8765,21692
11196,16428
12539,21820
13249,24661
12690,20650
8870,21237
5406,27516
12934,19917
1613,26735
10747,16259
6657,24584
7955,19137
2015,27917
5186,28819
7882,19825
6243,24526
7558,21468
7655,20798
5403,27707
