,target
3386,25098
13359,23492
5038,28910
1566,26449
9851,17615
4921,28297
7787,19408
2620,24514
7567,20061
8593,21595
2613,23873
8484,20020
3026,24253
10398,17702
10085,17888
12729,20626
3858,25325
1011,28439
7865,18715
12392,19581
4659,29021
12170,17270
3341,24425
2685,24300
7615,20074
12369,19378
3838,24524
9099,20598
4884,29101
12980,24675
6347,23254
5980,25029
11483,18534
6330,23080
13362,23456
11596,18450
5503,26647
6624,24100
2727,24196
1345,25474
1444,26565
8956,19363
8136,15464
12495,19860
6075,25595
3984,26927
2422,26434
10604,16657
2732,24328
80,26798
6932,21351
5964,25307
9625,19584
335,29052
4829,28609
11268,16526
5321,27845
3312,24981
1572,26552
9254,19582
11717,17587
879,28056
5967,25231
11977,17021
1509,25883
1896,26050
10236,17037
5857,24969
13508,23990
4501,30470
13383,23184
1845,26991
111,26997
472,29114
6145,23841
4245,28097
10746,15314
4509,29760
10487,16476
8664,22139
9150,19591
13170,21360
11253,16373
1183,25995
8742,20838
2861,24580
4417,29292
4772,28437
9564,19105
2108,28934
7231,21287
4981,27909
10652,16632
8011,16897
5282,27932
4023,26584
4193,27289
13340,23674
12246,19452
5910,25935
3946,26537
6888,22510
3447,25442
11638,17996
11959,16882
11906,17059
5610,25364
11592,18446
7019,20053
3219,25177
6225,24099
2186,27276
10375,17485
10940,16719
1193,25842
45,26603
12152,17237
976,28852
10963,16714
7313,21282
1578,26482
8844,20570
10812,15603
2963,25052
13339,23636
11294,17390
1584,26478
8359,18837
12397,19812
11545,18361
4696,28144
8757,21005
1975,27711
3859,25494
4393,29173
6847,21728
315,28982
11602,18327
7459,21040
6247,23514
8990,19603
10546,16688
5180,28633
2840,23924
1624,26800
6862,22201
12613,18871
6641,23671
5183,28476
2315,27354
3728,24706
5106,28710
10207,17248
1071,28550
9954,18180
3887,26245
12539,20017
7157,20499
2404,26078
11235,16284
3035,24117
5440,26097
409,29433
10597,16386
37,26133
2286,27533
576,29961
3540,24449
3873,25718
2973,25004
10465,16888
12756,21617
713,27622
8534,21522
13169,21426
4303,29542
1087,28531
8480,19777
2335,27228
10416,17858
3467,25618
6081,25493
1454,26417
7428,21771
3710,24227
10790,16013
881,28121
2906,22898
1710,27564
13442,23680
8072,16248
3527,24408
6020,24864
4480,30676
2245,27228
3800,24630
12648,19589
9724,20012
13485,24329
6427,24323
8784,20490
8324,18784
10844,15586
239,28350
11389,18928
3780,24693
11715,17608
5478,26060
1597,26907
8721,21135
1097,28618
394,29255
9746,19696
1901,26062
3821,24498
3646,23109
12202,17701
1180,26055
11315,17696
1911,26266
4348,29566
3353,24512
9373,18903
3006,24070
2214,26200
10499,16382
2781,23903
6092,24925
11454,18904
8621,22580
5924,26050
11902,17023
6199,23700
5711,25387
2879,22854
7188,20567
5576,25342
7139,20359
8670,21929
11941,16731
3668,23533
12829,22930
11571,18320
10993,16541
4240,27808
1691,26846
5836,23957
6333,23052
5350,27522
11629,18043
123,27097
9811,18613
1952,27038
11588,18368
7359,21742
4457,30582
12521,19883
5437,26124
5028,28387
3413,24598
6072,25555
3745,24118
906,28422
5860,25339
12548,19798
3118,25275
13517,23935
12471,19910
4983,27919
8059,16411
5916,26029
13264,22877
3902,26343
1891,26409
9484,19347
5769,24423
10807,15690
295,28785
5019,28322
1046,28549
12211,18038
5559,25308
8870,20423
1785,26357
10376,17489
286,28818
5344,28006
6883,22124
1758,27033
13443,23656
1284,25380
6558,24745
9244,19689
7704,19585
11430,19490
10318,17652
7649,20060
12407,19776
4477,30280
3033,24359
567,29949
12963,23908
13268,22713
549,29700
12272,20978
12950,23716
6128,24634
5404,25038
1731,27600
11762,17748
10671,16359
10172,17656
8545,21450
5667,26257
5613,25345
4375,28354
2648,24430
2586,22954
9666,19074
8132,15199
12245,19267
5945,25577
6014,24717
3160,25616
5532,26106
10443,17157
13000,24297
9605,18642
6223,24108
8081,15222
2377,26424
11089,16645
9089,20435
13177,21520
8408,19371
6466,25100
3115,25308
5564,24859
11241,16253
6742,20407
2025,28292
11682,18041
10928,16548
7599,19932
10190,17754
11858,17490
10932,16745
2585,22961
1303,25654
3282,24864
10349,17402
7173,20175
4436,29557
10934,16636
7317,21038
4046,26705
9229,19804
8628,22637
12497,19815
10235,17042
11731,17566
9854,17691
1613,26672
10618,17085
6522,23862
13156,21455
4077,26539
5082,29170
12604,19108
13412,23064
4359,28809
4102,26408
5292,27054
2981,24871
6248,23536
467,29030
13474,24074
11808,18001
7879,18762
4394,28992
9904,18622
381,28823
106,27240
6880,22348
6300,23151
2638,24095
4716,28525
11949,16502
12398,19767
7168,20237
6826,21936
411,29389
7417,21385
8370,19589
12182,17375
12975,24241
11444,19256
11988,17114
6818,21859
10878,15933
7784,19391
9182,19892
9386,19031
12169,17194
1503,26050
6455,24281
5763,24377
7298,21155
4533,29185
5460,26360
5264,28106
10675,16189
12321,20574
4963,28016
1862,27082
5349,27490
10193,17665
6177,23679
2360,26350
5688,25738
8813,19852
2133,28895
8596,21701
10996,16383
2406,26284
29,25819
6348,23266
5701,25641
2801,24320
8309,18293
4455,30694
2922,23599
10432,17485
6147,23855
568,29944
11594,18369
6608,24758
6908,21651
13261,22526
1245,26346
8827,19860
7072,19475
1458,26260
1943,26531
1835,26576
11705,17958
316,28885
108,27214
5740,24837
11097,16595
9221,20246
8304,18038
6208,23974
10151,18092
6087,25308
5928,26140
5896,25904
10175,17726
13232,22069
1748,27033
7476,20526
5129,28683
5099,28805
10255,17381
2678,24410
5654,25876
12196,17679
2715,23865
4954,27809
4098,26490
5001,28440
3844,24888
6131,24746
7672,19767
6148,23732
6138,24163
4680,27921
5814,24565
4075,26543
7284,21028
9487,19214
1398,27012
4759,28752
973,28847
4073,26669
6051,25278
4104,26443
12883,23269
9072,20395
11156,16967
8574,21943
6956,21110
5257,28264
10955,16566
5996,25135
5444,26118
7565,20291
3721,24619
9867,17812
1374,26722
3088,23945
10032,17643
6252,23680
3846,25029
9315,19381
8515,21093
8786,20538
2458,24217
6532,24493
6961,20957
6243,23650
5186,28422
6786,21214
10,25057
10418,17678
4540,28929
4024,26567
1426,26775
13335,23601
3265,24763
11805,18027
10779,16234
718,27763
7111,19960
9345,18338
8020,16493
8568,21763
6662,22745
12516,19890
5888,25560
735,27300
7831,19298
5508,26533
323,28937
5921,26118
2140,28891
5963,25300
11501,18306
13275,22787
909,28448
2627,23947
10796,16067
5766,24392
3399,25375
496,30078
10307,17717
8439,19093
8810,19696
9289,19587
9422,19369
10311,17751
3470,25366
1206,25282
7127,20471
11865,17359
9878,18035
10890,15982
7172,20107
1195,25764
10412,17914
10596,16353
6926,21387
9930,18768
7159,20147
5196,28258
11269,16567
7791,19193
11398,19209
8193,16222
288,28858
12421,19826
6877,21830
10446,17038
11377,18601
13479,24111
11435,19233
12061,17611
4962,27976
5169,28430
388,29046
836,27259
9940,18418
11087,16577
280,29063
8111,15506
6216,24291
6729,20519
4742,28619
7607,20178
6480,24661
6350,23295
1112,28340
8065,16250
6654,22578
11643,17796
11319,17697
3784,24764
11108,16747
1034,28577
3938,26405
8747,20787
267,28729
10623,17092
1598,26875
10536,16282
8777,20708
7252,21797
10950,16679
12458,20566
5681,26096
13060,23061
8796,20370
10777,16044
3048,24651
13007,23847
10820,15633
1379,26716
4914,28057
4244,28078
10405,17672
10810,15755
5023,28272
10643,16726
416,29193
9774,19084
5397,26244
3371,25342
1962,27669
3790,24835
620,29458
1703,27524
9717,20229
13016,23665
6601,24724
4828,28607
3473,25738
3776,24640
11277,16801
4112,26279
1232,25569
11965,16888
11221,16525
7386,21925
11998,17122
5144,28830
7873,18590
10614,17163
2516,22698
6463,24988
10371,17594
3094,24237
5817,24004
7585,19597
1190,25963
10283,17397
7670,20080
7662,20106
9682,19501
6914,21930
8055,16548
9053,20340
5327,27918
5524,26199
8998,19807
8009,16500
1506,26036
4984,28034
11718,17610
12525,19924
5090,28857
13012,23620
12821,22750
8076,16163
13189,22172
6384,23467
794,26809
11918,17306
730,27611
1344,25509
11970,17147
7838,19076
12678,19924
12356,19171
2626,24080
5071,29310
9368,18464
5519,26310
1745,27619
1315,25826
3853,24867
12402,19785
5747,24064
13198,21999
2709,23957
12285,21820
4219,27421
7952,17205
2675,24408
1199,25560
10899,16377
13076,23150
4231,27485
4617,28883
6906,21850
3126,26300
1156,26062
8965,19663
12194,17432
1889,26348
6730,20625
9608,18950
13100,20177
11490,18359
32,25945
4191,27007
12110,17732
10503,16440
8606,21565
1336,25351
13347,23842
7596,19787
11583,18427
7757,19872
7598,19926
13456,23773
1610,26737
939,28377
6495,24328
4398,29160
9234,19654
4367,28976
5955,25414
9969,18064
745,27306
10392,17832
6494,24384
1486,26022
2877,22888
3884,26566
9301,19441
605,29497
1741,27660
8371,19516
1533,25678
2651,24508
12642,19482
11010,16436
10925,16520
4639,28950
3002,24016
1821,26451
7530,20465
7959,17080
1330,25420
12094,17479
7588,19799
957,28883
2110,29069
13307,23550
8341,19474
3130,26511
11020,16246
3405,25127
9929,18805
8919,19540
13292,23027
1660,26978
1026,28470
3827,24483
9332,18703
8042,16879
1247,26135
12033,17510
10140,17857
655,28911
623,29637
12340,19196
762,27235
6554,24872
7505,20958
4740,28639
8440,19211
2199,26334
4441,29941
9701,19673
5399,26223
3214,25148
6193,23270
13240,22425
11756,17961
12572,19664
9526,18939
4688,27868
7890,18485
2764,23737
4184,26625
1405,27266
9537,18780
2625,23993
8249,17502
4256,28266
5483,26217
4099,26453
3148,26275
2928,23606
1746,27649
11642,17805
8602,21703
2873,23327
3547,24230
7366,22133
13463,23956
10709,16250
13364,23558
2457,24882
13471,24137
6595,24690
76,26626
3912,26243
6017,24838
10982,16588
11880,17128
5357,27348
9084,20468
2698,23870
7346,21291
11987,17144
10266,17113
6948,21480
2260,27099
10705,16323
1775,26305
13438,23522
6994,19739
93,26865
4903,28213
9212,19980
4007,26909
7771,19741
9921,18435
5920,26110
13401,23083
8583,21593
714,27395
3181,25470
12233,18974
1076,28390
12231,18670
4751,28986
4165,26308
2015,27856
7238,21484
4043,26761
7049,20698
1885,26424
7406,21842
10868,15887
6997,19899
11278,16816
2960,24676
11002,16138
1488,26015
6508,23878
4802,28737
6923,21439
9026,20481
4693,27771
4950,28280
4881,29120
2759,23639
6178,23792
4387,29261
4030,26556
3352,24450
1437,26621
1233,25608
13020,23745
8724,21106
5528,26122
7816,18898
2465,23085
9606,18721
6179,23826
449,28725
12239,19763
3621,23575
2317,27539
2185,27218
1890,26440
1155,26033
9566,19028
6535,24466
13219,21981
1728,27689
4216,27634
10913,16197
8251,17662
9809,18680
10157,18289
12606,18946
2503,21289
6307,23207
2463,23332
4682,27935
2846,24371
7229,21159
4139,26502
1612,26715
6496,24284
2191,26960
1729,27705
12103,17995
8118,14891
8683,21211
13233,21986
5751,23833
9683,19532
4047,26696
6436,24190
6872,21963
10690,16371
11887,17013
6684,22299
6005,24941
2755,23345
2492,23280
3139,26072
7233,21549
6498,24316
6227,24126
3272,24714
11518,18347
8221,18462
2889,23335
788,26640
4608,29227
12044,17376
12503,19785
10385,17828
10905,16159
10202,17332
8845,20615
12824,22649
11550,18405
1780,26380
10799,16104
2959,24697
9648,19042
7030,20907
349,28183
7988,17668
6743,20357
3349,24425
42,26515
801,26693
3529,24477
9313,19681
981,28661
3458,25272
4870,28955
9485,19221
13203,22221
13294,23111
13300,23516
7953,17201
10065,17514
6557,25031
12302,23080
916,28172
1616,26738
4549,29684
8888,19866
2146,29055
1833,26614
4885,29140
4783,28614
4504,29668
6088,25285
5957,25458
10811,15702
9733,19556
782,26717
4410,29078
13384,23237
8765,20583
11866,17356
2401,26175
11992,17126
4205,27477
2152,28729
8449,19225
2947,24134
8627,22676
8121,14897
4860,28876
10495,16479
7837,19310
7810,19000
5146,28706
3023,24170
3541,24483
3279,24858
13190,22282
7627,20202
12238,19622
2804,24081
2211,26167
6044,25200
6784,21312
9923,18333
3133,26162
6234,24215
5632,25900
2107,28950
8902,19627
11390,19018
3973,26401
9225,20190
3034,24345
4789,28864
3286,24682
2367,26693
8292,17506
10791,15991
440,28643
11399,19100
9038,20457
12095,17546
8960,19411
8886,19915
1224,25180
9044,20345
2592,23197
3247,25076
7095,19341
5993,24941
6363,23197
6779,21073
2691,23572
4132,26634
8364,19306
4974,27676
2249,27293
2552,23690
4894,28472
11952,16694
9085,20374
3649,23333
10758,15141
9036,20487
6323,23257
5933,26154
1360,26598
3196,25225
2037,28396
486,29769
8968,19675
783,26642
6679,22575
12801,22698
10394,17732
3238,25108
5743,24820
12260,20652
4382,28735
12701,20488
13488,24252
4819,29036
6884,22327
7732,19897
1915,26264
11225,16606
9864,17840
3464,25139
2138,28982
8598,21698
11018,16218
742,27329
7283,20786
13505,23846
6086,25263
7142,20477
12492,19854
3442,25461
10191,17758
2847,24376
12927,23878
5770,24454
11076,16756
5709,25763
4416,29301
7688,19780
6025,24779
5219,29117
1834,26640
11190,16895
7887,18479
11754,18005
8177,16658
8327,18869
4701,28202
12027,17607
4649,29268
10407,17692
3003,24212
23,25927
8241,18145
3524,24609
9901,18467
4521,29160
8658,22082
1309,25592
9613,19072
7033,20777
3475,25329
789,26734
11189,16877
10751,15017
3284,25044
6478,24710
2514,23057
9902,18551
8700,21259
5843,24471
12917,24108
4448,30134
8113,15519
3688,23951
1395,27103
9910,18377
10200,17290
13449,23781
12418,19681
10775,16112
4438,29858
6096,24989
8012,16725
9814,18551
6423,24400
9712,20118
3301,24354
11554,18405
9288,19732
12506,19788
10485,16361
712,27604
4279,28481
8952,19141
9025,20535
1822,26441
11427,19629
5120,28679
6861,22173
11844,17463
11656,17894
5375,27686
1977,27760
10873,15770
3264,24724
8892,19455
252,28510
7246,21618
2098,28666
5062,28951
11301,17225
3671,23476
12549,19640
10864,16024
12966,24069
11800,18216.4
8045,16795
12280,22482
5268,28036
13322,23222
10722,15796
7541,20887
12073,17693
9617,19396
6977,20682
10299,17932
13434,23511
6952,21366
8525,21070
5815,24055
56,26606
3412,24688
8390,19679
2855,24329
8229,18126
2986,24909
11854,17730
10297,18010
8976,20170
6959,20926
10646,16612
6964,21023
7677,19937
2188,27125
10619,17097
4049,26880
9450,19565
4450,30692
6630,23461
6076,25566
3544,24433
519,30084
12498,19831
9416,19325
8498,20238
5687,25668
227,27826
13145,21623
5549,25779
6692,22356
6260,23117
12628,19286
9141,19946
1699,27167
13441,23620
11732,17739
1877,26429
513,30204
9494,18883
4663,28854
8672,21602
7773,19575
5015,28332
7288,20921
11194,16919
7201,20912
9938,18465
2916,22796
480,29634
12507,19718
6699,22097
2577,23453
4755,29016
12248,19336
8863,20653
10149,18140
10073,17592
7440,21677
1596,26735
12314,21138
3896,26285
9541,18806
1349,26476
13138,20970
5902,26156
3777,24670
10007,18007
9893,18133
8083,15224
7949,17171
9502,18855
10304,17723
10764,15413
11034,16589
2762,23696
13291,23052
5246,28630
3685,23891
3602,24401
9652,19036
9423,19301
1446,26575
9159,19683
1020,28498
705,27732
9463,20170
1866,26868
10843,15565
7800,19205
11809,17901
10584,16568
2574,23447
12222,18406
2956,24261
3742,24102
3914,26080
7793,19208
1419,27003
1103,28454
7087,19390
11069,16748
6442,24366
1558,25774
10710,16174
5828,24050
13173,21250
11561,18287
3523,24598
7682,19906
3400,25281
13093,22775
4584,28775
11325,17598
5642,26023
5952,25516
2652,24357
4834,28623
5145,28781
10962,16855
11007,16354
10630,16862
292,28737
2836,23476
10377,17622
6151,23678
11515,18418
2870,23798
6306,23145
8122,14955
12590,19264
6462,24885
6620,24165
1318,25818
2730,24298
8005,16876
9417,19436
11205,16888
13377,23333
12337,20905
2228,26919
6822,21986
4418,29290
8287,17604
5079,29189
7110,19961
6109,24771
356,28485
10245,17423
12429,19899
837,27122
266,28557
2006,27840
4960,27905
13334,23586
2362,26667
12961,23725
8518,21249
12218,18296
9875,18196
8840,20490
826,27545
10427,17515
4253,28075
4959,27923
12035,17533
6853,22002
1441,26401
3066,25003
8699,21287
2748,24736
6074,25588
7502,20913
3061,24704
8473,20091
7171,20101
11322,17673
1963,27704
3125,26331
6921,21143
5958,25441
1127,28059
8285,17478
10648,16678
5245,28738
8778,20617
5216,28854
12137,17461
8318,18905
1543,25700
3263,24781
7646,19983
8822,19904
2268,27540
11410,19343
6556,25031
6458,24333
132,27181
8447,19200
10559,16627
603,29482
5278,27878
7762,19415
393,29327
12376,19455
4949,28394
10038,17598
3928,26480
5697,26135
6006,24950
11724,17720
6755,19585
11942,16798
2277,27803
5270,27882
3234,25106
12414,19580
3498,24937
4807,29033
7224,21040
8086,15063
4902,28194
401,29411
6170,23696
4925,28289
12449,20262
9570,18940
10356,17926
5948,25520
3403,25370
7854,18862
3883,26675
10937,16716
8507,20932
8617,22087
1573,26532
12580,19478
8420,19385
2423,26150
10895,16276
5716,25396
6916,21829
10341,17502
9039,20462
10295,18001
5195,28193
11697,18081
6119,24610
809,26690
9936,18466
2650,24518
11001,16110
13396,23209
12862,23757
3190,25567
3620,23578
1702,27186
9125,20406
6167,23645
3650,23385
6298,22994
12985,24707
11487,18376
12254,20675
3370,25365
12705,20294
5163,28457
10598,16379
9192,19562
9892,18151
10066,17477
6850,21799
5714,25429
9211,19984
5538,25628
664,28115
12703,20388
9176,19800
7055,20645
3347,24351
1568,26557
462,28792
743,27282
222,28369
8860,20626
3994,26676
7532,20561
6311,23186
625,29658
9616,19213
8622,22617
10822,15740
7375,22294
5531,26109
6887,22474
4449,30619
8552,21556
456,28678
10846,15650
8317,18946
4335,30081
2621,24559
6515,23539
6127,24585
6693,22425
9385,18966
8612,21964
9193,19591
1760,26986
842,27001
11879,17080
11480,18723
5331,28153
2902,22810
11819,17802
4905,28348
5582,25577
5584,25730
8890,19672
11175,16753
7934,17318
12447,20458
3431,25492
13429,23539
12096,17695
11781,17472
4863,28869
5861,25268
13116,20188
4725,28316
12168,17177
6698,22065
5795,24171
12305,23187
4923,28366
9095,20825
9656,18972
368,28921
11339,18344
3593,24289
1415,27059
6625,24035
13406,22865
6661,22838
9019,20488
10579,16590
10509,16395
1721,27611
9634,19103
4060,26527
13033,23455
1824,26535
9520,19176
5800,24515
10876,15737
8482,19870
3232,25600
1918,26485
7391,21744
1569,26557
9238,19703
347,28282
1242,26241
6339,23137
5998,25030
10203,17329
5992,24989
4785,28860
7038,20880
9861,17602
10742,15490
11797,17811.1
6802,21375
8387,19341
7536,20667
10206,17156
10079,17406
11227,16589
5340,27909
12026,17608
4793,28532
12788,22336
1222,24834
5379,27692
2134,28892
7991,17295
11914,17404
7963,17289
509,30179
9445,19436
7919,17847
748,27201
1259,26180
4718,28468
1888,26341
711,27653
11859,17501
12529,20114
9008,20223
8372,19596
6211,23969
4808,28988
3329,24659
3293,24615
7181,19989
10654,16718
5970,25044
11776,17421
12890,23024
104,27197
1794,26682
2386,25962
5279,27831
8496,20119
1658,26777
212,28400
6790,21487
4419,29295
12747,21292
1359,26585
334,29033
6562,24949
3110,25166
792,26830
233,28334
10296,17994
1064,28778
209,28216
10330,17262
9143,19849
13153,21485
4498,30467
12455,20215
2413,26348
12900,23014
12545,20131
10441,17453
8589,21650
871,27442
1263,26286
1618,26703
4345,29502
2414,26459
10513,16020
1220,24889
10877,15783
1765,26544
5061,29053
7194,20923
12040,17360
2001,27788
13086,22837
4581,28818
8701,21246
1485,25937
3582,24715
2523,21683
11860,17516
8192,16121
3078,24290
4833,28536
1305,25629
4782,28579
12201,17673
4381,28771
10323,17501
6775,20491
8625,22686
2165,28249
617,29467
13119,19575
7803,19117
13253,22837
10117,17261
9246,19707
8218,18309
7932,17316
4770,28448
11804,18068
13252,22839
2004,27973
12928,23740
3047,24610
8279,17656
11981,17102
5202,28660
7234,21575
11896,17223
3095,24209
6058,25269
3285,25117
6746,20547
8541,21384
11193,16907
1313,25457
9341,18702
5847,24644
7007,19711
2903,22969
12820,22722
3333,24770
3053,24513
12098,17772
7481,20247
8857,20692
2269,27533
6594,24681
8546,21496
8993,19579
11547,18361
12765,21415
5225,29219
10562,16623
6537,24526
4707,28385
12049,17514
2114,28942
11459,18718
7583,19560
5034,28911
2602,23196
12766,21544
4607,29437
12014,17308
8023,16206
4756,29020
5165,28208
8206,17869
520,30152
9452,19772
11257,16375
8511,21243
7844,18842
1092,28549
10213,17060
9174,19956
4913,28099
7149,20388
3771,24575
1109,28385
4655,28934
1038,28622
5473,26122
20,25657
11442,19212
7660,20099
934,28479
5384,27433
13318,23304
12772,21864
1726,27758
4490,30217
9292,19647
7765,19878
1737,27907
7874,18655
561,30157
12749,21401
12474,19889
13124,20692
1162,25887
7821,18828
9043,20302
11102,16951
1527,25974
9808,18661
6459,24319
2930,23669
58,26696
9706,19858
11512,18418
11535,18196
4483,30823
2291,27873
5863,25205
11603,18299
6759,19248
8638,22146
10428,17562
1649,26769
13343,23745
5032,28852
2724,24289
9573,18732
7074,19545
12639,19519
10896,16370
13293,23013
10651,16623
6482,24423
13289,23127
8451,19425
7709,19621
3870,25698
8832,20590
12861,23754
2907,22820
9722,20173
3538,24417
915,28158
4415,29266
9284,19619
9142,19920
1817,26798
13206,21946
3949,26343
337,28922
2072,28367
11712,17836
9505,18796
13397,23219
3513,24675
2815,24254
9983,18031
9129,20282
10523,16370
7077,19364
766,27088
3782,24675
6395,23530
1144,26865
11044,17136
2510,22200
6714,21158
2273,27665
10335,17258
11203,16924
13255,22700
4864,28940
7341,21187
6083,25382
5553,25237
4924,28379
4532,29201
11071,16789
1672,26756
7571,20027
5598,25416
4055,26386
8015,16603
1808,26942
2275,27787
3761,24555
5748,24005
9546,19126
9117,20382
5328,27821
2045,28606
8396,20116
8167,16618
1295,25589
7228,21257
