,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-18 09:09:38.564435+08:00,2025-06-18 09:09:38.564435+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,丁巳,戊未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1290005386802611521,2025-06-18 12:09:56.662464+08:00
1,2025-06-18 10:09:38.564435+08:00,2025-06-18 10:09:38.564435+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,甲申,戊未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11027945947544155748,2025-06-18 12:09:56.662464+08:00
2,2025-06-18 11:09:38.564435+08:00,2025-06-18 11:09:38.564435+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,戊午,戊申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1097633962550977531,2025-06-18 12:09:56.662464+08:00
3,2025-06-18 12:09:38.564435+08:00,2025-06-18 12:09:38.564435+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,乙酉,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2741436583140667956,2025-06-18 12:09:56.662464+08:00
4,2025-06-18 13:09:38.564435+08:00,2025-06-18 13:09:38.564435+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,己未,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4392320029760300322,2025-06-18 12:09:56.662464+08:00
5,2025-06-18 14:09:38.564435+08:00,2025-06-18 14:09:38.564435+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,丙戌,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6566195918527391072,2025-06-18 12:09:56.662464+08:00
6,2025-06-18 15:09:38.564435+08:00,2025-06-18 15:09:38.564435+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,庚申,癸酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12632720643609340230,2025-06-18 12:09:56.662464+08:00
7,2025-06-18 16:09:38.564435+08:00,2025-06-18 16:09:38.564435+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,丁亥,癸酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14312858326659329522,2025-06-18 12:09:56.662464+08:00
8,2025-06-19 09:09:38.564435+08:00,2025-06-19 09:09:38.564435+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,己巳,己申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3422646864081336777,2025-06-18 12:09:56.662464+08:00
9,2025-06-19 10:09:38.564435+08:00,2025-06-19 10:09:38.564435+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,丙申,己申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4904511066425196411,2025-06-18 12:09:56.662464+08:00
10,2025-06-19 11:09:38.564435+08:00,2025-06-19 11:09:38.564435+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,庚午,己酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7144106843498089483,2025-06-18 12:09:56.662464+08:00
11,2025-06-19 12:09:38.564435+08:00,2025-06-19 12:09:38.564435+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,丁酉,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15765195886340950428,2025-06-18 12:09:56.662464+08:00
12,2025-06-19 13:09:38.564435+08:00,2025-06-19 13:09:38.564435+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,辛未,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3380300930451475564,2025-06-18 12:09:56.662464+08:00
13,2025-06-19 14:09:38.564435+08:00,2025-06-19 14:09:38.564435+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,戊戌,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18017930681118181869,2025-06-18 12:09:56.662464+08:00
14,2025-06-19 15:09:38.564435+08:00,2025-06-19 15:09:38.564435+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,壬申,甲戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10640300897679513147,2025-06-18 12:09:56.662464+08:00
15,2025-06-19 16:09:38.564435+08:00,2025-06-19 16:09:38.564435+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,630924455512062398,2025-06-18 12:09:56.662464+08:00
16,2025-06-20 09:09:38.564435+08:00,2025-06-20 09:09:38.564435+08:00,HSI,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,辛巳,庚酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,189959338739438924,2025-06-18 12:09:56.662464+08:00
17,2025-06-20 10:09:38.564435+08:00,2025-06-20 10:09:38.564435+08:00,HSI,辛巳,庚申,乙卯,丙子,壬午,庚申,乙丑,丁亥,戊申,庚酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7965568065816163718,2025-06-18 12:09:56.662464+08:00
18,2025-06-20 11:09:38.564435+08:00,2025-06-20 11:09:38.564435+08:00,HSI,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,壬午,庚戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4979675794207524262,2025-06-18 12:09:56.662464+08:00
19,2025-06-20 12:09:38.564435+08:00,2025-06-20 12:09:38.564435+08:00,HSI,壬午,乙亥,庚午,丁丑,壬午,庚申,乙丑,丁亥,己酉,乙戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3704048249298315064,2025-06-18 12:09:56.662464+08:00
20,2025-06-20 13:09:38.564435+08:00,2025-06-20 13:09:38.564435+08:00,HSI,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,癸未,乙戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2208361135622267215,2025-06-18 12:09:56.662464+08:00
21,2025-06-20 14:09:38.564435+08:00,2025-06-20 14:09:38.564435+08:00,HSI,癸未,乙亥,庚午,戊寅,壬午,庚申,乙丑,丁亥,庚戌,乙戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,862555537916001723,2025-06-18 12:09:56.662464+08:00
