,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-16 09:35:29.992980+08:00,2025-06-16 09:35:29.992980+08:00,HSI,癸巳,丙辰,辛亥,戊子,壬午,庚申,乙丑,丁亥,癸巳,丙巳,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5310713764716395900,2025-06-16 14:35:48.854771+08:00
1,2025-06-16 10:35:29.992980+08:00,2025-06-16 10:35:29.992980+08:00,HSI,癸巳,丙辰,辛亥,戊子,壬午,庚申,乙丑,丁亥,庚申,丙巳,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5474023925515654398,2025-06-16 14:35:48.854771+08:00
2,2025-06-16 11:35:29.992980+08:00,2025-06-16 11:35:29.992980+08:00,HSI,甲午,辛未,丙寅,己丑,壬午,庚申,乙丑,丁亥,甲午,丙午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,11404433084332890391,2025-06-16 14:35:48.854771+08:00
3,2025-06-16 12:35:29.992980+08:00,2025-06-16 12:35:29.992980+08:00,HSI,甲午,辛未,丙寅,己丑,壬午,庚申,乙丑,丁亥,辛酉,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,6406839217246723440,2025-06-16 14:35:48.854771+08:00
4,2025-06-16 13:35:29.992980+08:00,2025-06-16 13:35:29.992980+08:00,HSI,乙未,辛未,丙寅,庚寅,壬午,庚申,乙丑,丁亥,乙未,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,328553995090545419,2025-06-16 14:35:48.854771+08:00
5,2025-06-16 14:35:29.992980+08:00,2025-06-16 14:35:29.992980+08:00,HSI,乙未,辛未,丙寅,庚寅,壬午,庚申,乙丑,丁亥,壬戌,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,6604513719207539159,2025-06-16 14:35:48.854771+08:00
6,2025-06-16 15:35:29.992980+08:00,2025-06-16 15:35:29.992980+08:00,HSI,丙申,辛未,丙寅,辛卯,壬午,庚申,乙丑,丁亥,丙申,辛未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,10238690297026668127,2025-06-16 14:35:48.854771+08:00
7,2025-06-16 16:35:29.992980+08:00,2025-06-16 16:35:29.992980+08:00,HSI,丙申,辛未,丙寅,辛卯,壬午,庚申,乙丑,丁亥,癸亥,辛未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3840905216003434567,2025-06-16 14:35:48.854771+08:00
8,2025-06-17 09:35:29.992980+08:00,2025-06-17 09:35:29.992980+08:00,HSI,乙巳,丁巳,壬子,庚子,壬午,庚申,乙丑,丁亥,乙巳,丁午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,2862056164289190894,2025-06-16 14:35:48.854771+08:00
9,2025-06-17 10:35:29.992980+08:00,2025-06-17 10:35:29.992980+08:00,HSI,乙巳,丁巳,壬子,庚子,壬午,庚申,乙丑,丁亥,壬申,丁午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,14914055778250664625,2025-06-16 14:35:48.854771+08:00
10,2025-06-17 11:35:29.992980+08:00,2025-06-17 11:35:29.992980+08:00,HSI,丙午,壬申,丁卯,辛丑,壬午,庚申,乙丑,丁亥,丙午,丁未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,10878165560355174733,2025-06-16 14:35:48.854771+08:00
11,2025-06-17 12:35:29.992980+08:00,2025-06-17 12:35:29.992980+08:00,HSI,丙午,壬申,丁卯,辛丑,壬午,庚申,乙丑,丁亥,癸酉,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,14015682894948737521,2025-06-16 14:35:48.854771+08:00
12,2025-06-17 13:35:29.992980+08:00,2025-06-17 13:35:29.992980+08:00,HSI,丁未,壬申,丁卯,壬寅,壬午,庚申,乙丑,丁亥,丁未,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,16597906128473531743,2025-06-16 14:35:48.854771+08:00
13,2025-06-17 14:35:29.992980+08:00,2025-06-17 14:35:29.992980+08:00,HSI,丁未,壬申,丁卯,壬寅,壬午,庚申,乙丑,丁亥,甲戌,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5360457476349449077,2025-06-16 14:35:48.854771+08:00
14,2025-06-17 15:35:29.992980+08:00,2025-06-17 15:35:29.992980+08:00,HSI,戊申,壬申,丁卯,癸卯,壬午,庚申,乙丑,丁亥,戊申,壬申,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5404224330645337197,2025-06-16 14:35:48.854771+08:00
15,2025-06-17 16:35:29.992980+08:00,2025-06-17 16:35:29.992980+08:00,HSI,戊申,壬申,丁卯,癸卯,壬午,庚申,乙丑,丁亥,乙亥,壬申,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,4772374926968879603,2025-06-16 14:35:48.854771+08:00
16,2025-06-18 09:35:29.992980+08:00,2025-06-18 09:35:29.992980+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,丁巳,戊未,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,9618978692935706059,2025-06-16 14:35:48.854771+08:00
17,2025-06-18 10:35:29.992980+08:00,2025-06-18 10:35:29.992980+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,甲申,戊未,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,248919382800558815,2025-06-16 14:35:48.854771+08:00
18,2025-06-18 11:35:29.992980+08:00,2025-06-18 11:35:29.992980+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,戊午,戊申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3596799900438682266,2025-06-16 14:35:48.854771+08:00
19,2025-06-18 12:35:29.992980+08:00,2025-06-18 12:35:29.992980+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,乙酉,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,9587618644352784846,2025-06-16 14:35:48.854771+08:00
20,2025-06-18 13:35:29.992980+08:00,2025-06-18 13:35:29.992980+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,己未,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,2782851863932520924,2025-06-16 14:35:48.854771+08:00
21,2025-06-18 14:35:29.992980+08:00,2025-06-18 14:35:29.992980+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,丙戌,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5630380449055915008,2025-06-16 14:35:48.854771+08:00
22,2025-06-18 15:35:29.992980+08:00,2025-06-18 15:35:29.992980+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,庚申,癸酉,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,8752835271657756619,2025-06-16 14:35:48.854771+08:00
