,target
5786,24226
12136,17511
550,29876
12033,17510
7732,19897
211,28456
11241,16253
7171,20101
7217,21014
8046,16837
3543,24625
6070,25651
1438,26629
2515,22955
2868,23989
2434,24850
5045,29124
4792,28762
9772,18991
8316,18778
11034,16589
1314,25646
8370,19589
5279,27831
7816,18898
3979,26614
12,25094
8719,21152
818,26808
2784,23824
12472,19934
453,28678
11693,18070
13032,23478
1656,26694
3457,25325
9689,19398
11750,18005
10564,16516
11668,18420
2908,22907
9959,17990
940,28422
5999,25195
7067,19816
10360,18236
6189,23486
11749,18012
12537,19990
4634,28989
6735,20974
9965,18096
1400,27097
30,25896
3677,23741
8035,16379
9663,19068
6923,21439
5117,28690
12798,22637
6865,22320
7864,18778
1108,28453
10278,17209
12525,19924
3229,25565
6151,23678
8483,19872
11042,16796
3319,25003
9003,20139
6086,25263
10915,16308
11909,17278
13445,23748
2553,23979
7377,22105
13285,23403
8067,16313
11659,18025
10051,17751
1563,26329
5169,28430
6561,24990
3071,24948
10460,17052
11267,16577
4474,30211
5990,25014
10642,16676
10027,17942
4856,29008
7884,18669
6363,23197
6196,23645
10234,17029
8854,20662
10193,17665
4601,29252
11678,18173
6427,24323
12399,19817
2213,26276
4929,28462
9806,18627
12544,19984
10722,15796
5414,25455
2111,29152
5381,27625
12194,17432
11349,18524
5805,24430
4446,29843
12153,17229
10335,17258
13112,19300
5026,28321
7596,19787
10788,16001
9166,19752
9000,19903
355,28429
1429,26809
7187,20385
12357,19150
9717,20229
6800,21307
332,29029
7948,17252
12014,17308
4224,27671
964,28997
120,27028
4930,28461
5250,28651
12386,19529
4710,28397
3281,24914
2370,26400
2544,23527
11035,16592
9049,20333
2885,23329
9023,20600
2178,27845
7769,19841
4898,28097
5153,28521
7652,20028
10534,16276
6179,23826
12099,17734
7836,19316
3123,26203
10778,16137
1544,25760
7475,20458
13306,23554
9639,18990
12644,19500
11050,17122
9079,20373
10216,17037
945,28506
4550,29659
12000,17129
6839,21551
7627,20202
12802,22727
1675,26830
9927,18817
1561,25903
10410,17847
6177,23679
9979,18027
4541,29006
7671,20045
12045,17417
1095,28561
12680,19873
12283,22438
3287,24635
11121,16438
677,28191
2605,23213
1392,27101
6045,25184
11630,18091
752,27300
1711,27563
3737,24487
13154,21463
12261,20920
3215,25021
7811,18967
8094,15150
1777,26328
4113,26302
1770,26410
11461,18609
7441,21123
3022,24592
4228,27584
3012,23733
12276,22473
6942,21311
13441,23620
4619,28836
11728,17697
11816,17754
5549,25779
10308,17686
527,29855
12062,17636
12558,19727
4264,28306
4262,28289
11918,17306
1919,26511
701,28251
6606,24715
8443,19243
8608,21719
5412,25341
8951,19166
12245,19267
4868,28922
1298,25830
5657,25956
1352,26318
2926,23538
12901,23084
10450,17067
1287,25660
7709,19621
10146,17977
11012,16458
7704,19585
8193,16222
3697,24173
2013,27912
8999,19784
4373,28318
8023,16206
5538,25628
7091,19232
2147,28952
6983,20578
7520,20716
7113,20077
7859,18819
9071,20350
12532,20110
8668,21854
12596,19360
6886,22477
9841,17865
810,26714
7822,18885
2073,28349
12627,19294
13108,19936
9867,17812
885,28257
1477,25906
1790,26373
6586,24393
2008,27966
7127,20471
682,27937
3895,26385
6210,24003
7608,20201
9677,19189
57,26692
8359,18837
8701,21246
2399,26311
6984,20620
13058,23276
4126,26510
7660,20099
8334,18805
1468,26294
1416,27069
470,29086
2358,26629
2722,24171
10657,16589
11469,18621
11773,17506
7649,20060
4525,28899
4610,29097
5375,27686
10842,15548
10394,17732
3869,25883
12900,23014
11578,18427
5389,27216
5524,26199
11643,17796
10584,16568
4674,28502
1055,28407
2281,27900
12318,20964
9893,18133
1924,26598
4907,28291
11987,17144
12147,17103
1075,28430
1115,28048
3936,26368
3533,24399
8196,16819
460,28832
3032,24376
4207,27184
11978,17031
9142,19920
1452,26440
2149,28913
319,28891
9463,20170
6879,22026
1922,26569
9338,18539
11943,16781
6836,21490
10855,16274
8781,20539
12687,19801
2129,28809
13438,23522
7375,22294
9804,18729
11048,17124.6
2509,22081
1052,28471
7249,21840
9233,19850
4067,26315
5024,28317
1456,26235
6670,22606
361,28906
11733,17714
7254,21901
13267,22691
3145,26087
6740,20561
7302,20835
10765,15648
9360,18029
6885,22338
9737,19368
8663,22224
540,30131
4235,27538
11391,19027
8936,19577
9815,18519
12134,17496
754,27403
8644,22044
2003,27879
2542,23374
7194,20923
8855,20619
5218,28904
10384,17765
4271,28365
100,27171
5564,24859
5362,27124
4766,28252
8408,19371
4880,28972
8304,18038
601,29376
10728,15270
13350,23640
8298,17409
2431,25119
1044,28475
10419,17577
1557,25775
5009,28320
1487,26003
9611,18861
12366,19620
9359,18021
2115,28799
9462,20127
618,29511
7799,19113
6861,22173
6201,24013
3396,25394
1600,26885
9228,19787
9413,19391
1615,26805
1752,27019
7448,21043
7275,20990
2083,28231
7947,17149
7322,21148
11863,17478
8581,21655
10124,17541
5147,28694
10046,18169
675,28170
2545,23837
9706,19858
11193,16907
3999,26780
12772,21864
5096,28800
175,27880
13092,22716
3609,23842
10536,16282
3787,24829
5770,24454
10285,17658
2225,26783
3049,24689
7750,19978
1126,28124
6835,21373
12799,22619
7337,21069
2441,25500
1322,25505
1603,26893
4210,27393
10474,16741
11582,18427
4065,26368
1294,25664
5007,28282
12573,19345
9542,18845
5712,25442
4071,26407
1507,26034
1559,25973
6752,19869
5562,24840
12397,19812
13100,20177
6281,22781
1836,27072
8572,21819
10519,16274
5335,27939
1354,26386
7852,18903
6178,23792
11862,17433
4844,28807
4723,28421
7258,21723
4032,26570
1235,25632
11389,18928
13360,23649
10207,17248
11977,17021
9068,20388
2251,27072
1025,28471
10475,16761
9746,19696
6908,21651
6551,24763
6062,25419
3397,25434
313,28820
636,30007
7238,21484
11140,16402
8582,21668
11155,16939
5617,25336
9099,20598
6598,24684
2970,24749
9498,18881
7335,21229
3885,26537
12921,24226
10942,16790
4771,28462
12587,19158
9627,19432
8764,20640
6697,22220
10107,17330
7414,21631
10510,16373
1840,26997
12223,18381
7670,20080
3673,23701
13199,22104
11642,17805
4698,28276
13412,23064
3320,25071
5192,28380
2272,27670
12630,19306
4254,28024
4773,28463
9053,20340
4709,28371
847,27200
6147,23855
5544,25777
5526,26046
7562,20410
5461,26370
7224,21040
8673,21725
8812,19856
4597,28870
1417,27066
8531,21416
3848,25004
604,29455
7501,20889
7346,21291
2078,28155
12420,19637
2311,27426
8626,22734
4343,29394
10243,17442
1982,27792
10885,15968
4466,30912
199,28131
485,29739
3270,24730
4724,28441
2823,23685
4551,29610
5336,27909
3245,25069
4453,30777
10323,17501
6742,20407
3749,24393
2202,26400
6784,21312
10973,16560
2794,24630
5890,25725
10994,16521
9287,19768
524,30088
10514,16033
947,29002
10383,17750
7653,20097
10654,16718
1280,26054
122,26985
4366,28858
5733,24655
6423,24400
2302,27842
12128,17487
10109,17270
1005,28404
3460,25132
5646,25967
10075,17619
12078,17864
3055,24455
3566,24510
7159,20147
2132,28813
7756,19774
6834,21363
10115,17247
229,27966
7762,19415
4001,26739
12288,22027
9436,19494
8262,17553
3007,24124
7229,21159
4587,29000
4221,27631
4305,29528
9775,19278
6138,24163
2750,23509
10814,15518
7784,19391
4376,28517
2944,24528
5900,26125
2718,24007
3362,24843
10052,17705
7058,20229
7602,20069
13101,20369
5230,29197
7968,18083
4161,26214
13172,21203
10354,17858
11691,18063
11069,16748
5322,27752
5561,24707
13280,22995
11809,17901
11907,17036
6058,25269
4867,28894
7514,20627
1017,28344
7837,19310
6202,24121
8637,22246
1928,26514
350,28179
7624,19984
12566,19681
10114,17256
8237,17861
2500,21726
10773,16175
8657,22053
564,30132
1582,26485
5545,25757
2175,27845
10783,16234
13419,23368
3933,26407
2707,23992
13278,22824
5211,28795
7191,20590
3535,24287
10732,15274
12209,18127
2397,26388
3739,24316
10599,16525
821,27450
2063,28219
9085,20374
81,26896
5419,26010
8874,20041
12451,20233
8889,19727
2697,23584
831,27682
4574,28563
3826,24442
9701,19673
9205,19837
2833,23510
8903,19468
12500,19666
12943,23627
11889,17069
6329,23080
48,26608
8223,18240
5921,26118
8466,19612
11923,17318
8973,20039
10104,17184
4095,26378
2689,23826
10970,16428
8971,19770
4845,28700
5210,28832
9059,20375
2373,26694
5676,26223
12332,21327
2758,23595
12682,19734
2488,22789
6880,22348
6693,22425
3880,26054
8892,19455
7712,19645
6013,24788
4934,28699
12340,19196
6607,24732
8128,14666
5235,28924
3945,26620
10612,17163
2164,27987
2886,23398
12189,17396
9723,20174
516,30123
10481,16372
9705,19743
5666,26240
172,28009
639,28842
6170,23696
7868,18624
5065,28907
1143,26806
9675,19133
9562,19277
11258,16355
1832,26586
8726,21176
7722,19495
3686,23932
5700,25659
10197,17416
8538,21450
4537,29056
7518,20663
8675,21794
834,27607
2486,23091
10054,17654
8779,20546
9343,18522
6889,22433
11855,17741
8360,18901
5467,26143
6832,21854
65,26264
6522,23862
10920,16693.2
9143,19849
2024,28299
7780,19470
354,28401
5360,27235
7407,21923
12102,17741
4762,28661
7523,20637
10896,16370
7502,20913
7861,18839
6064,25373
4568,28959
3127,26472
5872,24968
309,28774
5848,24801
8336,19235
12621,19244
7169,20236
4354,29216
12373,19423
8926,19333
6657,22777
3587,24677
8773,20881
2583,23009
6021,24882
2770,24053
4812,29094
9688,19316
9161,19707
5087,29114
7182,20376
5171,28424
12842,23329
3209,25196
13094,22772
3905,26247
11097,16595
7847,18818
11245,16266
13232,22069
8574,21943
8106,15647
2379,26066
9372,18795
8523,21242
7855,18820
4169,26399
7410,21701
13191,22116
3428,25055
4421,29401
1101,28594
8904,19393
9767,19288
12825,22602
3250,24792
4409,29035
4140,26494
3557,24464
709,27753
118,26896
2022,27880
4598,28814
5912,25961
8030,16600
13366,23469
6955,20970
12951,23462
9656,18972
5227,29261
7234,21575
4681,27879
5003,28418
11436,19210
12683,19727
4273,28432
5739,24883
5470,26239
5816,23991
12159,17022
87,27030
7356,21596
3382,25164
8910,19257
8876,20031
403,29430
13089,22798
3350,24424
11198,17183
6157,23476
9485,19221
2241,27377
9592,18493
6130,24738
8826,19892
1027,28564
13050,23819
7447,20993
5517,26225
2436,24701
12507,19718
9089,20435
5298,27305
1278,26123
2042,28553
9156,19749
5157,28541
1425,26726
5027,28380
5281,27902
8274,17626
1502,26090
13099,20056
11520,18345
11021,16284
6648,22985
12811,22822
678,27852
5851,24704
9356,18200
5265,28065
11112,16515
8369,19496
5053,29026
8153,16057
10899,16377
1070,28531
8057,16516
2480,21595
11178,16808
3392,25293
1099,28621
5484,26232
8167,16618
10427,17515
418,29393
8498,20238
5819,24067
11711,17853
1947,26653
3336,24873
2299,27955
12193,17430
8229,18126
13148,21399
208,28143
6775,20491
3682,23864
9460,19974
6818,21859
13066,23185
528,29902
5329,27811
779,26919
722,27622
7924,17829
10442,17408
1860,27025
11408,19307
12858,23616
11546,18361
12198,17670
1992,27901
2332,27402
8742,20838
8897,19370
7139,20359
3459,25211
12084,17871
10504,16423
6791,21425
10571,16582
8482,19870
5492,26466
10827,15681
4518,29694
6647,23170
5138,28735
9671,18612
11205,16888
257,28673
10239,17060
10165,17811
11586,18308
10739,15393
10098,17264
3625,23650
702,27842
3189,25494
503,30058
11858,17490
5441,26082
2556,23570
848,27204
2248,27200
5616,25361
372,28817
11908,17046
5317,27909
9853,17680
5303,27607
4052,26843
3937,26291
13302,23536
11518,18347
4076,26546
997,28188
4332,29966
6698,22065
1176,25863
13028,23495
551,30048
4840,28738
4372,28302
3497,24982
6499,24432
8455,19680
6872,21963
13209,22062
11308,17596
5176,28645
5829,24100
6321,23366
8940,19406
3588,24321
10303,17720
9219,20260
693,27955
2533,22923
5011,28400
3443,25436
982,28273
6478,24710
5943,25599
12660,20278
4222,27699
91,26831
5652,25832
2266,27561
9636,19032
6517,23422
8536,21508
9608,18950
261,28672
3337,24504
5497,26420
8784,20490
12141,17443
3626,23700
445,28609
5111,28744
5965,25274
3555,24413
2194,26682
6575,24948
11495,18184
8176,16505
8934,19374
2867,24128
2526,21994
8937,19513
9638,19041
9178,19889
1168,25758
4144,26419
5149,28525
84,26823
3149,26219
9724,20012
880,28146
8331,18763
6883,22124
10392,17832
1467,26329
9830,18371
5641,26041
10945,16663
452,28685
4326,29513
4044,26776
10398,17702
4137,26499
3039,24355
7598,19926
11895,17259
5825,24073
6325,23132
579,29968
5236,28790
9939,18516
11680,18030
12111,17643
5587,25607
10581,16569
2467,23055
4157,26127
7288,20921
413,29296
402,29343
4428,29216
2084,28387
3057,24471
10066,17477
164,27733
11996,17287
4302,29650
8740,21118
12713,20462
3317,24930
10775,16112
3934,26419
1847,26975
10606,16769
1334,25491
10332,17229
9247,19721
753,27226
3064,24950
7474,20496
706,27728
3491,24886
4573,28595
10434,17431
5580,25638
6141,24027
3151,26153
12582,19374
3799,24653
4022,26589
7738,20105
1074,28407
8994,19588
7334,21459
3438,25496
8200,17361
12019,17409
11400,19088
2429,25729
246,28085
3815,24297
6931,21303
3632,23303
8965,19663
2262,27121
2246,27295
835,27238
5064,29070
432,28671
6459,24319
1173,25943
6914,21930
13343,23745
4656,28901
5289,27142
3757,24527
10556,16797
250,28373
7250,21849
13158,20908
6550,24828
7220,20735
8425,19375
3407,25195
2729,24271
13312,23352
7893,18345
433,28618
6682,22484
10182,17797
12226,18277
11304,17586
13309,23380
7205,21394
11086,16543
13002,24104
5629,25694
4002,26767
4753,29013
1332,25544
8844,20570
10108,17209
6688,22312
1443,26495
3681,23789
10327,17551
4310,29942
4899,28086
13293,23013
11819,17802
11950,16650
10611,16994
7592,19761
2569,23209
9625,19584
4277,28543
3666,23429
7306,20522
13316,23195
2446,25355
6277,23160
5802,24510
3657,23553
10850,16180
3172,26008
1223,25274
8446,19186
4166,26355
544,29911
1204,25249
6669,22595
7654,20130
12247,19380
2637,24209
13022,23611
6666,22509
13141,21361
7795,19219
11726,17658
877,28045
10905,16159
196,28130
13105,20100
3383,25278
4379,28804
11384,18932
9634,19103
2997,24190
3908,26218
2571,23394
7149,20388
11602,18327
12602,19063
12882,23045
5721,25038
4969,27870
4711,28490
4163,26325
10926,16483
9621,19413
10100,17340
2682,24182
7401,21936
2508,21745
6552,24831
1510,25999
4314,29961
8478,19788
5356,27215
5972,25103
1244,26313
6743,20357
7724,19220
11853,17722
4121,26515
11477,18737
4995,28441
9744,19527
6830,21835
1876,26411
7908,17815
5262,28055
254,28484
6608,24758
4511,30111
8317,18946
5159,28417
11101,16864
759,27392
5481,26352
654,28901
5297,27281
5812,24497
5288,27368
2892,23377
3401,25341
5636,26052
1420,26894
3044,24387
2830,23841
11564,18377
328,28978
9139,19800
253,28491
12118,17662
6159,23498
5323,27736
7379,22033
4377,28789
6022,24730
5092,28819
5377,27664
3019,24328
3029,24402
2636,24279
10976,16441
8180,16331
3018,24391
2945,24544
3659,23347
11654,17882
8522,21189
7440,21677
2663,24080
12312,21562
5378,27705
12370,19397
1362,26545
6913,21847
5533,26091
3481,24979
12953,23633
6255,23399
9856,17814
7525,20634
12168,17177
5112,28763
5940,26050
7567,20061
8377,19891
11991,17163
2880,22822
5839,24057
3381,25201
11255,16343
1302,25613
9507,18837
4957,27799
4836,28695
7442,21128
10731,15283
5720,25050
9923,18333
8628,22637
942,28505
10967,16476
3235,25208
3257,24806
10179,17739
9955,18156
176,27808
435,28480
10286,17600
308,28730
1565,26410
3964,26498
2135,28913
8085,15048
11806,18006
8285,17478
4977,27718
7376,22290
12656,19911
595,29311
12449,20262
4625,29015
5332,28114
10673,16310
7872,18582
11180,16737
2623,24293
8638,22146
4572,28758
10537,16256
13442,23680
231,28082
179,27863
10549,16960
737,27227
12927,23878
12475,19801
11286,17135
3865,25932
5865,25159
6057,25242
7565,20291
109,27197
5705,25812
7089,19486
1321,25772
5935,26039
1995,27727
7740,20126
6676,22556
7505,20958
6926,21387
800,26663
10206,17156
2086,28436
5501,26545
6200,23926
8565,21737
69,26351
5367,27124
5682,26106
7744,20272
12336,21274
5170,28406
1680,26631
377,28869
1469,26292
5961,25391
2603,23139
4181,26586
8028,16933
9375,18985
10439,17442
12717,20670
4505,29696
10364,17770
4230,27543
12188,17342
3091,24146
2726,24212
477,29586
1329,25500
2283,27664
3732,24608
13229,21992
5873,25114
7831,19298
751,27179
12649,19569
7438,21661
11318,17695
873,27552
11552,18337
8803,20010
8763,20632
4564,28935
1545,25710
739,27200
11515,18418
2683,24110
10311,17751
9935,18538
5121,28710
12834,23458
3518,24651
6492,24227
2354,26783
11353,18556
11377,18601
773,26927
6463,24988
11851,17710
5200,28324
10631,16826
641,28970
7688,19780
10079,17406
7484,20324
3203,25108
4309,29892
5204,28730
6249,23631
865,27182
5516,26114
8627,22676
12868,23842
10764,15413
13295,23257
13130,20601
8451,19425
10774,16089
962,28912
11179,16933
9974,18069
9548,19218
9415,19273
6747,20495
3309,24546
2166,28204
363,28906
10289,17641
3723,24679
2825,23489
7463,20851
3597,24337
4726,28344
546,29854
2940,24188
471,29156
1641,26622
7787,19408
3338,24368
6956,21110
1172,25883
10351,17492
5273,27893
6085,25274
9525,19000
11621,17916
11556,18405
11663,18260
3364,24785
8871,20344
11949,16502
11504,18025
1410,27334
8473,20091
9315,19381
10546,16688
10133,17543
2694,23494
815,26852
6500,24454
2131,28805
1797,26561
4575,28478
5190,28511
3122,25973
5853,24707
5365,27292
8052,16688
4275,28503
12446,20435
3089,24055
8222,18260
11399,19100
13424,23298
11440,19238
5253,28195
237,28366
1532,25776
12664,20160
9912,18494
3410,25158
2831,23714
12252,20028
1535,26178
3879,26166
5302,27547
11240,16256
7072,19475
1299,25748
6273,23141
5499,26539
8288,17573
12404,19848
10490,16508
10771,15937
1480,25983
2793,24607
1601,26940
13153,21485
5091,28806
2329,27420
7200,20929
6853,22002
8299,17643
7459,21040
3661,23262
10116,17251
555,30133
4825,28806
1163,25836
5680,26102
8600,21531
4715,28572
397,29399
10447,17072
2506,21763
11833,17809
7745,19967
8849,20673
8253,17670
7808,18856
12067,17772
723,27614
300,28666
11294,17390
7821,18828
4294,28916
6584,24338
4185,26624
10683,16154
11929,16917
13222,21927
3142,26099
10166,17728
7488,20848
7308,20533
3205,25148
4955,27843
4582,28871
12186,17341
12873,23650
8203,17542
13168,21314
10567,16548
1152,26144
12928,23740
1212,25600
4503,29900
12919,24377
13048,23822
5894,25834
9800,18775
5427,26041
12054,17647
7729,19426
665,28024
12120,17611
5994,24941
642,28964
12431,19848
3767,24502
4272,28378
6123,24599
9774,19084
786,26720
2857,24309
6112,24681
9538,18888
3202,25132
8470,20041
7838,19076
9264,19959
4187,26678
11880,17128
11156,16967
4824,28892
6067,25646
2905,22892
4626,29005
7038,20880
996,28148
7677,19937
9615,19207
6408,24214
6250,23592
11182,16773
5523,26332
6275,23054
7435,21740
156,27606
8857,20692
3085,24225
9366,18161
1552,25779
9590,18610
12632,19402
8724,21106
3795,24926
495,29972
7612,20121
2321,27563
7759,19763
6814,22321
151,27386
7603,20141
10219,17164
8047,16879
9197,19636
1738,27938
3001,24085
11927,16968
11946,16704
8314,18622
12110,17732
11802,18293.4
2883,22910
3720,24465
11847,17541
11474,18906
7283,20786
5471,26249
12016,17429
12577,19537
2276,27770
4823,28925
4704,28435
4461,30975
343,28561
11879,17080
4136,26477
9695,19541
7666,19944
7757,19872
2223,26777
4196,27195
2584,22930
7791,19193
9330,18878
5081,29126
10892,16029
9070,20366
9321,19285
12296,22874
12424,19933
4734,28816
13053,23467
1465,26378
4593,28804
2234,27077
3565,24522
3903,26370
5840,23987
283,28725
12462,20260
11146,16634
11532,18196
6175,23740
9241,19685
11924,17173
4151,26351
12190,17450
5938,26074
12998,24545
7971,17872
9385,18966
2121,28754
13240,22425
12484,19765
5012,28409
5859,25287
10359,18172
12925,24248
3161,25695
2630,23946
10643,16726
11449,19045
8990,19603
12069,17836
1203,25315
7163,20160
11808,18001
616,29462
1926,26548
3114,25184
2641,24380
8488,19999
12060,17603
2562,23000
8372,19596
13004,24090
2728,24211
6312,23316
5728,24528
7021,20131
10663,16241
12876,23166
12017,17435
2126,28809
9458,19951
13394,23287
1357,26438
8579,21686
805,26703
4694,27918
6987,20500
8346,19371
7631,19952
3140,26128
4280,28620
5338,27883
10141,17978
566,30060
9313,19681
547,29849
26,25865
1067,28768
3918,26251
4486,30458
6604,24559
5529,26094
6678,22421
5398,26362
9293,19505
6188,23359
13052,23392
10587,16613
1221,24846
8618,22450
2548,23305
12736,20854
437,28559
7955,17250
11385,18955
8075,16168
1861,27054
2699,23864
8741,20785
9383,19038
11234,16255
2481,22111
7277,20917
11341,18426
2706,23925
7974,18029
326,28854
5135,28642
6733,20891
5325,27776
2499,22026
1004,28176
12482,19688
7711,19627
12331,21270
4011,26760
12027,17607
534,29788
3770,24558
3960,26430
12488,19772
10127,17683
585,29760
11075,16785
12342,19162
8066,16373
7465,20874
5799,24620
7819,18851
9825,18131
491,29941
8689,21420
9898,18467
10272,17107
9434,19527
7207,21282
6464,25044
8387,19341
10548,16632
3548,24255
7767,19800
1916,26391
3185,25656
11942,16798
6712,20893
1910,26246
4034,26583
12606,18946
1133,27777
8757,21005
5080,29146
2518,22504
12910,24220
1317,25763
4368,28694
121,27033
10296,17994
2449,25361
8097,15528
5662,26141
6080,25606
7883,18711
2601,23140
6568,24899
1522,26112
3484,25130
2173,28121
3283,24900
4554,29415
3605,24225
11592,18446
6429,24398
10063,17526
7060,20156
12201,17673
3768,24527
5077,29297
9212,19980
4038,26685
3502,24914
1407,27365
4631,29066
12253,20356
240,28325
4935,28670
8530,21433
13233,21986
7642,19803
2579,23509
10042,17880
3269,24755
12850,22963
1867,26904
5550,25800
7630,19969
13327,23268
9535,18772
2521,21743
10401,17702
1820,26436
8132,15199
51,26528
3888,26204
6637,23497
5187,28447
9022,20563
3577,24822
4565,28989
6725,20858
10811,15702
8183,16323
11071,16789
6391,23692
7752,20001
1858,27063
3779,24752
12820,22722
4961,27741
2809,24330
12785,21955
498,29911
10848,15987
12409,19675
11944,16746
5198,28271
5072,29347
425,28905
4284,28579
9150,19591
7926,17787
228,27867
7556,20679
10580,16569
2741,24545
5137,28672
11766,17646
6156,23260
9290,19678
13385,23122
8532,21458
2921,23570
6001,25152
5718,25323
11671,18350
5583,25742
11336,18275
3653,23495
4323,29863
7471,20714
1128,27925
12361,19512
2331,27404
2208,26142
9349,18460
11967,16928
7717,19467
3153,26206
8282,17720
11339,18344
10770,15673
12920,24560
6240,23834
4990,28013
2374,26698
6673,22648
1632,26473
8493,19846
2298,27676
8655,22076
4252,27835
7131,20100
2721,23945
10264,17086
8048,16850
11142,16466
7636,19549
10405,17672
1736,27882
7030,20907
9970,18133
5736,24750
6962,20984
9394,19157
13175,21273
12992,24734
9751,19555
5094,28842
2640,24286
8524,21070
8962,19663
12164,17087
9072,20395
10924,16476
2550,23290
7699,19710
10385,17828
938,28553
6768,18827
8713,21586
11917,17377
6449,24142
13397,23219
6434,24220
13075,23217
4852,29076
2644,24523
11757,18000
3165,25731
3639,23342
5069,29034
9920,18266
6529,24508
9466,20023
4487,30075
2061,28183
4645,29531
7820,18873
2812,24180
12618,19176
11618,17925
12999,24500
12092,17561
2549,23180
9479,19583
888,28403
11562,18287
9703,19580
4174,26363
7061,20009
11777,17478
1024,28427
11201,17170
4848,28939
7324,21183
11976,17033
1951,27043
11126,16523
351,28045
10723,15793
983,28327
5480,26436
10551,16810
6702,21813
4797,28839
10692,16346
3662,23311
9276,19878
6947,21465
4657,28911
6414,24468
9787,19256
3150,26242
8437,19124
7826,19345
4813,29020
12152,17237
5969,25024
12795,22774
9546,19126
5143,28806
2939,24180
8432,19251
4510,29867
1340,25468
12605,19108
1391,27149
9618,19376
9886,18004
10437,17338
9785,19063
9894,18208
8018,16486
6146,23880
6367,22945
1583,26479
1412,27073
7492,20860
11772,17552
2256,27100
13194,21797
9643,18727
12476,19821
2212,26246
5603,25315
2622,24241
8885,19933
6004,24911
5417,26040
4938,28542
9820,18327
3624,23682
7785,19362
4267,28190
12081,17881
463,28772
1754,27159
7553,20612
8790,20484
5638,26119
9664,19057
6380,23207
9812,18615
8641,22207
378,28830
3106,24759
4803,28789
1335,25386
11836,17673
13416,23373
2716,23884
8621,22580
7936,17496
7048,20723
5446,25914
9232,19825
12133,17470
8709,21681
1811,26904
6322,23316
8617,22087
8283,17719
1894,26213
9918,18333
11868,17349
10476,16720
8696,21156
7090,19315
6221,24054
8215,18296
1189,25965
5194,28331
9001,19979
9934,18557
7310,20965
7037,20954
3454,25502
8878,20067
6829,21721
9174,19956
8963,19613
7405,21943
11695,18146
6428,24387
7344,21074
9272,19912
10022,17980
4613,28695
3992,26687
6691,22386
12443,20475
1030,28542
8327,18869
2220,26433
3774,24726
9541,18806
10413,17876
12369,19378
1755,27184
7779,19379
12885,22941
9420,19387
4327,29461
11492,18185
110,27236
12754,21567
9969,18064
10887,16006
5731,24633
2917,22857
9210,19985
10779,16234
12258,20566
6326,23092
9730,19892
1515,25756
12707,19975
12398,19767
13117,20031
11305,17629
2263,27123
4479,30521
10932,16745
11423,19749
11283,16919
893,28511
1490,25934
10776,16090
1850,26981
9869,17955
8665,22090
324,28890
1215,25337
8511,21243
2933,23983
4689,27900
9943,18325
9646,18908
11542,18204
12352,19178
13076,23150
1129,27854
731,27535
2918,22721
7286,20880
3084,24378
6808,21917
4588,29003
4304,29545
2795,24519
7251,21830
798,26608
6232,24050
734,27340
10740,15390
2244,27297
178,27862
9307,19683
11608,18113
1174,25954
7662,20106
9322,19191
1831,26623
10866,15953
11723,17524
10794,16153
1781,26288
3201,25001
198,28179
6451,24186
11032,16342
4087,26440
5193,28410
548,29714
3339,24415
13185,22078
8271,17555
1187,26160
8422,19458
2532,23058
7433,21715
2314,27442
9928,18802
9565,19055
11089,16645
8015,16603
10414,17871
66,26302
5127,28698
4712,28424
5214,28854
3260,24631
5033,28894
9128,20274
2572,23512
9195,19567
9665,19097
622,29595
1681,26658
7801,19137
787,26642
3332,24758
6390,23698
12896,22878
6008,24868
10562,16623
11767,17599
3280,24858
1411,27041
9459,19940
12273,20842
12228,18535
10172,17656
12671,19862
515,30174
6158,23420
478,29572
10873,15770
7771,19741
9199,19864
2647,24386
12636,19471
9601,18732
6899,21859
2040,28237
11887,17013
1033,28533
8368,19478
10886,15964
2598,23100
7551,20649
6191,23331
9763,19366
8204,17497
7237,21475
7834,19432
9112,20570
8239,18328
344,28532
5521,26342
7412,21479
7015,19868
1871,26902
2977,24846
11484,18509
3986,26607
7209,21235
12922,24238
2888,23355
9039,20462
4623,28903
8873,20037
4818,28862
11721,17538
8750,21281
220,28339
12364,19611
10074,17577
8480,19777
11190,16895
8289,17607
11576,18345
7983,17865
4016,26456
11681,18008
4248,27959
10282,17441
12313,20782
9411,19258
11268,16526
5868,25035
6487,24290
8454,19682
7877,18804
1264,26230
8722,21071
4241,27802
5650,25802
7885,18608
12229,18437
11228,16630
12351,19268
4866,28886
11900,17029
2881,22578
1677,26713
7839,19065
7985,17775
901,28424
10266,17113
12810,22782
2296,27757
3402,25387
7637,19485
296,28775
11815,17745
4153,26029
10919,16676.7
10187,17782
7535,20580
27,25780
8027,16939
9950,18404
6772,19999
3829,24157
6244,23655
9314,19553
6486,24331
3248,24946
7393,21664
10638,16708
4391,29068
7706,19791
2580,23550
8020,16493
11232,16363
12095,17546
1370,26648
13255,22700
12540,20044
8775,20921
5551,25373
9839,17941
5254,28146
681,27854
12522,19895
4775,28788
5422,26202
3159,25880
11468,18675
2987,25014
4908,28252
1882,26485
7753,19985
6758,19530
9309,19697
1940,26467
3296,24559
3534,24323
7975,18040
3729,24570
490,29945
5708,25827
1181,26094
1375,26659
5014,28271
13016,23665
8818,19979
8249,17502
626,29684
4758,28738
12279,22749
2112,29030
10430,17527
10290,17735
8481,19829
1767,26509
