,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-03 16:53:37.084807+08:00,2025-06-03 16:53:37.084807+08:00,HSI,庚申,戊午,癸亥,乙丑,丙申,乙巳,庚子,辛卯,丁亥,戊午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16989501899448515771,2025-06-02 08:53:41.312804+08:00
1,2025-06-04 16:53:37.084807+08:00,2025-06-04 16:53:37.084807+08:00,HSI,壬申,己未,甲子,丁丑,丙申,乙巳,庚子,辛卯,己亥,己未,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,86551182697169844,2025-06-02 08:53:41.312804+08:00
2,2025-06-05 16:53:37.084807+08:00,2025-06-05 16:53:37.084807+08:00,HSI,甲申,庚申,乙丑,己丑,丙申,乙巳,庚子,辛卯,辛亥,庚申,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,515174899559246897,2025-06-02 08:53:41.312804+08:00
3,2025-06-06 16:53:37.084807+08:00,2025-06-06 16:53:37.084807+08:00,HSI,丙申,辛酉,丙辰,辛卯,壬午,庚申,乙丑,丁亥,癸亥,辛酉,壬午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3970707327303195171,2025-06-02 08:53:41.312804+08:00
4,2025-06-09 16:53:37.084807+08:00,2025-06-09 16:53:37.084807+08:00,HSI,壬申,甲子,己未,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲子,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,10963249244599524345,2025-06-02 08:53:41.312804+08:00
5,2025-06-10 16:53:37.084807+08:00,2025-06-10 16:53:37.084807+08:00,HSI,甲申,乙丑,庚申,己卯,壬午,庚申,乙丑,丁亥,辛亥,乙丑,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7349394217932949442,2025-06-02 08:53:41.312804+08:00
6,2025-06-11 16:53:37.084807+08:00,2025-06-11 16:53:37.084807+08:00,HSI,丙申,丙寅,辛酉,辛卯,壬午,庚申,乙丑,丁亥,癸亥,丙寅,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,15605627737017429754,2025-06-02 08:53:41.312804+08:00
7,2025-06-12 16:53:37.084807+08:00,2025-06-12 16:53:37.084807+08:00,HSI,戊申,丁卯,壬戌,癸卯,壬午,庚申,乙丑,丁亥,乙亥,丁卯,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4381789301214619342,2025-06-02 08:53:41.312804+08:00
8,2025-06-13 16:53:37.084807+08:00,2025-06-13 16:53:37.084807+08:00,HSI,庚申,戊辰,癸亥,乙卯,壬午,庚申,乙丑,丁亥,丁亥,戊辰,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,1502506262534225164,2025-06-02 08:53:41.312804+08:00
9,2025-06-16 16:53:37.084807+08:00,2025-06-16 16:53:37.084807+08:00,HSI,丙申,辛未,丙寅,辛卯,壬午,庚申,乙丑,丁亥,癸亥,辛未,癸午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,10449899077478883500,2025-06-02 08:53:41.312804+08:00
10,2025-06-17 16:53:37.084807+08:00,2025-06-17 16:53:37.084807+08:00,HSI,戊申,壬申,丁卯,癸卯,壬午,庚申,乙丑,丁亥,乙亥,壬申,癸午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13043188166688625790,2025-06-02 08:53:41.312804+08:00
11,2025-06-18 16:53:37.084807+08:00,2025-06-18 16:53:37.084807+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,丁亥,癸酉,甲午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3750463368217405108,2025-06-02 08:53:41.312804+08:00
12,2025-06-19 16:53:37.084807+08:00,2025-06-19 16:53:37.084807+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲戌,甲午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,6383145578417372440,2025-06-02 08:53:41.312804+08:00
13,2025-06-20 16:53:37.084807+08:00,2025-06-20 16:53:37.084807+08:00,HSI,甲申,乙亥,庚午,己卯,壬午,庚申,乙丑,丁亥,辛亥,乙亥,甲午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4570276094577188157,2025-06-02 08:53:41.312804+08:00
