,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2024-12-06 22:14:20.604926+08:00,2024-12-06 22:14:20.604926+08:00,HSI,乙亥,己未,甲子,庚辰,庚寅,己未,甲寅,乙酉,壬寅,己申,甲寅,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9665429185558654733,2025-06-03 14:14:30.231839+08:00
1,2024-12-09 22:14:20.604926+08:00,2024-12-09 22:14:20.604926+08:00,HSI,辛亥,壬戌,丁卯,丙辰,丙子,己未,甲寅,辛未,戊寅,壬亥,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12982211544629707187,2025-06-03 14:14:30.231839+08:00
2,2024-12-10 22:14:20.604926+08:00,2024-12-10 22:14:20.604926+08:00,HSI,癸亥,癸亥,戊辰,戊辰,丙子,己未,甲寅,辛未,庚寅,癸子,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3169134193280753633,2025-06-03 14:14:30.231839+08:00
3,2024-12-11 22:14:20.604926+08:00,2024-12-11 22:14:20.604926+08:00,HSI,乙亥,甲子,己巳,庚辰,丙子,己未,甲寅,辛未,壬寅,甲丑,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3080798109845884029,2025-06-03 14:14:30.231839+08:00
4,2024-12-12 22:14:20.604926+08:00,2024-12-12 22:14:20.604926+08:00,HSI,丁亥,乙丑,庚午,壬辰,丙子,己未,甲寅,辛未,甲寅,乙寅,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10286924370331350209,2025-06-03 14:14:30.231839+08:00
5,2024-12-13 22:14:20.604926+08:00,2024-12-13 22:14:20.604926+08:00,HSI,己亥,丙寅,辛未,甲辰,丙子,己未,甲寅,辛未,丙寅,丙卯,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3160204220658279300,2025-06-03 14:14:30.231839+08:00
6,2024-12-16 22:14:20.604926+08:00,2024-12-16 22:14:20.604926+08:00,HSI,乙亥,己巳,甲戌,庚辰,丙子,己未,甲寅,辛未,壬寅,己午,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16296202410814241351,2025-06-03 14:14:30.231839+08:00
7,2024-12-17 22:14:20.604926+08:00,2024-12-17 22:14:20.604926+08:00,HSI,丁亥,庚午,乙亥,壬辰,丙子,己未,甲寅,辛未,甲寅,庚未,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7420870160238206871,2025-06-03 14:14:30.231839+08:00
8,2024-12-18 22:14:20.604926+08:00,2024-12-18 22:14:20.604926+08:00,HSI,己亥,辛未,丙子,甲辰,丙子,己未,甲寅,辛未,丙寅,辛申,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6782102805657387163,2025-06-03 14:14:30.231839+08:00
9,2024-12-19 22:14:20.604926+08:00,2024-12-19 22:14:20.604926+08:00,HSI,辛亥,壬申,丁丑,丙辰,丙子,己未,甲寅,辛未,戊寅,壬酉,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16695281725607908744,2025-06-03 14:14:30.231839+08:00
10,2024-12-20 22:14:20.604926+08:00,2024-12-20 22:14:20.604926+08:00,HSI,癸亥,癸酉,戊寅,戊辰,丙子,己未,甲寅,辛未,庚寅,癸戌,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13811656970323220312,2025-06-03 14:14:30.231839+08:00
11,2024-12-23 22:14:20.604926+08:00,2024-12-23 22:14:20.604926+08:00,HSI,己亥,丙子,辛巳,甲辰,辛卯,己未,甲寅,丙戌,丙寅,丙丑,癸卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17891744202549026806,2025-06-03 14:14:30.231839+08:00
