,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-12-06 21:46:45.605090+08:00,乙亥,己未,甲子,庚辰,庚寅,己未,甲寅,乙酉,乙亥,己申,甲寅,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6181214636701651299,2025-06-03 13:46:53.879987+08:00
1,2024-12-09 21:46:45.605090+08:00,辛亥,壬戌,丁卯,丙辰,丙子,己未,甲寅,辛未,辛亥,壬亥,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9352124741970223644,2025-06-03 13:46:53.879987+08:00
2,2024-12-10 21:46:45.605090+08:00,癸亥,癸亥,戊辰,戊辰,丙子,己未,甲寅,辛未,癸亥,癸子,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15771187645982203111,2025-06-03 13:46:53.879987+08:00
3,2024-12-11 21:46:45.605090+08:00,乙亥,甲子,己巳,庚辰,丙子,己未,甲寅,辛未,乙亥,甲丑,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7236135833895579702,2025-06-03 13:46:53.879987+08:00
4,2024-12-12 21:46:45.605090+08:00,丁亥,乙丑,庚午,壬辰,丙子,己未,甲寅,辛未,丁亥,乙寅,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2537836106739119678,2025-06-03 13:46:53.879987+08:00
5,2024-12-13 21:46:45.605090+08:00,己亥,丙寅,辛未,甲辰,丙子,己未,甲寅,辛未,己亥,丙卯,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6632682132828741144,2025-06-03 13:46:53.879987+08:00
6,2024-12-16 21:46:45.605090+08:00,乙亥,己巳,甲戌,庚辰,丙子,己未,甲寅,辛未,乙亥,己午,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13743058474488017163,2025-06-03 13:46:53.879987+08:00
7,2024-12-17 21:46:45.605090+08:00,丁亥,庚午,乙亥,壬辰,丙子,己未,甲寅,辛未,丁亥,庚未,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16371482272520983289,2025-06-03 13:46:53.879987+08:00
8,2024-12-18 21:46:45.605090+08:00,己亥,辛未,丙子,甲辰,丙子,己未,甲寅,辛未,己亥,辛申,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8117740123253348353,2025-06-03 13:46:53.879987+08:00
9,2024-12-19 21:46:45.605090+08:00,辛亥,壬申,丁丑,丙辰,丙子,己未,甲寅,辛未,辛亥,壬酉,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17204376000466823131,2025-06-03 13:46:53.879987+08:00
