,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-06-04 03:10:52.674690+08:00,丙寅,甲辰,己酉,辛未,丙申,乙巳,庚子,辛卯,丙寅,甲辰,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15831736037562789198,2025-06-02 19:10:55.190116+08:00
1,2025-06-05 03:10:52.674690+08:00,戊寅,乙巳,庚戌,癸未,丙申,乙巳,庚子,辛卯,戊寅,乙巳,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8292887422176384986,2025-06-02 19:10:55.190116+08:00
2,2025-06-06 03:10:52.674690+08:00,庚寅,丙午,辛丑,乙酉,壬午,庚申,乙丑,丁亥,庚寅,丙午,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13671141017231124904,2025-06-02 19:10:55.190116+08:00
3,2025-06-09 03:10:52.674690+08:00,丙寅,己酉,甲辰,辛酉,壬午,庚申,乙丑,丁亥,丙寅,己酉,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2285193822937618097,2025-06-02 19:10:55.190116+08:00
4,2025-06-10 03:10:52.674690+08:00,戊寅,庚戌,乙巳,癸酉,壬午,庚申,乙丑,丁亥,戊寅,庚戌,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4170071258200386653,2025-06-02 19:10:55.190116+08:00
5,2025-06-11 03:10:52.674690+08:00,庚寅,辛亥,丙午,乙酉,壬午,庚申,乙丑,丁亥,庚寅,辛亥,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14149145439915883087,2025-06-02 19:10:55.190116+08:00
6,2025-06-12 03:10:52.674690+08:00,壬寅,壬子,丁未,丁酉,壬午,庚申,乙丑,丁亥,壬寅,壬子,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18398665167296084647,2025-06-02 19:10:55.190116+08:00
7,2025-06-13 03:10:52.674690+08:00,甲寅,癸丑,戊申,己酉,壬午,庚申,乙丑,丁亥,甲寅,癸丑,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11014161052146932578,2025-06-02 19:10:55.190116+08:00
8,2025-06-16 03:10:52.674690+08:00,庚寅,丙辰,辛亥,乙酉,壬午,庚申,乙丑,丁亥,庚寅,丙辰,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,761530204902001733,2025-06-02 19:10:55.190116+08:00
9,2025-06-17 03:10:52.674690+08:00,壬寅,丁巳,壬子,丁酉,壬午,庚申,乙丑,丁亥,壬寅,丁巳,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7423013546403565700,2025-06-02 19:10:55.190116+08:00
