,target
533,29880.4
1193,17568.5
603,28436.8
465,26486.2
904,19452.1
1342,18430.4
859,21859.8
1031,19319.9
60,29624.7
983,19898.9
92,27267.1
666,25502.2
1116,19015.7
194,26719.6
280,26820.9
695,25377.2
359,24464.9
519,29476.2
901,19949
849,20845.4
182,26092.3
1075,19560.6
1084,18234.3
110,28202.1
1448,19601.1
42,28779.4
746,23739.1
1325,18608.9
204,27100.8
1133,19248.3
52,29071.6
1181,17172.1
545,28990.9
68,29810.7
994,21738.7
1226,16624.8
1377,16891.8
832,20470.1
183,26042.7
137,28106.4
796,21404.9
132,28371.3
80,29209.8
1274,16229.8
105,27308.5
1221,16629.2
541,28833.8
1035,19203.9
480,26389.5
165,26515.5
248,28322.1
307,23085.8
446,24787.2
1203,17734.6
334,23829.7
921,17250.9
97,27114.9
1522,23462.7
1551,21972
737,23086.5
974,19596.2
930,16701
421,24725.6
102,26965.3
434,24242.9
74,29549.8
1409,19129.1
973,19463.6
1428,20489.6
302,23527.2
1358,18293.4
1326,18827.3
1285,16499.5
824,19824.6
762,24579.6
733,23102.3
388,24595.3
235,27508.1
1308,17746.9
267,26786.7
305,23175.1
1242,15308.7
117,28542.6
1273,16438.1
673,24192.2
249,28087.9
1144,18119.4
1128,19420.9
71,29963.3
94,27288.1
942,14863.1
33,28816.3
799,22232
1464,19971.2
448,24586.6
445,24918.8
771,24327.7
716,23852.2
984,19741.1
1200,17454.2
1001,22688.9
1538,19828.3
77,29699.1
84,28550.2
1564,23332.7
82,29003.2
457,26227
1085,18216.9
676,24663.5
1512,23718.3
1182,16991.5
436,24119.1
770,24792.8
869,20297.7
644,26391.6
862,21586.7
1520,23782.1
1007,21222.2
1253,15510
1175,18238.2
404,25551.6
1368,17021.3
1027,20603.2
1252,15533.6
104,27789.3
609,28882.5
924,17079.5
688,26136
1427,20760.2
826,19898.8
1201,17778.1
1026,20567.5
62,29936.3
281,26893.2
852,21559.6
778,22761.7
1063,19894.6
238,27800.5
223,26893.7
145,26120.8
1467,19864.6
373,25727.4
1290,16931.5
118,28875.6
1318,19073.7
1469,19720.7
250,28561
1553,22119.4
1270,16589.4
1179,17732.5
9,26902.1
449,24107.4
1239,15865.9
708,25650.1
255,28883
882,19767.1
593,29468
389,24458.1
1240,15276.9
1262,16247.5
557,28698.8
908,18854.6
1352,18028.3
1190,17664.1
460,26381.7
723,23996.9
1450,19151
144,25997
501,28496.9
922,17165.9
1161,17655.4
739,23397.7
1453,19367
868,20751.2
731,22744.9
539,29385.6
177,26222.4
1517,24369.7
697,25099.7
1463,20397.1
1096,20040.4
999,22044.7
998,21651
1566,23827.8
7,26298.3
1528,23689.7
667,25033.2
1286,16473.6
357,24344.1
783,20765.9
735,23223.8
329,23980.6
1102,19148.1
952,17325.7
1206,17525.1
1173,17664.7
258,27985.3
1078,19678.2
1234,16190
372,26210.2
1157,18182.9
414,24589.7
142,26151.3
525,30644.7
1416,23099.8
232,26645.4
1177,17640.4
1492,20197.8
440,24386.8
531,29452.6
1263,16503.1
226,26391.3
1083,18595.8
228,26217
1344,18028.5
1362,17778.4
212,26571.5
885,20045.8
79,30081.6
148,25281.3
814,19869.3
1005,21958.4
1317,19115.1
671,24221.5
1213,16463.3
555,28674.8
1009,21283.5
133,28466.5
1163,17729.3
933,16612.9
1544,21466.3
823,19633.7
408,25422.1
368,25373.1
507,29447.8
1435,20567.5
504,29642.3
1398,17197
347,23995.9
1393,17989.1
386,24883.1
0,25064.4
1046,20400.1
360,24643.9
894,19773
828,20602.5
1484,19286.1
475,26506.8
1345,18027.7
57,28775.2
637,26426.6
1400,17108.7
1100,18890
652,25693.9
172,27124.6
450,24460
125,28431.8
38,28812.2
530,28980.2
857,22419
713,24685.5
90,27657.2
1521,23600.3
181,25954.8
875,20562.9
1061,19757.3
1260,16340
1537,22849.8
499,28276.8
338,24399.9
28,27900.8
1567,23544.3
1430,20599.4
945,15827.2
169,27159.1
912,18930.4
491,27147.1
953,17619.7
1032,19696
587,28412.3
750,24218
657,26028.3
234,27687.8
732,22971.3
1287,16618.3
1289,16541.4
934,16914.6
108,27227.2
568,28952.8
890,20040.9
947,16161.1
1048,20274.6
1222,16505
884,20201.9
1328,18477
850,21075
734,23193.6
717,23475.3
454,25713
264,26312.6
75,29605
444,24786.1
395,24890.7
176,26435.7
1042,19567.7
1375,16647.3
1103,19172.1
1462,20155.1
595,28966
61,29986.4
872,20890.2
1176,17813.4
1475,19623.3
278,27609.2
36,28757.4
662,26320.9
1420,21092.9
1138,18326.6
977,19450.7
738,23112
191,26503.9
919,17855.1
456,26301.5
675,24500.4
760,23802.3
1421,20318.8
728,23420.8
412,25007.6
825,19380.3
616,28072.9
114,28186
417,24313.5
1497,20891.6
969,19441.2
604,28558.6
1503,22620.3
89,27787.6
848,21308.2
1202,17733.9
1502,21814.4
753,24952.3
498,27908.2
11,27090.8
396,25244
284,26129.9
1066,19948.7
690,26126.9
1292,16723.9
1472,20090.5
689,26017.5
851,21163.9
159,25615.5
895,19657
1249,15703.5
257,28795.9
335,23797.5
1476,19760.3
1039,19591.4
515,29307.5
1015,20987.7
768,24355.7
1381,17113.4
761,24573.3
1156,18047.9
1559,23549.5
521,30173.6
22,27990.2
356,23776.9
1336,18176.3
340,22930.1
431,23459.1
473,26728.5
217,26889.6
911,18847.1
1536,23202.5
1011,21190.4
