,target
12498,19831
6302,23141
5937,26039
6482,24423
4080,26240
803,26740
1550,25753
1009,28592
13434,23511
2737,24523
648,29107
7663,20083
2862,24475
4975,27764
7085,19491
12268,21436
550,29876
10111,17320
7756,19774
211,28456
11262,16248
7194,20923
8146,15342
8071,16230
3543,24625
11459,18718
1438,26629
2515,22955
2868,23989
2434,24850
5045,29124
4792,28762
9790,19350
10939,16771
5118,28718
1314,25646
8387,19341
6298,22994
10482,16331
3979,26614
12,25094
5292,27054
818,26808
2784,23824
11658,17966
453,28678
7930,17407
13056,23380
1656,26694
3457,25325
5357,27348
11771,17536
13452,23815
11689,17842
2908,22907
12738,20959
940,28422
5460,26360
11957,16973
10378,17627
6209,24005
6489,24238
9751,19555
4634,28989
6757,19555
10770,15673
1400,27097
30,25896
3677,23741
12178,17294
7034,21037
5992,24989
13310,23383
12821,22750
6887,22474
9578,18444
1108,28453
10296,17994
12196,17679
3229,25565
10474,16741
8500,20207
6624,24100
3319,25003
9020,20564
7792,19150
8303,18083
6562,24949
7293,21139
2553,23979
12799,22619
5151,28509
8898,19413
6011,24773
10069,17637
1563,26329
5186,28422
7923,17821
3071,24948
10479,16405
11288,17252
4474,30211
10997,16368
10661,16597
10045,18114
4856,29008
7908,17815
6386,23487
6216,24291
10252,17479
8871,20344
8550,21515
4601,29252
11699,18005
5576,25342
12422,19909
2213,26276
4929,28462
9824,18099
9147,19632
10741,15390
10337,17170
2111,29152
5400,26131
12217,18284
7928,17580
6113,24564
4446,29843
12176,17223
10109,17270
10021,17947
5026,28321
11605,18237
12776,22030
12255,20514
11647,17948
355,28429
1429,26809
7210,21134
9522,19175
9735,19628
10498,16310
332,29029
12127,17548
12037,17513
4224,27671
964,28997
120,27028
4930,28461
5268,28036
8265,17533
4710,28397
3281,24914
2370,26400
2544,23527
6786,21214
12524,19886
2885,23329
9029,20449
2178,27845
7793,19208
4898,28097
5153,28521
7676,19882
9343,18522
6199,23700
8626,22734
6170,23696
3123,26203
10798,16111
1544,25760
13338,23653
12813,22951
9657,18901
13087,22805
8649,21890
9096,20784
10872,15772
945,28506
9627,19432
4550,29659
12023,17665
6861,22173
9801,18590
12825,22602
1675,26830
10632,16722
1561,25903
13269,22603
11952,16694
7733,19927
4541,29006
7695,19641
12068,17778
1095,28561
9594,18524
6205,24096
3287,24635
11142,16466
677,28191
2605,23213
1392,27101
10885,15968
11651,17945
752,27300
1711,27563
3737,24487
13178,21593
13287,23416
3215,25021
10050,17837
11675,18311
1777,26328
4113,26302
1770,26410
11482,18543
9228,19787
3022,24592
4228,27584
3012,23733
12299,22581
6964,21023
13466,24067
4619,28836
11117,16567
5493,26433
5568,25347
12954,23722
527,29855
7508,20798
12361,19512
4264,28306
4262,28289
7931,17434
1919,26511
701,28251
6193,23270
8460,19261
8127,14637
5431,25897
7895,18163
10690,16371
4868,28922
1298,25830
5766,24392
1352,26318
2926,23538
13426,23361
10469,16843
1287,25660
6351,23214
10164,17889
11033,16533
7728,19263
8332,18770
3697,24173
2013,27912
9016,20308
4373,28318
8048,16850
7315,20819
11217,16777
2147,28952
9611,18861
12837,23606
7136,20133
11701,18068
9088,20443
8709,21681
9174,19956
9006,20170
5902,26156
9859,17763
810,26714
9819,18319
9295,19469
2073,28349
9379,18986
10146,17977
11346,18414
885,28257
1477,25906
1790,26373
6608,24758
2008,27966
7150,20234
682,27937
3895,26385
11165,16746
7631,19952
5421,26069
57,26692
7572,20032
5503,26647
2399,26311
7007,19711
12970,24203
4126,26510
9938,18465
8351,19536
1468,26294
1416,27069
470,29086
2358,26629
2722,24171
11077,16737
11490,18359
11552,18405
12425,19930
4525,28899
4610,29097
12904,23599
10862,16076
10412,17914
3869,25883
12923,24208
11601,18353
5749,23948
8147,15322
9967,18057
11166,16774
4674,28502
1055,28407
2281,27900
10020,17970
6162,23448
1924,26598
4907,28291
10130,17568
12170,17270
1075,28430
1115,28048
3936,26368
3533,24399
12715,20495
460,28832
3032,24376
4207,27184
12001,17176
13467,24020
1452,26440
2149,28913
319,28891
11290,17184
8049,16959
1922,26569
9356,18200
11966,16916
6734,20863
10875,15713
6075,25595
12710,20322
2129,28809
9599,18833
11200,17177
9822,18295
11069,16748
2509,22081
1052,28471
7272,21262
9251,19840
4067,26315
5024,28317
1456,26235
6692,22356
361,28906
7405,21943
7277,20917
13292,23027
3145,26087
6762,18967
13332,23378
10670,16377
9378,19123
10355,17927
9316,19436
9636,19032
540,30131
4235,27538
11412,19446
7104,19985
7937,17572
12157,17177
754,27403
6590,24544
2003,27879
2542,23374
7217,21014
9963,17999
5218,28904
6552,24831
4271,28365
100,27171
6958,20993
5362,27124
4766,28252
9264,19959
4880,28972
11350,18585
601,29376
9677,19189
12013,17302
5714,25429
2431,25119
1044,28475
10438,17465
1557,25775
5009,28320
1487,26003
9451,19578
12389,19636
8060,16334
2115,28799
9480,19567
618,29511
8421,19375
6883,22124
7142,20477
3396,25394
1600,26885
9246,19707
9431,19358
1615,26805
1752,27019
7471,20714
7298,21155
2083,28231
13301,23517
9035,20497
9668,19002
8598,21698
10778,16137
5147,28694
10064,17568
675,28170
2545,23837
11717,17587
11214,17014
3999,26780
12795,22774
5096,28800
175,27880
12969,24195
3609,23842
13415,23138
3787,24829
5790,24583
9546,19126
2225,26783
3049,24689
8018,16486
1126,28124
6857,22191
12822,22638
7360,21719
2441,25500
1322,25505
1603,26893
4210,27393
10493,16497
11603,18299
4065,26368
1294,25664
5007,28282
12596,19360
10702,16234
7182,20376
4071,26407
1507,26034
1559,25973
8776,20819
8373,19652
10726,15221
10974,16581
6301,23128
1836,27072
5921,26118
6890,22631
5335,27939
1354,26386
9797,18960
10031,17958
11885,17043
4844,28807
4723,28421
7281,20598
4032,26570
1235,25632
10943,16685
11366,18267
9509,18878
12000,17129
9085,20374
2251,27072
1025,28471
10494,16504
6061,25415
6930,21428
11539,18147
12627,19294
3397,25434
313,28820
636,30007
7261,21801
8384,19442
10784,16076
11176,16720
11167,16764
12640,19477
6620,24165
2970,24749
8747,20787
10306,17717
3885,26537
12945,23830
10400,17754
4771,28462
8985,19834
11580,18427
6050,25290
6277,23160
10125,17418
11597,18447
10529,16317
1840,26997
12246,19452
8054,16710
3673,23701
6550,24828
11663,18260
4698,28276
13437,23520
3320,25071
5192,28380
2272,27670
12653,20085
4254,28024
4773,28463
9070,20366
4709,28371
847,27200
6167,23645
5544,25777
5526,26046
7585,19597
5461,26370
7247,21787
13358,23461
6074,25588
4597,28870
1417,27066
6522,23862
3848,25004
604,29455
7524,20618
7369,22015
2078,28155
10918,16220
2311,27426
8137,15515
4343,29394
11370,18278
1982,27792
10810,15755
4466,30912
199,28131
485,29739
3270,24730
4724,28441
2823,23685
4551,29610
5336,27909
3245,25069
4453,30777
9954,18180
12944,23765
3749,24393
2202,26400
7072,19475
10994,16521
2794,24630
5910,25935
11039,16694
9305,19678
524,30088
9453,19813
947,29002
10401,17702
7677,19937
10673,16310
1280,26054
122,26985
4366,28858
13007,23847
10659,16585
2302,27842
12151,17216
10127,17683
1005,28404
3460,25132
5665,26334
12056,17505
12101,17741
3055,24455
3566,24510
5751,23833
2132,28813
7780,19470
6856,22144
6266,23587
229,27966
9170,19805
4001,26739
12311,21856
11785,17641
8279,17656
3007,24124
7252,21797
4587,29000
4221,27631
4305,29528
8261,17475
7289,20951
2750,23509
11502,18154
8729,21255
4376,28517
2944,24528
5920,26110
2718,24007
3362,24843
10070,17630
8953,19070
7625,19958
13125,20696
5230,29197
10854,16260
4161,26214
12065,17731
10372,17582
7310,20965
11090,16629
5322,27752
5561,24707
7882,18690
11830,17794
11930,16967
10274,17142
4867,28894
9871,17973
1017,28344
8744,20819
7273,21163
8654,21970
1928,26514
350,28179
12531,20073
12589,19287
10132,17535
8254,17651
2500,21726
7363,22103
8674,21643
564,30132
1582,26485
5545,25757
2175,27845
9002,20056
13444,23666
3933,26407
2707,23992
13303,23575
5211,28795
9422,19369
3535,24287
11917,17377
8686,21201
2397,26388
3739,24316
10531,16259
821,27450
2063,28219
9102,20621
81,26896
5419,26010
12231,18670
12474,19889
10803,15820
2697,23584
831,27682
4574,28563
3826,24442
8168,16532
12192,17429
2833,23510
11496,18225
12523,19843
12841,23517
8012,16725
11912,17349
6745,20180
48,26608
8240,18376
9288,19732
8483,19872
10295,18001
12514,19700
10122,17499
4095,26378
2689,23826
7144,20612
10649,16687
4845,28700
5210,28832
9928,18802
2373,26694
5676,26223
10333,17222
2758,23595
8664,22139
2488,22789
6902,22065
8400,19772
3880,26054
8909,19350
12187,17309
11765,17631
4934,28699
12363,19615
10397,17695
8153,16057
5235,28924
3945,26620
10631,16826
2164,27987
2886,23398
6392,23672
9741,19516
516,30123
10500,16379
7203,21057
5666,26240
172,28009
639,28842
12460,20473
13370,23277
5065,28907
1143,26806
9693,19482
12737,20937
12890,23024
1832,26586
8743,20813
7746,20017
3686,23932
5700,25659
10215,17081
8064,16249
4537,29056
7541,20887
8692,21331
834,27607
2486,23091
10072,17666
7198,20967
8251,17662
10750,15077
11878,17062
8377,19891
5467,26143
11748,18037
65,26264
12555,19610
6117,24579
9161,19707
2024,28299
10242,17250
354,28401
5360,27235
9703,19580
8413,19480
4762,28661
12276,22473
10957,16800
7525,20634
7885,18608
6084,25267
4568,28959
3127,26472
6225,24099
309,28774
7344,21074
7286,20880
12644,19500
7325,21180
4354,29216
7453,20836
8943,19163
6679,22575
3587,24677
5886,25402
2583,23009
6041,24900
2770,24053
4812,29094
9706,19858
11700,18070
5087,29114
7205,21394
5171,28424
7747,20008
3209,25196
8369,19496
3905,26247
11118,16589
8968,19675
7113,20077
12960,23684
12590,19264
11744,17860
2379,26066
9390,18980
8540,21372
7879,18762
4169,26399
7433,21715
13215,21935
3428,25055
4421,29401
1101,28594
7627,20202
6431,24452
12848,23148
3250,24792
4409,29035
4140,26494
3557,24464
709,27753
118,26896
2022,27880
4598,28814
5932,26152
9598,18642
11674,18297
6977,20682
12975,24241
9674,18756
5227,29261
7386,21925
4681,27879
5003,28418
9567,19020
6641,23671
4273,28432
5739,24883
5470,26239
5816,23991
7681,19923
87,27030
6264,23478
3382,25164
11190,16895
8893,19367
403,29430
13113,19907
3350,24424
11219,16698
6177,23679
10735,15413
2241,27377
12139,17338
12773,21957
10744,15238
1027,28564
13074,23205
9478,19615
5517,26225
2436,24701
7320,21114
12014,17308
5298,27305
1278,26123
2042,28553
12600,19240
5157,28541
1425,26726
5027,28380
5281,27902
8291,17526
1502,26090
13123,20621
11541,18204
11042,16796
6670,22606
13165,21213
678,27852
5851,24704
11821,17729
5265,28065
7075,19282
13136,20907
5053,29026
8178,16612
7202,21063
1070,28531
6459,24319
2480,21595
11199,17167
3392,25293
1099,28621
5484,26232
8192,16121
10446,17038
418,29393
8515,21093
5819,24067
6424,24362
1947,26653
3336,24873
2299,27955
10978,16462
8246,18034
13172,21203
208,28143
8542,21430
3682,23864
7975,18040
6703,21837
13090,22679
528,29902
5329,27811
779,26919
722,27622
7915,17877
8552,21556
1860,27025
11429,19597
12881,23032
12778,22115
13266,22749
1992,27901
2332,27402
8759,20895
12085,17738
9269,20041
3459,25211
7893,18345
7920,17843
11012,16458
10590,16671
8395,19599
5492,26466
7403,21907
4518,29694
6669,22595
5138,28735
6730,20625
11226,16597
257,28673
13050,23819
10435,17423
11749,18012
10758,15141
8628,22637
3625,23650
702,27842
3189,25494
503,30058
11881,17141
5441,26082
2556,23570
848,27204
2248,27200
5616,25361
372,28817
11931,16959
5317,27909
12949,23664
5303,27607
4052,26843
3937,26291
13327,23268
6595,24690
4076,26546
997,28188
4332,29966
6720,20861
1176,25863
13052,23392
551,30048
4840,28738
4372,28302
3497,24982
9216,20133
6098,24882
11144,16563
11212,16928
11329,18093
5176,28645
5829,24100
6341,23468
8957,19385
3588,24321
11638,17996
9237,19699
693,27955
2533,22923
5011,28400
3443,25436
982,28273
6535,24466
5943,25599
12683,19727
4222,27699
91,26831
5652,25832
2266,27561
11089,16645
8935,19477
10675,16189
11435,19233
261,28672
3337,24504
5497,26420
9239,19785
7337,21069
3626,23700
445,28609
5111,28744
5965,25274
3555,24413
2194,26682
6597,24715
12753,21529
3367,25320
8951,19166
2867,24128
2526,21994
11592,18446
6803,21319
11164,16764
1168,25758
4144,26419
5149,28525
84,26823
3149,26219
12594,19306
880,28146
8348,19376
10866,15953
10459,17073
1467,26329
9848,17615
5641,26041
8470,20041
452,28685
4326,29513
4044,26776
10417,17621
4137,26499
3039,24355
7621,20008
11918,17306
5825,24073
6345,23340
579,29968
5236,28790
9447,19650
10772,16121
6478,24710
5587,25607
11233,16289
2467,23055
4157,26127
11143,16485
413,29296
402,29343
4428,29216
2084,28387
3057,24471
10084,17554
164,27733
12019,17409
4302,29650
8757,21005
10066,17477
3317,24930
10795,16127
3934,26419
1847,26975
10625,17162
1334,25491
12399,19817
9265,19940
753,27226
3064,24950
7497,20658
706,27728
3491,24886
4573,28595
12458,20566
5580,25638
6161,23369
3151,26153
12605,19108
3799,24653
4022,26589
7762,19415
1074,28407
10878,15933
9868,17789
3438,25496
8216,18294
12284,21684
13208,22008
2429,25729
246,28085
3815,24297
8768,20879
3632,23303
8982,19900
2262,27121
2246,27295
835,27238
5064,29070
432,28671
6647,23170
1173,25943
11156,16967
12521,19883
4656,28901
5289,27142
3757,24527
9045,20336
250,28373
9481,19570
13182,21795
6572,24881
6473,25030
11947,16612
3407,25195
2729,24271
13337,23610
7917,17871
433,28618
11921,17314
10200,17290
13031,23545
9490,19208
13091,22657
7228,21257
11107,16761
10101,17322
5629,25694
4002,26767
4753,29013
1332,25544
8861,20656
6596,24657
10413,17876
1443,26495
3681,23789
6319,23362
4310,29942
4899,28086
11064,16798
10540,16436
11973,17115
10630,16862
7615,20074
2569,23209
9643,18727
4277,28543
3666,23429
10375,17485
13341,23632
2446,25355
7283,20786
5802,24510
3657,23553
10870,15837
3172,26008
1223,25274
8403,19692
4166,26355
544,29911
1204,25249
7163,20160
8541,21384
12270,21235
2637,24209
13046,23695
6688,22312
11207,17033
7819,18851
11747,18053
877,28045
10926,16483
196,28130
13129,20408
3383,25278
4379,28804
9292,19647
9652,19036
2997,24190
3908,26218
2571,23394
7172,20107
11623,18086
12625,19217
12905,23520
5721,25038
4969,27870
4711,28490
4163,26325
8425,19375
12280,22482
10118,17303
2682,24182
11932,16939
2508,21745
10126,17560
1510,25999
4314,29961
8495,20008
5356,27215
5972,25103
1244,26313
6765,18308
7748,20028
11876,17023
4121,26515
11498,18347
4995,28441
12293,22618
6991,20082
1876,26411
7932,17316
5262,28055
254,28484
6630,23461
4511,30111
8334,18805
5159,28417
11838,17582
759,27392
5481,26352
654,28901
5297,27281
5812,24497
5288,27368
2892,23377
3401,25341
5636,26052
1420,26894
3044,24387
2830,23841
9115,20359
328,28978
9157,19811
253,28491
12141,17443
6159,23498
5323,27736
7402,21939
4377,28789
6022,24730
5092,28819
5377,27664
3019,24328
3029,24402
2636,24279
8572,21819
1131,27910
3018,24391
2945,24544
3659,23347
9534,18732
8539,21356
7463,20851
2663,24080
12335,21304
5378,27705
6913,21847
1362,26545
6935,21338
5533,26091
3481,24979
12977,24582
6255,23399
12961,23725
8177,16658
11418,19408
5112,28763
5940,26050
6499,24432
8394,19605
9123,20394
2880,22822
5839,24057
3381,25201
11276,16768
1302,25613
7642,19803
4957,27799
4836,28695
9586,18424
7465,20874
11507,18065
5720,25050
6560,24835
8645,21890
942,28505
10988,16576
3235,25208
3257,24806
10197,17416
10386,17819
176,27808
435,28480
6926,21387
308,28730
1565,26410
3964,26498
2135,28913
13322,23222
11827,17754
8302,17955
4977,27718
7399,21809
11024,16329
595,29311
6699,22097
4625,29015
5332,28114
9084,20468
10523,16370
11201,17170
2623,24293
8655,22076
4572,28758
10213,17060
12332,21327
231,28082
179,27863
6418,24336
737,27227
12951,23462
7103,19959
12322,20629
3865,25932
5865,25159
6057,25242
7588,19799
109,27197
5705,25812
12138,17433
1321,25772
5935,26039
1995,27727
7764,19781
6698,22065
7528,20491
6948,21480
800,26663
10196,17569
2086,28436
5501,26545
6200,23926
8582,21668
69,26351
5367,27124
9245,19556
5682,26106
13353,23500
9128,20274
5170,28406
1680,26631
377,28869
1469,26292
5961,25391
2603,23139
4181,26586
12667,19925
7698,19839
10458,17030
13140,21450
4505,29696
10963,16714
4230,27543
12211,18038
3091,24146
2726,24212
477,29586
1329,25500
2283,27664
3732,24608
12995,24615
5873,25114
7855,18820
751,27179
12672,19783
10074,17577
11339,18344
873,27552
13060,23061
11841,17458
11635,17964
4564,28935
1545,25710
739,27200
11534,18196
2683,24110
10329,17261
9953,18230
5121,28710
8962,19663
3518,24651
12142,17431
2354,26783
11374,18530
7028,20783
773,26927
6485,24181
11874,17046
5200,28324
10650,16675
641,28970
7712,19645
7229,21159
8116,15105
3203,25108
4309,29892
5204,28730
6249,23631
865,27182
5516,26114
8644,22044
12891,22910
12930,23758
13320,23285
11923,17318
9119,20402
12283,22438
962,28912
9834,18216
9992,18170
11462,18638
9629,19450
6769,18862
3309,24546
2166,28204
363,28906
10307,17717
3723,24679
2825,23489
11750,18005
3597,24337
4726,28344
546,29854
2940,24188
471,29156
1641,26622
7811,18967
3338,24368
6695,22291
1172,25883
8455,19680
5273,27893
6085,25274
9543,18906
13223,21863
11576,18301
11729,17636
3364,24785
12069,17836
6831,21840
11525,18318
1410,27334
8890,19672
10651,16623
12119,17671
10022,17980
2694,23494
815,26852
6500,24454
2131,28805
1797,26561
4575,28478
5190,28511
3122,25973
5853,24707
5365,27292
8077,16256
4275,28503
12469,20021
3089,24055
8239,18328
12207,18081
13449,23781
11075,16785
5253,28195
237,28366
1532,25776
12687,19801
10464,16897
3410,25158
2831,23714
12275,22222
1535,26178
3879,26166
5302,27547
7146,20596
7095,19341
1299,25748
6273,23141
5499,26539
8875,20098
6658,22689
9632,19359
10791,15991
1480,25983
2793,24607
1601,26940
13177,21520
5091,28806
2329,27420
7223,20944
6875,21779
8316,18778
8736,21172
3661,23262
10134,17658
555,30133
4825,28806
1163,25836
5680,26102
8617,22087
4715,28572
397,29399
10466,16838
2506,21763
11854,17730
7769,19841
8866,20495
8270,17561
11634,17927
9199,19864
723,27614
300,28666
11315,17696
8997,19701
4294,28916
6606,24715
4185,26624
7912,17975
13265,22692
13246,22583
3142,26099
8938,19572
11760,17796
7839,19065
3205,25148
4955,27843
4582,28871
12209,18127
12896,22878
11586,18308
13192,22069
10586,16620
1152,26144
12952,23599
1212,25600
4503,29900
12366,19620
13072,23172
5894,25834
9818,18360
5427,26041
8494,19737
7753,19985
665,28024
12143,17140
5994,24941
642,28964
12454,20234
3767,24502
4272,28378
6123,24599
10538,16183
786,26720
2857,24309
6112,24681
11256,16398
3202,25132
8487,19944
7862,18772
9282,19514
4187,26678
11903,17021
11177,16741
4824,28892
6067,25646
2905,22892
4626,29005
7061,20009
996,28148
8161,16505
11379,18630
6408,24214
6250,23592
8205,17878
5523,26332
6275,23054
11095,16596
156,27606
8874,20041
3085,24225
9384,19007
1552,25779
8699,21287
7598,19926
8741,20785
3795,24926
495,29972
7635,19569
2321,27563
12182,17375
6836,21490
151,27386
7626,19971
10237,17074
8072,16248
9730,19892
1738,27938
3001,24085
11950,16650
8612,21964
8331,18763
12133,17470
11823,17790
2883,22910
3720,24465
11870,17369
11495,18184
7039,20965
5471,26249
13216,21962
8719,21152
2276,27770
4823,28925
4704,28435
4461,30975
343,28561
12412,19634
4136,26477
9713,20290
10626,17107
7781,19354
2223,26777
4196,27195
2584,22930
6741,20453
12766,21544
5081,29126
10913,16197
8693,21317
12441,20436
12319,20565
10979,16376
4734,28816
8225,18167
1465,26378
4593,28804
2234,27077
3565,24522
3903,26370
5840,23987
283,28725
12485,19747
6886,22477
11553,18405
6175,23740
10434,17431
8663,22224
4151,26351
7349,21259
5938,26074
13022,23611
13084,23164
9403,19262
2121,28754
6798,21219
12507,19718
5012,28409
5859,25287
10377,17622
7583,19560
3161,25695
2630,23946
10662,16271
12551,19566
13279,22738
12092,17561
1203,25315
9568,18978
9144,19829
616,29462
1926,26548
3114,25184
2641,24380
7302,20835
12083,17842
2562,23000
9753,19477
7475,20458
2728,24211
6312,23316
5728,24528
7044,20731
12045,17417
7814,18974
12040,17360
2126,28809
7836,19316
11101,16864
1357,26438
8596,21701
805,26703
4694,27918
11188,16901
11887,17013
7655,20124
3140,26128
4280,28620
5338,27883
10159,18025
566,30060
11115,16484
547,29849
26,25865
1067,28768
3918,26251
4486,30458
6604,24559
5529,26094
6678,22421
5398,26362
9311,19726
6188,23359
8196,16819
10606,16769
1221,24846
8635,22534
2548,23305
12759,21576
437,28559
10085,17888
11406,19087
12560,19740
1861,27054
2699,23864
11582,18427
9401,19262
8337,19371
2481,22111
7300,21206
12159,17022
2706,23925
10558,16660
326,28854
5135,28642
6733,20891
5325,27776
2499,22026
1004,28176
12353,19165
7735,20120
8211,17696
4011,26760
12050,17424
534,29788
3770,24558
3960,26430
13237,22316
10904,16235
585,29760
13440,23561
10017,18003
8091,15178
7488,20848
5799,24620
12929,23819
9118,20402
491,29941
6997,19899
12096,17695
10290,17735
8462,19585
10259,17102
6464,25044
8404,19666
10567,16548
3548,24255
7791,19193
1916,26391
3185,25656
12931,23709
6712,20893
1910,26246
4034,26583
7738,20105
1133,27777
8774,20891
5080,29146
2518,22504
9680,19438
1317,25763
4368,28694
121,27033
12128,17487
2449,25361
7822,18885
5662,26141
6080,25606
7907,17899
2601,23140
6568,24899
1522,26112
3484,25130
2173,28121
3283,24900
4554,29415
3605,24225
12371,19399
6429,24398
10081,17443
8001,16965
12224,18290
3768,24527
5077,29297
9230,19722
4038,26685
3502,24914
1407,27365
4631,29066
10730,15260
240,28325
4935,28670
9695,19541
13257,22594
7666,19944
2579,23509
7013,19761
3269,24755
12873,23650
1867,26904
5550,25800
7654,20130
13352,23652
8629,22685
2521,21743
9294,19477
1820,26436
8157,16318
51,26528
3888,26204
6637,23497
5187,28447
9039,20462
3577,24822
4565,28989
6725,20858
10771,15937
8366,19471
11092,16571
6391,23692
12038,17397
1858,27063
3779,24752
12843,23295
4961,27741
2809,24330
12808,22889
498,29911
9673,18718
12432,20650
11202,16961
5198,28271
5072,29347
425,28905
4284,28579
9412,19348
10328,17448
228,27867
12368,19489
10390,17957
2741,24545
5137,28672
11787,17526
6156,23260
7012,19882
7536,20667
9837,18188
2921,23570
6001,25152
5718,25323
9193,19591
5583,25742
11357,18427
3653,23495
4323,29863
12731,20670
1128,27925
12305,23187
2331,27404
2208,26142
9367,18107
13375,23280
13203,22221
3153,26206
8115,15192
10551,16810
9605,18642
12943,23627
6240,23834
4990,28013
2374,26698
6673,22648
1632,26473
8510,20997
2298,27676
8672,21602
4252,27835
10905,16159
2721,23945
6975,20630
10282,17441
11941,16731
8229,18126
7660,20099
10424,17668
1736,27882
7053,20910
9988,17965
5736,24750
6962,20984
9186,19820
10014,17972
10847,15824
11065,16622
5094,28842
2640,24286
7702,19644
8979,19947
9450,19565
9089,20435
10945,16663
2550,23290
12865,23652
10416,17858
938,28553
6768,18827
8730,21306
11940,16554
6449,24142
13422,23351
6434,24220
13099,20056
4852,29076
2644,24523
11778,17579
3165,25731
3639,23342
5069,29034
12595,19344
6529,24508
8630,22749
4487,30075
2061,28183
4645,29531
7844,18842
2812,24180
12641,19460
11639,17916
13023,23609
13134,20856
2549,23180
9497,18875
888,28403
7837,19310
13273,22680
4174,26363
11682,18041
11798,17832.3
1024,28427
11222,16512
4848,28939
8276,17618
11999,17078
1951,27043
8622,22617
351,28045
10742,15490
983,28327
5480,26436
10570,16551
6702,21813
4797,28839
10889,15977
3662,23311
8660,22080
6947,21465
4657,28911
6414,24468
7213,21148
3150,26242
8454,19682
8585,21525
4813,29020
7704,19585
5969,25024
12818,22816
11377,18601
5143,28806
2939,24180
8449,19225
4510,29867
1340,25468
12628,19286
1391,27149
8697,21374
9904,18622
10456,17048
9803,18681
9912,18494
9742,19578
6146,23880
6367,22945
1583,26479
1412,27073
7515,20573
11793,17615
2256,27100
9976,18110
9661,19159
7854,18862
2212,26246
5603,25315
2622,24241
8902,19627
6004,24911
5417,26040
4938,28542
9838,18089
3624,23682
7809,19049
4267,28190
12104,18071
463,28772
1754,27159
12693,20111
8298,17409
5638,26119
11955,16863
6380,23207
10638,16708
8658,22082
378,28830
3106,24759
4803,28789
1335,25386
11858,17490
13059,23175
2716,23884
8638,22146
10834,15520
7048,20723
5446,25914
10218,17005
12156,17175
8726,21176
1811,26904
6322,23316
8634,22714
8300,17654
1894,26213
9936,18466
7995,17264
10495,16479
8713,21586
7090,19315
6221,24054
11961,16735
1189,25965
5194,28331
12288,22027
9952,18282
7333,21458
7037,20954
3454,25502
12384,19640
6829,21721
11034,16589
11662,18252
7428,21771
7335,21229
6428,24387
7367,22101
9290,19678
12965,24069
4613,28695
3992,26687
6691,22386
12466,20102
1030,28542
8344,19164
2220,26433
3774,24726
9559,19319
10432,17485
12392,19581
1755,27184
8131,14786
9845,17745
9438,19561
4327,29461
11513,18418
110,27236
12777,22072
9987,18042
10907,16196
5731,24633
2917,22857
7841,18864
10799,16104
12281,22152
6326,23092
9975,18057
1515,25756
12730,20628
12421,19826
13400,23084
11326,17642
2263,27123
4479,30521
7653,20097
11444,19256
11304,17586
893,28511
1490,25934
10796,16067
1850,26981
9887,17809
9608,18950
324,28890
1215,25337
8528,21133
2933,23983
4689,27900
9961,17988
9664,19057
11563,18287
12375,19462
13100,20177
1129,27854
731,27535
2918,22721
7309,20854
3084,24378
6808,21917
4588,29003
4304,29545
2795,24519
12883,23269
798,26608
6232,24050
734,27340
7434,21680
2244,27297
178,27862
10934,16636
10203,17329
1174,25954
11840,17400
9340,18678
1831,26623
10886,15964
10223,17446
10814,15518
1781,26288
3201,25001
198,28179
6451,24186
12565,19748
4087,26440
5193,28410
548,29714
3339,24415
12711,20300
8288,17573
1187,26160
8439,19093
2532,23058
7456,20941
2314,27442
9946,18424
9583,18356
11110,16364
8040,16690
11712,17836
66,26302
5127,28698
4712,28424
5214,28854
3260,24631
5033,28894
12118,17662
2572,23512
9213,19910
9683,19532
622,29595
1681,26658
8107,15608
787,26642
3332,24758
6390,23698
12919,24377
6008,24868
8607,21729
11788,17505
3280,24858
1411,27041
11944,16746
12296,22874
10894,16221
8121,14897
13391,23291
515,30174
6158,23420
478,29572
13003,24083
7795,19219
9217,20146
2647,24386
11044,17136
13081,23151
6899,21859
2040,28237
12955,23430
1033,28533
9756,19611
10906,16173
2598,23100
10970,16428
6191,23331
9781,19057
8221,18462
7237,21475
13305,23551
9129,20282
8256,17608
344,28532
5521,26342
7435,21740
7015,19868
1871,26902
2977,24846
10981,16578
3986,26607
7209,21235
13082,23179
2888,23355
9056,20535
4623,28903
8507,20932
4818,28862
12327,21070
10035,17675
220,28339
12387,19575
10092,17739
9430,19345
12656,19911
11742,17897
7460,20980
8008,16700
4016,26456
13410,23019
4248,27959
11755,18021
12336,21274
9957,18101
11289,17217
5868,25035
6487,24290
8471,19870
11140,16402
1264,26230
8739,21100
4241,27802
5650,25802
12629,19312
12252,20028
9728,19946
12374,19463
4866,28886
10351,17492
2881,22578
1677,26713
12210,18044
12761,21440
901,28424
10284,17455
12833,23337
2296,27757
3402,25387
9894,18208
296,28775
11836,17673
4153,26029
10940,16719
8011,16897
7558,20599
27,25780
8052,16688
9968,18068
6772,19999
3829,24157
6244,23655
9332,18703
6486,24331
3248,24946
7416,21490
10657,16589
4391,29068
9979,18027
2580,23550
8045,16795
10009,17948
9164,19698
1370,26648
13280,22995
10194,17602
9513,19177
5551,25373
8409,19485
5254,28146
681,27854
12545,20131
4775,28788
5422,26202
3159,25880
10370,17751
2987,25014
4908,28252
1882,26485
12725,20714
6758,19530
9427,19391
1940,26467
3296,24559
