,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
10,2023-11-11 08:00:00+08:00,128.844,129.191,119.156,127.487,6164,HSI,^HSI,8369229977544217953,2025-06-02 02:33:22.079108+08:00,丙辰,癸酉,戊辰,辛亥,癸亥,戊午,癸亥,戊辰,癸未,癸戌,戊亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
11,2023-11-12 08:00:00+08:00,159.562,163.793,156.67,161.878,8814,HSI,^HSI,12144715674307987705,2025-06-02 02:33:22.079108+08:00,戊辰,甲戌,己巳,癸亥,癸亥,戊午,癸亥,戊辰,乙未,甲亥,戊亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
12,2023-11-13 08:00:00+08:00,199.895,202.648,193.581,196.773,9497,HSI,^HSI,12596884281345740409,2025-06-02 02:33:22.079108+08:00,庚辰,乙亥,庚午,乙亥,癸亥,戊午,癸亥,戊辰,丁未,乙子,戊亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
13,2023-11-14 08:00:00+08:00,112.127,120.226,105.892,118.389,8430,HSI,^HSI,4241431929620548308,2025-06-02 02:33:22.079108+08:00,壬辰,丙子,辛未,丁亥,癸亥,戊午,癸亥,戊辰,己未,丙丑,己亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
14,2023-11-15 08:00:00+08:00,122.237,125.6,118.969,121.324,1029,HSI,^HSI,14880862301460466220,2025-06-02 02:33:22.079108+08:00,甲辰,丁丑,壬申,己亥,癸亥,戊午,癸亥,戊辰,辛未,丁寅,己亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
15,2023-11-16 08:00:00+08:00,168.434,171.305,165.512,171.262,8969,HSI,^HSI,12345858125169640821,2025-06-02 02:33:22.079108+08:00,丙辰,戊寅,癸酉,辛亥,癸亥,戊午,癸亥,戊辰,癸未,戊卯,己亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
16,2023-11-17 08:00:00+08:00,126.201,126.31,125.805,126.26,5921,HSI,^HSI,5877690546579827193,2025-06-02 02:33:22.079108+08:00,戊辰,己卯,甲戌,癸亥,癸亥,戊午,癸亥,戊辰,乙未,己辰,甲亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
17,2023-11-18 08:00:00+08:00,162.161,170.77,153.915,162.796,9738,HSI,^HSI,8474207657611260816,2025-06-02 02:33:22.079108+08:00,庚辰,庚辰,乙亥,乙亥,癸亥,戊午,癸亥,戊辰,丁未,庚巳,甲亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
18,2023-11-19 08:00:00+08:00,143.601,144.674,135.349,140.312,5577,HSI,^HSI,13606620527819011400,2025-06-02 02:33:22.079108+08:00,壬辰,辛巳,丙子,丁亥,癸亥,戊午,癸亥,戊辰,己未,辛午,甲亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
19,2023-11-20 08:00:00+08:00,124.692,125.58,115.682,118.763,2828,HSI,^HSI,18398772197976107323,2025-06-02 02:33:22.079108+08:00,甲辰,壬午,丁丑,己亥,癸亥,戊午,癸亥,戊辰,辛未,壬未,乙亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
20,2023-11-21 08:00:00+08:00,163.289,168.385,156.56,167.305,4174,HSI,^HSI,8166890635015896938,2025-06-02 02:33:22.079108+08:00,丙辰,癸未,戊寅,辛亥,癸亥,戊午,癸亥,戊辰,癸未,癸申,乙亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
21,2023-11-22 08:00:00+08:00,147.878,149.605,143.083,149.087,7779,HSI,^HSI,5206620732427210564,2025-06-02 02:33:22.079108+08:00,戊辰,甲申,己卯,癸亥,癸亥,戊午,癸亥,戊辰,乙未,甲酉,乙亥,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
22,2023-11-23 08:00:00+08:00,151.445,154.893,143.007,144.68,2278,HSI,^HSI,1566572909816470092,2025-06-02 02:33:22.079108+08:00,庚辰,乙酉,庚辰,乙亥,戊寅,戊午,癸亥,癸未,丁未,乙戌,庚寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
23,2023-11-24 08:00:00+08:00,137.937,139.278,128.324,135.15,2500,HSI,^HSI,787872149994697908,2025-06-02 02:33:22.079108+08:00,壬辰,丙戌,辛巳,丁亥,戊寅,戊午,癸亥,癸未,己未,丙亥,庚寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
24,2023-11-25 08:00:00+08:00,119.037,121.647,112.008,115.873,2745,HSI,^HSI,3284785878599719075,2025-06-02 02:33:22.079108+08:00,甲辰,丁亥,壬午,己亥,戊寅,戊午,癸亥,癸未,辛未,丁子,庚寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
25,2023-11-26 08:00:00+08:00,192.691,197.033,190.415,194.516,5160,HSI,^HSI,13225236357551980177,2025-06-02 02:33:22.079108+08:00,丙辰,戊子,癸未,辛亥,戊寅,戊午,癸亥,癸未,癸未,戊丑,辛寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
26,2023-11-27 08:00:00+08:00,100.804,109.655,91.063,107.108,3470,HSI,^HSI,17220403927661351973,2025-06-02 02:33:22.079108+08:00,戊辰,己丑,甲申,癸亥,戊寅,戊午,癸亥,癸未,乙未,己寅,辛寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
27,2023-11-28 08:00:00+08:00,143.771,151.989,135.038,149.997,6269,HSI,^HSI,14271637337391242489,2025-06-02 02:33:22.079108+08:00,庚辰,庚寅,乙酉,乙亥,戊寅,戊午,癸亥,癸未,丁未,庚卯,辛寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
28,2023-11-29 08:00:00+08:00,182.962,185.899,177.929,183.582,4142,HSI,^HSI,5114179692908138944,2025-06-02 02:33:22.079108+08:00,壬辰,辛卯,丙戌,丁亥,戊寅,戊午,癸亥,癸未,己未,辛辰,丙寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
29,2023-11-30 08:00:00+08:00,198.528,202.734,190.175,200.169,9743,HSI,^HSI,18245092256714685547,2025-06-02 02:33:22.079108+08:00,甲辰,壬辰,丁亥,己亥,戊寅,戊午,癸亥,癸未,辛未,壬巳,丙寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
30,2023-12-01 08:00:00+08:00,171.39,176.885,164.843,173.919,8761,HSI,^HSI,9396601819443945386,2025-06-02 02:33:22.079108+08:00,丙辰,癸巳,戊子,辛亥,戊寅,戊午,癸亥,癸未,癸未,癸午,丙寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
31,2023-12-02 08:00:00+08:00,170.801,178.032,165.431,168.917,3252,HSI,^HSI,13020849556264594296,2025-06-02 02:33:22.079108+08:00,戊辰,甲午,己丑,癸亥,戊寅,戊午,癸亥,癸未,乙未,甲未,丁寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
32,2023-12-03 08:00:00+08:00,169.585,176.706,167.051,175.291,8956,HSI,^HSI,330860898703909282,2025-06-02 02:33:22.079108+08:00,庚辰,乙未,庚寅,乙亥,戊寅,戊午,癸亥,癸未,丁未,乙申,丁寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
33,2023-12-04 08:00:00+08:00,143.731,144.683,135.991,138.41,7459,HSI,^HSI,2217987488321275282,2025-06-02 02:33:22.079108+08:00,壬辰,丙申,辛卯,丁亥,戊寅,戊午,癸亥,癸未,己未,丙酉,丁寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
34,2023-12-05 08:00:00+08:00,136.368,144.473,128.988,132.436,4291,HSI,^HSI,4342895225057492320,2025-06-02 02:33:22.079108+08:00,甲辰,丁酉,壬辰,己亥,戊寅,戊午,癸亥,癸未,辛未,丁戌,壬寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
35,2023-12-06 08:00:00+08:00,148.496,152.385,143.033,145.818,8233,HSI,^HSI,8748743716118411567,2025-06-02 02:33:22.079108+08:00,丙辰,戊戌,癸巳,辛亥,戊寅,戊午,癸亥,癸未,癸未,戊亥,壬寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
36,2023-12-07 08:00:00+08:00,112.149,119.575,109.187,117.844,5779,HSI,^HSI,12460058784950006636,2025-06-02 02:33:22.079108+08:00,戊辰,己亥,甲午,癸亥,戊寅,戊午,癸亥,癸未,乙未,己子,壬寅,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
37,2023-12-08 08:00:00+08:00,144.953,145.626,141.202,143.341,2694,HSI,^HSI,3198787564083511819,2025-06-02 02:33:22.079108+08:00,庚辰,庚子,乙未,乙亥,甲子,戊午,癸亥,己巳,丁未,庚丑,甲子,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
38,2023-12-09 08:00:00+08:00,112.235,121.437,109.243,111.961,9854,HSI,^HSI,7787908645954475446,2025-06-02 02:33:22.079108+08:00,壬辰,辛丑,丙申,丁亥,甲子,戊午,癸亥,己巳,己未,辛寅,甲子,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
39,2023-12-10 08:00:00+08:00,178.737,183.715,170.699,175.374,4405,HSI,^HSI,2402641686684410930,2025-06-02 02:33:22.079108+08:00,甲辰,壬寅,丁酉,己亥,甲子,戊午,癸亥,己巳,辛未,壬卯,甲子,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
40,2023-12-11 08:00:00+08:00,189.321,196.758,183.622,188.546,3705,HSI,^HSI,9593343215594197865,2025-06-02 02:33:22.079108+08:00,丙辰,癸卯,戊戌,辛亥,甲子,戊午,癸亥,己巳,癸未,癸辰,己子,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
41,2023-12-12 08:00:00+08:00,122.002,128.128,120.222,121,2286,HSI,^HSI,16863882203571916098,2025-06-02 02:33:22.079108+08:00,戊辰,甲辰,己亥,癸亥,甲子,戊午,癸亥,己巳,乙未,甲巳,己子,戊未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
42,2023-12-13 08:00:00+08:00,170.286,178.838,162.449,176.388,9168,HSI,^HSI,15716333841227004657,2025-06-02 02:33:22.079108+08:00,庚辰,乙巳,庚子,乙亥,甲子,戊午,癸亥,己巳,丁未,乙午,己子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
43,2023-12-14 08:00:00+08:00,166.61,168.215,164.504,167.019,3467,HSI,^HSI,5793883715586367275,2025-06-02 02:33:22.079108+08:00,壬辰,丙午,辛丑,丁亥,甲子,戊午,癸亥,己巳,己未,丙未,庚子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
44,2023-12-15 08:00:00+08:00,195.505,200.429,194.299,194.319,9185,HSI,^HSI,9017881468930284664,2025-06-02 02:33:22.079108+08:00,甲辰,丁未,壬寅,己亥,甲子,戊午,癸亥,己巳,辛未,丁申,庚子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
45,2023-12-16 08:00:00+08:00,196.97,203.789,192.284,203.029,4911,HSI,^HSI,18366157038530124486,2025-06-02 02:33:22.079108+08:00,丙辰,戊申,癸卯,辛亥,甲子,戊午,癸亥,己巳,癸未,戊酉,庚子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
46,2023-12-17 08:00:00+08:00,176.42,183.787,173.146,174.78,9542,HSI,^HSI,13864078052185969847,2025-06-02 02:33:22.079108+08:00,戊辰,己酉,甲辰,癸亥,甲子,戊午,癸亥,己巳,乙未,己戌,乙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
47,2023-12-18 08:00:00+08:00,128.846,129.511,126.954,127.569,4541,HSI,^HSI,9011071386046824839,2025-06-02 02:33:22.079108+08:00,庚辰,庚戌,乙巳,乙亥,甲子,戊午,癸亥,己巳,丁未,庚亥,乙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
48,2023-12-19 08:00:00+08:00,162.394,167.597,156.641,160.626,1998,HSI,^HSI,5690860239031852094,2025-06-02 02:33:22.079108+08:00,壬辰,辛亥,丙午,丁亥,甲子,戊午,癸亥,己巳,己未,辛子,乙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
49,2023-12-20 08:00:00+08:00,173.132,176.076,166.572,172.139,2546,HSI,^HSI,8273367447496283204,2025-06-02 02:33:22.079108+08:00,甲辰,壬子,丁未,己亥,甲子,戊午,癸亥,己巳,辛未,壬丑,丙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
50,2023-12-21 08:00:00+08:00,117.982,122.124,109.112,120.015,6057,HSI,^HSI,12693852611604671923,2025-06-02 02:33:22.079108+08:00,丙辰,癸丑,戊申,辛亥,甲子,戊午,癸亥,己巳,癸未,癸寅,丙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
51,2023-12-22 08:00:00+08:00,133.052,142.701,123.882,128.452,7127,HSI,^HSI,7807788793372737379,2025-06-02 02:33:22.079108+08:00,戊辰,甲寅,己酉,癸亥,甲子,戊午,癸亥,己巳,乙未,甲卯,丙子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
52,2023-12-23 08:00:00+08:00,167.181,167.345,158.906,162.103,2350,HSI,^HSI,110706781829123326,2025-06-02 02:33:22.079108+08:00,庚辰,乙卯,庚戌,乙亥,己卯,戊午,癸亥,甲申,丁未,乙辰,辛卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
53,2023-12-24 08:00:00+08:00,152.585,154.377,144.883,153.817,3078,HSI,^HSI,6934449962726087540,2025-06-02 02:33:22.079108+08:00,壬辰,丙辰,辛亥,丁亥,己卯,戊午,癸亥,甲申,己未,丙巳,辛卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
54,2023-12-25 08:00:00+08:00,124.663,131.387,120.984,123.27,1593,HSI,^HSI,186131680872856460,2025-06-02 02:33:22.079108+08:00,甲辰,丁巳,壬子,己亥,己卯,戊午,癸亥,甲申,辛未,丁午,辛卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
55,2023-12-26 08:00:00+08:00,172.347,179.765,170.082,173.213,8477,HSI,^HSI,3742125254215710663,2025-06-02 02:33:22.079108+08:00,丙辰,戊午,癸丑,辛亥,己卯,戊午,癸亥,甲申,癸未,戊未,壬卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
56,2023-12-27 08:00:00+08:00,165.144,167.75,155.397,158.576,1077,HSI,^HSI,5951897904301503714,2025-06-02 02:33:22.079108+08:00,戊辰,己未,甲寅,癸亥,己卯,戊午,癸亥,甲申,乙未,己申,壬卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
57,2023-12-28 08:00:00+08:00,167.319,170.001,163.004,167.165,1367,HSI,^HSI,17341286859846192570,2025-06-02 02:33:22.079108+08:00,庚辰,庚申,乙卯,乙亥,己卯,戊午,癸亥,甲申,丁未,庚酉,壬卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
58,2023-12-29 08:00:00+08:00,142.657,151.449,138.185,149.601,2415,HSI,^HSI,3454529789870600850,2025-06-02 02:33:22.079108+08:00,壬辰,辛酉,丙辰,丁亥,己卯,戊午,癸亥,甲申,己未,辛戌,丁卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
59,2023-12-30 08:00:00+08:00,190.812,193.819,187.219,187.72,6449,HSI,^HSI,2902138997870902072,2025-06-02 02:33:22.079108+08:00,甲辰,壬戌,丁巳,己亥,己卯,戊午,癸亥,甲申,辛未,壬亥,丁卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
60,2023-12-31 08:00:00+08:00,132.595,133.009,132.112,132.238,6995,HSI,^HSI,7387095733087876627,2025-06-02 02:33:22.079108+08:00,丙辰,癸亥,戊午,辛亥,己卯,戊午,癸亥,甲申,癸未,癸子,戊卯,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
61,2024-01-01 08:00:00+08:00,182.872,192.707,181.113,189.635,3043,HSI,^HSI,8814427112126291869,2025-06-02 02:33:22.079108+08:00,戊辰,甲子,己未,癸亥,己卯,戊午,癸亥,甲申,乙未,甲丑,甲子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
62,2024-01-02 08:00:00+08:00,180.489,185.84,178.108,184.695,5498,HSI,^HSI,11534530403706368957,2025-06-02 02:33:22.079108+08:00,庚辰,乙丑,庚申,乙亥,己卯,戊午,癸亥,甲申,丁未,乙寅,甲子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
63,2024-01-03 08:00:00+08:00,167.815,175.093,167.312,173.341,9678,HSI,^HSI,8332384203000176595,2025-06-02 02:33:22.079108+08:00,壬辰,丙寅,辛酉,丁亥,己卯,戊午,癸亥,甲申,己未,丙卯,甲子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
64,2024-01-04 08:00:00+08:00,117.195,118.655,107.197,111.729,9127,HSI,^HSI,8108826877811642062,2025-06-02 02:33:22.079108+08:00,甲辰,丁卯,壬戌,己亥,己卯,戊午,癸亥,甲申,辛未,丁辰,甲子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
65,2024-01-05 08:00:00+08:00,118.651,127.864,112.808,120.563,6281,HSI,^HSI,4964227319603196112,2025-06-02 02:33:22.079108+08:00,丙辰,戊辰,癸亥,辛亥,己卯,戊午,癸亥,甲申,癸未,戊巳,甲子,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
66,2024-01-06 08:00:00+08:00,197.849,203.166,194.28,201.472,8231,HSI,^HSI,6706506348261222015,2025-06-02 02:33:22.079108+08:00,戊辰,己巳,甲子,癸亥,乙丑,戊午,癸亥,庚午,乙未,己午,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
67,2024-01-07 08:00:00+08:00,121.026,129.127,113.464,114.223,9642,HSI,^HSI,4867191485148252836,2025-06-02 02:33:22.079108+08:00,庚辰,庚午,乙丑,乙亥,乙丑,戊午,癸亥,庚午,丁未,庚未,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
68,2024-01-08 08:00:00+08:00,126.793,130.121,126.511,127.016,5093,HSI,^HSI,8574010837178198924,2025-06-02 02:33:22.079108+08:00,壬辰,辛未,丙寅,丁亥,乙丑,戊午,癸亥,庚午,己未,辛申,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
69,2024-01-09 08:00:00+08:00,149.944,153.963,144.62,149.824,4725,HSI,^HSI,3507312266543445629,2025-06-02 02:33:22.079108+08:00,甲辰,壬申,丁卯,己亥,乙丑,戊午,癸亥,庚午,辛未,壬酉,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
70,2024-01-10 08:00:00+08:00,100.98,103.706,95.3768,101.457,2209,HSI,^HSI,7985611851838008290,2025-06-02 02:33:22.079108+08:00,丙辰,癸酉,戊辰,辛亥,乙丑,戊午,癸亥,庚午,癸未,癸戌,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
71,2024-01-11 08:00:00+08:00,105.173,110.079,104.849,105.498,3399,HSI,^HSI,9813201219800172010,2025-06-02 02:33:22.079108+08:00,戊辰,甲戌,己巳,癸亥,乙丑,戊午,癸亥,庚午,乙未,甲亥,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
72,2024-01-12 08:00:00+08:00,165.767,169.895,161.217,164.179,9328,HSI,^HSI,11901793470662949131,2025-06-02 02:33:22.079108+08:00,庚辰,乙亥,庚午,乙亥,乙丑,戊午,癸亥,庚午,丁未,乙子,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
73,2024-01-13 08:00:00+08:00,105.428,110.511,97.6084,108.115,8382,HSI,^HSI,3297625856760550312,2025-06-02 02:33:22.079108+08:00,壬辰,丙子,辛未,丁亥,乙丑,戊午,癸亥,庚午,己未,丙丑,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
74,2024-01-14 08:00:00+08:00,106.005,107.589,100.248,102.761,3197,HSI,^HSI,3581757137201689797,2025-06-02 02:33:22.079108+08:00,甲辰,丁丑,壬申,己亥,乙丑,戊午,癸亥,庚午,辛未,丁寅,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
75,2024-01-15 08:00:00+08:00,177.708,178.443,172.137,176.974,6560,HSI,^HSI,2570108112658351205,2025-06-02 02:33:22.079108+08:00,丙辰,戊寅,癸酉,辛亥,乙丑,戊午,癸亥,庚午,癸未,戊卯,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
76,2024-01-16 08:00:00+08:00,100.783,108.738,98.8611,102.791,4906,HSI,^HSI,10494997191027795086,2025-06-02 02:33:22.079108+08:00,戊辰,己卯,甲戌,癸亥,乙丑,戊午,癸亥,庚午,乙未,己辰,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
77,2024-01-17 08:00:00+08:00,180.848,189.248,174.325,175.24,5849,HSI,^HSI,4268078842697003470,2025-06-02 02:33:22.079108+08:00,庚辰,庚辰,乙亥,乙亥,乙丑,戊午,癸亥,庚午,丁未,庚巳,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
78,2024-01-18 08:00:00+08:00,143.212,144.481,133.525,134.476,6591,HSI,^HSI,13045367236374128022,2025-06-02 02:33:22.079108+08:00,壬辰,辛巳,丙子,丁亥,乙丑,戊午,癸亥,庚午,己未,辛午,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
79,2024-01-19 08:00:00+08:00,146.395,152.058,144.56,149.598,8553,HSI,^HSI,565196123690410277,2025-06-02 02:33:22.079108+08:00,甲辰,壬午,丁丑,己亥,乙丑,戊午,癸亥,庚午,辛未,壬未,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
80,2024-01-20 08:00:00+08:00,161.935,167.627,155.006,166.624,5522,HSI,^HSI,3941804376566851271,2025-06-02 02:33:22.079108+08:00,丙辰,癸未,戊寅,辛亥,乙丑,戊午,癸亥,庚午,癸未,癸申,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
