,time,date,stock_code
0,2025-06-03 17:09:06.385433+08:00,2025-06-03 17:09:06.385433+08:00,HSI
1,2025-06-04 17:09:06.385433+08:00,2025-06-04 17:09:06.385433+08:00,HSI
2,2025-06-05 17:09:06.385433+08:00,2025-06-05 17:09:06.385433+08:00,HSI
3,2025-06-06 17:09:06.385433+08:00,2025-06-06 17:09:06.385433+08:00,HSI
4,2025-06-09 17:09:06.385433+08:00,2025-06-09 17:09:06.385433+08:00,HSI
5,2025-06-10 17:09:06.385433+08:00,2025-06-10 17:09:06.385433+08:00,HSI
6,2025-06-11 17:09:06.385433+08:00,2025-06-11 17:09:06.385433+08:00,HSI
7,2025-06-12 17:09:06.385433+08:00,2025-06-12 17:09:06.385433+08:00,HSI
8,2025-06-13 17:09:06.385433+08:00,2025-06-13 17:09:06.385433+08:00,HSI
9,2025-06-16 17:09:06.385433+08:00,2025-06-16 17:09:06.385433+08:00,HSI
10,2025-06-17 17:09:06.385433+08:00,2025-06-17 17:09:06.385433+08:00,HSI
11,2025-06-18 17:09:06.385433+08:00,2025-06-18 17:09:06.385433+08:00,HSI
12,2025-06-19 17:09:06.385433+08:00,2025-06-19 17:09:06.385433+08:00,HSI
13,2025-06-20 17:09:06.385433+08:00,2025-06-20 17:09:06.385433+08:00,HSI
14,2025-06-23 17:09:06.385433+08:00,2025-06-23 17:09:06.385433+08:00,HSI
15,2025-06-24 17:09:06.385433+08:00,2025-06-24 17:09:06.385433+08:00,HSI
16,2025-06-25 17:09:06.385433+08:00,2025-06-25 17:09:06.385433+08:00,HSI
17,2025-06-26 17:09:06.385433+08:00,2025-06-26 17:09:06.385433+08:00,HSI
18,2025-06-27 17:09:06.385433+08:00,2025-06-27 17:09:06.385433+08:00,HSI
19,2025-06-30 17:09:06.385433+08:00,2025-06-30 17:09:06.385433+08:00,HSI
20,2025-07-01 17:09:06.385433+08:00,2025-07-01 17:09:06.385433+08:00,HSI
21,2025-07-02 17:09:06.385433+08:00,2025-07-02 17:09:06.385433+08:00,HSI
22,2025-07-03 17:09:06.385433+08:00,2025-07-03 17:09:06.385433+08:00,HSI
23,2025-07-04 17:09:06.385433+08:00,2025-07-04 17:09:06.385433+08:00,HSI
24,2025-07-07 17:09:06.385433+08:00,2025-07-07 17:09:06.385433+08:00,HSI
25,2025-07-08 17:09:06.385433+08:00,2025-07-08 17:09:06.385433+08:00,HSI
26,2025-07-09 17:09:06.385433+08:00,2025-07-09 17:09:06.385433+08:00,HSI
27,2025-07-10 17:09:06.385433+08:00,2025-07-10 17:09:06.385433+08:00,HSI
