,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,5025571,HSI,^HSI,11683892808195680757,2025-06-03 19:15:03.327884+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,3016054,HSI,^HSI,1068259140727398347,2025-06-03 19:15:03.327884+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,9524418,HSI,^HSI,2959514565447412264,2025-06-03 19:15:03.327884+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,1090845,HSI,^HSI,12473049090865028097,2025-06-03 19:15:03.327884+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,2344895,HSI,^HSI,12777136023427495823,2025-06-03 19:15:03.327884+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,7398117,HSI,^HSI,11900945831363806127,2025-06-03 19:15:03.327884+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,5119392,HSI,^HSI,8569930445851253763,2025-06-03 19:15:03.327884+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,6682916,HSI,^HSI,464408971977877924,2025-06-03 19:15:03.327884+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,8785409,HSI,^HSI,9913611658000659124,2025-06-03 19:15:03.327884+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,2289123,HSI,^HSI,8727735266822182677,2025-06-03 19:15:03.327884+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,4732495,HSI,^HSI,10260252407672094159,2025-06-03 19:15:03.327884+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,4789147,HSI,^HSI,5269256557622705178,2025-06-03 19:15:03.327884+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,9272894,HSI,^HSI,10072121466642173245,2025-06-03 19:15:03.327884+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,3369805,HSI,^HSI,8765707544039626499,2025-06-03 19:15:03.327884+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,6036446,HSI,^HSI,16656835157505673374,2025-06-03 19:15:03.327884+08:00
