,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,2105,5715,8442,6593,1766,5829,8351,6827,7429,1766,6593,8844,8442,346,2105,5829,8351,6593,8442,346,2105,5829,8351,6593,8351,6827,7429,1766,6593,8844,2105,5715,8442,6593,1766,5829
1,2105,5715,8442,6593,1766,5829,8351,6827,7429,1766,6593,8844,8442,346,2105,5829,8351,6593,8442,346,2105,5829,8351,6593,8351,6827,7429,1766,6593,8844,2105,5715,8442,6593,1766,5829
2,6593,3257,346,6593,1766,5829,1766,3257,346,1766,6593,8844,5829,6827,5715,5829,8351,6593,5829,6827,5715,5829,8351,6593,1766,3257,346,1766,6593,8844,6593,3257,346,6593,1766,5829
3,6593,3257,346,6593,1766,5829,1766,3257,346,1766,6593,8844,5829,6827,5715,5829,8351,6593,5829,6827,5715,5829,8351,6593,1766,3257,346,1766,6593,8844,6593,3257,346,6593,1766,5829
4,3257,3257,7429,6593,1766,5829,3257,3257,8442,1766,6593,8844,6827,6827,8844,5829,8351,6593,6827,6827,8844,5829,8351,6593,3257,3257,8442,1766,6593,8844,3257,3257,7429,6593,1766,5829
5,3257,3257,7429,6593,1766,5829,3257,3257,8442,1766,6593,8844,6827,6827,8844,5829,8351,6593,6827,6827,8844,5829,8351,6593,3257,3257,8442,1766,6593,8844,3257,3257,7429,6593,1766,5829
6,1766,3257,8844,6593,1766,5829,6593,3257,5829,1766,6593,8844,8351,6827,7429,5829,8351,6593,8351,6827,7429,5829,8351,6593,6593,3257,5829,1766,6593,8844,1766,3257,8844,6593,1766,5829
7,1766,3257,8844,6593,1766,5829,6593,3257,5829,1766,6593,8844,8351,6827,7429,5829,8351,6593,8351,6827,7429,5829,8351,6593,6593,3257,5829,1766,6593,8844,1766,3257,8844,6593,1766,5829
8,2105,2105,8442,6593,1766,5829,8351,8351,7429,1766,6593,8844,8442,8442,2105,5829,8351,6593,8442,8442,2105,5829,8351,6593,8351,8351,7429,1766,6593,8844,2105,2105,8442,6593,1766,5829
9,2105,2105,8442,6593,1766,5829,8351,8351,7429,1766,6593,8844,8442,8442,2105,5829,8351,6593,8442,8442,2105,5829,8351,6593,8351,8351,7429,1766,6593,8844,2105,2105,8442,6593,1766,5829
10,6593,1766,346,6593,1766,5829,1766,6593,346,1766,6593,8844,5829,8351,5715,5829,8351,6593,5829,8351,5715,5829,8351,6593,1766,6593,346,1766,6593,8844,6593,1766,346,6593,1766,5829
11,6593,1766,346,6593,1766,5829,1766,6593,346,1766,6593,8844,5829,8351,5715,5829,8351,6593,5829,8351,5715,5829,8351,6593,1766,6593,346,1766,6593,8844,6593,1766,346,6593,1766,5829
12,3257,1766,7429,6593,1766,5829,3257,6593,8442,1766,6593,8844,6827,8351,8844,5829,8351,6593,6827,8351,8844,5829,8351,6593,3257,6593,8442,1766,6593,8844,3257,1766,7429,6593,1766,5829
13,3257,1766,7429,6593,1766,5829,3257,6593,8442,1766,6593,8844,6827,8351,8844,5829,8351,6593,6827,8351,8844,5829,8351,6593,3257,6593,8442,1766,6593,8844,3257,1766,7429,6593,1766,5829
14,1766,1766,8844,6593,1766,5829,6593,6593,5829,1766,6593,8844,8351,8351,7429,5829,8351,6593,8351,8351,7429,5829,8351,6593,6593,6593,5829,1766,6593,8844,1766,1766,8844,6593,1766,5829
15,1766,1766,8844,6593,1766,5829,6593,6593,5829,1766,6593,8844,8351,8351,7429,5829,8351,6593,8351,8351,7429,5829,8351,6593,6593,6593,5829,1766,6593,8844,1766,1766,8844,6593,1766,5829
16,2105,6593,8442,6593,1766,5829,8351,1766,7429,1766,6593,8844,8442,5829,2105,5829,8351,6593,8442,5829,2105,5829,8351,6593,8351,1766,7429,1766,6593,8844,2105,6593,8442,6593,1766,5829
17,2105,6593,8442,6593,1766,5829,8351,1766,7429,1766,6593,8844,8442,5829,2105,5829,8351,6593,8442,5829,2105,5829,8351,6593,8351,1766,7429,1766,6593,8844,2105,6593,8442,6593,1766,5829
18,6593,8351,346,6593,1766,5829,1766,2105,346,1766,6593,8844,5829,1766,5715,5829,8351,6593,5829,1766,5715,5829,8351,6593,1766,2105,346,1766,6593,8844,6593,8351,346,6593,1766,5829
19,6593,8351,346,6593,1766,5829,1766,2105,346,1766,6593,8844,5829,1766,5715,5829,8351,6593,5829,1766,5715,5829,8351,6593,1766,2105,346,1766,6593,8844,6593,8351,346,6593,1766,5829
20,3257,8351,7429,6593,1766,5829,3257,2105,8442,1766,6593,8844,6827,1766,8844,5829,8351,6593,6827,1766,8844,5829,8351,6593,3257,2105,8442,1766,6593,8844,3257,8351,7429,6593,1766,5829
21,3257,8351,7429,6593,1766,5829,3257,2105,8442,1766,6593,8844,6827,1766,8844,5829,8351,6593,6827,1766,8844,5829,8351,6593,3257,2105,8442,1766,6593,8844,3257,8351,7429,6593,1766,5829
22,1766,8351,8844,6593,1766,5829,6593,2105,5829,1766,6593,8844,8351,1766,7429,5829,8351,6593,8351,1766,7429,5829,8351,6593,6593,2105,5829,1766,6593,8844,1766,8351,8844,6593,1766,5829
23,1766,8351,8844,6593,1766,5829,6593,2105,5829,1766,6593,8844,8351,1766,7429,5829,8351,6593,8351,1766,7429,5829,8351,6593,6593,2105,5829,1766,6593,8844,1766,8351,8844,6593,1766,5829
24,2105,3257,8442,6593,1766,5829,8351,3257,7429,1766,6593,8844,8442,6827,2105,5829,8351,6593,8442,6827,2105,5829,8351,6593,8351,3257,7429,1766,6593,8844,2105,3257,8442,6593,1766,5829
25,2105,3257,8442,6593,1766,5829,8351,3257,7429,1766,6593,8844,8442,6827,2105,5829,8351,6593,8442,6827,2105,5829,8351,6593,8351,3257,7429,1766,6593,8844,2105,3257,8442,6593,1766,5829
26,6593,6827,346,6593,1766,5829,1766,5715,346,1766,6593,8844,5829,3257,5715,5829,8351,6593,5829,3257,5715,5829,8351,6593,1766,5715,346,1766,6593,8844,6593,6827,346,6593,1766,5829
27,6593,6827,346,6593,1766,5829,1766,5715,346,1766,6593,8844,5829,3257,5715,5829,8351,6593,5829,3257,5715,5829,8351,6593,1766,5715,346,1766,6593,8844,6593,6827,346,6593,1766,5829
28,3257,6827,7429,6593,1766,5829,3257,5715,8442,1766,6593,8844,6827,3257,8844,5829,8351,6593,6827,3257,8844,5829,8351,6593,3257,5715,8442,1766,6593,8844,3257,6827,7429,6593,1766,5829
29,3257,6827,7429,6593,1766,5829,3257,5715,8442,1766,6593,8844,6827,3257,8844,5829,8351,6593,6827,3257,8844,5829,8351,6593,3257,5715,8442,1766,6593,8844,3257,6827,7429,6593,1766,5829
30,1766,6827,8844,6593,1766,5829,6593,5715,5829,1766,6593,8844,8351,3257,7429,5829,8351,6593,8351,3257,7429,5829,8351,6593,6593,5715,5829,1766,6593,8844,1766,6827,8844,6593,1766,5829
31,1766,6827,8844,6593,1766,5829,6593,5715,5829,1766,6593,8844,8351,3257,7429,5829,8351,6593,8351,3257,7429,5829,8351,6593,6593,5715,5829,1766,6593,8844,1766,6827,8844,6593,1766,5829
32,2105,1766,8442,6593,1766,5829,8351,6593,7429,1766,6593,8844,8442,8351,2105,5829,8351,6593,8442,8351,2105,5829,8351,6593,8351,6593,7429,1766,6593,8844,2105,1766,8442,6593,1766,5829
33,2105,1766,8442,6593,1766,5829,8351,6593,7429,1766,6593,8844,8442,8351,2105,5829,8351,6593,8442,8351,2105,5829,8351,6593,8351,6593,7429,1766,6593,8844,2105,1766,8442,6593,1766,5829
34,6593,5829,346,6593,1766,5829,1766,8844,346,1766,6593,8844,5829,6593,5715,5829,8351,6593,5829,6593,5715,5829,8351,6593,1766,8844,346,1766,6593,8844,6593,5829,346,6593,1766,5829
35,6593,5829,346,6593,1766,5829,1766,8844,346,1766,6593,8844,5829,6593,5715,5829,8351,6593,5829,6593,5715,5829,8351,6593,1766,8844,346,1766,6593,8844,6593,5829,346,6593,1766,5829
36,3257,5829,7429,6593,1766,5829,3257,8844,8442,1766,6593,8844,6827,6593,8844,5829,8351,6593,6827,6593,8844,5829,8351,6593,3257,8844,8442,1766,6593,8844,3257,5829,7429,6593,1766,5829
37,3257,5829,7429,6593,1766,5829,3257,8844,8442,1766,6593,8844,6827,6593,8844,5829,8351,6593,6827,6593,8844,5829,8351,6593,3257,8844,8442,1766,6593,8844,3257,5829,7429,6593,1766,5829
