,time,date,stock_code
0,2025-06-05 09:04:22.834510+08:00,2025-06-05 09:04:22.834510+08:00,HSI
1,2025-06-05 10:04:22.834510+08:00,2025-06-05 10:04:22.834510+08:00,HSI
2,2025-06-05 11:04:22.834510+08:00,2025-06-05 11:04:22.834510+08:00,HSI
3,2025-06-05 12:04:22.834510+08:00,2025-06-05 12:04:22.834510+08:00,HSI
4,2025-06-05 13:04:22.834510+08:00,2025-06-05 13:04:22.834510+08:00,HSI
5,2025-06-05 14:04:22.834510+08:00,2025-06-05 14:04:22.834510+08:00,HSI
6,2025-06-05 15:04:22.834510+08:00,2025-06-05 15:04:22.834510+08:00,HSI
7,2025-06-05 16:04:22.834510+08:00,2025-06-05 16:04:22.834510+08:00,HSI
8,2025-06-06 09:04:22.834510+08:00,2025-06-06 09:04:22.834510+08:00,HSI
9,2025-06-06 10:04:22.834510+08:00,2025-06-06 10:04:22.834510+08:00,HSI
10,2025-06-06 11:04:22.834510+08:00,2025-06-06 11:04:22.834510+08:00,HSI
11,2025-06-06 12:04:22.834510+08:00,2025-06-06 12:04:22.834510+08:00,HSI
12,2025-06-06 13:04:22.834510+08:00,2025-06-06 13:04:22.834510+08:00,HSI
13,2025-06-06 14:04:22.834510+08:00,2025-06-06 14:04:22.834510+08:00,HSI
14,2025-06-06 15:04:22.834510+08:00,2025-06-06 15:04:22.834510+08:00,HSI
15,2025-06-06 16:04:22.834510+08:00,2025-06-06 16:04:22.834510+08:00,HSI
16,2025-06-09 09:04:22.834510+08:00,2025-06-09 09:04:22.834510+08:00,HSI
17,2025-06-09 10:04:22.834510+08:00,2025-06-09 10:04:22.834510+08:00,HSI
18,2025-06-09 11:04:22.834510+08:00,2025-06-09 11:04:22.834510+08:00,HSI
19,2025-06-09 12:04:22.834510+08:00,2025-06-09 12:04:22.834510+08:00,HSI
20,2025-06-09 13:04:22.834510+08:00,2025-06-09 13:04:22.834510+08:00,HSI
21,2025-06-09 14:04:22.834510+08:00,2025-06-09 14:04:22.834510+08:00,HSI
22,2025-06-09 15:04:22.834510+08:00,2025-06-09 15:04:22.834510+08:00,HSI
23,2025-06-09 16:04:22.834510+08:00,2025-06-09 16:04:22.834510+08:00,HSI
24,2025-06-10 09:04:22.834510+08:00,2025-06-10 09:04:22.834510+08:00,HSI
25,2025-06-10 10:04:22.834510+08:00,2025-06-10 10:04:22.834510+08:00,HSI
26,2025-06-10 11:04:22.834510+08:00,2025-06-10 11:04:22.834510+08:00,HSI
27,2025-06-10 12:04:22.834510+08:00,2025-06-10 12:04:22.834510+08:00,HSI
28,2025-06-10 13:04:22.834510+08:00,2025-06-10 13:04:22.834510+08:00,HSI
29,2025-06-10 14:04:22.834510+08:00,2025-06-10 14:04:22.834510+08:00,HSI
30,2025-06-10 15:04:22.834510+08:00,2025-06-10 15:04:22.834510+08:00,HSI
31,2025-06-10 16:04:22.834510+08:00,2025-06-10 16:04:22.834510+08:00,HSI
32,2025-06-11 09:04:22.834510+08:00,2025-06-11 09:04:22.834510+08:00,HSI
33,2025-06-11 10:04:22.834510+08:00,2025-06-11 10:04:22.834510+08:00,HSI
34,2025-06-11 11:04:22.834510+08:00,2025-06-11 11:04:22.834510+08:00,HSI
