,time,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
16,1749433662778674000,6,3,7,2,5,6,7,5,8,6,3,2,2,8,10,5,2,4,3,6,5,10,7,3,2,10,6,8,4,7,9,2,3,4,8,5
17,1749437262778674000,6,3,7,2,5,6,7,5,8,6,3,2,2,8,10,5,2,4,3,6,5,10,7,3,2,10,6,8,4,7,9,2,3,4,8,5
18,1749440862778674000,1,7,11,2,5,6,6,8,0,6,3,2,4,10,11,5,2,4,8,5,9,10,7,3,7,6,1,8,4,7,4,3,1,4,8,5
19,1749444462778674000,1,7,11,2,5,6,6,8,0,6,3,2,4,10,11,5,2,4,8,5,9,10,7,3,7,6,1,8,4,7,4,3,1,4,8,5
20,1749448062778674000,7,7,10,2,5,6,1,8,4,6,3,2,7,10,7,5,2,4,9,5,2,10,7,3,0,6,3,8,4,7,0,3,6,4,8,5
21,1749451662778674000,7,7,10,2,5,6,1,8,4,6,3,2,7,10,7,5,2,4,9,5,2,10,7,3,0,6,3,8,4,7,0,3,6,4,8,5
22,1749455262778674000,3,7,4,2,5,6,3,8,10,6,3,2,1,10,6,5,2,4,6,5,8,10,7,3,4,6,5,8,4,7,7,3,7,4,8,5
23,1749458862778674000,3,7,4,2,5,6,3,8,10,6,3,2,1,10,6,5,2,4,6,5,8,10,7,3,4,6,5,8,4,7,7,3,7,4,8,5
24,1749520062778674000,6,1,7,2,5,6,7,9,8,6,3,2,2,0,10,5,2,4,3,1,5,10,7,3,2,11,6,8,4,7,9,9,3,4,8,5
25,1749523662778674000,6,1,7,2,5,6,7,9,8,6,3,2,2,0,10,5,2,4,3,1,5,10,7,3,2,11,6,8,4,7,9,9,3,4,8,5
26,1749527262778674000,1,11,11,2,5,6,6,0,0,6,3,2,4,11,11,5,2,4,8,9,9,10,7,3,7,1,1,8,4,7,4,1,1,4,8,5
27,1749530862778674000,1,11,11,2,5,6,6,0,0,6,3,2,4,11,11,5,2,4,8,9,9,10,7,3,7,1,1,8,4,7,4,1,1,4,8,5
28,1749534462778674000,7,11,10,2,5,6,1,0,4,6,3,2,7,11,7,5,2,4,9,9,2,10,7,3,0,1,3,8,4,7,0,1,6,4,8,5
29,1749538062778674000,7,11,10,2,5,6,1,0,4,6,3,2,7,11,7,5,2,4,9,9,2,10,7,3,0,1,3,8,4,7,0,1,6,4,8,5
30,1749541662778674000,3,11,4,2,5,6,3,0,10,6,3,2,1,11,6,5,2,4,6,9,8,10,7,3,4,1,5,8,4,7,7,1,7,4,8,5
31,1749545262778674000,3,11,4,2,5,6,3,0,10,6,3,2,1,11,6,5,2,4,6,9,8,10,7,3,4,1,5,8,4,7,7,1,7,4,8,5
32,1749606462778674000,6,6,7,2,5,6,7,2,8,6,3,2,2,4,10,5,2,4,3,3,5,10,7,3,2,7,6,8,4,7,9,5,3,4,8,5
33,1749610062778674000,6,6,7,2,5,6,7,2,8,6,3,2,2,4,10,5,2,4,3,3,5,10,7,3,2,7,6,8,4,7,9,5,3,4,8,5
34,1749613662778674000,1,10,11,2,5,6,6,4,0,6,3,2,4,7,11,5,2,4,8,2,9,10,7,3,7,3,1,8,4,7,4,6,1,4,8,5
35,1749617262778674000,1,10,11,2,5,6,6,4,0,6,3,2,4,7,11,5,2,4,8,2,9,10,7,3,7,3,1,8,4,7,4,6,1,4,8,5
36,1749620862778674000,7,10,10,2,5,6,1,4,4,6,3,2,7,7,7,5,2,4,9,2,2,10,7,3,0,3,3,8,4,7,0,6,6,4,8,5
37,1749624462778674000,7,10,10,2,5,6,1,4,4,6,3,2,7,7,7,5,2,4,9,2,2,10,7,3,0,3,3,8,4,7,0,6,6,4,8,5
38,1749628062778674000,3,10,4,2,5,6,3,4,10,6,3,2,1,7,6,5,2,4,6,2,8,10,7,3,4,3,5,8,4,7,7,6,7,4,8,5
39,1749631662778674000,3,10,4,2,5,6,3,4,10,6,3,2,1,7,6,5,2,4,6,2,8,10,7,3,4,3,5,8,4,7,7,6,7,4,8,5
40,1749692862778674000,6,7,7,2,5,6,7,8,8,6,3,2,2,10,10,5,2,4,3,5,5,10,7,3,2,6,6,8,4,7,9,3,3,4,8,5
41,1749696462778674000,6,7,7,2,5,6,7,8,8,6,3,2,2,10,10,5,2,4,3,5,5,10,7,3,2,6,6,8,4,7,9,3,3,4,8,5
42,1749700062778674000,1,4,11,2,5,6,6,10,0,6,3,2,4,6,11,5,2,4,8,8,9,10,7,3,7,5,1,8,4,7,4,7,1,4,8,5
43,1749703662778674000,1,4,11,2,5,6,6,10,0,6,3,2,4,6,11,5,2,4,8,8,9,10,7,3,7,5,1,8,4,7,4,7,1,4,8,5
44,1749707262778674000,7,4,10,2,5,6,1,10,4,6,3,2,7,6,7,5,2,4,9,8,2,10,7,3,0,5,3,8,4,7,0,7,6,4,8,5
45,1749710862778674000,7,4,10,2,5,6,1,10,4,6,3,2,7,6,7,5,2,4,9,8,2,10,7,3,0,5,3,8,4,7,0,7,6,4,8,5
46,1749714462778674000,3,4,4,2,5,6,3,10,10,6,3,2,1,6,6,5,2,4,6,8,8,10,7,3,4,5,5,8,4,7,7,7,7,4,8,5
47,1749718062778674000,3,4,4,2,5,6,3,10,10,6,3,2,1,6,6,5,2,4,6,8,8,10,7,3,4,5,5,8,4,7,7,7,7,4,8,5
48,1749779262778674000,6,11,7,2,5,6,7,0,8,6,3,2,2,11,10,5,2,4,3,9,5,10,7,3,2,1,6,8,4,7,9,1,3,4,8,5
49,1749782862778674000,6,11,7,2,5,6,7,0,8,6,3,2,2,11,10,5,2,4,3,9,5,10,7,3,2,1,6,8,4,7,9,1,3,4,8,5
50,1749786462778674000,1,0,11,2,5,6,6,11,0,6,3,2,4,1,11,5,2,4,8,0,9,10,7,3,7,9,1,8,4,7,4,11,1,4,8,5
51,1749790062778674000,1,0,11,2,5,6,6,11,0,6,3,2,4,1,11,5,2,4,8,0,9,10,7,3,7,9,1,8,4,7,4,11,1,4,8,5
52,1749793662778674000,7,0,10,2,5,6,1,11,4,6,3,2,7,1,7,5,2,4,9,0,2,10,7,3,0,9,3,8,4,7,0,11,6,4,8,5
53,1749797262778674000,7,0,10,2,5,6,1,11,4,6,3,2,7,1,7,5,2,4,9,0,2,10,7,3,0,9,3,8,4,7,0,11,6,4,8,5
54,1749800862778674000,3,0,4,2,5,6,3,11,10,6,3,2,1,1,6,5,2,4,6,0,8,10,7,3,4,9,5,8,4,7,7,11,7,4,8,5
55,1749804462778674000,3,0,4,2,5,6,3,11,10,6,3,2,1,1,6,5,2,4,6,0,8,10,7,3,4,9,5,8,4,7,7,11,7,4,8,5
56,1750038462778674000,6,0,7,2,5,6,7,11,8,6,3,2,2,1,10,5,2,4,3,0,5,10,7,3,2,9,6,8,4,7,9,11,3,4,8,5
57,1750042062778674000,6,0,7,2,5,6,7,11,8,6,3,2,2,1,10,5,2,4,3,0,5,10,7,3,2,9,6,8,4,7,9,11,3,4,8,5
58,1750045662778674000,1,9,11,2,5,6,6,1,0,6,3,2,4,9,11,5,2,4,8,11,9,10,7,3,7,0,1,8,4,7,4,0,1,4,8,5
59,1750049262778674000,1,9,11,2,5,6,6,1,0,6,3,2,4,9,11,5,2,4,8,11,9,10,7,3,7,0,1,8,4,7,4,0,1,4,8,5
60,1750052862778674000,7,9,10,2,5,6,1,1,4,6,3,2,7,9,7,5,2,4,9,11,2,10,7,3,0,0,3,8,4,7,0,0,6,4,8,5
61,1750056462778674000,7,9,10,2,5,6,1,1,4,6,3,2,7,9,7,5,2,4,9,11,2,10,7,3,0,0,3,8,4,7,0,0,6,4,8,5
62,1750060062778674000,3,9,4,2,5,6,3,1,10,6,3,2,1,9,6,5,2,4,6,11,8,10,7,3,4,0,5,8,4,7,7,0,7,4,8,5
63,1750063662778674000,3,9,4,2,5,6,3,1,10,6,3,2,1,9,6,5,2,4,6,11,8,10,7,3,4,0,5,8,4,7,7,0,7,4,8,5
64,1750124862778674000,6,8,7,2,5,6,7,7,8,6,3,2,2,3,10,5,2,4,3,4,5,10,7,3,2,2,6,8,4,7,9,10,3,4,8,5
65,1750128462778674000,6,8,7,2,5,6,7,7,8,6,3,2,2,3,10,5,2,4,3,4,5,10,7,3,2,2,6,8,4,7,9,10,3,4,8,5
66,1750132062778674000,1,5,11,2,5,6,6,3,0,6,3,2,4,2,11,5,2,4,8,7,9,10,7,3,7,4,1,8,4,7,4,8,1,4,8,5
67,1750135662778674000,1,5,11,2,5,6,6,3,0,6,3,2,4,2,11,5,2,4,8,7,9,10,7,3,7,4,1,8,4,7,4,8,1,4,8,5
68,1750139262778674000,7,5,10,2,5,6,1,3,4,6,3,2,7,2,7,5,2,4,9,7,2,10,7,3,0,4,3,8,4,7,0,8,6,4,8,5
69,1750142862778674000,7,5,10,2,5,6,1,3,4,6,3,2,7,2,7,5,2,4,9,7,2,10,7,3,0,4,3,8,4,7,0,8,6,4,8,5
70,1750146462778674000,3,5,4,2,5,6,3,3,10,6,3,2,1,2,6,5,2,4,6,7,8,10,7,3,4,4,5,8,4,7,7,8,7,4,8,5
71,1750150062778674000,3,5,4,2,5,6,3,3,10,6,3,2,1,2,6,5,2,4,6,7,8,10,7,3,4,4,5,8,4,7,7,8,7,4,8,5
72,1750211262778674000,6,2,7,2,5,6,7,6,8,6,3,2,2,5,10,5,2,4,3,10,5,10,7,3,2,8,6,8,4,7,9,4,3,4,8,5
73,1750214862778674000,6,2,7,2,5,6,7,6,8,6,3,2,2,5,10,5,2,4,3,10,5,10,7,3,2,8,6,8,4,7,9,4,3,4,8,5
74,1750218462778674000,1,3,11,2,5,6,6,5,0,6,3,2,4,8,11,5,2,4,8,6,9,10,7,3,7,10,1,8,4,7,4,2,1,4,8,5
75,1750222062778674000,1,3,11,2,5,6,6,5,0,6,3,2,4,8,11,5,2,4,8,6,9,10,7,3,7,10,1,8,4,7,4,2,1,4,8,5
76,1750225662778674000,7,3,10,2,5,6,1,5,4,6,3,2,7,8,7,5,2,4,9,6,2,10,7,3,0,10,3,8,4,7,0,2,6,4,8,5
77,1750229262778674000,7,3,10,2,5,6,1,5,4,6,3,2,7,8,7,5,2,4,9,6,2,10,7,3,0,10,3,8,4,7,0,2,6,4,8,5
78,1750232862778674000,3,3,4,2,5,6,3,5,10,6,3,2,1,8,6,5,2,4,6,6,8,10,7,3,4,10,5,8,4,7,7,2,7,4,8,5
79,1750236462778674000,3,3,4,2,5,6,3,5,10,6,3,2,1,8,6,5,2,4,6,6,8,10,7,3,4,10,5,8,4,7,7,2,7,4,8,5
80,1750297662778674000,6,9,7,2,5,6,7,1,8,6,3,2,2,9,10,5,2,4,3,11,5,10,7,3,2,0,6,8,4,7,9,0,3,4,8,5
81,1750301262778674000,6,9,7,2,5,6,7,1,8,6,3,2,2,9,10,5,2,4,3,11,5,10,7,3,2,0,6,8,4,7,9,0,3,4,8,5
82,1750304862778674000,1,1,11,2,5,6,6,9,0,6,3,2,4,0,11,5,2,4,8,1,9,10,7,3,7,11,1,8,4,7,4,9,1,4,8,5
83,1750308462778674000,1,1,11,2,5,6,6,9,0,6,3,2,4,0,11,5,2,4,8,1,9,10,7,3,7,11,1,8,4,7,4,9,1,4,8,5
84,1750312062778674000,7,1,10,2,5,6,1,9,4,6,3,2,7,0,7,5,2,4,9,1,2,10,7,3,0,11,3,8,4,7,0,9,6,4,8,5
85,1750315662778674000,7,1,10,2,5,6,1,9,4,6,3,2,7,0,7,5,2,4,9,1,2,10,7,3,0,11,3,8,4,7,0,9,6,4,8,5
86,1750319262778674000,3,1,4,2,5,6,3,9,10,6,3,2,1,0,6,5,2,4,6,1,8,10,7,3,4,11,5,8,4,7,7,9,7,4,8,5
87,1750322862778674000,3,1,4,2,5,6,3,9,10,6,3,2,1,0,6,5,2,4,6,1,8,10,7,3,4,11,5,8,4,7,7,9,7,4,8,5
88,1750384062778674000,6,5,7,2,5,6,7,3,8,6,3,2,2,2,10,5,2,4,3,7,5,10,7,3,2,4,6,8,4,7,9,8,3,4,8,5
89,1750387662778674000,6,5,7,2,5,6,7,3,8,6,3,2,2,2,10,5,2,4,3,7,5,10,7,3,2,4,6,8,4,7,9,8,3,4,8,5
90,1750391262778674000,1,6,11,2,5,6,6,2,0,6,3,2,4,4,11,5,2,4,8,3,9,10,7,3,7,7,1,8,4,7,4,5,1,4,8,5
91,1750394862778674000,1,6,11,2,5,6,6,2,0,6,3,2,4,4,11,5,2,4,8,3,9,10,7,3,7,7,1,8,4,7,4,5,1,4,8,5
92,1750398462778674000,7,6,10,2,5,6,1,2,4,6,3,2,7,4,7,5,2,4,9,3,2,10,7,3,0,7,3,8,4,7,0,5,6,4,8,5
93,1750402062778674000,7,6,10,2,5,6,1,2,4,6,3,2,7,4,7,5,2,4,9,3,2,10,7,3,0,7,3,8,4,7,0,5,6,4,8,5
94,1750405662778674000,3,6,4,2,5,6,3,2,10,6,3,2,1,4,6,5,2,4,6,3,8,10,7,3,4,7,5,8,4,7,7,5,7,4,8,5
95,1750409262778674000,3,6,4,2,5,6,3,2,10,6,3,2,1,4,6,5,2,4,6,3,8,10,7,3,4,7,5,8,4,7,7,5,7,4,8,5
96,1750643262778674000,6,6,7,3,5,10,7,2,8,5,3,4,2,4,10,8,2,7,3,3,5,6,7,2,2,7,6,10,4,3,9,5,3,2,8,6
97,1750646862778674000,6,6,7,3,5,10,7,2,8,5,3,4,2,4,10,8,2,7,3,3,5,6,7,2,2,7,6,10,4,3,9,5,3,2,8,6
98,1750650462778674000,1,10,11,3,5,10,6,4,0,5,3,4,4,7,11,8,2,7,8,2,9,6,7,2,7,3,1,10,4,3,4,6,1,2,8,6
99,1750654062778674000,1,10,11,3,5,10,6,4,0,5,3,4,4,7,11,8,2,7,8,2,9,6,7,2,7,3,1,10,4,3,4,6,1,2,8,6
100,1750657662778674000,7,10,10,3,5,10,1,4,4,5,3,4,7,7,7,8,2,7,9,2,2,6,7,2,0,3,3,10,4,3,0,6,6,2,8,6
101,1750661262778674000,7,10,10,3,5,10,1,4,4,5,3,4,7,7,7,8,2,7,9,2,2,6,7,2,0,3,3,10,4,3,0,6,6,2,8,6
102,1750664862778674000,3,10,4,3,5,10,3,4,10,5,3,4,1,7,6,8,2,7,6,2,8,6,7,2,4,3,5,10,4,3,7,6,7,2,8,6
103,1750668462778674000,3,10,4,3,5,10,3,4,10,5,3,4,1,7,6,8,2,7,6,2,8,6,7,2,4,3,5,10,4,3,7,6,7,2,8,6
104,1750729662778674000,6,7,7,3,5,10,7,8,8,5,3,4,2,10,10,8,2,7,3,5,5,6,7,2,2,6,6,10,4,3,9,3,3,2,8,6
105,1750733262778674000,6,7,7,3,5,10,7,8,8,5,3,4,2,10,10,8,2,7,3,5,5,6,7,2,2,6,6,10,4,3,9,3,3,2,8,6
106,1750736862778674000,1,4,11,3,5,10,6,10,0,5,3,4,4,6,11,8,2,7,8,8,9,6,7,2,7,5,1,10,4,3,4,7,1,2,8,6
107,1750740462778674000,1,4,11,3,5,10,6,10,0,5,3,4,4,6,11,8,2,7,8,8,9,6,7,2,7,5,1,10,4,3,4,7,1,2,8,6
108,1750744062778674000,7,4,10,3,5,10,1,10,4,5,3,4,7,6,7,8,2,7,9,8,2,6,7,2,0,5,3,10,4,3,0,7,6,2,8,6
109,1750747662778674000,7,4,10,3,5,10,1,10,4,5,3,4,7,6,7,8,2,7,9,8,2,6,7,2,0,5,3,10,4,3,0,7,6,2,8,6
110,1750751262778674000,3,4,4,3,5,10,3,10,10,5,3,4,1,6,6,8,2,7,6,8,8,6,7,2,4,5,5,10,4,3,7,7,7,2,8,6
111,1750754862778674000,3,4,4,3,5,10,3,10,10,5,3,4,1,6,6,8,2,7,6,8,8,6,7,2,4,5,5,10,4,3,7,7,7,2,8,6
112,1750816062778674000,6,11,7,3,5,10,7,0,8,5,3,4,2,11,10,8,2,7,3,9,5,6,7,2,2,1,6,10,4,3,9,1,3,2,8,6
113,1750819662778674000,6,11,7,3,5,10,7,0,8,5,3,4,2,11,10,8,2,7,3,9,5,6,7,2,2,1,6,10,4,3,9,1,3,2,8,6
114,1750823262778674000,1,0,11,3,5,10,6,11,0,5,3,4,4,1,11,8,2,7,8,0,9,6,7,2,7,9,1,10,4,3,4,11,1,2,8,6
115,1750826862778674000,1,0,11,3,5,10,6,11,0,5,3,4,4,1,11,8,2,7,8,0,9,6,7,2,7,9,1,10,4,3,4,11,1,2,8,6
116,1750830462778674000,7,0,10,3,5,10,1,11,4,5,3,4,7,1,7,8,2,7,9,0,2,6,7,2,0,9,3,10,4,3,0,11,6,2,8,6
117,1750834062778674000,7,0,10,3,5,10,1,11,4,5,3,4,7,1,7,8,2,7,9,0,2,6,7,2,0,9,3,10,4,3,0,11,6,2,8,6
118,1750837662778674000,3,0,4,3,5,10,3,11,10,5,3,4,1,1,6,8,2,7,6,0,8,6,7,2,4,9,5,10,4,3,7,11,7,2,8,6
119,1750841262778674000,3,0,4,3,5,10,3,11,10,5,3,4,1,1,6,8,2,7,6,0,8,6,7,2,4,9,5,10,4,3,7,11,7,2,8,6
120,1750902462778674000,6,10,7,3,5,10,7,4,8,5,3,4,2,7,10,8,2,7,3,2,5,6,7,2,2,3,6,10,4,3,9,6,3,2,8,6
121,1750906062778674000,6,10,7,3,5,10,7,4,8,5,3,4,2,7,10,8,2,7,3,2,5,6,7,2,2,3,6,10,4,3,9,6,3,2,8,6
122,1750909662778674000,1,8,11,3,5,10,6,7,0,5,3,4,4,3,11,8,2,7,8,4,9,6,7,2,7,2,1,10,4,3,4,10,1,2,8,6
123,1750913262778674000,1,8,11,3,5,10,6,7,0,5,3,4,4,3,11,8,2,7,8,4,9,6,7,2,7,2,1,10,4,3,4,10,1,2,8,6
124,1750916862778674000,7,8,10,3,5,10,1,7,4,5,3,4,7,3,7,8,2,7,9,4,2,6,7,2,0,2,3,10,4,3,0,10,6,2,8,6
125,1750920462778674000,7,8,10,3,5,10,1,7,4,5,3,4,7,3,7,8,2,7,9,4,2,6,7,2,0,2,3,10,4,3,0,10,6,2,8,6
126,1750924062778674000,3,8,4,3,5,10,3,7,10,5,3,4,1,3,6,8,2,7,6,4,8,6,7,2,4,2,5,10,4,3,7,10,7,2,8,6
127,1750927662778674000,3,8,4,3,5,10,3,7,10,5,3,4,1,3,6,8,2,7,6,4,8,6,7,2,4,2,5,10,4,3,7,10,7,2,8,6
128,1750988862778674000,6,4,7,3,5,10,7,10,8,5,3,4,2,6,10,8,2,7,3,8,5,6,7,2,2,5,6,10,4,3,9,7,3,2,8,6
129,1750992462778674000,6,4,7,3,5,10,7,10,8,5,3,4,2,6,10,8,2,7,3,8,5,6,7,2,2,5,6,10,4,3,9,7,3,2,8,6
130,1750996062778674000,1,2,11,3,5,10,6,6,0,5,3,4,4,5,11,8,2,7,8,10,9,6,7,2,7,8,1,10,4,3,4,4,1,2,8,6
131,1750999662778674000,1,2,11,3,5,10,6,6,0,5,3,4,4,5,11,8,2,7,8,10,9,6,7,2,7,8,1,10,4,3,4,4,1,2,8,6
132,1751003262778674000,7,2,10,3,5,10,1,6,4,5,3,4,7,5,7,8,2,7,9,10,2,6,7,2,0,8,3,10,4,3,0,4,6,2,8,6
133,1751006862778674000,7,2,10,3,5,10,1,6,4,5,3,4,7,5,7,8,2,7,9,10,2,6,7,2,0,8,3,10,4,3,0,4,6,2,8,6
134,1751010462778674000,3,2,4,3,5,10,3,6,10,5,3,4,1,5,6,8,2,7,6,10,8,6,7,2,4,8,5,10,4,3,7,4,7,2,8,6
135,1751014062778674000,3,2,4,3,5,10,3,6,10,5,3,4,1,5,6,8,2,7,6,10,8,6,7,2,4,8,5,10,4,3,7,4,7,2,8,6
136,1751248062778674000,6,2,7,3,5,10,7,6,8,5,3,4,2,5,10,8,2,7,3,10,5,6,7,2,2,8,6,10,4,3,9,4,3,2,8,6
137,1751251662778674000,6,2,7,3,5,10,7,6,8,5,3,4,2,5,10,8,2,7,3,10,5,6,7,2,2,8,6,10,4,3,9,4,3,2,8,6
138,1751255262778674000,1,3,11,3,5,10,6,5,0,5,3,4,4,8,11,8,2,7,8,6,9,6,7,2,7,10,1,10,4,3,4,2,1,2,8,6
139,1751258862778674000,1,3,11,3,5,10,6,5,0,5,3,4,4,8,11,8,2,7,8,6,9,6,7,2,7,10,1,10,4,3,4,2,1,2,8,6
140,1751262462778674000,7,3,10,3,5,10,1,5,4,5,3,4,7,8,7,8,2,7,9,6,2,6,7,2,0,10,3,10,4,3,0,2,6,2,8,6
141,1751266062778674000,7,3,10,3,5,10,1,5,4,5,3,4,7,8,7,8,2,7,9,6,2,6,7,2,0,10,3,10,4,3,0,2,6,2,8,6
142,1751269662778674000,3,3,4,3,5,10,3,5,10,5,3,4,1,8,6,8,2,7,6,6,8,6,7,2,4,10,5,10,4,3,7,2,7,2,8,6
143,1751273262778674000,3,3,4,3,5,10,3,5,10,5,3,4,1,8,6,8,2,7,6,6,8,6,7,2,4,10,5,10,4,3,7,2,7,2,8,6
144,1751334462778674000,6,9,7,3,5,10,7,1,8,5,3,4,2,9,10,8,2,7,3,11,5,6,7,2,2,0,6,10,4,3,9,0,3,2,8,6
145,1751338062778674000,6,9,7,3,5,10,7,1,8,5,3,4,2,9,10,8,2,7,3,11,5,6,7,2,2,0,6,10,4,3,9,0,3,2,8,6
146,1751341662778674000,1,1,11,3,5,10,6,9,0,5,3,4,4,0,11,8,2,7,8,1,9,6,7,2,7,11,1,10,4,3,4,9,1,2,8,6
147,1751345262778674000,1,1,11,3,5,10,6,9,0,5,3,4,4,0,11,8,2,7,8,1,9,6,7,2,7,11,1,10,4,3,4,9,1,2,8,6
148,1751348862778674000,7,1,10,3,5,10,1,9,4,5,3,4,7,0,7,8,2,7,9,1,2,6,7,2,0,11,3,10,4,3,0,9,6,2,8,6
149,1751352462778674000,7,1,10,3,5,10,1,9,4,5,3,4,7,0,7,8,2,7,9,1,2,6,7,2,0,11,3,10,4,3,0,9,6,2,8,6
150,1751356062778674000,3,1,4,3,5,10,3,9,10,5,3,4,1,0,6,8,2,7,6,1,8,6,7,2,4,11,5,10,4,3,7,9,7,2,8,6
151,1751359662778674000,3,1,4,3,5,10,3,9,10,5,3,4,1,0,6,8,2,7,6,1,8,6,7,2,4,11,5,10,4,3,7,9,7,2,8,6
152,1751420862778674000,6,5,7,3,5,10,7,3,8,5,3,4,2,2,10,8,2,7,3,7,5,6,7,2,2,4,6,10,4,3,9,8,3,2,8,6
153,1751424462778674000,6,5,7,3,5,10,7,3,8,5,3,4,2,2,10,8,2,7,3,7,5,6,7,2,2,4,6,10,4,3,9,8,3,2,8,6
154,1751428062778674000,1,6,11,3,5,10,6,2,0,5,3,4,4,4,11,8,2,7,8,3,9,6,7,2,7,7,1,10,4,3,4,5,1,2,8,6
155,1751431662778674000,1,6,11,3,5,10,6,2,0,5,3,4,4,4,11,8,2,7,8,3,9,6,7,2,7,7,1,10,4,3,4,5,1,2,8,6
156,1751435262778674000,7,6,10,3,5,10,1,2,4,5,3,4,7,4,7,8,2,7,9,3,2,6,7,2,0,7,3,10,4,3,0,5,6,2,8,6
157,1751438862778674000,7,6,10,3,5,10,1,2,4,5,3,4,7,4,7,8,2,7,9,3,2,6,7,2,0,7,3,10,4,3,0,5,6,2,8,6
