,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,2915392,HSI,^HSI,2879676187230185705,2025-06-03 13:25:04.184518+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,4534441,HSI,^HSI,10467379697253712661,2025-06-03 13:25:04.184518+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,5900349,HSI,^HSI,4029633388587750176,2025-06-03 13:25:04.184518+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,5538685,HSI,^HSI,1410909630593236423,2025-06-03 13:25:04.184518+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,1050590,HSI,^HSI,1341636483615497273,2025-06-03 13:25:04.184518+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,5250640,HSI,^HSI,3795527839620692547,2025-06-03 13:25:04.184518+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,5486282,HSI,^HSI,8782243892039107081,2025-06-03 13:25:04.184518+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,7356957,HSI,^HSI,15940802521131676969,2025-06-03 13:25:04.184518+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,4098792,HSI,^HSI,16387021058405690710,2025-06-03 13:25:04.184518+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,9417917,HSI,^HSI,14286725679352061109,2025-06-03 13:25:04.184518+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,3812891,HSI,^HSI,624581629857178051,2025-06-03 13:25:04.184518+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,4236348,HSI,^HSI,9985759446505821294,2025-06-03 13:25:04.184518+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,7424234,HSI,^HSI,16118147178544547269,2025-06-03 13:25:04.184518+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,8535537,HSI,^HSI,12331483756319540055,2025-06-03 13:25:04.184518+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,1823298,HSI,^HSI,10093446713678376741,2025-06-03 13:25:04.184518+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,3632122,HSI,^HSI,7396948287777815142,2025-06-03 13:25:04.184518+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,8550948,HSI,^HSI,17237797269138782170,2025-06-03 13:25:04.184518+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,8304150,HSI,^HSI,13954331302405555896,2025-06-03 13:25:04.184518+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,1122710,HSI,^HSI,4663868654541609601,2025-06-03 13:25:04.184518+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,9282712,HSI,^HSI,11575914229650955572,2025-06-03 13:25:04.184518+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,7422335,HSI,^HSI,4189885588318654135,2025-06-03 13:25:04.184518+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,7686891,HSI,^HSI,9964159947424498355,2025-06-03 13:25:04.184518+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,6660783,HSI,^HSI,1808025179012086616,2025-06-03 13:25:04.184518+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,8393018,HSI,^HSI,4424568535990192473,2025-06-03 13:25:04.184518+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,8508299,HSI,^HSI,1080511143870949447,2025-06-03 13:25:04.184518+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,2157710,HSI,^HSI,8245360648697830407,2025-06-03 13:25:04.184518+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,5810901,HSI,^HSI,9341110089295528639,2025-06-03 13:25:04.184518+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,6642886,HSI,^HSI,5369671106441533438,2025-06-03 13:25:04.184518+08:00
28,2019-01-07 17:00:00+08:00,25835,25835,25734,25780,6318132,HSI,^HSI,4536148000857425879,2025-06-03 13:25:04.184518+08:00
29,2019-01-07 19:00:00+08:00,25779,25838,25753,25822,6613690,HSI,^HSI,7334072320455714352,2025-06-03 13:25:04.184518+08:00
30,2019-01-07 21:00:00+08:00,25820,25833,25744,25819,2638974,HSI,^HSI,18047128320423381511,2025-06-03 13:25:04.184518+08:00
31,2019-01-07 23:00:00+08:00,25817,25903,25759,25896,6289801,HSI,^HSI,2741483947800099186,2025-06-03 13:25:04.184518+08:00
32,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,7447947,HSI,^HSI,1269852454220835862,2025-06-03 13:25:04.184518+08:00
33,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,1345730,HSI,^HSI,10268326247464531044,2025-06-03 13:25:04.184518+08:00
34,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,1417727,HSI,^HSI,1177998754680962261,2025-06-03 13:25:04.184518+08:00
35,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,8117084,HSI,^HSI,10659003798815411626,2025-06-03 13:25:04.184518+08:00
36,2019-01-08 17:00:00+08:00,25917,25990,25915,25986,2459634,HSI,^HSI,12554760099428499315,2025-06-03 13:25:04.184518+08:00
37,2019-01-08 19:00:00+08:00,25986,26058,25974,26044,8347528,HSI,^HSI,2009983966870903890,2025-06-03 13:25:04.184518+08:00
38,2019-01-08 21:00:00+08:00,26044,26181,26028,26133,8279934,HSI,^HSI,17421445056598993596,2025-06-03 13:25:04.184518+08:00
39,2019-01-08 23:00:00+08:00,26135,26167,26012,26055,8317818,HSI,^HSI,7811592540488175797,2025-06-03 13:25:04.184518+08:00
40,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,3747200,HSI,^HSI,7414628622080156463,2025-06-03 13:25:04.184518+08:00
41,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,2576579,HSI,^HSI,3930098751336595432,2025-06-03 13:25:04.184518+08:00
42,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,7681701,HSI,^HSI,5630570593700770627,2025-06-03 13:25:04.184518+08:00
43,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,3784155,HSI,^HSI,1490636526099327780,2025-06-03 13:25:04.184518+08:00
44,2019-01-09 17:00:00+08:00,26518,26613,26506,26536,9720952,HSI,^HSI,12270571027494007904,2025-06-03 13:25:04.184518+08:00
45,2019-01-09 19:00:00+08:00,26536,26548,26482,26541,1617442,HSI,^HSI,4566501362925075286,2025-06-03 13:25:04.184518+08:00
46,2019-01-09 21:00:00+08:00,26541,26629,26524,26603,1449413,HSI,^HSI,16471049870339131327,2025-06-03 13:25:04.184518+08:00
47,2019-01-09 23:00:00+08:00,26605,26628,26483,26577,6343870,HSI,^HSI,5293628934291223532,2025-06-03 13:25:04.184518+08:00
48,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,8343307,HSI,^HSI,14002568944334041789,2025-06-03 13:25:04.184518+08:00
49,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,8730417,HSI,^HSI,4617487716791448907,2025-06-03 13:25:04.184518+08:00
50,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,4229047,HSI,^HSI,558440847336335272,2025-06-03 13:25:04.184518+08:00
51,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,7983610,HSI,^HSI,8668339193351608952,2025-06-03 13:25:04.184518+08:00
52,2019-01-10 17:00:00+08:00,26464,26575,26461,26528,7427082,HSI,^HSI,9019955533644242882,2025-06-03 13:25:04.184518+08:00
53,2019-01-10 19:00:00+08:00,26529,26565,26517,26554,7368311,HSI,^HSI,4990816527529768057,2025-06-03 13:25:04.184518+08:00
54,2019-01-10 21:00:00+08:00,26555,26588,26528,26563,4524626,HSI,^HSI,2985937822902596690,2025-06-03 13:25:04.184518+08:00
55,2019-01-10 23:00:00+08:00,26562,26699,26544,26678,4176965,HSI,^HSI,15753995736161037913,2025-06-03 13:25:04.184518+08:00
56,2019-01-11 09:00:00+08:00,26746,26746,26512,26583,8580098,HSI,^HSI,11544397885688313747,2025-06-03 13:25:04.184518+08:00
57,2019-01-11 11:00:00+08:00,26583,26618,26543,26606,8108421,HSI,^HSI,16728644977391899124,2025-06-03 13:25:04.184518+08:00
58,2019-01-11 13:00:00+08:00,26606,26697,26580,26692,9934841,HSI,^HSI,5397721598897982985,2025-06-03 13:25:04.184518+08:00
59,2019-01-11 15:00:00+08:00,26693,26725,26646,26696,7329958,HSI,^HSI,3501965349825926148,2025-06-03 13:25:04.184518+08:00
60,2019-01-11 17:00:00+08:00,26706,26738,26659,26685,7570067,HSI,^HSI,17391519061098746505,2025-06-03 13:25:04.184518+08:00
61,2019-01-11 19:00:00+08:00,26688,26707,26622,26624,2627909,HSI,^HSI,6123279621269760647,2025-06-03 13:25:04.184518+08:00
62,2019-01-11 21:00:00+08:00,26624,26627,26551,26594,1363938,HSI,^HSI,3558900980227852377,2025-06-03 13:25:04.184518+08:00
