,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2024-12-06 18:40:11.572112+08:00,2024-12-06 18:40:11.572112+08:00,HSI,癸酉,己未,甲子,戊寅,庚寅,己未,甲寅,乙酉,庚子,己未,甲寅,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10187438829698188841,2025-06-03 10:40:22.669876+08:00
1,2024-12-09 18:40:11.572112+08:00,2024-12-09 18:40:11.572112+08:00,HSI,己酉,壬戌,丁卯,甲寅,丙子,己未,甲寅,辛未,丙子,壬戌,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11922666760977465854,2025-06-03 10:40:22.669876+08:00
2,2024-12-10 18:40:11.572112+08:00,2024-12-10 18:40:11.572112+08:00,HSI,辛酉,癸亥,戊辰,丙寅,丙子,己未,甲寅,辛未,戊子,癸亥,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8316015650928358341,2025-06-03 10:40:22.669876+08:00
3,2024-12-11 18:40:11.572112+08:00,2024-12-11 18:40:11.572112+08:00,HSI,癸酉,甲子,己巳,戊寅,丙子,己未,甲寅,辛未,庚子,甲子,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5860987897272560131,2025-06-03 10:40:22.669876+08:00
4,2024-12-12 18:40:11.572112+08:00,2024-12-12 18:40:11.572112+08:00,HSI,乙酉,乙丑,庚午,庚寅,丙子,己未,甲寅,辛未,壬子,乙丑,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2540387203271495248,2025-06-03 10:40:22.669876+08:00
5,2024-12-13 18:40:11.572112+08:00,2024-12-13 18:40:11.572112+08:00,HSI,丁酉,丙寅,辛未,壬寅,丙子,己未,甲寅,辛未,甲子,丙寅,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13675132782915328142,2025-06-03 10:40:22.669876+08:00
6,2024-12-16 18:40:11.572112+08:00,2024-12-16 18:40:11.572112+08:00,HSI,癸酉,己巳,甲戌,戊寅,丙子,己未,甲寅,辛未,庚子,己巳,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13338440777515825372,2025-06-03 10:40:22.669876+08:00
7,2024-12-17 18:40:11.572112+08:00,2024-12-17 18:40:11.572112+08:00,HSI,乙酉,庚午,乙亥,庚寅,丙子,己未,甲寅,辛未,壬子,庚午,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16903465327931560507,2025-06-03 10:40:22.669876+08:00
8,2024-12-18 18:40:11.572112+08:00,2024-12-18 18:40:11.572112+08:00,HSI,丁酉,辛未,丙子,壬寅,丙子,己未,甲寅,辛未,甲子,辛未,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16708553948946632791,2025-06-03 10:40:22.669876+08:00
9,2024-12-19 18:40:11.572112+08:00,2024-12-19 18:40:11.572112+08:00,HSI,己酉,壬申,丁丑,甲寅,丙子,己未,甲寅,辛未,丙子,壬申,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12650180934514766087,2025-06-03 10:40:22.669876+08:00
10,2024-12-20 18:40:11.572112+08:00,2024-12-20 18:40:11.572112+08:00,HSI,辛酉,癸酉,戊寅,丙寅,丙子,己未,甲寅,辛未,戊子,癸酉,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15040647453456465510,2025-06-03 10:40:22.669876+08:00
11,2024-12-23 18:40:11.572112+08:00,2024-12-23 18:40:11.572112+08:00,HSI,丁酉,丙子,辛巳,壬寅,辛卯,己未,甲寅,丙戌,甲子,丙子,癸卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7487526044321623639,2025-06-03 10:40:22.669876+08:00
12,2024-12-24 18:40:11.572112+08:00,2024-12-24 18:40:11.572112+08:00,HSI,己酉,丁丑,壬午,甲寅,辛卯,己未,甲寅,丙戌,丙子,丁丑,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10793348836584372412,2025-06-03 10:40:22.669876+08:00
13,2024-12-25 18:40:11.572112+08:00,2024-12-25 18:40:11.572112+08:00,HSI,辛酉,戊寅,癸未,丙寅,辛卯,己未,甲寅,丙戌,戊子,戊寅,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5074628947963932700,2025-06-03 10:40:22.669876+08:00
