,target
5245,28738
6967,20929
3979,26614
12,25094
12398,19767
818,26808
2784,23824
11600,18499
453,28678
7861,18839
12994,24848
1656,26694
3457,25325
5304,27440
11744,17860
10533,16184
11631,18045
2908,22907
8156,16191
940,28422
5407,25150
12565,19748
10329,17261
6153,23705
6431,24452
10625,17162
4634,28989
6697,22220
5464,26309
1400,27097
30,25896
3677,23741
7722,19495
12546,20087
5936,25947
6822,21986
6825,22002
7819,18851
1108,28453
12389,19636
12135,17541
3229,25565
7275,20990
8456,19689
12333,21363
3319,25003
8976,20170
6050,25290
8261,17475
6503,24314
7228,21257
2553,23979
7335,21229
10997,16368
8020,16493
5955,25414
10022,17980
1563,26329
11814,17804
8366,19471
3071,24948
13206,21946
11230,16498
4474,30211
11985,17173
10611,16994
13369,23326
4856,29008
7839,19065
10508,16353
8999,19784
10203,17329
8827,19860
12494,19881
4601,29252
12103,17995
11005,16143
12361,19512
2213,26276
4929,28462
10180,17795
11654,17882
10690,16371
5380,27628
2111,29152
9880,18053
12156,17175
7859,18819
5769,24423
4446,29843
13072,23172
10061,17528
6162,23448
5026,28321
9090,20400
12311,21856
12002,17163
8973,20039
355,28429
1429,26809
7145,20684
10620,17065
9689,19398
5379,27692
332,29029
7903,18105
11976,17033
4224,27671
964,28997
120,27028
4930,28461
5216,28854
6252,23680
4710,28397
3281,24914
2370,26400
2544,23527
6724,20805
8302,17955
2885,23329
8985,19834
2178,27845
11465,18631
4898,28097
5153,28521
7608,20201
6143,23901
8582,21668
6114,24618
3123,26203
11675,18311
1544,25760
6128,24634
12752,21486
9611,18861
9990,18120
9803,18681
9051,20246
7802,19136
945,28506
4550,29659
11962,16956
8265,17533
7583,19560
12764,21363
1675,26830
8431,19295
1561,25903
10379,17593
6141,24027
8223,18240
4541,29006
7627,20202
12007,17199
1095,28561
9548,19218
6149,23758
3287,24635
11084,16558
677,28191
2605,23213
1392,27101
5617,25336
11681,18008
752,27300
1711,27563
3737,24487
13116,20188
11448,19127
3215,25021
7767,19800
12340,19196
1777,26328
4113,26302
1770,26410
11424,19736
13337,23610
3022,24592
4228,27584
3012,23733
12238,19622
6902,22065
13403,23190
4619,28836
9853,17680
5440,26097
9214,19988
8888,19866
527,29855
7443,21057
12300,22590
4264,28306
4262,28289
12985,24707
1919,26511
701,28251
8934,19374
8416,19288
8055,16548
11266,16329
7826,19345
10610,16968
4868,28922
1298,25830
7290,20901
1352,26318
2926,23538
6739,20628
10419,17577
1287,25660
5970,25044
10116,17251
10976,16441
7660,20099
12437,21359
3697,24173
2013,27912
8972,19959
4373,28318
7977,17995
5504,26558
7050,20766
2147,28952
6942,21311
7477,20602
7072,19475
10192,17686
9043,20302
5465,26085
8641,22207
8962,19663
5846,24669
9812,18615
810,26714
11317,17676
2073,28349
12281,22152
10098,17264
9838,18089
885,28257
1477,25906
1790,26373
10935,16603
2008,27966
7085,19491
682,27937
3895,26385
6174,23740
11748,18037
11808,18001
57,26692
7505,20958
8270,17561
2399,26311
12202,17701
12908,23789
4126,26510
8437,19124
12891,22910
1468,26294
1416,27069
470,29086
2358,26629
2722,24171
12700,20515
11432,19502
12967,24184
8756,20877
4525,28899
4610,29097
11188,16901
12715,20495
10363,18288
3869,25883
12862,23757
11543,18204
6977,20682
7007,19711
9966,18102
10553,16817
4674,28502
1055,28407
2281,27900
10337,17170
7724,19220
1924,26598
4907,28291
10082,17499
12109,17802
1075,28430
1115,28048
3936,26368
3533,24399
8157,16318
460,28832
3032,24376
4207,27184
11940,16554
5340,27909
1452,26440
2149,28913
319,28891
6206,24075
6592,24649
1922,26569
12244,19308
12256,20540
11039,16694
10820,15633
7535,20580
12649,19569
2129,28809
9669,18866
7333,21458
9775,19278
11011,16446
2509,22081
1052,28471
7207,21282
9205,19837
4067,26315
5024,28317
1456,26235
6632,23574
361,28906
10740,15390
8743,20813
13229,21992
3145,26087
10073,17592
7150,20234
7744,20272
9332,18703
7719,19472
9270,20011
10608,16753
540,30131
4235,27538
11354,18541
7040,20909
7868,18624
12096,17695
754,27403
8602,21703
2003,27879
2542,23374
13363,23549
6011,24773
5218,28904
13011,23685
4271,28365
100,27171
8809,19797
5362,27124
4766,28252
6253,23686
4880,28972
8279,17656
601,29376
8534,21522
11952,16694
8821,20017
2431,25119
1044,28475
10388,17965
1557,25775
5009,28320
1487,26003
10119,17344
12582,19374
7698,19839
2115,28799
9434,19527
618,29511
10941,16727
6821,22091
9969,18064
3396,25394
1600,26885
11226,16597
9385,18966
1615,26805
1752,27019
7406,21842
7233,21549
2083,28231
10591,16682
9030,20455
9622,19392
12125,17497
10094,17288
5147,28694
10017,18003
675,28170
2545,23837
7890,18485
11156,16967
3999,26780
12734,20827
5096,28800
175,27880
6904,21872
3609,23842
10505,16295
3787,24829
13400,23084
9500,18758
2225,26783
3049,24689
7303,20745
1126,28124
9430,19345
12761,21440
9811,18613
2441,25500
1322,25505
1603,26893
4210,27393
10443,17157
11547,18361
4065,26368
1294,25664
5007,28282
12535,20108
9514,19138
5677,26213
4071,26407
1507,26034
1559,25973
10124,17541
5528,26122
5795,24171
10917,16264
6245,23600
1836,27072
9950,18404
7882,18690
5335,27939
1354,26386
7808,18856
9864,17840
11824,17741
4844,28807
4723,28421
7216,21167
4032,26570
1235,25632
9755,19540
12818,22816
9463,20170
11939,16682
9040,20253
2251,27072
1025,28471
10444,17123
10781,16209
12400,19775
12081,17881
7399,21809
3397,25434
313,28820
636,30007
9238,19703
8341,19474
10940,16719
11118,16589
5582,25577
11936,16908
6561,24990
2970,24749
6651,22614
7293,21139
3885,26537
12883,23269
10351,17492
4771,28462
11610,17992
9599,18833
5595,25465
7077,19364
10519,16274
7372,22308
10479,16405
1840,26997
13300,23516
7626,19971
3673,23701
6491,24233
11605,18237
4698,28276
13374,23320
3320,25071
5192,28380
2272,27670
12592,19307
4254,28024
4773,28463
9025,20535
4709,28371
847,27200
8881,20070
5526,26046
7518,20663
5461,26370
7182,20376
12057,17469
6018,24850
4597,28870
1417,27066
10312,17715
3848,25004
604,29455
7459,21040
9186,19820
2078,28155
9035,20497
2311,27426
8065,16250
4343,29394
10003,18077
1982,27792
12077,17778
4466,30912
199,28131
485,29739
3270,24730
4724,28441
2823,23685
4551,29610
5336,27909
3245,25069
4453,30777
9144,19829
6688,22312
3749,24393
2202,26400
10377,17622
10937,16716
2794,24630
12986,24717
12386,19529
10384,17765
524,30088
9407,19119
947,29002
13168,21314
8825,19811
10623,17092
1280,26054
122,26985
4366,28858
5697,26135
6387,23622
2302,27842
12090,17650
10079,17406
1005,28404
3460,25132
5611,25367
10046,18169
12040,17360
3055,24455
3566,24510
8273,17704
2132,28813
7712,19645
6794,21723
6210,24003
229,27966
10050,17837
4001,26739
12250,19596
11859,17501
8237,17861
3007,24124
7187,20385
4587,29000
4221,27631
4305,29528
11287,17227
12480,19764
2750,23509
13305,23551
8674,21643
4376,28517
2944,24528
13200,22165
2718,24007
3362,24843
10023,17915
7017,20085
7558,20599
13063,23064
5230,29197
7923,17821
4161,26214
11427,19629
10323,17501
12524,19886
11032,16342
5322,27752
5561,24707
7814,18974
11771,17536
12245,19267
6260,23117
4867,28894
7472,20628
1017,28344
6412,24422
12129,17492
8610,21820
1928,26514
350,28179
7580,19953
12528,20039
10084,17554
11105,16803
2500,21726
7298,21155
8630,22749
564,30132
1582,26485
5545,25757
2175,27845
8879,20084
13381,23267
3933,26407
2707,23992
13240,22425
5211,28795
7149,20388
3535,24287
6705,21695
8642,22267
2397,26388
3739,24316
10481,16372
821,27450
2063,28219
9057,20556
81,26896
5419,26010
8847,20560
12413,19586
2697,23584
831,27682
4574,28563
3826,24442
12966,24069
10299,17932
2833,23510
8876,20031
12462,20260
7942,17168
11851,17710
5803,24484
48,26608
8198,16999
5885,25430
8439,19093
11942,16798
13222,21927
10074,17577
4095,26378
2689,23826
12906,23500
11086,16543
4845,28700
5210,28832
12712,20285
2373,26694
5676,26223
11013,16480
2758,23595
8620,22517
10836,15434
6840,21692
12944,23765
3880,26054
12507,19718
12781,21859
12655,19965
4934,28699
12302,23080
11107,16761
8081,15222
5235,28924
3945,26620
10581,16569
2164,27987
2886,23398
6335,23140
9695,19541
516,30123
10450,17067
11582,18427
5666,26240
172,28009
639,28842
6134,24674
9784,19079
5065,28907
1143,26806
9647,18977
9534,18732
11221,16525
1832,26586
8699,21287
9384,19007
3686,23932
5700,25659
12755,21603
10800,15992
4537,29056
7476,20526
10841,15566
834,27607
2486,23091
10025,17912
11570,18320
8209,17599
6849,21832
11817,17723
8334,18805
5467,26143
12769,21777
65,26264
6485,24181
6061,25415
9115,20359
2024,28299
10491,16488
354,28401
5360,27235
9349,18460
8023,16206
4762,28661
9646,18908
10861,16101
7460,20980
7816,18898
7879,18762
4568,28959
3127,26472
5836,23957
309,28774
6243,23650
11982,17077
12583,19161
7127,20471
4354,29216
7388,21968
8899,19675
12645,19587
3587,24677
10157,18289
2583,23009
5985,24939
2770,24053
4812,29094
9660,18935
9133,20017
5087,29114
12529,20114
5171,28424
11864,17474
3209,25196
9099,20598
3905,26247
11060,16969
8059,16411
7049,20698
12898,22759
7076,19223
7759,19763
2379,26066
9344,18403
8496,20119
7811,18967
4169,26399
7947,17149
13153,21485
3428,25055
4421,29401
1101,28594
12887,23020
6373,22810
12787,22307
3250,24792
4409,29035
4140,26494
3557,24464
709,27753
118,26896
2022,27880
4598,28814
8911,19264
5883,25177
11616,17972
7202,21063
12979,24693
9628,19447
5227,29261
8983,19715
4681,27879
5003,28418
11019,16242
9249,19667
4273,28432
5739,24883
5470,26239
5816,23991
7613,20114
87,27030
6208,23974
3382,25164
8883,20119
8849,20673
403,29430
13051,23492
3350,24424
11161,16960
9068,20388
9457,19957
2241,27377
9564,19105
8663,22224
8863,20653
1027,28564
13012,23620
7405,21943
5517,26225
2436,24701
7144,20612
9520,19176
5298,27305
1278,26123
2042,28553
8658,22082
5157,28541
1425,26726
5027,28380
5281,27902
8249,17502
1502,26090
13061,23194
11483,18534
10984,16550
7433,21715
11503,18009
678,27852
5851,24704
11862,17433
5265,28065
9635,19013
8343,19220
5053,29026
8106,15647
10868,15887
1070,28531
8272,17668
2480,21595
11141,16470
3392,25293
1099,28621
5484,26232
9414,19379
11513,18418
418,29393
8471,19870
5819,24067
6366,22903
1947,26653
3336,24873
2299,27955
12811,22822
8204,17497
13110,19948
208,28143
6735,20974
3682,23864
7428,21771
10562,16623
13028,23495
528,29902
5329,27811
779,26919
722,27622
5992,24989
11400,19088
1860,27025
11371,18266
12820,22722
11356,18366
12160,17072
1992,27901
2332,27402
8715,21320
8870,20423
10423,17648
3459,25211
11910,17371
10175,17726
13297,23288
10540,16436
13056,23380
5492,26466
7338,20980
4518,29694
11797,17811.1
5138,28735
6670,22606
11168,16822
257,28673
10208,17175
10135,17767
11549,18337
10707,16250
12676,19848
3625,23650
702,27842
3189,25494
503,30058
11820,17843
5441,26082
2556,23570
848,27204
2248,27200
5616,25361
372,28817
11870,17369
5317,27909
12670,19917
5303,27607
4052,26843
3937,26291
13264,22877
6536,24524
4076,26546
997,28188
4332,29966
6660,22678
1176,25863
13323,23235
551,30048
4840,28738
4372,28302
3497,24982
6463,24988
12579,19532
6832,21854
11154,16997
11988,17114
5176,28645
5829,24100
10449,17123
8913,19405
3588,24321
10272,17107
9191,19522
693,27955
2533,22923
5011,28400
3443,25436
982,28273
6442,24366
5943,25599
12622,19237
4222,27699
91,26831
5652,25832
2266,27561
9608,18950
6480,24661
8509,20901
8557,21465
261,28672
3337,24504
5497,26420
8757,21005
7272,21262
3626,23700
445,28609
5111,28744
5965,25274
3555,24413
2194,26682
9894,18208
12427,19870
8129,14816
11390,19018
2867,24128
2526,21994
8910,19257
6741,20453
9150,19591
1168,25758
4144,26419
5149,28525
84,26823
3149,26219
9404,19193
880,28146
10263,17139
6843,21765
8031,16650
1467,26329
9801,18590
5641,26041
8426,19412
452,28685
4326,29513
4044,26776
11903,17021
4137,26499
3039,24355
13175,21273
11857,17632
5825,24073
10293,18036
579,29968
5236,28790
9401,19262
9861,17602
9544,18930
5587,25607
10550,16929
2467,23055
4157,26127
7246,21618
413,29296
402,29343
4428,29216
2084,28387
3057,24471
11063,16805
164,27733
11958,16983
4302,29650
8713,21586
13279,22738
3317,24930
10742,15490
3934,26419
1847,26975
10575,16742
1334,25491
11659,18025
9219,20260
753,27226
3064,24950
13199,22104
706,27728
3491,24886
4573,28595
10403,17782
5580,25638
6105,24890
3151,26153
12544,19984
3799,24653
4022,26589
7983,17865
1074,28407
10239,17060
7292,21230
3438,25496
12233,18974
11981,17102
12024,17618
2429,25729
246,28085
3815,24297
12332,21327
3632,23303
8938,19572
2262,27121
2246,27295
835,27238
5064,29070
432,28671
6423,24400
1173,25943
6874,21773
10703,16240
4656,28901
5289,27142
3757,24527
9000,19903
250,28373
6186,23774
13120,19898
8504,20610
6415,24495
6473,25030
3407,25195
2729,24271
13274,22724
11166,16774
433,28618
9592,18493
10152,18137
12188,17342
11285,17154
13029,23534
7163,20160
11049,17183.5
12733,20681
5629,25694
4002,26767
4753,29013
1332,25544
8817,19946
6537,24526
6650,22891
1443,26495
3681,23789
8627,22676
4310,29942
4899,28086
12770,21671
7642,19803
12502,19840
10580,16569
11071,16789
2569,23209
9597,18677
4277,28543
3666,23429
10383,17750
13278,22824
2446,25355
9222,20204
5802,24510
3657,23553
10815,15525
3172,26008
1223,25274
6959,20926
4166,26355
544,29911
1204,25249
6631,23463
9848,17615
12209,18127
2637,24209
12984,24792
6750,20313
11149,16616
9023,20600
11689,17842
877,28045
10870,15837
196,28130
13271,22732
3383,25278
4379,28804
9246,19707
9606,18721
2997,24190
3908,26218
2571,23394
7107,19803
11565,18377
12564,19813
12844,23283
5721,25038
4969,27870
4711,28490
4163,26325
8506,20764
6879,22026
10070,17630
2682,24182
7359,21742
2508,21745
6515,23539
1510,25999
4314,29961
8451,19425
5356,27215
5972,25103
1244,26313
10988,16576
7709,19621
11815,17745
4121,26515
11440,19238
4995,28441
9716,20203
6790,21487
8184,16295
12149,17166
5262,28055
254,28484
6571,24860
4511,30111
8291,17526
5159,28417
11064,16798
759,27392
5481,26352
654,28901
5297,27281
5812,24497
5288,27368
2892,23377
3401,25341
5636,26052
1420,26894
3044,24387
2830,23841
9070,20366
328,28978
12298,22771
253,28491
12080,17928
6159,23498
5323,27736
7337,21069
4377,28789
6022,24730
5092,28819
5377,27664
3019,24328
3029,24402
2636,24279
8528,21133
11169,16848
3018,24391
2945,24544
3659,23347
9488,19250
8495,20008
11007,16354
2663,24080
12274,20768
5378,27705
6851,21909
1362,26545
13322,23222
5533,26091
3481,24979
13078,23243
6255,23399
12847,22824
7482,20317
11360,18426
5112,28763
5940,26050
11069,16748
8351,19536
11736,17690
2880,22822
5839,24057
3381,25201
11218,16763
1302,25613
10913,16197
4957,27799
4836,28695
12738,20959
8542,21430
5720,25050
7752,20001
11377,18601
942,28505
10931,16767
3235,25208
3257,24806
10149,18140
9926,18851
176,27808
435,28480
6334,23178
308,28730
1565,26410
3964,26498
2135,28913
11998,17122
11768,17591
8260,17353
4977,27718
7334,21459
10967,16476
595,29311
6639,23695
4625,29015
5332,28114
9039,20462
11686,17991
11143,16485
2623,24293
10068,17610
4572,28758
10165,17811
12271,21182
231,28082
179,27863
9233,19850
737,27227
12889,22969
7039,20965
9818,18360
3865,25932
5865,25159
6057,25242
10425,17390
109,27197
5705,25812
7063,19888
1321,25772
5935,26039
1995,27727
7696,19709
7978,17937
7463,20851
6886,22477
800,26663
10148,17930
2086,28436
5501,26545
6200,23926
8538,21450
69,26351
5367,27124
5682,26106
7700,19721
9673,18718
5170,28406
1680,26631
377,28869
1469,26292
5961,25391
2603,23139
4181,26586
11959,16882
7630,19969
12573,19345
12679,19883
4505,29696
10333,17222
4230,27543
12150,17246
3091,24146
2726,24212
477,29586
1329,25500
2283,27664
3732,24608
12933,23416
5873,25114
7787,19408
751,27179
12611,18902
7636,19549
11281,16831
873,27552
7197,21000
8776,20819
8736,21172
4564,28935
1545,25710
739,27200
11477,18737
2683,24110
10280,17366
9906,18612
5121,28710
8918,19512
3518,24651
12073,17693
2354,26783
11316,17636
6964,21023
773,26927
6427,24323
11813,17779
5200,28324
11175,16753
641,28970
9241,19685
8483,19872
7442,21128
3203,25108
4309,29892
5204,28730
6249,23631
865,27182
5516,26114
8600,21531
12830,23051
8572,21819
13257,22594
9282,19514
8424,19407
9019,20488
962,28912
9787,19256
12403,19831
9033,20397
9387,19071
9643,18727
3309,24546
2166,28204
363,28906
10549,16960
3723,24679
2825,23489
11012,16458
3597,24337
4726,28344
546,29854
2940,24188
471,29156
1641,26622
7743,20283
3338,24368
12707,19975
1172,25883
8626,22734
5273,27893
6085,25274
9497,18875
7520,20716
12692,20115
8203,17542
3364,24785
13180,21622
6769,18862
11467,18595
1410,27334
8446,19186
9376,18952
10891,16046
9975,18057
2694,23494
815,26852
2131,28805
1797,26561
4575,28478
5190,28511
3122,25973
5853,24707
5365,27292
13290,23062
4275,28503
12408,19765
3089,24055
8197,16995
11667,18424
13386,23070
11788,17505
5253,28195
237,28366
1532,25776
12626,19302
6923,21439
3410,25158
2831,23714
12214,18291
1535,26178
3879,26166
5302,27547
8909,19350
8793,20321
1299,25748
6273,23141
5499,26539
8545,21450
6598,24684
9586,18424
12797,22716
1480,25983
2793,24607
1601,26940
13115,19969
5091,28806
2329,27420
13091,22657
10955,16566
8274,17626
7417,21385
3661,23262
10086,17910
555,30133
4825,28806
1163,25836
5680,26102
8573,21791
4715,28572
397,29399
10416,17858
2506,21763
11795,17775
9164,19698
8822,19904
11626,18035
7764,19781
12110,17732
723,27614
300,28666
11257,16375
13141,21361
4294,28916
9239,19785
4185,26624
9251,19840
6714,21158
13184,22032
3142,26099
10769,15559
11449,19045
11519,18347
3205,25148
4955,27843
4582,28871
12148,17157
12835,23466
8167,16618
13130,20601
10536,16282
1152,26144
12890,23024
1212,25600
4503,29900
11004,16172
13010,23602
5894,25834
12105,18031
5427,26041
8450,19352
7685,19862
665,28024
12082,17880
5994,24941
642,28964
12393,19628
3767,24502
4272,28378
6123,24599
7772,19694
786,26720
2857,24309
6112,24681
3202,25132
8443,19243
7794,19190
9236,19705
4187,26678
11842,17437
11119,16488
4824,28892
6067,25646
2905,22892
4626,29005
6997,19899
996,28148
7633,19897
10309,17737
6408,24214
6250,23592
8142,15723
5523,26332
6275,23054
10736,15372
156,27606
8830,20435
3085,24225
9338,18539
1552,25779
8655,22076
7894,18439
8697,21374
3795,24926
495,29972
10249,17329
2321,27563
11849,17649
8732,21129
151,27386
7559,20604
11608,18113
8001,16965
9169,19762
1738,27938
3001,24085
11889,17069
8568,21763
8288,17573
12072,17695
11764,17712
2883,22910
3720,24465
11809,17901
11437,19200
6975,20630
5471,26249
7176,19981
8675,21794
2276,27770
4823,28925
4704,28435
4461,30975
343,28561
7573,20068
4136,26477
11065,16622
11021,16284
7713,19602
2223,26777
4196,27195
2584,22930
6778,21126
10144,17945
5081,29126
10857,16175
8649,21890
11365,18356
12258,20566
12114,17649
4734,28816
12325,21039
1465,26378
4593,28804
2234,27077
3565,24522
3903,26370
5840,23987
283,28725
12424,19933
6824,22198
11495,18184
6175,23740
9213,19910
11403,19067
4151,26351
7284,21028
5938,26074
12960,23684
7926,17787
9357,18222
2121,28754
13282,23094
12446,20435
5012,28409
5859,25287
10328,17448
10051,17751
3161,25695
2630,23946
10612,17163
11412,19446
8963,19613
12031,17741
1203,25315
10934,16636
11527,18318
616,29462
1926,26548
3114,25184
2641,24380
8612,21964
12022,17566
2562,23000
7410,21701
2728,24211
6312,23316
5728,24528
9849,17647
10632,16722
7748,20028
2126,28809
7936,17496
11043,16902
1357,26438
8552,21556
805,26703
4694,27918
6946,21464
12120,17611
8700,21259
3140,26128
4280,28620
5338,27883
10111,17320
566,30060
7220,20735
547,29849
26,25865
1067,28768
3918,26251
4486,30458
6604,24559
8153,16057
6678,22421
5398,26362
9265,19940
6188,23359
7297,21175
10556,16797
1221,24846
10834,15520
2548,23305
12698,20272
437,28559
8206,17869
11957,16973
8028,16933
1861,27054
2699,23864
10683,16154
9355,18042
8294,17227
2481,22111
10027,17942
11304,17586
2706,23925
9881,18034
326,28854
5135,28642
6733,20891
5325,27776
2499,22026
1004,28176
12292,22091
12176,17223
13262,22466
4011,26760
11989,17130
534,29788
3770,24558
3960,26430
7488,20848
10097,17336
585,29760
11038,16625
10089,17898
8019,16520
9438,19561
5799,24620
7775,19497
9073,20171
491,29941
6933,21479
9869,17955
10241,17278
9676,19231
10660,16593
6464,25044
8360,18901
12207,18081
3548,24255
12804,22972
1916,26391
3185,25656
8231,18059
6712,20893
1910,26246
4034,26583
7670,20080
1133,27777
8730,21306
5080,29146
2518,22504
9634,19103
1317,25763
4368,28694
121,27033
10265,17025
2449,25361
7319,21064
5662,26141
6080,25606
7838,19076
2601,23140
6568,24899
1522,26112
3484,25130
2173,28121
3283,24900
4554,29415
3605,24225
11871,17407
6429,24398
10034,17643
7019,20053
12163,17081
3768,24527
5077,29297
12194,17432
4038,26685
3502,24914
1407,27365
4631,29066
7502,20913
240,28325
4935,28670
11349,18524
13195,21831
7598,19926
2579,23509
12363,19615
3269,24755
12812,22775
1867,26904
5550,25800
7586,19526
13289,23127
11852,17717
2521,21743
8040,16690
1820,26436
8085,15048
51,26528
3888,26204
6637,23497
5187,28447
8995,19638
3577,24822
4565,28989
6725,20858
8710,21723
8136,15464
11034,16589
6391,23692
12334,21223
1858,27063
3779,24752
12782,21822
4961,27741
2809,24330
12747,21292
498,29911
9627,19432
12371,19399
8969,19762
5198,28271
5072,29347
425,28905
4284,28579
10278,17209
7881,18711
228,27867
7512,20624
8760,20870
2741,24545
5137,28672
11729,17636
6156,23260
6948,21480
7471,20714
10601,16571
2921,23570
6001,25152
5718,25323
9147,19632
5583,25742
11299,17142
3653,23495
4323,29863
10725,15424
1128,27925
8664,22139
2331,27404
2208,26142
9321,19285
11929,16917
7612,20121
3153,26206
9696,19648
10501,16381
9559,19319
12882,23045
6240,23834
4990,28013
2374,26698
6673,22648
1632,26473
8466,19612
2298,27676
8628,22637
4252,27835
7089,19486
2721,23945
11699,18005
12594,19306
8177,16658
7592,19761
10374,17480
1736,27882
10402,17749
9941,18424
5736,24750
9140,19929
9967,18057
7315,20819
9723,20174
5094,28842
2640,24286
7634,19890
8935,19477
9473,19912
9044,20345
10889,15977
2550,23290
7655,20124
10354,17858
938,28553
6768,18827
8686,21201
11879,17080
6449,24142
13359,23492
6434,24220
13037,23471
4852,29076
2644,24523
11720,17645
3165,25731
3639,23342
5069,29034
7640,19720
6529,24508
12815,22940
4487,30075
2061,28183
4645,29531
11977,17021
2812,24180
12580,19478
12023,17665
12961,23725
12054,17647
2549,23180
9451,19578
888,28403
7769,19841
9675,19133
4174,26363
12702,20364
11740,17764
1024,28427
11164,16764
4848,28939
8530,21433
12817,22885
1951,27043
11392,19061
351,28045
10691,16417
983,28327
5480,26436
10520,16334
6702,21813
4797,28839
7053,20910
3662,23311
10436,17399
6947,21465
4657,28911
6414,24468
7990,17585
3150,26242
8410,19430
7782,19388
4813,29020
7771,19741
5969,25024
13039,23537
9447,19650
5143,28806
2939,24180
8405,19658
4510,29867
1340,25468
12567,19737
1391,27149
8653,21853
9857,17738
12658,20336
9756,19611
12261,20920
9507,18837
6146,23880
6367,22945
1583,26479
1412,27073
7450,20892
11735,17681
2256,27100
9929,18805
9615,19207
9124,20368
2212,26246
5603,25315
2622,24241
9471,19926
6004,24911
5417,26040
4938,28542
9791,19313
3624,23682
7741,20178
4267,28190
12754,21567
463,28772
1754,27159
12924,24156
8256,17608
5638,26119
11830,17794
6380,23207
7313,21282
8614,21991
378,28830
3106,24759
4803,28789
1335,25386
11798,17832.3
12997,24719
2716,23884
8594,21624
7932,17316
7048,20723
5446,25914
12885,22941
12095,17546
9562,19277
1811,26904
6322,23316
10531,16259
10978,16462
1894,26213
9889,18332
7925,17797
11462,18638
12171,17307
6221,24054
8183,16323
1189,25965
5194,28331
8974,19989
11387,19012
7268,21695
7037,20954
3454,25502
9751,19555
6829,21721
10576,16706
7249,21840
7363,22103
13406,22865
6428,24387
7302,20835
9244,19689
9993,18135
4613,28695
3992,26687
6691,22386
12405,19825
1030,28542
8824,19808
2220,26433
3774,24726
9513,19177
10906,16173
12331,21270
1755,27184
7735,20120
9798,18907
9392,19015
4327,29461
11455,18883
110,27236
12716,20882
9940,18418
12329,21544
5731,24633
2917,22857
7773,19575
10746,15314
12220,18209
6326,23092
9893,18133
1515,25756
12669,20028
12360,19271
12145,17105
11268,16526
2263,27123
8187,16129
7585,19597
11386,19059
12190,17450
893,28511
1490,25934
10743,15359
1850,26981
9840,17901
8638,22146
324,28890
1215,25337
8484,20020
2933,23983
4689,27900
13225,21938
9618,19376
11505,18103
12314,21138
13038,23474
1129,27854
731,27535
2918,22721
13242,22573
3084,24378
6808,21917
4588,29003
4304,29545
2795,24519
9272,19912
798,26608
6232,24050
734,27340
7369,22015
2244,27297
178,27862
9279,19822
10155,18313
1174,25954
9479,19583
9294,19477
1831,26623
11273,16571
12121,17584
10761,15406
1781,26288
3201,25001
198,28179
6451,24186
10995,16429
4087,26440
5193,28410
548,29714
3339,24415
12650,19956
8246,18034
1187,26160
8395,19599
2532,23058
7391,21744
2314,27442
9899,18532
9537,18780
11052,17152
7969,18075
7222,20934
66,26302
5127,28698
4712,28424
5214,28854
3260,24631
5033,28894
9100,20636
2572,23512
13370,23277
13074,23205
622,29595
1681,26658
7757,19872
787,26642
3332,24758
6390,23698
12858,23616
6008,24868
8563,21592
11730,17615
3280,24858
1411,27041
9431,19358
12235,19223
9082,20403
7387,21937
11595,18420
515,30174
6158,23420
478,29572
10838,15442
7727,19208
9464,20191
2647,24386
10986,16545
7615,20074
6899,21859
2040,28237
7671,20045
1033,28533
9157,19811
10851,16153
2598,23100
11793,17615
6191,23331
9735,19628
8168,16532
7237,21475
12117,17639
9084,20468
8214,18156
344,28532
5521,26342
7669,20066
7015,19868
1871,26902
2977,24846
10924,16476
3986,26607
7209,21235
12884,23196
2888,23355
11047,17120.7
4623,28903
9970,18133
4818,28862
9048,20421
8723,21100
220,28339
12653,20085
10045,18114
10909,16213
11153,17024
11030,16344
9598,18642
9797,18960
4016,26456
7448,21043
4248,27959
10251,17395
12275,22222
9383,19038
11231,16430
5868,25035
6487,24290
12500,19666
13100,20177
1264,26230
8695,21187
4241,27802
5650,25802
7646,19983
12191,17448
9682,19501
12313,20782
4866,28886
9300,19421
2881,22578
1677,26713
7795,19219
7975,18040
901,28424
10235,17042
12772,21864
2296,27757
3402,25387
7593,19689
296,28775
11777,17478
4153,26029
10884,15931
12449,20262
7492,20860
27,25780
7981,17928
9921,18435
6772,19999
3829,24157
6244,23655
9286,19680
6486,24331
3248,24946
11213,16928
10607,16808
4391,29068
7662,20106
2580,23550
7974,18029
9962,17950
9118,20402
1370,26648
13217,21908
10146,17977
8748,20857
5551,25373
10081,17443
5254,28146
681,27854
12484,19765
4775,28788
5422,26202
3159,25880
9740,19468
2987,25014
4908,28252
1882,26485
13019,23806
6758,19530
9281,19489
1940,26467
3296,24559
3534,24323
7930,17407
3729,24570
490,29945
5708,25827
1181,26094
1375,26659
5014,28271
7746,20017
8791,20373
13395,23304
626,29684
4758,28738
12181,17408
2112,29030
9255,19599
10259,17102
7367,22101
1767,26509
12834,23458
4180,26554
10141,17978
7539,20882
1462,26218
6379,23191
2887,23440
7985,17775
684,27828
4539,29004
4514,29961
10298,17983
9577,18582
6671,22725
6805,21449
6453,24051
10537,16256
1366,26664
3916,26085
13145,21623
2639,24214
13147,21585
5602,25360
12107,17895
5729,24516
5730,24647
8131,14786
7204,21175
5296,27263
9269,20041
2300,27885
4787,28915
2938,24154
