,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,2680711,HSI,^HSI,6722266887199260752,2025-06-02 16:49:22.783763+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,2973990,HSI,^HSI,15802786142195600570,2025-06-02 16:49:22.783763+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,1373032,HSI,^HSI,6311017201316821459,2025-06-02 16:49:22.783763+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,8073742,HSI,^HSI,1953738490257317430,2025-06-02 16:49:22.783763+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,1280329,HSI,^HSI,18222362348483065887,2025-06-02 16:49:22.783763+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,9159060,HSI,^HSI,8176233275531426394,2025-06-02 16:49:22.783763+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,1438743,HSI,^HSI,11418973970169988359,2025-06-02 16:49:22.783763+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,5020985,HSI,^HSI,9568099676698346442,2025-06-02 16:49:22.783763+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,4825604,HSI,^HSI,18180545151459668916,2025-06-02 16:49:22.783763+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,9159912,HSI,^HSI,11476560355087013936,2025-06-02 16:49:22.783763+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,1471915,HSI,^HSI,17264140932774479889,2025-06-02 16:49:22.783763+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,6166986,HSI,^HSI,7023859886778829348,2025-06-02 16:49:22.783763+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,8030362,HSI,^HSI,18176847007286435339,2025-06-02 16:49:22.783763+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,2767034,HSI,^HSI,13188168082284086808,2025-06-02 16:49:22.783763+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,4869380,HSI,^HSI,18161546530935797219,2025-06-02 16:49:22.783763+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,8667063,HSI,^HSI,2657156175778201642,2025-06-02 16:49:22.783763+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,7096445,HSI,^HSI,737283794723170033,2025-06-02 16:49:22.783763+08:00
