,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
176,2019-02-01 09:00:00+08:00,28150,28200,27837,27880,4894221,HSI,^HSI,7122359944584043667,2025-06-03 12:25:11.232890+08:00,己巳,己巳,甲子,甲子,庚辰,戊戌,癸卯,乙酉,己巳,己午,己辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
177,2019-02-01 11:00:00+08:00,27878,27925,27797,27808,7695983,HSI,^HSI,6029896491815966173,2025-06-03 12:25:11.232890+08:00,庚午,甲申,己卯,乙丑,庚辰,戊戌,癸卯,乙酉,庚午,己未,己辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
178,2019-02-01 13:00:00+08:00,27808,27878,27743,27872,7667834,HSI,^HSI,3927704864189644462,2025-06-03 12:25:11.232890+08:00,辛未,甲申,己卯,丙寅,庚辰,戊戌,癸卯,乙酉,辛未,甲未,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
179,2019-02-01 15:00:00+08:00,27872,27893,27812,27862,1838195,HSI,^HSI,1345508859332558404,2025-06-03 12:25:11.232890+08:00,壬申,甲申,己卯,丁卯,庚辰,戊戌,癸卯,乙酉,壬申,甲申,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
180,2019-02-01 17:00:00+08:00,27855,27886,27836,27863,4781214,HSI,^HSI,9416913364545092431,2025-06-03 12:25:11.232890+08:00,癸酉,甲申,己卯,戊辰,庚辰,戊戌,癸卯,乙酉,癸酉,甲申,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
181,2019-02-01 19:00:00+08:00,27861,27880,27765,27766,8894211,HSI,^HSI,10558409837416627001,2025-06-03 12:25:11.232890+08:00,甲戌,甲申,己卯,己巳,庚辰,戊戌,癸卯,乙酉,甲戌,甲酉,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
182,2019-02-01 21:00:00+08:00,27767,27874,27765,27798,3123192,HSI,^HSI,3240922238771453748,2025-06-03 12:25:11.232890+08:00,乙亥,甲申,己卯,庚午,庚辰,戊戌,癸卯,乙酉,乙亥,甲酉,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
183,2019-02-01 23:00:00+08:00,27798,27934,27726,27920,7837260,HSI,^HSI,15987289850595351178,2025-06-03 12:25:11.232890+08:00,戊子,庚午,乙丑,癸未,庚辰,戊戌,癸卯,乙酉,戊子,乙巳,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
184,2019-02-04 09:00:00+08:00,27910,27950,27781,27881,6949622,HSI,^HSI,7627482826771652267,2025-06-03 12:25:11.232890+08:00,乙巳,壬申,丁卯,庚子,庚辰,戊戌,癸卯,乙酉,乙巳,壬酉,甲辰,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
185,2019-02-04 11:00:00+08:00,27881,27912,27826,27826,2700670,HSI,^HSI,2361096367239653710,2025-06-03 12:25:11.232890+08:00,丙午,丁亥,壬午,辛丑,丙寅,戊戌,癸卯,辛未,丙午,壬戌,乙巳,癸酉,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
186,2019-02-08 09:00:00+08:00,27662,27705,27450,27692,1905590,HSI,^HSI,7213822378065523838,2025-06-03 12:25:11.232890+08:00,癸巳,丙子,辛巳,戊戌,丙寅,己亥,甲午,辛酉,癸巳,丙丑,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
187,2019-02-08 11:00:00+08:00,27693,27794,27688,27775,3534429,HSI,^HSI,17518968932190638978,2025-06-03 12:25:11.232890+08:00,甲午,辛卯,丙申,己亥,丙寅,己亥,甲午,辛酉,甲午,丙寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
188,2019-02-08 13:00:00+08:00,27775,27911,27713,27874,9613931,HSI,^HSI,278119957994705026,2025-06-03 12:25:11.232890+08:00,乙未,辛卯,丙申,庚子,丙寅,己亥,甲午,辛酉,乙未,辛寅,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
189,2019-02-08 15:00:00+08:00,27875,27960,27875,27951,1665762,HSI,^HSI,13600730581405198437,2025-06-03 12:25:11.232890+08:00,丙申,辛卯,丙申,辛丑,丙寅,己亥,甲午,辛酉,丙申,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
190,2019-02-08 17:00:00+08:00,27957,28026,27939,27971,3074728,HSI,^HSI,18163105940065517,2025-06-03 12:25:11.232890+08:00,丁酉,辛卯,丙申,壬寅,丙寅,己亥,甲午,辛酉,丁酉,辛卯,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
191,2019-02-08 19:00:00+08:00,27972,27983,27895,27951,8165804,HSI,^HSI,3781477115592374448,2025-06-03 12:25:11.232890+08:00,戊戌,辛卯,丙申,癸卯,丙寅,己亥,甲午,辛酉,戊戌,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
192,2019-02-08 21:00:00+08:00,27952,27970,27847,27849,5904452,HSI,^HSI,8653596825086707038,2025-06-03 12:25:11.232890+08:00,己亥,辛卯,丙申,甲辰,丙寅,己亥,甲午,辛酉,己亥,辛辰,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
193,2019-02-08 23:00:00+08:00,27849,27877,27758,27827,5073596,HSI,^HSI,490374146322066083,2025-06-03 12:25:11.232890+08:00,壬子,丁丑,壬午,丁巳,丙寅,己亥,甲午,辛酉,壬子,壬子,辛寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
194,2019-02-11 09:00:00+08:00,27911,27971,27759,27959,2087057,HSI,^HSI,8420079196475347616,2025-06-03 12:25:11.232890+08:00,己巳,己卯,甲申,甲戌,丙寅,己亥,甲午,辛酉,己巳,己辰,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
195,2019-02-11 11:00:00+08:00,27961,27986,27890,27930,7922641,HSI,^HSI,16192837718482591079,2025-06-03 12:25:11.232890+08:00,庚午,甲午,己亥,乙亥,丙寅,己亥,甲午,辛酉,庚午,己巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
196,2019-02-11 13:00:00+08:00,27930,28088,27882,28051,9736172,HSI,^HSI,2551399877258711525,2025-06-03 12:25:11.232890+08:00,辛未,甲午,己亥,丙子,丙寅,己亥,甲午,辛酉,辛未,甲巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
197,2019-02-11 15:00:00+08:00,28052,28158,28028,28130,5725689,HSI,^HSI,12776183575692076761,2025-06-03 12:25:11.232890+08:00,壬申,甲午,己亥,丁丑,丙寅,己亥,甲午,辛酉,壬申,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
198,2019-02-11 17:00:00+08:00,28144,28220,28144,28177,4263742,HSI,^HSI,15940943056444451846,2025-06-03 12:25:11.232890+08:00,癸酉,甲午,己亥,戊寅,丙寅,己亥,甲午,辛酉,癸酉,甲午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
199,2019-02-11 19:00:00+08:00,28179,28185,28132,28179,9202246,HSI,^HSI,12351505529207906641,2025-06-03 12:25:11.232890+08:00,甲戌,甲午,己亥,己卯,丙寅,己亥,甲午,辛酉,甲戌,甲未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
200,2019-02-11 21:00:00+08:00,28177,28219,28113,28131,1914589,HSI,^HSI,6027518663565380032,2025-06-03 12:25:11.232890+08:00,乙亥,甲午,己亥,庚辰,丙寅,己亥,甲午,辛酉,乙亥,甲未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
201,2019-02-11 23:00:00+08:00,28130,28172,28085,28100,7743524,HSI,^HSI,213041033314928800,2025-06-03 12:25:11.232890+08:00,戊子,庚辰,乙酉,癸巳,丙寅,己亥,甲午,辛酉,戊子,乙卯,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
202,2019-02-12 09:00:00+08:00,28180,28180,27916,28121,6113777,HSI,^HSI,12279685468950776685,2025-06-03 12:25:11.232890+08:00,辛巳,庚辰,乙酉,丙戌,丙寅,己亥,甲午,辛酉,辛巳,庚巳,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
203,2019-02-12 11:00:00+08:00,28121,28187,28104,28149,7495251,HSI,^HSI,17568055413529815895,2025-06-03 12:25:11.232890+08:00,壬午,乙未,庚子,丁亥,丙寅,己亥,甲午,辛酉,壬午,庚午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
204,2019-02-12 13:00:00+08:00,28147,28152,28071,28116,6940410,HSI,^HSI,8130760940105996365,2025-06-03 12:25:11.232890+08:00,癸未,乙未,庚子,戊子,丙寅,己亥,甲午,辛酉,癸未,乙午,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
205,2019-02-12 15:00:00+08:00,28117,28155,28087,28123,2212687,HSI,^HSI,1078040526973754479,2025-06-03 12:25:11.232890+08:00,甲申,乙未,庚子,己丑,丙寅,己亥,甲午,辛酉,甲申,乙未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
206,2019-02-12 17:00:00+08:00,28117,28160,28111,28156,2240675,HSI,^HSI,10867630297028545377,2025-06-03 12:25:11.232890+08:00,乙酉,乙未,庚子,庚寅,丙寅,己亥,甲午,辛酉,乙酉,乙未,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
207,2019-02-12 19:00:00+08:00,28156,28176,28137,28139,7252023,HSI,^HSI,6067286122138594993,2025-06-03 12:25:11.232890+08:00,丙戌,乙未,庚子,辛卯,丙寅,己亥,甲午,辛酉,丙戌,乙申,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
208,2019-02-12 21:00:00+08:00,28139,28191,28122,28164,8728513,HSI,^HSI,10062322836933198952,2025-06-03 12:25:11.232890+08:00,丁亥,乙未,庚子,壬辰,丙寅,己亥,甲午,辛酉,丁亥,乙申,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
209,2019-02-12 23:00:00+08:00,28166,28179,28109,28143,1970319,HSI,^HSI,12263882803264736284,2025-06-03 12:25:11.232890+08:00,庚子,辛巳,丙戌,乙巳,丙寅,己亥,甲午,辛酉,庚子,丙辰,壬寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
210,2019-02-13 09:00:00+08:00,28195,28311,28102,28216,7322542,HSI,^HSI,7105478972828464355,2025-06-03 12:25:11.232890+08:00,癸巳,辛巳,丙戌,戊戌,丙寅,己亥,甲午,辛酉,癸巳,辛午,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
211,2019-02-13 11:00:00+08:00,28215,28390,28200,28370,8724026,HSI,^HSI,10146578266551185573,2025-06-03 12:25:11.232890+08:00,甲午,丙申,辛丑,己亥,丙寅,己亥,甲午,辛酉,甲午,辛未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
212,2019-02-13 13:00:00+08:00,28361,28509,28342,28456,6897615,HSI,^HSI,16927197845500513150,2025-06-03 12:25:11.232890+08:00,乙未,丙申,辛丑,庚子,丙寅,己亥,甲午,辛酉,乙未,丙未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
213,2019-02-13 15:00:00+08:00,28455,28471,28391,28400,3828548,HSI,^HSI,3538123595090938353,2025-06-03 12:25:11.232890+08:00,丙申,丙申,辛丑,辛丑,丙寅,己亥,甲午,辛酉,丙申,丙申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
214,2019-02-13 17:00:00+08:00,28393,28400,28336,28392,4821480,HSI,^HSI,14679269909631076614,2025-06-03 12:25:11.232890+08:00,丁酉,丙申,辛丑,壬寅,丙寅,己亥,甲午,辛酉,丁酉,丙申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
215,2019-02-13 19:00:00+08:00,28392,28453,28373,28440,9193075,HSI,^HSI,4154328489142332406,2025-06-03 12:25:11.232890+08:00,戊戌,丙申,辛丑,癸卯,丙寅,己亥,甲午,辛酉,戊戌,丙酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
216,2019-02-13 21:00:00+08:00,28440,28498,28426,28452,2337128,HSI,^HSI,2792724660542167861,2025-06-03 12:25:11.232890+08:00,己亥,丙申,辛丑,甲辰,丙寅,己亥,甲午,辛酉,己亥,丙酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
217,2019-02-13 23:00:00+08:00,28450,28473,28323,28354,4591408,HSI,^HSI,3663698670929595689,2025-06-03 12:25:11.232890+08:00,壬子,壬午,丁亥,丁巳,丙寅,己亥,甲午,辛酉,壬子,丁巳,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
218,2019-02-14 09:00:00+08:00,28317,28442,28222,28228,1074063,HSI,^HSI,15239681764589788118,2025-06-03 12:25:11.232890+08:00,乙巳,壬午,丁亥,庚戌,丙寅,己亥,甲午,辛酉,乙巳,壬未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
219,2019-02-14 11:00:00+08:00,28228,28380,28218,28355,1656279,HSI,^HSI,12048989483325559566,2025-06-03 12:25:11.232890+08:00,丙午,丁酉,壬寅,辛亥,丙寅,己亥,甲午,辛酉,丙午,壬申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
220,2019-02-14 13:00:00+08:00,28355,28445,28324,28385,8903543,HSI,^HSI,7858487578282283954,2025-06-03 12:25:11.232890+08:00,丁未,丁酉,壬寅,壬子,丙寅,己亥,甲午,辛酉,丁未,丁申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
221,2019-02-14 15:00:00+08:00,28386,28420,28289,28339,5424323,HSI,^HSI,17496976324461456715,2025-06-03 12:25:11.232890+08:00,戊申,丁酉,壬寅,癸丑,丙寅,己亥,甲午,辛酉,戊申,丁酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
222,2019-02-14 17:00:00+08:00,28329,28356,28308,28350,9697716,HSI,^HSI,11184870309558161704,2025-06-03 12:25:11.232890+08:00,己酉,丁酉,壬寅,甲寅,丙寅,己亥,甲午,辛酉,己酉,丁酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
223,2019-02-14 19:00:00+08:00,28349,28385,28346,28369,6724666,HSI,^HSI,11736814379582470842,2025-06-03 12:25:11.232890+08:00,庚戌,丁酉,壬寅,乙卯,丙寅,己亥,甲午,辛酉,庚戌,丁戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
224,2019-02-14 21:00:00+08:00,28366,28397,28107,28186,6755442,HSI,^HSI,209062482817706877,2025-06-03 12:25:11.232890+08:00,辛亥,丁酉,壬寅,丙辰,丙寅,己亥,甲午,辛酉,辛亥,丁戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
225,2019-02-14 23:00:00+08:00,28186,28267,28116,28198,6945890,HSI,^HSI,9954587060092779648,2025-06-03 12:25:11.232890+08:00,甲子,癸未,戊子,己巳,丙寅,己亥,甲午,辛酉,甲子,戊午,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
226,2019-02-15 09:00:00+08:00,28125,28233,27874,27937,1166063,HSI,^HSI,9313323813651199647,2025-06-03 12:25:11.232890+08:00,丁巳,癸未,戊子,壬戌,丙寅,己亥,甲午,辛酉,丁巳,癸申,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
227,2019-02-15 11:00:00+08:00,27937,27949,27883,27914,5472237,HSI,^HSI,8896475509215607718,2025-06-03 12:25:11.232890+08:00,戊午,戊戌,癸卯,癸亥,丙寅,己亥,甲午,辛酉,戊午,癸酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
228,2019-02-15 13:00:00+08:00,27914,27914,27804,27826,7827456,HSI,^HSI,17279240857164522334,2025-06-03 12:25:11.232890+08:00,己未,戊戌,癸卯,甲子,丙寅,己亥,甲午,辛酉,己未,戊酉,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
229,2019-02-15 15:00:00+08:00,27827,27895,27781,27867,8275176,HSI,^HSI,15957826043166429705,2025-06-03 12:25:11.232890+08:00,庚申,戊戌,癸卯,乙丑,丙寅,己亥,甲午,辛酉,庚申,戊戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
230,2019-02-15 17:00:00+08:00,27880,27977,27879,27966,2596865,HSI,^HSI,16026167750809230923,2025-06-03 12:25:11.232890+08:00,辛酉,戊戌,癸卯,丙寅,丙寅,己亥,甲午,辛酉,辛酉,戊戌,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
231,2019-02-15 19:00:00+08:00,27967,28024,27948,28018,1188332,HSI,^HSI,7585311198779817909,2025-06-03 12:25:11.232890+08:00,壬戌,戊戌,癸卯,丁卯,丙寅,己亥,甲午,辛酉,壬戌,戊亥,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
232,2019-02-15 21:00:00+08:00,28018,28134,27981,28082,1516606,HSI,^HSI,2972085194300184149,2025-06-03 12:25:11.232890+08:00,癸亥,戊戌,癸卯,戊辰,丙寅,己亥,甲午,辛酉,癸亥,戊亥,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
233,2019-02-15 23:00:00+08:00,28084,28180,28054,28120,8887233,HSI,^HSI,12259655873891520989,2025-06-03 12:25:11.232890+08:00,丙子,甲申,己丑,辛巳,丙寅,己亥,甲午,辛酉,丙子,己未,丁寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
234,2019-02-18 09:00:00+08:00,28210,28370,28127,28334,6462319,HSI,^HSI,15876848715570043081,2025-06-03 12:25:11.232890+08:00,癸巳,丙戌,辛卯,戊戌,丙寅,己亥,甲午,辛酉,癸巳,丙亥,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
235,2019-02-18 11:00:00+08:00,28334,28384,28280,28285,6128605,HSI,^HSI,981044362033846742,2025-06-03 12:25:11.232890+08:00,甲午,辛丑,丙午,己亥,丙寅,己亥,甲午,辛酉,甲午,丙子,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
236,2019-02-18 13:00:00+08:00,28285,28368,28270,28346,2777863,HSI,^HSI,161202473763329315,2025-06-03 12:25:11.232890+08:00,乙未,辛丑,丙午,庚子,丙寅,己亥,甲午,辛酉,乙未,辛子,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
237,2019-02-18 15:00:00+08:00,28345,28359,28259,28334,8847390,HSI,^HSI,17466053893354216971,2025-06-03 12:25:11.232890+08:00,丙申,辛丑,丙午,辛丑,丙寅,己亥,甲午,辛酉,丙申,辛丑,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
238,2019-02-18 17:00:00+08:00,28323,28371,28286,28366,5546423,HSI,^HSI,7208439438116462880,2025-06-03 12:25:11.232890+08:00,丁酉,辛丑,丙午,壬寅,丙寅,己亥,甲午,辛酉,丁酉,辛丑,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
239,2019-02-18 19:00:00+08:00,28366,28371,28334,28341,6243174,HSI,^HSI,15257944904083918492,2025-06-03 12:25:11.232890+08:00,戊戌,辛丑,丙午,癸卯,丙寅,己亥,甲午,辛酉,戊戌,辛寅,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
240,2019-02-18 21:00:00+08:00,28342,28360,28315,28350,2205325,HSI,^HSI,8739798543373569351,2025-06-03 12:25:11.232890+08:00,己亥,辛丑,丙午,甲辰,丙寅,己亥,甲午,辛酉,己亥,辛寅,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
241,2019-02-18 23:00:00+08:00,28350,28350,28306,28325,9007888,HSI,^HSI,8954600216640443060,2025-06-03 12:25:11.232890+08:00,壬子,丁亥,壬辰,丁巳,丙寅,己亥,甲午,辛酉,壬子,壬戌,戊寅,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
242,2019-02-19 09:00:00+08:00,28291,28448,28257,28430,4535132,HSI,^HSI,8901605489737577570,2025-06-03 12:25:11.232890+08:00,乙巳,丁亥,壬辰,庚戌,辛巳,己亥,甲午,丙子,乙巳,丁子,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
243,2019-02-19 11:00:00+08:00,28430,28436,28299,28299,8871594,HSI,^HSI,5792224854153483884,2025-06-03 12:25:11.232890+08:00,丙午,壬寅,丁未,辛亥,辛巳,己亥,甲午,丙子,丙午,丁丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
244,2019-02-19 13:00:00+08:00,28300,28306,28166,28260,1822794,HSI,^HSI,1106956492058170960,2025-06-03 12:25:11.232890+08:00,丁未,壬寅,丁未,壬子,辛巳,己亥,甲午,丙子,丁未,壬丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
245,2019-02-19 15:00:00+08:00,28260,28260,28128,28155,4498682,HSI,^HSI,16669295875911645238,2025-06-03 12:25:11.232890+08:00,戊申,壬寅,丁未,癸丑,辛巳,己亥,甲午,丙子,戊申,壬寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
246,2019-02-19 17:00:00+08:00,28145,28145,28074,28115,9774361,HSI,^HSI,11381700386865695428,2025-06-03 12:25:11.232890+08:00,己酉,壬寅,丁未,甲寅,辛巳,己亥,甲午,丙子,己酉,壬寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
247,2019-02-19 19:00:00+08:00,28113,28118,28038,28085,1763735,HSI,^HSI,8516292635976396663,2025-06-03 12:25:11.232890+08:00,庚戌,壬寅,丁未,乙卯,辛巳,己亥,甲午,丙子,庚戌,壬卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
248,2019-02-19 21:00:00+08:00,28084,28200,28067,28198,9946675,HSI,^HSI,5708086794263431626,2025-06-03 12:25:11.232890+08:00,辛亥,壬寅,丁未,丙辰,辛巳,己亥,甲午,丙子,辛亥,壬卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
249,2019-02-19 23:00:00+08:00,28198,28313,28187,28312,6233987,HSI,^HSI,15643718623487134592,2025-06-03 12:25:11.232890+08:00,甲子,戊子,癸巳,己巳,辛巳,己亥,甲午,丙子,甲子,癸亥,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
250,2019-02-20 09:00:00+08:00,28297,28573,28261,28489,4345258,HSI,^HSI,10945386545851550508,2025-06-03 12:25:11.232890+08:00,丁巳,戊子,癸巳,壬戌,辛巳,己亥,甲午,丙子,丁巳,戊丑,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
251,2019-02-20 11:00:00+08:00,28488,28522,28296,28373,9914895,HSI,^HSI,5163099231282681073,2025-06-03 12:25:11.232890+08:00,戊午,癸卯,戊申,癸亥,辛巳,己亥,甲午,丙子,戊午,戊寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
252,2019-02-20 13:00:00+08:00,28376,28483,28334,28436,5773199,HSI,^HSI,4873776136730225237,2025-06-03 12:25:11.232890+08:00,己未,癸卯,戊申,甲子,辛巳,己亥,甲午,丙子,己未,癸寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
253,2019-02-20 15:00:00+08:00,28435,28514,28413,28510,4633010,HSI,^HSI,8074286919988326748,2025-06-03 12:25:11.232890+08:00,庚申,癸卯,戊申,乙丑,辛巳,己亥,甲午,丙子,庚申,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
254,2019-02-20 17:00:00+08:00,28515,28517,28445,28491,2440970,HSI,^HSI,2493377029442156653,2025-06-03 12:25:11.232890+08:00,辛酉,癸卯,戊申,丙寅,辛巳,己亥,甲午,丙子,辛酉,癸卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
255,2019-02-20 19:00:00+08:00,28489,28502,28456,28484,8087029,HSI,^HSI,16577780160970414488,2025-06-03 12:25:11.232890+08:00,壬戌,癸卯,戊申,丁卯,辛巳,己亥,甲午,丙子,壬戌,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
256,2019-02-20 21:00:00+08:00,28483,28570,28469,28554,6272227,HSI,^HSI,13302379717946927744,2025-06-03 12:25:11.232890+08:00,癸亥,癸卯,戊申,戊辰,辛巳,己亥,甲午,丙子,癸亥,癸辰,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
257,2019-02-20 23:00:00+08:00,28554,28671,28543,28662,2285837,HSI,^HSI,6981265452067358419,2025-06-03 12:25:11.232890+08:00,丙子,己丑,甲午,辛巳,辛巳,己亥,甲午,丙子,丙子,甲子,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
258,2019-02-21 09:00:00+08:00,28545,28684,28363,28673,1919317,HSI,^HSI,4096213815127118385,2025-06-03 12:25:11.232890+08:00,己巳,己丑,甲午,甲戌,辛巳,己亥,甲午,丙子,己巳,己寅,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
259,2019-02-21 11:00:00+08:00,28672,28744,28628,28701,1290165,HSI,^HSI,14342146490783122060,2025-06-03 12:25:11.232890+08:00,庚午,甲辰,己酉,乙亥,辛巳,己亥,甲午,丙子,庚午,己卯,癸巳,己亥,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申
