,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-06-04 00:42:23.551958+08:00,甲子,甲辰,己酉,己巳,丙申,乙巳,庚子,辛卯,辛卯,甲卯,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7861734431794523353,2025-06-02 16:42:25.904118+08:00
1,2025-06-05 00:42:23.551958+08:00,丙子,乙巳,庚戌,辛巳,丙申,乙巳,庚子,辛卯,癸卯,乙辰,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,6146048411346738668,2025-06-02 16:42:25.904118+08:00
2,2025-06-06 00:42:23.551958+08:00,戊子,丙午,辛丑,癸未,壬午,庚申,乙丑,丁亥,乙卯,丙巳,壬午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16422085267441983908,2025-06-02 16:42:25.904118+08:00
3,2025-06-09 00:42:23.551958+08:00,甲子,己酉,甲辰,己未,壬午,庚申,乙丑,丁亥,辛卯,己申,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9666184572322700292,2025-06-02 16:42:25.904118+08:00
4,2025-06-10 00:42:23.551958+08:00,丙子,庚戌,乙巳,辛未,壬午,庚申,乙丑,丁亥,癸卯,庚酉,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,6118966875459238959,2025-06-02 16:42:25.904118+08:00
5,2025-06-11 00:42:23.551958+08:00,戊子,辛亥,丙午,癸未,壬午,庚申,乙丑,丁亥,乙卯,辛戌,丁午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,17324267664271109149,2025-06-02 16:42:25.904118+08:00
6,2025-06-12 00:42:23.551958+08:00,庚子,壬子,丁未,乙未,壬午,庚申,乙丑,丁亥,丁卯,壬亥,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7446078108297973853,2025-06-02 16:42:25.904118+08:00
7,2025-06-13 00:42:23.551958+08:00,壬子,癸丑,戊申,丁未,壬午,庚申,乙丑,丁亥,己卯,癸子,戊午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5761635417699360417,2025-06-02 16:42:25.904118+08:00
8,2025-06-16 00:42:23.551958+08:00,戊子,丙辰,辛亥,癸未,壬午,庚申,乙丑,丁亥,乙卯,丙卯,癸午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13074360611671342759,2025-06-02 16:42:25.904118+08:00
9,2025-06-17 00:42:23.551958+08:00,庚子,丁巳,壬子,乙未,壬午,庚申,乙丑,丁亥,丁卯,丁辰,癸午,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13136044390206582848,2025-06-02 16:42:25.904118+08:00
