,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-04 01:50:43.714058+08:00,2025-06-04 01:50:43.714058+08:00,HSI,乙丑,甲辰,己酉,庚午,丙申,乙巳,庚子,辛卯,乙丑,甲卯,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18363770699090585676,2025-06-02 17:50:45.910255+08:00
1,2025-06-05 01:50:43.714058+08:00,2025-06-05 01:50:43.714058+08:00,HSI,丁丑,乙巳,庚戌,壬午,丙申,乙巳,庚子,辛卯,丁丑,乙辰,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5831279415592924868,2025-06-02 17:50:45.910255+08:00
2,2025-06-06 01:50:43.714058+08:00,2025-06-06 01:50:43.714058+08:00,HSI,己丑,丙午,辛丑,甲申,壬午,庚申,乙丑,丁亥,己丑,丙巳,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7645856427632689950,2025-06-02 17:50:45.910255+08:00
3,2025-06-09 01:50:43.714058+08:00,2025-06-09 01:50:43.714058+08:00,HSI,乙丑,己酉,甲辰,庚申,壬午,庚申,乙丑,丁亥,乙丑,己申,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7299972040479223373,2025-06-02 17:50:45.910255+08:00
4,2025-06-10 01:50:43.714058+08:00,2025-06-10 01:50:43.714058+08:00,HSI,丁丑,庚戌,乙巳,壬申,壬午,庚申,乙丑,丁亥,丁丑,庚酉,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16672288680978189724,2025-06-02 17:50:45.910255+08:00
5,2025-06-11 01:50:43.714058+08:00,2025-06-11 01:50:43.714058+08:00,HSI,己丑,辛亥,丙午,甲申,壬午,庚申,乙丑,丁亥,己丑,辛戌,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2158201107329392797,2025-06-02 17:50:45.910255+08:00
6,2025-06-12 01:50:43.714058+08:00,2025-06-12 01:50:43.714058+08:00,HSI,辛丑,壬子,丁未,丙申,壬午,庚申,乙丑,丁亥,辛丑,壬亥,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,622302199292560998,2025-06-02 17:50:45.910255+08:00
7,2025-06-13 01:50:43.714058+08:00,2025-06-13 01:50:43.714058+08:00,HSI,癸丑,癸丑,戊申,戊申,壬午,庚申,乙丑,丁亥,癸丑,癸子,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13240524577944598713,2025-06-02 17:50:45.910255+08:00
8,2025-06-16 01:50:43.714058+08:00,2025-06-16 01:50:43.714058+08:00,HSI,己丑,丙辰,辛亥,甲申,壬午,庚申,乙丑,丁亥,己丑,丙卯,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12532079467070041795,2025-06-02 17:50:45.910255+08:00
9,2025-06-17 01:50:43.714058+08:00,2025-06-17 01:50:43.714058+08:00,HSI,辛丑,丁巳,壬子,丙申,壬午,庚申,乙丑,丁亥,辛丑,丁辰,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12324391663717837309,2025-06-02 17:50:45.910255+08:00
10,2025-06-18 01:50:43.714058+08:00,2025-06-18 01:50:43.714058+08:00,HSI,癸丑,戊午,癸丑,戊申,壬午,庚申,乙丑,丁亥,癸丑,戊巳,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,641652241762099940,2025-06-02 17:50:45.910255+08:00
11,2025-06-19 01:50:43.714058+08:00,2025-06-19 01:50:43.714058+08:00,HSI,乙丑,己未,甲寅,庚申,壬午,庚申,乙丑,丁亥,乙丑,己午,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12890878366861430644,2025-06-02 17:50:45.910255+08:00
12,2025-06-20 01:50:43.714058+08:00,2025-06-20 01:50:43.714058+08:00,HSI,丁丑,庚申,乙卯,壬申,壬午,庚申,乙丑,丁亥,丁丑,庚未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15565887923971860090,2025-06-02 17:50:45.910255+08:00
13,2025-06-23 01:50:43.714058+08:00,2025-06-23 01:50:43.714058+08:00,HSI,癸丑,癸亥,戊午,戊申,丁酉,庚申,乙丑,壬寅,癸丑,癸戌,己酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6038131052498063389,2025-06-02 17:50:45.910255+08:00
14,2025-06-24 01:50:43.714058+08:00,2025-06-24 01:50:43.714058+08:00,HSI,乙丑,甲子,己未,庚申,丁酉,庚申,乙丑,壬寅,乙丑,甲亥,己酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17911711200979091250,2025-06-02 17:50:45.910255+08:00
15,2025-06-25 01:50:43.714058+08:00,2025-06-25 01:50:43.714058+08:00,HSI,丁丑,乙丑,庚申,壬申,丁酉,庚申,乙丑,壬寅,丁丑,乙子,庚酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7970735624850811310,2025-06-02 17:50:45.910255+08:00
16,2025-06-26 01:50:43.714058+08:00,2025-06-26 01:50:43.714058+08:00,HSI,己丑,丙寅,辛酉,甲申,丁酉,庚申,乙丑,壬寅,己丑,丙丑,庚酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,998225493534387059,2025-06-02 17:50:45.910255+08:00
17,2025-06-27 01:50:43.714058+08:00,2025-06-27 01:50:43.714058+08:00,HSI,辛丑,丁卯,壬戌,丙申,丁酉,庚申,乙丑,壬寅,辛丑,丁寅,庚酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10580089580194672809,2025-06-02 17:50:45.910255+08:00
18,2025-06-30 01:50:43.714058+08:00,2025-06-30 01:50:43.714058+08:00,HSI,丁丑,庚午,乙丑,壬申,丁酉,庚申,乙丑,壬寅,丁丑,庚巳,乙酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8461164804889281345,2025-06-02 17:50:45.910255+08:00
19,2025-07-01 01:50:43.714058+08:00,2025-07-01 01:50:43.714058+08:00,HSI,己丑,辛未,丙寅,甲申,丁酉,庚申,乙丑,壬寅,己丑,辛午,丙酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13454097534513174931,2025-06-02 17:50:45.910255+08:00
20,2025-07-02 01:50:43.714058+08:00,2025-07-02 01:50:43.714058+08:00,HSI,辛丑,壬申,丁卯,丙申,丁酉,庚申,乙丑,壬寅,辛丑,壬未,丙酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6856361355125081572,2025-06-02 17:50:45.910255+08:00
21,2025-07-03 01:50:43.714058+08:00,2025-07-03 01:50:43.714058+08:00,HSI,癸丑,癸酉,戊辰,戊申,丁酉,庚申,乙丑,壬寅,癸丑,癸申,丙酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2437822914600564949,2025-06-02 17:50:45.910255+08:00
