,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,9157417,HSI,^HSI,14259194318423207771,2025-06-02 17:34:48.617513+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,5553744,HSI,^HSI,11951459874732428296,2025-06-02 17:34:48.617513+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,2223635,HSI,^HSI,14937886166021472803,2025-06-02 17:34:48.617513+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,2222314,HSI,^HSI,320749492404272482,2025-06-02 17:34:48.617513+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,6744070,HSI,^HSI,3784282204520132934,2025-06-02 17:34:48.617513+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,7029637,HSI,^HSI,8434939141410184918,2025-06-02 17:34:48.617513+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,3743821,HSI,^HSI,7179784064377885731,2025-06-02 17:34:48.617513+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,3851315,HSI,^HSI,4760488066333142511,2025-06-02 17:34:48.617513+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,2403738,HSI,^HSI,2569783889890912432,2025-06-02 17:34:48.617513+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,2965255,HSI,^HSI,7574353166367170309,2025-06-02 17:34:48.617513+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,6450397,HSI,^HSI,3204616022168147383,2025-06-02 17:34:48.617513+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,6950343,HSI,^HSI,16271876117600310276,2025-06-02 17:34:48.617513+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,1123235,HSI,^HSI,164457154941236602,2025-06-02 17:34:48.617513+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,2577165,HSI,^HSI,10188567734798658146,2025-06-02 17:34:48.617513+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,9226379,HSI,^HSI,9633407716532670018,2025-06-02 17:34:48.617513+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,3233675,HSI,^HSI,8620029936760717747,2025-06-02 17:34:48.617513+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,4115097,HSI,^HSI,8644198409737301136,2025-06-02 17:34:48.617513+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,2094372,HSI,^HSI,10041631174621797787,2025-06-02 17:34:48.617513+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,8065324,HSI,^HSI,18341035148264522673,2025-06-02 17:34:48.617513+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,1254859,HSI,^HSI,17290601552126308427,2025-06-02 17:34:48.617513+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,7030188,HSI,^HSI,7028168611053392007,2025-06-02 17:34:48.617513+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,8173525,HSI,^HSI,6713003125831942847,2025-06-02 17:34:48.617513+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,9638763,HSI,^HSI,11948625650681273822,2025-06-02 17:34:48.617513+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,3329468,HSI,^HSI,9325281108625211538,2025-06-02 17:34:48.617513+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,1080595,HSI,^HSI,5245847780089663606,2025-06-02 17:34:48.617513+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,9439352,HSI,^HSI,11879567480092050171,2025-06-02 17:34:48.617513+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,8408148,HSI,^HSI,2579750845479897306,2025-06-02 17:34:48.617513+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,6738793,HSI,^HSI,1274692690863255726,2025-06-02 17:34:48.617513+08:00
28,2019-01-07 17:00:00+08:00,25835,25835,25734,25780,7944756,HSI,^HSI,8850425305854235816,2025-06-02 17:34:48.617513+08:00
29,2019-01-07 19:00:00+08:00,25779,25838,25753,25822,8216440,HSI,^HSI,13373605209851466653,2025-06-02 17:34:48.617513+08:00
30,2019-01-07 21:00:00+08:00,25820,25833,25744,25819,4377295,HSI,^HSI,14477079360482292676,2025-06-02 17:34:48.617513+08:00
31,2019-01-07 23:00:00+08:00,25817,25903,25759,25896,5887907,HSI,^HSI,6491018993708566461,2025-06-02 17:34:48.617513+08:00
32,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,8230748,HSI,^HSI,11818638322242115638,2025-06-02 17:34:48.617513+08:00
33,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,8312777,HSI,^HSI,17472535993916568301,2025-06-02 17:34:48.617513+08:00
34,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,3411333,HSI,^HSI,2813592128616878261,2025-06-02 17:34:48.617513+08:00
35,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,3339077,HSI,^HSI,646663724971500422,2025-06-02 17:34:48.617513+08:00
36,2019-01-08 17:00:00+08:00,25917,25990,25915,25986,2797201,HSI,^HSI,16213780543943602687,2025-06-02 17:34:48.617513+08:00
37,2019-01-08 19:00:00+08:00,25986,26058,25974,26044,5003468,HSI,^HSI,14260630057006279068,2025-06-02 17:34:48.617513+08:00
38,2019-01-08 21:00:00+08:00,26044,26181,26028,26133,4623905,HSI,^HSI,16356602760804974923,2025-06-02 17:34:48.617513+08:00
39,2019-01-08 23:00:00+08:00,26135,26167,26012,26055,4048836,HSI,^HSI,16325512379934753469,2025-06-02 17:34:48.617513+08:00
40,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,4968322,HSI,^HSI,11961654210250936386,2025-06-02 17:34:48.617513+08:00
41,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,9183861,HSI,^HSI,17638998454489127038,2025-06-02 17:34:48.617513+08:00
42,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,5815848,HSI,^HSI,17051394049584580685,2025-06-02 17:34:48.617513+08:00
43,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,8096429,HSI,^HSI,5835967869489577839,2025-06-02 17:34:48.617513+08:00
44,2019-01-09 17:00:00+08:00,26518,26613,26506,26536,7666215,HSI,^HSI,4753124295588164156,2025-06-02 17:34:48.617513+08:00
45,2019-01-09 19:00:00+08:00,26536,26548,26482,26541,2906030,HSI,^HSI,569802212097822110,2025-06-02 17:34:48.617513+08:00
46,2019-01-09 21:00:00+08:00,26541,26629,26524,26603,1127274,HSI,^HSI,7632791579942710771,2025-06-02 17:34:48.617513+08:00
47,2019-01-09 23:00:00+08:00,26605,26628,26483,26577,2067750,HSI,^HSI,2768771133615554649,2025-06-02 17:34:48.617513+08:00
48,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,6739342,HSI,^HSI,4876847986222807002,2025-06-02 17:34:48.617513+08:00
49,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,5651131,HSI,^HSI,1918772973579560134,2025-06-02 17:34:48.617513+08:00
50,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,8959107,HSI,^HSI,13082258361268245480,2025-06-02 17:34:48.617513+08:00
51,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,7582472,HSI,^HSI,9601739674624196861,2025-06-02 17:34:48.617513+08:00
52,2019-01-10 17:00:00+08:00,26464,26575,26461,26528,4907553,HSI,^HSI,16371803508297748787,2025-06-02 17:34:48.617513+08:00
53,2019-01-10 19:00:00+08:00,26529,26565,26517,26554,8086380,HSI,^HSI,13805149316334916193,2025-06-02 17:34:48.617513+08:00
54,2019-01-10 21:00:00+08:00,26555,26588,26528,26563,8138514,HSI,^HSI,13529220659057498342,2025-06-02 17:34:48.617513+08:00
55,2019-01-10 23:00:00+08:00,26562,26699,26544,26678,9345978,HSI,^HSI,16554244031216182550,2025-06-02 17:34:48.617513+08:00
56,2019-01-11 09:00:00+08:00,26746,26746,26512,26583,5345048,HSI,^HSI,787629136429200438,2025-06-02 17:34:48.617513+08:00
57,2019-01-11 11:00:00+08:00,26583,26618,26543,26606,2472752,HSI,^HSI,5733577078007645749,2025-06-02 17:34:48.617513+08:00
58,2019-01-11 13:00:00+08:00,26606,26697,26580,26692,2619270,HSI,^HSI,15524437753081172214,2025-06-02 17:34:48.617513+08:00
59,2019-01-11 15:00:00+08:00,26693,26725,26646,26696,8160508,HSI,^HSI,11573893425006441996,2025-06-02 17:34:48.617513+08:00
60,2019-01-11 17:00:00+08:00,26706,26738,26659,26685,6777977,HSI,^HSI,15361860488085115973,2025-06-02 17:34:48.617513+08:00
61,2019-01-11 19:00:00+08:00,26688,26707,26622,26624,8989370,HSI,^HSI,8064112576317394448,2025-06-02 17:34:48.617513+08:00
62,2019-01-11 21:00:00+08:00,26624,26627,26551,26594,2555325,HSI,^HSI,2683015395032192608,2025-06-02 17:34:48.617513+08:00
63,2019-01-11 23:00:00+08:00,26593,26683,26582,26655,6329529,HSI,^HSI,4941879983010733860,2025-06-02 17:34:48.617513+08:00
64,2019-01-14 09:00:00+08:00,26595,26617,26248,26269,4746513,HSI,^HSI,16067122189913929573,2025-06-02 17:34:48.617513+08:00
65,2019-01-14 11:00:00+08:00,26268,26313,26164,26296,3171612,HSI,^HSI,1873987068653576769,2025-06-02 17:34:48.617513+08:00
66,2019-01-14 13:00:00+08:00,26296,26308,26220,26264,9139777,HSI,^HSI,552147034762027722,2025-06-02 17:34:48.617513+08:00
67,2019-01-14 15:00:00+08:00,26265,26314,26241,26302,8997917,HSI,^HSI,13575990510722513512,2025-06-02 17:34:48.617513+08:00
68,2019-01-14 17:00:00+08:00,26302,26350,26255,26280,4698176,HSI,^HSI,17209515800775743411,2025-06-02 17:34:48.617513+08:00
69,2019-01-14 19:00:00+08:00,26281,26324,26254,26303,7959448,HSI,^HSI,10144752967381365169,2025-06-02 17:34:48.617513+08:00
70,2019-01-14 21:00:00+08:00,26303,26372,26292,26351,1344600,HSI,^HSI,494252102107146872,2025-06-02 17:34:48.617513+08:00
71,2019-01-14 23:00:00+08:00,26351,26463,26343,26461,5583931,HSI,^HSI,4012402435354047870,2025-06-02 17:34:48.617513+08:00
72,2019-01-15 09:00:00+08:00,26515,26744,26435,26737,8904046,HSI,^HSI,13730087139897657508,2025-06-02 17:34:48.617513+08:00
73,2019-01-15 11:00:00+08:00,26738,26874,26738,26775,7783132,HSI,^HSI,12776053269089654029,2025-06-02 17:34:48.617513+08:00
74,2019-01-15 13:00:00+08:00,26771,26843,26690,26835,2355463,HSI,^HSI,9521012784199236424,2025-06-02 17:34:48.617513+08:00
75,2019-01-15 15:00:00+08:00,26834,26834,26738,26752,4001462,HSI,^HSI,1109433989792618678,2025-06-02 17:34:48.617513+08:00
