,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-23 09:07:33.770289+08:00,2025-06-23 09:07:33.770289+08:00,HSI,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,丁巳,癸子,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,6853989545580336083,2025-06-22 23:07:53.654569+08:00
1,2025-06-23 10:07:33.770289+08:00,2025-06-23 10:07:33.770289+08:00,HSI,丁巳,癸亥,戊午,壬子,丁酉,庚申,乙丑,壬寅,甲申,癸子,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,1825954903216495685,2025-06-22 23:07:53.654569+08:00
2,2025-06-23 11:07:33.770289+08:00,2025-06-23 11:07:33.770289+08:00,HSI,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,戊午,癸丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,10769989280440433623,2025-06-22 23:07:53.654569+08:00
3,2025-06-23 12:07:33.770289+08:00,2025-06-23 12:07:33.770289+08:00,HSI,戊午,戊寅,癸酉,癸丑,丁酉,庚申,乙丑,壬寅,乙酉,戊丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,15015739925235640212,2025-06-22 23:07:53.654569+08:00
4,2025-06-23 13:07:33.770289+08:00,2025-06-23 13:07:33.770289+08:00,HSI,己未,戊寅,癸酉,甲寅,丁酉,庚申,乙丑,壬寅,己未,戊丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,11645641519499296991,2025-06-22 23:07:53.654569+08:00
5,2025-06-23 14:07:33.770289+08:00,2025-06-23 14:07:33.770289+08:00,HSI,己未,戊寅,癸酉,甲寅,丁酉,庚申,乙丑,壬寅,丙戌,戊丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,7367048261218817854,2025-06-22 23:07:53.654569+08:00
6,2025-06-23 15:07:33.770289+08:00,2025-06-23 15:07:33.770289+08:00,HSI,庚申,戊寅,癸酉,乙卯,丁酉,庚申,乙丑,壬寅,庚申,戊寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,11941300648707162265,2025-06-22 23:07:53.654569+08:00
7,2025-06-23 16:07:33.770289+08:00,2025-06-23 16:07:33.770289+08:00,HSI,庚申,戊寅,癸酉,乙卯,丁酉,庚申,乙丑,壬寅,丁亥,戊寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,17002946130643669325,2025-06-22 23:07:53.654569+08:00
8,2025-06-24 09:07:33.770289+08:00,2025-06-24 09:07:33.770289+08:00,HSI,己巳,甲子,己未,甲子,丁酉,庚申,乙丑,壬寅,己巳,甲丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,2589532669635572829,2025-06-22 23:07:53.654569+08:00
9,2025-06-24 10:07:33.770289+08:00,2025-06-24 10:07:33.770289+08:00,HSI,己巳,甲子,己未,甲子,丁酉,庚申,乙丑,壬寅,丙申,甲丑,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,14439895478464926932,2025-06-22 23:07:53.654569+08:00
10,2025-06-24 11:07:33.770289+08:00,2025-06-24 11:07:33.770289+08:00,HSI,庚午,己卯,甲戌,乙丑,丁酉,庚申,乙丑,壬寅,庚午,甲寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,3160235041156141311,2025-06-22 23:07:53.654569+08:00
11,2025-06-24 12:07:33.770289+08:00,2025-06-24 12:07:33.770289+08:00,HSI,庚午,己卯,甲戌,乙丑,丁酉,庚申,乙丑,壬寅,丁酉,己寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,17753578545703581028,2025-06-22 23:07:53.654569+08:00
12,2025-06-24 13:07:33.770289+08:00,2025-06-24 13:07:33.770289+08:00,HSI,辛未,己卯,甲戌,丙寅,丁酉,庚申,乙丑,壬寅,辛未,己寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,8280965806711526607,2025-06-22 23:07:53.654569+08:00
13,2025-06-24 14:07:33.770289+08:00,2025-06-24 14:07:33.770289+08:00,HSI,辛未,己卯,甲戌,丙寅,丁酉,庚申,乙丑,壬寅,戊戌,己寅,己酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,12253301729740185379,2025-06-22 23:07:53.654569+08:00
14,2025-06-24 15:07:33.770289+08:00,2025-06-24 15:07:33.770289+08:00,HSI,壬申,己卯,甲戌,丁卯,丁酉,庚申,乙丑,壬寅,壬申,己卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,10252103441947128804,2025-06-22 23:07:53.654569+08:00
15,2025-06-24 16:07:33.770289+08:00,2025-06-24 16:07:33.770289+08:00,HSI,壬申,己卯,甲戌,丁卯,丁酉,庚申,乙丑,壬寅,己亥,己卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,6304835170374033720,2025-06-22 23:07:53.654569+08:00
16,2025-06-25 09:07:33.770289+08:00,2025-06-25 09:07:33.770289+08:00,HSI,辛巳,乙丑,庚申,丙子,丁酉,庚申,乙丑,壬寅,辛巳,乙寅,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,16887173465389063250,2025-06-22 23:07:53.654569+08:00
17,2025-06-25 10:07:33.770289+08:00,2025-06-25 10:07:33.770289+08:00,HSI,辛巳,乙丑,庚申,丙子,丁酉,庚申,乙丑,壬寅,戊申,乙寅,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,10865869419886578541,2025-06-22 23:07:53.654569+08:00
18,2025-06-25 11:07:33.770289+08:00,2025-06-25 11:07:33.770289+08:00,HSI,壬午,庚辰,乙亥,丁丑,丁酉,庚申,乙丑,壬寅,壬午,乙卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,13675743551428203842,2025-06-22 23:07:53.654569+08:00
19,2025-06-25 12:07:33.770289+08:00,2025-06-25 12:07:33.770289+08:00,HSI,壬午,庚辰,乙亥,丁丑,丁酉,庚申,乙丑,壬寅,己酉,庚卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,7436638435975125835,2025-06-22 23:07:53.654569+08:00
20,2025-06-25 13:07:33.770289+08:00,2025-06-25 13:07:33.770289+08:00,HSI,癸未,庚辰,乙亥,戊寅,丁酉,庚申,乙丑,壬寅,癸未,庚卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,7264131717853523395,2025-06-22 23:07:53.654569+08:00
21,2025-06-25 14:07:33.770289+08:00,2025-06-25 14:07:33.770289+08:00,HSI,癸未,庚辰,乙亥,戊寅,丁酉,庚申,乙丑,壬寅,庚戌,庚卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,1286657193446427653,2025-06-22 23:07:53.654569+08:00
22,2025-06-25 15:07:33.770289+08:00,2025-06-25 15:07:33.770289+08:00,HSI,甲申,庚辰,乙亥,己卯,丁酉,庚申,乙丑,壬寅,甲申,庚辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,15067460255138688622,2025-06-22 23:07:53.654569+08:00
23,2025-06-25 16:07:33.770289+08:00,2025-06-25 16:07:33.770289+08:00,HSI,甲申,庚辰,乙亥,己卯,丁酉,庚申,乙丑,壬寅,辛亥,庚辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,14698118964164233770,2025-06-22 23:07:53.654569+08:00
24,2025-06-26 09:07:33.770289+08:00,2025-06-26 09:07:33.770289+08:00,HSI,癸巳,丙寅,辛酉,戊子,丁酉,庚申,乙丑,壬寅,癸巳,丙卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,4712432717469878041,2025-06-22 23:07:53.654569+08:00
25,2025-06-26 10:07:33.770289+08:00,2025-06-26 10:07:33.770289+08:00,HSI,癸巳,丙寅,辛酉,戊子,丁酉,庚申,乙丑,壬寅,庚申,丙卯,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,1219808976216268833,2025-06-22 23:07:53.654569+08:00
26,2025-06-26 11:07:33.770289+08:00,2025-06-26 11:07:33.770289+08:00,HSI,甲午,辛巳,丙子,己丑,丁酉,庚申,乙丑,壬寅,甲午,丙辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,5773169066886585392,2025-06-22 23:07:53.654569+08:00
27,2025-06-26 12:07:33.770289+08:00,2025-06-26 12:07:33.770289+08:00,HSI,甲午,辛巳,丙子,己丑,丁酉,庚申,乙丑,壬寅,辛酉,辛辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,14143473347125245136,2025-06-22 23:07:53.654569+08:00
28,2025-06-26 13:07:33.770289+08:00,2025-06-26 13:07:33.770289+08:00,HSI,乙未,辛巳,丙子,庚寅,丁酉,庚申,乙丑,壬寅,乙未,辛辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,8885960014877454578,2025-06-22 23:07:53.654569+08:00
29,2025-06-26 14:07:33.770289+08:00,2025-06-26 14:07:33.770289+08:00,HSI,乙未,辛巳,丙子,庚寅,丁酉,庚申,乙丑,壬寅,壬戌,辛辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,17094928868462489664,2025-06-22 23:07:53.654569+08:00
30,2025-06-26 15:07:33.770289+08:00,2025-06-26 15:07:33.770289+08:00,HSI,丙申,辛巳,丙子,辛卯,丁酉,庚申,乙丑,壬寅,丙申,辛巳,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,9849036860285965154,2025-06-22 23:07:53.654569+08:00
31,2025-06-26 16:07:33.770289+08:00,2025-06-26 16:07:33.770289+08:00,HSI,丙申,辛巳,丙子,辛卯,丁酉,庚申,乙丑,壬寅,癸亥,辛巳,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,4553001843498718975,2025-06-22 23:07:53.654569+08:00
32,2025-06-27 09:07:33.770289+08:00,2025-06-27 09:07:33.770289+08:00,HSI,乙巳,丁卯,壬戌,庚子,丁酉,庚申,乙丑,壬寅,乙巳,丁辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,8679728740836388360,2025-06-22 23:07:53.654569+08:00
33,2025-06-27 10:07:33.770289+08:00,2025-06-27 10:07:33.770289+08:00,HSI,乙巳,丁卯,壬戌,庚子,丁酉,庚申,乙丑,壬寅,壬申,丁辰,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,5995756197043639769,2025-06-22 23:07:53.654569+08:00
34,2025-06-27 11:07:33.770289+08:00,2025-06-27 11:07:33.770289+08:00,HSI,丙午,壬午,丁丑,辛丑,丁酉,庚申,乙丑,壬寅,丙午,丁巳,庚酉,乙未,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,2006311200777819238,2025-06-22 23:07:53.654569+08:00
