,time,date,stock_code
206,2025-07-28 15:07:33.770289+08:00,2025-07-28 15:07:33.770289+08:00,HSI
207,2025-07-28 16:07:33.770289+08:00,2025-07-28 16:07:33.770289+08:00,HSI
208,2025-07-29 09:07:33.770289+08:00,2025-07-29 09:07:33.770289+08:00,HSI
209,2025-07-29 10:07:33.770289+08:00,2025-07-29 10:07:33.770289+08:00,HSI
210,2025-07-29 11:07:33.770289+08:00,2025-07-29 11:07:33.770289+08:00,HSI
211,2025-07-29 12:07:33.770289+08:00,2025-07-29 12:07:33.770289+08:00,HSI
212,2025-07-29 13:07:33.770289+08:00,2025-07-29 13:07:33.770289+08:00,HSI
213,2025-07-29 14:07:33.770289+08:00,2025-07-29 14:07:33.770289+08:00,HSI
214,2025-07-29 15:07:33.770289+08:00,2025-07-29 15:07:33.770289+08:00,HSI
215,2025-07-29 16:07:33.770289+08:00,2025-07-29 16:07:33.770289+08:00,HSI
216,2025-07-30 09:07:33.770289+08:00,2025-07-30 09:07:33.770289+08:00,HSI
217,2025-07-30 10:07:33.770289+08:00,2025-07-30 10:07:33.770289+08:00,HSI
218,2025-07-30 11:07:33.770289+08:00,2025-07-30 11:07:33.770289+08:00,HSI
219,2025-07-30 12:07:33.770289+08:00,2025-07-30 12:07:33.770289+08:00,HSI
220,2025-07-30 13:07:33.770289+08:00,2025-07-30 13:07:33.770289+08:00,HSI
221,2025-07-30 14:07:33.770289+08:00,2025-07-30 14:07:33.770289+08:00,HSI
222,2025-07-30 15:07:33.770289+08:00,2025-07-30 15:07:33.770289+08:00,HSI
223,2025-07-30 16:07:33.770289+08:00,2025-07-30 16:07:33.770289+08:00,HSI
224,2025-07-31 09:07:33.770289+08:00,2025-07-31 09:07:33.770289+08:00,HSI
225,2025-07-31 10:07:33.770289+08:00,2025-07-31 10:07:33.770289+08:00,HSI
226,2025-07-31 11:07:33.770289+08:00,2025-07-31 11:07:33.770289+08:00,HSI
227,2025-07-31 12:07:33.770289+08:00,2025-07-31 12:07:33.770289+08:00,HSI
228,2025-07-31 13:07:33.770289+08:00,2025-07-31 13:07:33.770289+08:00,HSI
229,2025-07-31 14:07:33.770289+08:00,2025-07-31 14:07:33.770289+08:00,HSI
230,2025-07-31 15:07:33.770289+08:00,2025-07-31 15:07:33.770289+08:00,HSI
