,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-04-21 08:37:13.316576+08:00,2025-04-21 08:37:13.316576+08:00,HSI,庚辰,庚申,乙丑,乙酉,乙未,乙巳,庚子,庚寅,丁未,庚酉,丁未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,1999686161277851553,2025-04-18 00:37:15.172349+08:00
1,2025-04-22 08:37:13.316576+08:00,2025-04-22 08:37:13.316576+08:00,HSI,壬辰,辛酉,丙寅,丁酉,乙未,乙巳,庚子,庚寅,己未,辛戌,丁未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9149503068261383465,2025-04-18 00:37:15.172349+08:00
2,2025-04-23 08:37:13.316576+08:00,2025-04-23 08:37:13.316576+08:00,HSI,甲辰,壬戌,丁卯,己酉,乙未,乙巳,庚子,庚寅,辛未,壬亥,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13181879289391987965,2025-04-18 00:37:15.172349+08:00
3,2025-04-24 08:37:13.316576+08:00,2025-04-24 08:37:13.316576+08:00,HSI,丙辰,癸亥,戊辰,辛酉,乙未,乙巳,庚子,庚寅,癸未,癸子,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5107777992590470142,2025-04-18 00:37:15.172349+08:00
4,2025-04-25 08:37:13.316576+08:00,2025-04-25 08:37:13.316576+08:00,HSI,戊辰,甲子,己巳,癸酉,乙未,乙巳,庚子,庚寅,乙未,甲丑,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4395487071863207319,2025-04-18 00:37:15.172349+08:00
5,2025-04-28 08:37:13.316576+08:00,2025-04-28 08:37:13.316576+08:00,HSI,甲辰,丁卯,壬申,己酉,乙未,乙巳,庚子,庚寅,辛未,丁辰,癸未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3563887138228760713,2025-04-18 00:37:15.172349+08:00
6,2025-04-29 08:37:13.316576+08:00,2025-04-29 08:37:13.316576+08:00,HSI,丙辰,戊辰,癸酉,辛酉,乙未,乙巳,庚子,庚寅,癸未,戊巳,癸未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,1757379784862402354,2025-04-18 00:37:15.172349+08:00
7,2025-04-30 08:37:13.316576+08:00,2025-04-30 08:37:13.316576+08:00,HSI,戊辰,己巳,甲戌,癸酉,乙未,乙巳,庚子,庚寅,乙未,己午,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7848519463161231755,2025-04-18 00:37:15.172349+08:00
8,2025-05-01 08:37:13.316576+08:00,2025-05-01 08:37:13.316576+08:00,HSI,庚辰,庚午,乙亥,乙酉,乙未,乙巳,庚子,庚寅,丁未,庚未,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,12034358603955933082,2025-04-18 00:37:15.172349+08:00
9,2025-05-02 08:37:13.316576+08:00,2025-05-02 08:37:13.316576+08:00,HSI,壬辰,辛未,丙子,丁酉,乙未,乙巳,庚子,庚寅,己未,辛申,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4512207520182105821,2025-04-18 00:37:15.172349+08:00
10,2025-05-05 08:37:13.316576+08:00,2025-05-05 08:37:13.316576+08:00,HSI,戊辰,甲戌,己卯,癸酉,乙未,乙巳,庚子,庚寅,乙未,甲亥,己未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5827265282349517912,2025-04-18 00:37:15.172349+08:00
