,time,date,stock_code
0,2025-04-21 02:58:21.421724+08:00,2025-04-21 02:58:21.421724+08:00,HSI
1,2025-04-22 02:58:21.421724+08:00,2025-04-22 02:58:21.421724+08:00,HSI
2,2025-04-23 02:58:21.421724+08:00,2025-04-23 02:58:21.421724+08:00,HSI
3,2025-04-24 02:58:21.421724+08:00,2025-04-24 02:58:21.421724+08:00,HSI
4,2025-04-25 02:58:21.421724+08:00,2025-04-25 02:58:21.421724+08:00,HSI
5,2025-04-28 02:58:21.421724+08:00,2025-04-28 02:58:21.421724+08:00,HSI
6,2025-04-29 02:58:21.421724+08:00,2025-04-29 02:58:21.421724+08:00,HSI
7,2025-04-30 02:58:21.421724+08:00,2025-04-30 02:58:21.421724+08:00,HSI
8,2025-05-01 02:58:21.421724+08:00,2025-05-01 02:58:21.421724+08:00,HSI
9,2025-05-02 02:58:21.421724+08:00,2025-05-02 02:58:21.421724+08:00,HSI
10,2025-05-05 02:58:21.421724+08:00,2025-05-05 02:58:21.421724+08:00,HSI
11,2025-05-06 02:58:21.421724+08:00,2025-05-06 02:58:21.421724+08:00,HSI
12,2025-05-07 02:58:21.421724+08:00,2025-05-07 02:58:21.421724+08:00,HSI
13,2025-05-08 02:58:21.421724+08:00,2025-05-08 02:58:21.421724+08:00,HSI
14,2025-05-09 02:58:21.421724+08:00,2025-05-09 02:58:21.421724+08:00,HSI
15,2025-05-12 02:58:21.421724+08:00,2025-05-12 02:58:21.421724+08:00,HSI
16,2025-05-13 02:58:21.421724+08:00,2025-05-13 02:58:21.421724+08:00,HSI
17,2025-05-14 02:58:21.421724+08:00,2025-05-14 02:58:21.421724+08:00,HSI
18,2025-05-15 02:58:21.421724+08:00,2025-05-15 02:58:21.421724+08:00,HSI
19,2025-05-16 02:58:21.421724+08:00,2025-05-16 02:58:21.421724+08:00,HSI
20,2025-05-19 02:58:21.421724+08:00,2025-05-19 02:58:21.421724+08:00,HSI
21,2025-05-20 02:58:21.421724+08:00,2025-05-20 02:58:21.421724+08:00,HSI
22,2025-05-21 02:58:21.421724+08:00,2025-05-21 02:58:21.421724+08:00,HSI
23,2025-05-22 02:58:21.421724+08:00,2025-05-22 02:58:21.421724+08:00,HSI
24,2025-05-23 02:58:21.421724+08:00,2025-05-23 02:58:21.421724+08:00,HSI
25,2025-05-26 02:58:21.421724+08:00,2025-05-26 02:58:21.421724+08:00,HSI
