,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-04-21 08:37:55.901824+08:00,庚辰,庚申,乙丑,乙酉,乙未,乙巳,庚子,庚寅,丁未,庚酉,丁未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7085033231201634260,2025-04-18 00:37:58.372930+08:00
1,2025-04-22 08:37:55.901824+08:00,壬辰,辛酉,丙寅,丁酉,乙未,乙巳,庚子,庚寅,己未,辛戌,丁未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13480749006548296885,2025-04-18 00:37:58.372930+08:00
2,2025-04-23 08:37:55.901824+08:00,甲辰,壬戌,丁卯,己酉,乙未,乙巳,庚子,庚寅,辛未,壬亥,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2618585963135303545,2025-04-18 00:37:58.372930+08:00
3,2025-04-24 08:37:55.901824+08:00,丙辰,癸亥,戊辰,辛酉,乙未,乙巳,庚子,庚寅,癸未,癸子,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,18296606318282623967,2025-04-18 00:37:58.372930+08:00
4,2025-04-25 08:37:55.901824+08:00,戊辰,甲子,己巳,癸酉,乙未,乙巳,庚子,庚寅,乙未,甲丑,戊未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3826113748046756503,2025-04-18 00:37:58.372930+08:00
5,2025-04-28 08:37:55.901824+08:00,甲辰,丁卯,壬申,己酉,乙未,乙巳,庚子,庚寅,辛未,丁辰,癸未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2649872338590046802,2025-04-18 00:37:58.372930+08:00
6,2025-04-29 08:37:55.901824+08:00,丙辰,戊辰,癸酉,辛酉,乙未,乙巳,庚子,庚寅,癸未,戊巳,癸未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4440134101848245261,2025-04-18 00:37:58.372930+08:00
7,2025-04-30 08:37:55.901824+08:00,戊辰,己巳,甲戌,癸酉,乙未,乙巳,庚子,庚寅,乙未,己午,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,15411251199320523974,2025-04-18 00:37:58.372930+08:00
8,2025-05-01 08:37:55.901824+08:00,庚辰,庚午,乙亥,乙酉,乙未,乙巳,庚子,庚寅,丁未,庚未,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13727025742008885464,2025-04-18 00:37:58.372930+08:00
9,2025-05-02 08:37:55.901824+08:00,壬辰,辛未,丙子,丁酉,乙未,乙巳,庚子,庚寅,己未,辛申,甲未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5451835316218761793,2025-04-18 00:37:58.372930+08:00
10,2025-05-05 08:37:55.901824+08:00,戊辰,甲戌,己卯,癸酉,乙未,乙巳,庚子,庚寅,乙未,甲亥,己未,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16447843948088509019,2025-04-18 00:37:58.372930+08:00
11,2025-05-06 08:37:55.901824+08:00,庚辰,乙亥,庚辰,乙酉,辛巳,乙巳,庚子,丙子,丁未,乙子,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5555096651233824802,2025-04-18 00:37:58.372930+08:00
12,2025-05-07 08:37:55.901824+08:00,壬辰,丙子,辛巳,丁酉,辛巳,乙巳,庚子,丙子,己未,丙丑,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13534042095046662132,2025-04-18 00:37:58.372930+08:00
13,2025-05-08 08:37:55.901824+08:00,甲辰,丁丑,壬午,己酉,辛巳,乙巳,庚子,丙子,辛未,丁寅,辛巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2438885679666079412,2025-04-18 00:37:58.372930+08:00
14,2025-05-09 08:37:55.901824+08:00,丙辰,戊寅,癸未,辛酉,辛巳,乙巳,庚子,丙子,癸未,戊卯,丙巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,1691762688089223201,2025-04-18 00:37:58.372930+08:00
15,2025-05-12 08:37:55.901824+08:00,壬辰,辛巳,丙戌,丁酉,辛巳,乙巳,庚子,丙子,己未,辛午,丁巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8165348901709702843,2025-04-18 00:37:58.372930+08:00
16,2025-05-13 08:37:55.901824+08:00,甲辰,壬午,丁亥,己酉,辛巳,乙巳,庚子,丙子,辛未,壬未,丁巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9210099287697935910,2025-04-18 00:37:58.372930+08:00
17,2025-05-14 08:37:55.901824+08:00,丙辰,癸未,戊子,辛酉,辛巳,乙巳,庚子,丙子,癸未,癸申,丁巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5173765967102694517,2025-04-18 00:37:58.372930+08:00
18,2025-05-15 08:37:55.901824+08:00,戊辰,甲申,己丑,癸酉,辛巳,乙巳,庚子,丙子,乙未,甲酉,壬巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9858079300418278412,2025-04-18 00:37:58.372930+08:00
19,2025-05-16 08:37:55.901824+08:00,庚辰,乙酉,庚寅,乙酉,辛巳,乙巳,庚子,丙子,丁未,乙戌,壬巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,16241195484426608019,2025-04-18 00:37:58.372930+08:00
20,2025-05-19 08:37:55.901824+08:00,丙辰,戊子,癸巳,辛酉,辛巳,乙巳,庚子,丙子,癸未,戊丑,癸巳,乙午,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5453233644521375660,2025-04-18 00:37:58.372930+08:00
