,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,1194,7338,4054,2441,6881,4912,18,7746,8225,6881,2441,2028,4054,7139,1194,4912,18,2441,4054,7139,1194,4912,18,2441,18,7746,8225,6881,2441,2028,1194,7338,4054,2441,6881,4912
1,1194,7338,4054,2441,6881,4912,18,7746,8225,6881,2441,2028,4054,7139,1194,4912,18,2441,4054,7139,1194,4912,18,2441,18,7746,8225,6881,2441,2028,1194,7338,4054,2441,6881,4912
2,2441,2304,7139,2441,6881,4912,6881,2304,7139,6881,2441,2028,4912,7746,7338,4912,18,2441,4912,7746,7338,4912,18,2441,6881,2304,7139,6881,2441,2028,2441,2304,7139,2441,6881,4912
3,2441,2304,7139,2441,6881,4912,6881,2304,7139,6881,2441,2028,4912,7746,7338,4912,18,2441,4912,7746,7338,4912,18,2441,6881,2304,7139,6881,2441,2028,2441,2304,7139,2441,6881,4912
4,2304,2304,8225,2441,6881,4912,2304,2304,4054,6881,2441,2028,7746,7746,2028,4912,18,2441,7746,7746,2028,4912,18,2441,2304,2304,4054,6881,2441,2028,2304,2304,8225,2441,6881,4912
5,2304,2304,8225,2441,6881,4912,2304,2304,4054,6881,2441,2028,7746,7746,2028,4912,18,2441,7746,7746,2028,4912,18,2441,2304,2304,4054,6881,2441,2028,2304,2304,8225,2441,6881,4912
6,6881,2304,2028,2441,6881,4912,2441,2304,4912,6881,2441,2028,18,7746,8225,4912,18,2441,18,7746,8225,4912,18,2441,2441,2304,4912,6881,2441,2028,6881,2304,2028,2441,6881,4912
7,6881,2304,2028,2441,6881,4912,2441,2304,4912,6881,2441,2028,18,7746,8225,4912,18,2441,18,7746,8225,4912,18,2441,2441,2304,4912,6881,2441,2028,6881,2304,2028,2441,6881,4912
8,1194,1194,4054,2441,6881,4912,18,18,8225,6881,2441,2028,4054,4054,1194,4912,18,2441,4054,4054,1194,4912,18,2441,18,18,8225,6881,2441,2028,1194,1194,4054,2441,6881,4912
9,1194,1194,4054,2441,6881,4912,18,18,8225,6881,2441,2028,4054,4054,1194,4912,18,2441,4054,4054,1194,4912,18,2441,18,18,8225,6881,2441,2028,1194,1194,4054,2441,6881,4912
10,2441,6881,7139,2441,6881,4912,6881,2441,7139,6881,2441,2028,4912,18,7338,4912,18,2441,4912,18,7338,4912,18,2441,6881,2441,7139,6881,2441,2028,2441,6881,7139,2441,6881,4912
11,2441,6881,7139,2441,6881,4912,6881,2441,7139,6881,2441,2028,4912,18,7338,4912,18,2441,4912,18,7338,4912,18,2441,6881,2441,7139,6881,2441,2028,2441,6881,7139,2441,6881,4912
12,2304,6881,8225,2441,6881,4912,2304,2441,4054,6881,2441,2028,7746,18,2028,4912,18,2441,7746,18,2028,4912,18,2441,2304,2441,4054,6881,2441,2028,2304,6881,8225,2441,6881,4912
13,2304,6881,8225,2441,6881,4912,2304,2441,4054,6881,2441,2028,7746,18,2028,4912,18,2441,7746,18,2028,4912,18,2441,2304,2441,4054,6881,2441,2028,2304,6881,8225,2441,6881,4912
14,6881,6881,2028,2441,6881,4912,2441,2441,4912,6881,2441,2028,18,18,8225,4912,18,2441,18,18,8225,4912,18,2441,2441,2441,4912,6881,2441,2028,6881,6881,2028,2441,6881,4912
15,6881,6881,2028,2441,6881,4912,2441,2441,4912,6881,2441,2028,18,18,8225,4912,18,2441,18,18,8225,4912,18,2441,2441,2441,4912,6881,2441,2028,6881,6881,2028,2441,6881,4912
16,1194,2441,4054,2441,6881,4912,18,6881,8225,6881,2441,2028,4054,4912,1194,4912,18,2441,4054,4912,1194,4912,18,2441,18,6881,8225,6881,2441,2028,1194,2441,4054,2441,6881,4912
17,1194,2441,4054,2441,6881,4912,18,6881,8225,6881,2441,2028,4054,4912,1194,4912,18,2441,4054,4912,1194,4912,18,2441,18,6881,8225,6881,2441,2028,1194,2441,4054,2441,6881,4912
18,2441,18,7139,2441,6881,4912,6881,1194,7139,6881,2441,2028,4912,6881,7338,4912,18,2441,4912,6881,7338,4912,18,2441,6881,1194,7139,6881,2441,2028,2441,18,7139,2441,6881,4912
19,2441,18,7139,2441,6881,4912,6881,1194,7139,6881,2441,2028,4912,6881,7338,4912,18,2441,4912,6881,7338,4912,18,2441,6881,1194,7139,6881,2441,2028,2441,18,7139,2441,6881,4912
20,2304,18,8225,2441,6881,4912,2304,1194,4054,6881,2441,2028,7746,6881,2028,4912,18,2441,7746,6881,2028,4912,18,2441,2304,1194,4054,6881,2441,2028,2304,18,8225,2441,6881,4912
21,2304,18,8225,2441,6881,4912,2304,1194,4054,6881,2441,2028,7746,6881,2028,4912,18,2441,7746,6881,2028,4912,18,2441,2304,1194,4054,6881,2441,2028,2304,18,8225,2441,6881,4912
22,6881,18,2028,2441,6881,4912,2441,1194,4912,6881,2441,2028,18,6881,8225,4912,18,2441,18,6881,8225,4912,18,2441,2441,1194,4912,6881,2441,2028,6881,18,2028,2441,6881,4912
23,6881,18,2028,2441,6881,4912,2441,1194,4912,6881,2441,2028,18,6881,8225,4912,18,2441,18,6881,8225,4912,18,2441,2441,1194,4912,6881,2441,2028,6881,18,2028,2441,6881,4912
24,1194,2304,4054,2441,6881,4912,18,2304,8225,6881,2441,2028,4054,7746,1194,4912,18,2441,4054,7746,1194,4912,18,2441,18,2304,8225,6881,2441,2028,1194,2304,4054,2441,6881,4912
