,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-18 09:11:15.584291+08:00,2025-06-18 09:11:15.584291+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,丁巳,戊未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9101993667194185572,2025-06-18 12:11:32.255712+08:00
1,2025-06-18 10:11:15.584291+08:00,2025-06-18 10:11:15.584291+08:00,HSI,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,甲申,戊未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16540248566515911142,2025-06-18 12:11:32.255712+08:00
2,2025-06-18 11:11:15.584291+08:00,2025-06-18 11:11:15.584291+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,戊午,戊申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17526532304718714235,2025-06-18 12:11:32.255712+08:00
3,2025-06-18 12:11:15.584291+08:00,2025-06-18 12:11:15.584291+08:00,HSI,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,乙酉,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4728058574075837955,2025-06-18 12:11:32.255712+08:00
4,2025-06-18 13:11:15.584291+08:00,2025-06-18 13:11:15.584291+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,己未,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13266633839250207010,2025-06-18 12:11:32.255712+08:00
5,2025-06-18 14:11:15.584291+08:00,2025-06-18 14:11:15.584291+08:00,HSI,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,丙戌,癸申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10276275476732153301,2025-06-18 12:11:32.255712+08:00
6,2025-06-18 15:11:15.584291+08:00,2025-06-18 15:11:15.584291+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,庚申,癸酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8251590491960651113,2025-06-18 12:11:32.255712+08:00
7,2025-06-18 16:11:15.584291+08:00,2025-06-18 16:11:15.584291+08:00,HSI,庚申,癸酉,戊辰,乙卯,壬午,庚申,乙丑,丁亥,丁亥,癸酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8219311080381661039,2025-06-18 12:11:32.255712+08:00
8,2025-06-19 09:11:15.584291+08:00,2025-06-19 09:11:15.584291+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,己巳,己申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12732343134381054831,2025-06-18 12:11:32.255712+08:00
9,2025-06-19 10:11:15.584291+08:00,2025-06-19 10:11:15.584291+08:00,HSI,己巳,己未,甲寅,甲子,壬午,庚申,乙丑,丁亥,丙申,己申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12499292835223778003,2025-06-18 12:11:32.255712+08:00
10,2025-06-19 11:11:15.584291+08:00,2025-06-19 11:11:15.584291+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,庚午,己酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17809007486324127633,2025-06-18 12:11:32.255712+08:00
11,2025-06-19 12:11:15.584291+08:00,2025-06-19 12:11:15.584291+08:00,HSI,庚午,甲戌,己巳,乙丑,壬午,庚申,乙丑,丁亥,丁酉,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17701653810973249283,2025-06-18 12:11:32.255712+08:00
12,2025-06-19 13:11:15.584291+08:00,2025-06-19 13:11:15.584291+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,辛未,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8682829138964824335,2025-06-18 12:11:32.255712+08:00
13,2025-06-19 14:11:15.584291+08:00,2025-06-19 14:11:15.584291+08:00,HSI,辛未,甲戌,己巳,丙寅,壬午,庚申,乙丑,丁亥,戊戌,甲酉,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13342726456305324557,2025-06-18 12:11:32.255712+08:00
14,2025-06-19 15:11:15.584291+08:00,2025-06-19 15:11:15.584291+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,壬申,甲戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3191385311583074400,2025-06-18 12:11:32.255712+08:00
15,2025-06-19 16:11:15.584291+08:00,2025-06-19 16:11:15.584291+08:00,HSI,壬申,甲戌,己巳,丁卯,壬午,庚申,乙丑,丁亥,己亥,甲戌,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9431103644627376174,2025-06-18 12:11:32.255712+08:00
