,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-01-20 09:00:00+08:00,己巳,己丑,甲申,甲子,壬辰,甲辰,己酉,丁酉,己巳,己寅,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13482020326664371427,2025-06-23 10:19:35.824138+08:00
1,2025-01-20 10:00:00+08:00,己巳,己丑,甲申,甲子,壬辰,甲辰,己酉,丁酉,丙申,己寅,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15680494933867318771,2025-06-23 10:19:35.824138+08:00
2,2025-01-20 11:00:00+08:00,庚午,甲辰,己亥,乙丑,壬辰,甲辰,己酉,丁酉,庚午,己卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17531373129890838129,2025-06-23 10:19:35.824138+08:00
3,2025-01-20 12:00:00+08:00,庚午,甲辰,己亥,乙丑,壬辰,甲辰,己酉,丁酉,丁酉,甲卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16523060681175224540,2025-06-23 10:19:35.824138+08:00
4,2025-01-20 13:00:00+08:00,辛未,甲辰,己亥,丙寅,壬辰,甲辰,己酉,丁酉,辛未,甲卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11461310211299285210,2025-06-23 10:19:35.824138+08:00
5,2025-01-20 14:00:00+08:00,辛未,甲辰,己亥,丙寅,壬辰,甲辰,己酉,丁酉,戊戌,甲卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16751835631526977348,2025-06-23 10:19:35.824138+08:00
6,2025-01-20 15:00:00+08:00,壬申,甲辰,己亥,丁卯,壬辰,甲辰,己酉,丁酉,壬申,甲辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5807715436710639699,2025-06-23 10:19:35.824138+08:00
7,2025-01-20 16:00:00+08:00,壬申,甲辰,己亥,丁卯,壬辰,甲辰,己酉,丁酉,己亥,甲辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2726302403946568091,2025-06-23 10:19:35.824138+08:00
8,2025-01-21 09:00:00+08:00,辛巳,庚寅,乙酉,丙子,壬辰,甲辰,己酉,丁酉,辛巳,庚卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16451042498410306356,2025-06-23 10:19:35.824138+08:00
9,2025-01-21 10:00:00+08:00,辛巳,庚寅,乙酉,丙子,壬辰,甲辰,己酉,丁酉,戊申,庚卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18410373296996936235,2025-06-23 10:19:35.824138+08:00
10,2025-01-21 11:00:00+08:00,壬午,乙巳,庚子,丁丑,壬辰,甲辰,己酉,丁酉,壬午,庚辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,669357788183695047,2025-06-23 10:19:35.824138+08:00
11,2025-01-21 12:00:00+08:00,壬午,乙巳,庚子,丁丑,壬辰,甲辰,己酉,丁酉,己酉,乙辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17959234161288055298,2025-06-23 10:19:35.824138+08:00
12,2025-01-21 13:00:00+08:00,癸未,乙巳,庚子,戊寅,壬辰,甲辰,己酉,丁酉,癸未,乙辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13875058305240635882,2025-06-23 10:19:35.824138+08:00
13,2025-01-21 14:00:00+08:00,癸未,乙巳,庚子,戊寅,壬辰,甲辰,己酉,丁酉,庚戌,乙辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8404641362586942891,2025-06-23 10:19:35.824138+08:00
14,2025-01-21 15:00:00+08:00,甲申,乙巳,庚子,己卯,壬辰,甲辰,己酉,丁酉,甲申,乙巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,518756278575279837,2025-06-23 10:19:35.824138+08:00
15,2025-01-21 16:00:00+08:00,甲申,乙巳,庚子,己卯,壬辰,甲辰,己酉,丁酉,辛亥,乙巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11307781279319540997,2025-06-23 10:19:35.824138+08:00
16,2025-01-22 09:00:00+08:00,癸巳,辛卯,丙戌,戊子,壬辰,甲辰,己酉,丁酉,癸巳,辛辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12215472113601439651,2025-06-23 10:19:35.824138+08:00
17,2025-01-22 10:00:00+08:00,癸巳,辛卯,丙戌,戊子,壬辰,甲辰,己酉,丁酉,庚申,辛辰,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15415041266368307832,2025-06-23 10:19:35.824138+08:00
18,2025-01-22 11:00:00+08:00,甲午,丙午,辛丑,己丑,壬辰,甲辰,己酉,丁酉,甲午,辛巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,592443912427667922,2025-06-23 10:19:35.824138+08:00
19,2025-01-22 12:00:00+08:00,甲午,丙午,辛丑,己丑,壬辰,甲辰,己酉,丁酉,辛酉,丙巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15309131330461014833,2025-06-23 10:19:35.824138+08:00
20,2025-01-22 13:00:00+08:00,乙未,丙午,辛丑,庚寅,壬辰,甲辰,己酉,丁酉,乙未,丙巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1897815351171313259,2025-06-23 10:19:35.824138+08:00
21,2025-01-22 14:00:00+08:00,乙未,丙午,辛丑,庚寅,壬辰,甲辰,己酉,丁酉,壬戌,丙巳,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3442528408789797375,2025-06-23 10:19:35.824138+08:00
22,2025-01-22 15:00:00+08:00,丙申,丙午,辛丑,辛卯,壬辰,甲辰,己酉,丁酉,丙申,丙午,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8693494842040212055,2025-06-23 10:19:35.824138+08:00
23,2025-01-22 16:00:00+08:00,丙申,丙午,辛丑,辛卯,壬辰,甲辰,己酉,丁酉,癸亥,丙午,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17671396641045963955,2025-06-23 10:19:35.824138+08:00
24,2025-01-23 09:00:00+08:00,乙巳,壬辰,丁亥,庚子,壬辰,甲辰,己酉,丁酉,乙巳,壬巳,乙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8392473618201359213,2025-06-23 10:19:35.824138+08:00
