,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-06-16 09:05:25.283934+08:00,癸巳,丙辰,辛亥,戊子,壬午,庚申,乙丑,丁亥,癸巳,丙巳,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,1808049064391443845,2025-06-16 14:06:20.568936+08:00
1,2025-06-16 10:05:25.283934+08:00,癸巳,丙辰,辛亥,戊子,壬午,庚申,乙丑,丁亥,庚申,丙巳,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,5919944418903217404,2025-06-16 14:06:20.568936+08:00
2,2025-06-16 11:05:25.283934+08:00,甲午,辛未,丙寅,己丑,壬午,庚申,乙丑,丁亥,甲午,丙午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,11617341527346991691,2025-06-16 14:06:20.568936+08:00
3,2025-06-16 12:05:25.283934+08:00,甲午,辛未,丙寅,己丑,壬午,庚申,乙丑,丁亥,辛酉,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,18299531665570706302,2025-06-16 14:06:20.568936+08:00
4,2025-06-16 13:05:25.283934+08:00,乙未,辛未,丙寅,庚寅,壬午,庚申,乙丑,丁亥,乙未,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,15925577289506691340,2025-06-16 14:06:20.568936+08:00
5,2025-06-16 14:05:25.283934+08:00,乙未,辛未,丙寅,庚寅,壬午,庚申,乙丑,丁亥,壬戌,辛午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,11694910447028512456,2025-06-16 14:06:20.568936+08:00
6,2025-06-16 15:05:25.283934+08:00,丙申,辛未,丙寅,辛卯,壬午,庚申,乙丑,丁亥,丙申,辛未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,14193609022781631042,2025-06-16 14:06:20.568936+08:00
7,2025-06-16 16:05:25.283934+08:00,丙申,辛未,丙寅,辛卯,壬午,庚申,乙丑,丁亥,癸亥,辛未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3786878515316582607,2025-06-16 14:06:20.568936+08:00
8,2025-06-17 09:05:25.283934+08:00,乙巳,丁巳,壬子,庚子,壬午,庚申,乙丑,丁亥,乙巳,丁午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,6870388165841821528,2025-06-16 14:06:20.568936+08:00
9,2025-06-17 10:05:25.283934+08:00,乙巳,丁巳,壬子,庚子,壬午,庚申,乙丑,丁亥,壬申,丁午,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,1801081834888087746,2025-06-16 14:06:20.568936+08:00
10,2025-06-17 11:05:25.283934+08:00,丙午,壬申,丁卯,辛丑,壬午,庚申,乙丑,丁亥,丙午,丁未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,4740598673269863397,2025-06-16 14:06:20.568936+08:00
11,2025-06-17 12:05:25.283934+08:00,丙午,壬申,丁卯,辛丑,壬午,庚申,乙丑,丁亥,癸酉,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,13364823051044503923,2025-06-16 14:06:20.568936+08:00
12,2025-06-17 13:05:25.283934+08:00,丁未,壬申,丁卯,壬寅,壬午,庚申,乙丑,丁亥,丁未,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,8883591416911814178,2025-06-16 14:06:20.568936+08:00
13,2025-06-17 14:05:25.283934+08:00,丁未,壬申,丁卯,壬寅,壬午,庚申,乙丑,丁亥,甲戌,壬未,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,13441601075119992648,2025-06-16 14:06:20.568936+08:00
14,2025-06-17 15:05:25.283934+08:00,戊申,壬申,丁卯,癸卯,壬午,庚申,乙丑,丁亥,戊申,壬申,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,10581831988947968892,2025-06-16 14:06:20.568936+08:00
15,2025-06-17 16:05:25.283934+08:00,戊申,壬申,丁卯,癸卯,壬午,庚申,乙丑,丁亥,乙亥,壬申,癸午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,11190394199065608972,2025-06-16 14:06:20.568936+08:00
16,2025-06-18 09:05:25.283934+08:00,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,丁巳,戊未,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,6750404420603388941,2025-06-16 14:06:20.568936+08:00
17,2025-06-18 10:05:25.283934+08:00,丁巳,戊午,癸丑,壬子,壬午,庚申,乙丑,丁亥,甲申,戊未,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,13092819915428432291,2025-06-16 14:06:20.568936+08:00
18,2025-06-18 11:05:25.283934+08:00,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,戊午,戊申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,14599992288751575839,2025-06-16 14:06:20.568936+08:00
19,2025-06-18 12:05:25.283934+08:00,戊午,癸酉,戊辰,癸丑,壬午,庚申,乙丑,丁亥,乙酉,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,3032032332613539484,2025-06-16 14:06:20.568936+08:00
20,2025-06-18 13:05:25.283934+08:00,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,己未,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,11590055369005415546,2025-06-16 14:06:20.568936+08:00
21,2025-06-18 14:05:25.283934+08:00,己未,癸酉,戊辰,甲寅,壬午,庚申,乙丑,丁亥,丙戌,癸申,甲午,乙未,丁酉,壬寅,乙亥,丁亥,丁酉,壬辰,壬辰,庚辰,HSI,9868669212655294347,2025-06-16 14:06:20.568936+08:00
