,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,5327461,HSI,^HSI,4888048768942042289,2025-06-02 21:11:41.842939+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,2114287,HSI,^HSI,17576426572247727656,2025-06-02 21:11:41.842939+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,6607961,HSI,^HSI,1437861095335351064,2025-06-02 21:11:41.842939+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,7775227,HSI,^HSI,3421046341185411861,2025-06-02 21:11:41.842939+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,8839463,HSI,^HSI,6555314521909034962,2025-06-02 21:11:41.842939+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,2737265,HSI,^HSI,6461959951943422224,2025-06-02 21:11:41.842939+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,7582290,HSI,^HSI,12808903205483498249,2025-06-02 21:11:41.842939+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,8451319,HSI,^HSI,11957122500954159757,2025-06-02 21:11:41.842939+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,9535455,HSI,^HSI,14549673830326166036,2025-06-02 21:11:41.842939+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,9983242,HSI,^HSI,17524584970357162272,2025-06-02 21:11:41.842939+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,8510272,HSI,^HSI,18189521239009294368,2025-06-02 21:11:41.842939+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,2581340,HSI,^HSI,521131360539638505,2025-06-02 21:11:41.842939+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,6574793,HSI,^HSI,18347588704224989120,2025-06-02 21:11:41.842939+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,7892225,HSI,^HSI,10429155080941615785,2025-06-02 21:11:41.842939+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,2802566,HSI,^HSI,13204465282602139587,2025-06-02 21:11:41.842939+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,1471275,HSI,^HSI,16130869010761789608,2025-06-02 21:11:41.842939+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,3716952,HSI,^HSI,10190409419045851088,2025-06-02 21:11:41.842939+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,2169449,HSI,^HSI,14612962459831444922,2025-06-02 21:11:41.842939+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,1888302,HSI,^HSI,2149987405149915621,2025-06-02 21:11:41.842939+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,1243505,HSI,^HSI,4725392559253920096,2025-06-02 21:11:41.842939+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,6059183,HSI,^HSI,8086103864603758967,2025-06-02 21:11:41.842939+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,5671755,HSI,^HSI,17565876571050044880,2025-06-02 21:11:41.842939+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,2246102,HSI,^HSI,11206955994910405268,2025-06-02 21:11:41.842939+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,3475602,HSI,^HSI,3529587421599921894,2025-06-02 21:11:41.842939+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,4254034,HSI,^HSI,8116637001918226207,2025-06-02 21:11:41.842939+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,2417213,HSI,^HSI,1382472904288847957,2025-06-02 21:11:41.842939+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,9508882,HSI,^HSI,4410291612606485675,2025-06-02 21:11:41.842939+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,2752358,HSI,^HSI,15470575047235473884,2025-06-02 21:11:41.842939+08:00
