,time,date,stock_code
127,2025-06-03 05:28:24.853174+08:00,2025-06-03 05:28:24.853174+08:00,HSI
128,2025-06-04 05:28:24.853174+08:00,2025-06-04 05:28:24.853174+08:00,HSI
129,2025-06-05 05:28:24.853174+08:00,2025-06-05 05:28:24.853174+08:00,HSI
130,2025-06-06 05:28:24.853174+08:00,2025-06-06 05:28:24.853174+08:00,HSI
131,2025-06-09 05:28:24.853174+08:00,2025-06-09 05:28:24.853174+08:00,HSI
132,2025-06-10 05:28:24.853174+08:00,2025-06-10 05:28:24.853174+08:00,HSI
133,2025-06-11 05:28:24.853174+08:00,2025-06-11 05:28:24.853174+08:00,HSI
134,2025-06-12 05:28:24.853174+08:00,2025-06-12 05:28:24.853174+08:00,HSI
135,2025-06-13 05:28:24.853174+08:00,2025-06-13 05:28:24.853174+08:00,HSI
136,2025-06-16 05:28:24.853174+08:00,2025-06-16 05:28:24.853174+08:00,HSI
137,2025-06-17 05:28:24.853174+08:00,2025-06-17 05:28:24.853174+08:00,HSI
138,2025-06-18 05:28:24.853174+08:00,2025-06-18 05:28:24.853174+08:00,HSI
139,2025-06-19 05:28:24.853174+08:00,2025-06-19 05:28:24.853174+08:00,HSI
140,2025-06-20 05:28:24.853174+08:00,2025-06-20 05:28:24.853174+08:00,HSI
141,2025-06-23 05:28:24.853174+08:00,2025-06-23 05:28:24.853174+08:00,HSI
142,2025-06-24 05:28:24.853174+08:00,2025-06-24 05:28:24.853174+08:00,HSI
143,2025-06-25 05:28:24.853174+08:00,2025-06-25 05:28:24.853174+08:00,HSI
144,2025-06-26 05:28:24.853174+08:00,2025-06-26 05:28:24.853174+08:00,HSI
145,2025-06-27 05:28:24.853174+08:00,2025-06-27 05:28:24.853174+08:00,HSI
146,2025-06-30 05:28:24.853174+08:00,2025-06-30 05:28:24.853174+08:00,HSI
147,2025-07-01 05:28:24.853174+08:00,2025-07-01 05:28:24.853174+08:00,HSI
148,2025-07-02 05:28:24.853174+08:00,2025-07-02 05:28:24.853174+08:00,HSI
149,2025-07-03 05:28:24.853174+08:00,2025-07-03 05:28:24.853174+08:00,HSI
150,2025-07-04 05:28:24.853174+08:00,2025-07-04 05:28:24.853174+08:00,HSI
151,2025-07-07 05:28:24.853174+08:00,2025-07-07 05:28:24.853174+08:00,HSI
152,2025-07-08 05:28:24.853174+08:00,2025-07-08 05:28:24.853174+08:00,HSI
153,2025-07-09 05:28:24.853174+08:00,2025-07-09 05:28:24.853174+08:00,HSI
154,2025-07-10 05:28:24.853174+08:00,2025-07-10 05:28:24.853174+08:00,HSI
155,2025-07-11 05:28:24.853174+08:00,2025-07-11 05:28:24.853174+08:00,HSI
156,2025-07-14 05:28:24.853174+08:00,2025-07-14 05:28:24.853174+08:00,HSI
157,2025-07-15 05:28:24.853174+08:00,2025-07-15 05:28:24.853174+08:00,HSI
158,2025-07-16 05:28:24.853174+08:00,2025-07-16 05:28:24.853174+08:00,HSI
159,2025-07-17 05:28:24.853174+08:00,2025-07-17 05:28:24.853174+08:00,HSI
160,2025-07-18 05:28:24.853174+08:00,2025-07-18 05:28:24.853174+08:00,HSI
161,2025-07-21 05:28:24.853174+08:00,2025-07-21 05:28:24.853174+08:00,HSI
162,2025-07-22 05:28:24.853174+08:00,2025-07-22 05:28:24.853174+08:00,HSI
163,2025-07-23 05:28:24.853174+08:00,2025-07-23 05:28:24.853174+08:00,HSI
164,2025-07-24 05:28:24.853174+08:00,2025-07-24 05:28:24.853174+08:00,HSI
165,2025-07-25 05:28:24.853174+08:00,2025-07-25 05:28:24.853174+08:00,HSI
166,2025-07-28 05:28:24.853174+08:00,2025-07-28 05:28:24.853174+08:00,HSI
167,2025-07-29 05:28:24.853174+08:00,2025-07-29 05:28:24.853174+08:00,HSI
168,2025-07-30 05:28:24.853174+08:00,2025-07-30 05:28:24.853174+08:00,HSI
169,2025-07-31 05:28:24.853174+08:00,2025-07-31 05:28:24.853174+08:00,HSI
170,2025-08-01 05:28:24.853174+08:00,2025-08-01 05:28:24.853174+08:00,HSI
171,2025-08-04 05:28:24.853174+08:00,2025-08-04 05:28:24.853174+08:00,HSI
172,2025-08-05 05:28:24.853174+08:00,2025-08-05 05:28:24.853174+08:00,HSI
173,2025-08-06 05:28:24.853174+08:00,2025-08-06 05:28:24.853174+08:00,HSI
174,2025-08-07 05:28:24.853174+08:00,2025-08-07 05:28:24.853174+08:00,HSI
175,2025-08-08 05:28:24.853174+08:00,2025-08-08 05:28:24.853174+08:00,HSI
176,2025-08-11 05:28:24.853174+08:00,2025-08-11 05:28:24.853174+08:00,HSI
177,2025-08-12 05:28:24.853174+08:00,2025-08-12 05:28:24.853174+08:00,HSI
178,2025-08-13 05:28:24.853174+08:00,2025-08-13 05:28:24.853174+08:00,HSI
179,2025-08-14 05:28:24.853174+08:00,2025-08-14 05:28:24.853174+08:00,HSI
180,2025-08-15 05:28:24.853174+08:00,2025-08-15 05:28:24.853174+08:00,HSI
181,2025-08-18 05:28:24.853174+08:00,2025-08-18 05:28:24.853174+08:00,HSI
182,2025-08-19 05:28:24.853174+08:00,2025-08-19 05:28:24.853174+08:00,HSI
183,2025-08-20 05:28:24.853174+08:00,2025-08-20 05:28:24.853174+08:00,HSI
184,2025-08-21 05:28:24.853174+08:00,2025-08-21 05:28:24.853174+08:00,HSI
185,2025-08-22 05:28:24.853174+08:00,2025-08-22 05:28:24.853174+08:00,HSI
186,2025-08-25 05:28:24.853174+08:00,2025-08-25 05:28:24.853174+08:00,HSI
187,2025-08-26 05:28:24.853174+08:00,2025-08-26 05:28:24.853174+08:00,HSI
188,2025-08-27 05:28:24.853174+08:00,2025-08-27 05:28:24.853174+08:00,HSI
189,2025-08-28 05:28:24.853174+08:00,2025-08-28 05:28:24.853174+08:00,HSI
190,2025-08-29 05:28:24.853174+08:00,2025-08-29 05:28:24.853174+08:00,HSI
191,2025-09-01 05:28:24.853174+08:00,2025-09-01 05:28:24.853174+08:00,HSI
192,2025-09-02 05:28:24.853174+08:00,2025-09-02 05:28:24.853174+08:00,HSI
193,2025-09-03 05:28:24.853174+08:00,2025-09-03 05:28:24.853174+08:00,HSI
194,2025-09-04 05:28:24.853174+08:00,2025-09-04 05:28:24.853174+08:00,HSI
195,2025-09-05 05:28:24.853174+08:00,2025-09-05 05:28:24.853174+08:00,HSI
196,2025-09-08 05:28:24.853174+08:00,2025-09-08 05:28:24.853174+08:00,HSI
197,2025-09-09 05:28:24.853174+08:00,2025-09-09 05:28:24.853174+08:00,HSI
198,2025-09-10 05:28:24.853174+08:00,2025-09-10 05:28:24.853174+08:00,HSI
199,2025-09-11 05:28:24.853174+08:00,2025-09-11 05:28:24.853174+08:00,HSI
200,2025-09-12 05:28:24.853174+08:00,2025-09-12 05:28:24.853174+08:00,HSI
201,2025-09-15 05:28:24.853174+08:00,2025-09-15 05:28:24.853174+08:00,HSI
202,2025-09-16 05:28:24.853174+08:00,2025-09-16 05:28:24.853174+08:00,HSI
203,2025-09-17 05:28:24.853174+08:00,2025-09-17 05:28:24.853174+08:00,HSI
204,2025-09-18 05:28:24.853174+08:00,2025-09-18 05:28:24.853174+08:00,HSI
205,2025-09-19 05:28:24.853174+08:00,2025-09-19 05:28:24.853174+08:00,HSI
206,2025-09-22 05:28:24.853174+08:00,2025-09-22 05:28:24.853174+08:00,HSI
207,2025-09-23 05:28:24.853174+08:00,2025-09-23 05:28:24.853174+08:00,HSI
208,2025-09-24 05:28:24.853174+08:00,2025-09-24 05:28:24.853174+08:00,HSI
209,2025-09-25 05:28:24.853174+08:00,2025-09-25 05:28:24.853174+08:00,HSI
210,2025-09-26 05:28:24.853174+08:00,2025-09-26 05:28:24.853174+08:00,HSI
211,2025-09-29 05:28:24.853174+08:00,2025-09-29 05:28:24.853174+08:00,HSI
212,2025-09-30 05:28:24.853174+08:00,2025-09-30 05:28:24.853174+08:00,HSI
213,2025-10-01 05:28:24.853174+08:00,2025-10-01 05:28:24.853174+08:00,HSI
214,2025-10-02 05:28:24.853174+08:00,2025-10-02 05:28:24.853174+08:00,HSI
215,2025-10-03 05:28:24.853174+08:00,2025-10-03 05:28:24.853174+08:00,HSI
216,2025-10-06 05:28:24.853174+08:00,2025-10-06 05:28:24.853174+08:00,HSI
217,2025-10-07 05:28:24.853174+08:00,2025-10-07 05:28:24.853174+08:00,HSI
218,2025-10-08 05:28:24.853174+08:00,2025-10-08 05:28:24.853174+08:00,HSI
219,2025-10-09 05:28:24.853174+08:00,2025-10-09 05:28:24.853174+08:00,HSI
220,2025-10-10 05:28:24.853174+08:00,2025-10-10 05:28:24.853174+08:00,HSI
221,2025-10-13 05:28:24.853174+08:00,2025-10-13 05:28:24.853174+08:00,HSI
222,2025-10-14 05:28:24.853174+08:00,2025-10-14 05:28:24.853174+08:00,HSI
223,2025-10-15 05:28:24.853174+08:00,2025-10-15 05:28:24.853174+08:00,HSI
224,2025-10-16 05:28:24.853174+08:00,2025-10-16 05:28:24.853174+08:00,HSI
225,2025-10-17 05:28:24.853174+08:00,2025-10-17 05:28:24.853174+08:00,HSI
226,2025-10-20 05:28:24.853174+08:00,2025-10-20 05:28:24.853174+08:00,HSI
227,2025-10-21 05:28:24.853174+08:00,2025-10-21 05:28:24.853174+08:00,HSI
228,2025-10-22 05:28:24.853174+08:00,2025-10-22 05:28:24.853174+08:00,HSI
229,2025-10-23 05:28:24.853174+08:00,2025-10-23 05:28:24.853174+08:00,HSI
230,2025-10-24 05:28:24.853174+08:00,2025-10-24 05:28:24.853174+08:00,HSI
231,2025-10-27 05:28:24.853174+08:00,2025-10-27 05:28:24.853174+08:00,HSI
232,2025-10-28 05:28:24.853174+08:00,2025-10-28 05:28:24.853174+08:00,HSI
