,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2025-06-04 04:33:03.270297+08:00,丙寅,甲辰,己酉,辛未,丙申,乙巳,庚子,辛卯,癸巳,甲辰,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,381754992732212321,2025-06-02 20:33:11.056505+08:00
1,2025-06-05 04:33:03.270297+08:00,戊寅,乙巳,庚戌,癸未,丙申,乙巳,庚子,辛卯,乙巳,乙巳,庚申,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7584027781490487515,2025-06-02 20:33:11.056505+08:00
2,2025-06-06 04:33:03.270297+08:00,庚寅,丙午,辛丑,乙酉,壬午,庚申,乙丑,丁亥,丁巳,丙午,壬午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2539560200910305539,2025-06-02 20:33:11.056505+08:00
3,2025-06-09 04:33:03.270297+08:00,丙寅,己酉,甲辰,辛酉,壬午,庚申,乙丑,丁亥,癸巳,己酉,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15591713245459887439,2025-06-02 20:33:11.056505+08:00
4,2025-06-10 04:33:03.270297+08:00,戊寅,庚戌,乙巳,癸酉,壬午,庚申,乙丑,丁亥,乙巳,庚戌,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,518529942209160890,2025-06-02 20:33:11.056505+08:00
5,2025-06-11 04:33:03.270297+08:00,庚寅,辛亥,丙午,乙酉,壬午,庚申,乙丑,丁亥,丁巳,辛亥,丁午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12478876735026493541,2025-06-02 20:33:11.056505+08:00
6,2025-06-12 04:33:03.270297+08:00,壬寅,壬子,丁未,丁酉,壬午,庚申,乙丑,丁亥,己巳,壬子,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2653992954635765628,2025-06-02 20:33:11.056505+08:00
7,2025-06-13 04:33:03.270297+08:00,甲寅,癸丑,戊申,己酉,壬午,庚申,乙丑,丁亥,辛巳,癸丑,戊午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15611673740574805921,2025-06-02 20:33:11.056505+08:00
8,2025-06-16 04:33:03.270297+08:00,庚寅,丙辰,辛亥,乙酉,壬午,庚申,乙丑,丁亥,丁巳,丙辰,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5956308116971761696,2025-06-02 20:33:11.056505+08:00
9,2025-06-17 04:33:03.270297+08:00,壬寅,丁巳,壬子,丁酉,壬午,庚申,乙丑,丁亥,己巳,丁巳,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15236877809566836409,2025-06-02 20:33:11.056505+08:00
10,2025-06-18 04:33:03.270297+08:00,甲寅,戊午,癸丑,己酉,壬午,庚申,乙丑,丁亥,辛巳,戊午,癸午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11788930106522182614,2025-06-02 20:33:11.056505+08:00
11,2025-06-19 04:33:03.270297+08:00,丙寅,己未,甲寅,辛酉,壬午,庚申,乙丑,丁亥,癸巳,己未,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6797162849071417065,2025-06-02 20:33:11.056505+08:00
12,2025-06-20 04:33:03.270297+08:00,戊寅,庚申,乙卯,癸酉,壬午,庚申,乙丑,丁亥,乙巳,庚申,甲午,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9520489396788284935,2025-06-02 20:33:11.056505+08:00
13,2025-06-23 04:33:03.270297+08:00,甲寅,癸亥,戊午,己酉,丁酉,庚申,乙丑,壬寅,辛巳,癸亥,己酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14910129363161052324,2025-06-02 20:33:11.056505+08:00
14,2025-06-24 04:33:03.270297+08:00,丙寅,甲子,己未,辛酉,丁酉,庚申,乙丑,壬寅,癸巳,甲子,己酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10939291168895684696,2025-06-02 20:33:11.056505+08:00
15,2025-06-25 04:33:03.270297+08:00,戊寅,乙丑,庚申,癸酉,丁酉,庚申,乙丑,壬寅,乙巳,乙丑,庚酉,乙未,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2516951609247060771,2025-06-02 20:33:11.056505+08:00
