,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,1291389,HSI,^HSI,1364309816239429163,2025-06-02 20:17:31.454217+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,7539922,HSI,^HSI,16467858636873252343,2025-06-02 20:17:31.454217+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,9347322,HSI,^HSI,12364329826005263301,2025-06-02 20:17:31.454217+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,3804011,HSI,^HSI,9975045792202715035,2025-06-02 20:17:31.454217+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,9581116,HSI,^HSI,5331319261547380680,2025-06-02 20:17:31.454217+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,8446774,HSI,^HSI,144741217015408363,2025-06-02 20:17:31.454217+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,5598373,HSI,^HSI,6396048883551891288,2025-06-02 20:17:31.454217+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,7385380,HSI,^HSI,6019126897408796595,2025-06-02 20:17:31.454217+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,9637593,HSI,^HSI,12584836300393375847,2025-06-02 20:17:31.454217+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,6547381,HSI,^HSI,5145265370984361137,2025-06-02 20:17:31.454217+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,8175039,HSI,^HSI,15181227507687948135,2025-06-02 20:17:31.454217+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,6793423,HSI,^HSI,16568455973824054464,2025-06-02 20:17:31.454217+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,5668518,HSI,^HSI,1196170582070675289,2025-06-02 20:17:31.454217+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,4998268,HSI,^HSI,9832604327215844816,2025-06-02 20:17:31.454217+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,8374033,HSI,^HSI,773928065420080485,2025-06-02 20:17:31.454217+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,2825193,HSI,^HSI,5680029576478005565,2025-06-02 20:17:31.454217+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,5222328,HSI,^HSI,6704929062626798651,2025-06-02 20:17:31.454217+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,2087204,HSI,^HSI,14264145383750508711,2025-06-02 20:17:31.454217+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,5579837,HSI,^HSI,11309283950403386220,2025-06-02 20:17:31.454217+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,1542452,HSI,^HSI,15674312091952902854,2025-06-02 20:17:31.454217+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,9664710,HSI,^HSI,9320736159390083223,2025-06-02 20:17:31.454217+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,4819410,HSI,^HSI,2846937603510265575,2025-06-02 20:17:31.454217+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,3494907,HSI,^HSI,2191813801923854703,2025-06-02 20:17:31.454217+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,2311748,HSI,^HSI,1434308502136390777,2025-06-02 20:17:31.454217+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,1012197,HSI,^HSI,14063375739426916618,2025-06-02 20:17:31.454217+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,4785390,HSI,^HSI,8139059289612297645,2025-06-02 20:17:31.454217+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,5953196,HSI,^HSI,16566560794545694257,2025-06-02 20:17:31.454217+08:00
27,2019-01-07 15:00:00+08:00,25805,25874,25785,25865,4594804,HSI,^HSI,9083457925831535577,2025-06-02 20:17:31.454217+08:00
28,2019-01-07 17:00:00+08:00,25835,25835,25734,25780,5814036,HSI,^HSI,11076442885934064819,2025-06-02 20:17:31.454217+08:00
29,2019-01-07 19:00:00+08:00,25779,25838,25753,25822,3485856,HSI,^HSI,609981717635610716,2025-06-02 20:17:31.454217+08:00
