,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date
0,2019-01-02 09:00:00+08:00,25856,25868,25011,25165,9186283,HSI,^HSI,589945778216048360,2025-06-02 19:59:50.452794+08:00
1,2019-01-02 11:00:00+08:00,25165,25202,25079,25140,4600812,HSI,^HSI,10238472899343594123,2025-06-02 19:59:50.452794+08:00
2,2019-01-02 13:00:00+08:00,25141,25223,25067,25089,6553158,HSI,^HSI,15918402342011855555,2025-06-02 19:59:50.452794+08:00
3,2019-01-02 15:00:00+08:00,25089,25113,24975,24975,9391020,HSI,^HSI,1571924114775962819,2025-06-02 19:59:50.452794+08:00
4,2019-01-02 17:00:00+08:00,25030,25090,25027,25063,3352149,HSI,^HSI,10097554447598100570,2025-06-02 19:59:50.452794+08:00
5,2019-01-02 19:00:00+08:00,25064,25147,25055,25106,5091514,HSI,^HSI,3217914780449414618,2025-06-02 19:59:50.452794+08:00
6,2019-01-02 21:00:00+08:00,25104,25198,25076,25168,9848537,HSI,^HSI,13494605068530688321,2025-06-02 19:59:50.452794+08:00
7,2019-01-02 23:00:00+08:00,25168,25363,25141,25308,5855782,HSI,^HSI,5607340420103083619,2025-06-02 19:59:50.452794+08:00
8,2019-01-03 09:00:00+08:00,25056,25238,24978,25042,4807342,HSI,^HSI,18392443151821480197,2025-06-02 19:59:50.452794+08:00
9,2019-01-03 11:00:00+08:00,25042,25048,24907,25023,8365195,HSI,^HSI,3629365950380784081,2025-06-02 19:59:50.452794+08:00
10,2019-01-03 13:00:00+08:00,25023,25058,24876,25031,9069947,HSI,^HSI,10308565990769746862,2025-06-02 19:59:50.452794+08:00
11,2019-01-03 15:00:00+08:00,25032,25092,24993,25057,9106689,HSI,^HSI,7182681624762623691,2025-06-02 19:59:50.452794+08:00
12,2019-01-03 17:00:00+08:00,25055,25081,25000,25033,9687163,HSI,^HSI,1845022729156698837,2025-06-02 19:59:50.452794+08:00
13,2019-01-03 19:00:00+08:00,25035,25112,24964,25094,8973510,HSI,^HSI,11176139759427705939,2025-06-02 19:59:50.452794+08:00
14,2019-01-03 21:00:00+08:00,25097,25177,25094,25119,5338858,HSI,^HSI,11004629518296521698,2025-06-02 19:59:50.452794+08:00
15,2019-01-03 23:00:00+08:00,25118,25153,25005,25110,9276912,HSI,^HSI,5791844891330987742,2025-06-02 19:59:50.452794+08:00
16,2019-01-04 09:00:00+08:00,24920,25412,24893,25410,4746172,HSI,^HSI,8329977457040027719,2025-06-02 19:59:50.452794+08:00
17,2019-01-04 11:00:00+08:00,25410,25466,25357,25416,3090529,HSI,^HSI,3660987473310181929,2025-06-02 19:59:50.452794+08:00
18,2019-01-04 13:00:00+08:00,25410,25564,25373,25551,1671891,HSI,^HSI,8758430674380852942,2025-06-02 19:59:50.452794+08:00
19,2019-01-04 15:00:00+08:00,25552,25659,25535,25601,5156000,HSI,^HSI,8667670150227376808,2025-06-02 19:59:50.452794+08:00
20,2019-01-04 17:00:00+08:00,25600,25767,25588,25666,3327901,HSI,^HSI,9273096950627719886,2025-06-02 19:59:50.452794+08:00
21,2019-01-04 19:00:00+08:00,25667,25715,25635,25657,4483022,HSI,^HSI,2018157326204272590,2025-06-02 19:59:50.452794+08:00
22,2019-01-04 21:00:00+08:00,25655,25729,25594,25721,7823412,HSI,^HSI,17512957942530779515,2025-06-02 19:59:50.452794+08:00
23,2019-01-04 23:00:00+08:00,25720,25981,25679,25949,8451481,HSI,^HSI,12367181046018435848,2025-06-02 19:59:50.452794+08:00
24,2019-01-07 09:00:00+08:00,26020,26098,25847,25927,4164346,HSI,^HSI,13267971550619904780,2025-06-02 19:59:50.452794+08:00
25,2019-01-07 11:00:00+08:00,25927,25934,25773,25822,4256587,HSI,^HSI,10513989737467716233,2025-06-02 19:59:50.452794+08:00
26,2019-01-07 13:00:00+08:00,25822,25886,25753,25806,8554486,HSI,^HSI,6723643020681012399,2025-06-02 19:59:50.452794+08:00
