,time,date,stock_code_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code_y,uuid,last_modified_date
0,2025-06-02 09:23:35.760057+08:00,2025-06-02 09:23:35.760057+08:00,HSI,乙巳,壬寅,丁未,庚戌,丙申,乙巳,庚子,辛卯,乙巳,壬卯,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,303107916328711311,2025-06-02 09:23:53.135069+08:00
1,2025-06-02 10:23:35.760057+08:00,2025-06-02 10:23:35.760057+08:00,HSI,乙巳,壬寅,丁未,庚戌,丙申,乙巳,庚子,辛卯,壬申,壬卯,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4565962840620171818,2025-06-02 09:23:53.135069+08:00
2,2025-06-02 11:23:35.760057+08:00,2025-06-02 11:23:35.760057+08:00,HSI,丙午,丁巳,壬戌,辛亥,丙申,乙巳,庚子,辛卯,丙午,壬辰,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7020371292290010883,2025-06-02 09:23:53.135069+08:00
3,2025-06-02 12:23:35.760057+08:00,2025-06-02 12:23:35.760057+08:00,HSI,丙午,丁巳,壬戌,辛亥,丙申,乙巳,庚子,辛卯,癸酉,丁辰,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,13548483101221322566,2025-06-02 09:23:53.135069+08:00
4,2025-06-02 13:23:35.760057+08:00,2025-06-02 13:23:35.760057+08:00,HSI,丁未,丁巳,壬戌,壬子,丙申,乙巳,庚子,辛卯,丁未,丁辰,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4706610458820126696,2025-06-02 09:23:53.135069+08:00
5,2025-06-02 14:23:35.760057+08:00,2025-06-02 14:23:35.760057+08:00,HSI,丁未,丁巳,壬戌,壬子,丙申,乙巳,庚子,辛卯,甲戌,丁辰,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,10312794002410920920,2025-06-02 09:23:53.135069+08:00
6,2025-06-02 15:23:35.760057+08:00,2025-06-02 15:23:35.760057+08:00,HSI,戊申,丁巳,壬戌,癸丑,丙申,乙巳,庚子,辛卯,戊申,丁巳,乙申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8674188354386425258,2025-06-02 09:23:53.135069+08:00
7,2025-06-02 16:23:35.760057+08:00,2025-06-02 16:23:35.760057+08:00,HSI,戊申,丁巳,壬戌,癸丑,丙申,乙巳,庚子,辛卯,乙亥,丁巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4451006774375055318,2025-06-02 09:23:53.135069+08:00
8,2025-06-03 09:23:35.760057+08:00,2025-06-03 09:23:35.760057+08:00,HSI,丁巳,癸卯,戊申,壬戌,丙申,乙巳,庚子,辛卯,丁巳,癸辰,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,2550776690732471127,2025-06-02 09:23:53.135069+08:00
9,2025-06-03 10:23:35.760057+08:00,2025-06-03 10:23:35.760057+08:00,HSI,丁巳,癸卯,戊申,壬戌,丙申,乙巳,庚子,辛卯,甲申,癸辰,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,11010169545534213987,2025-06-02 09:23:53.135069+08:00
10,2025-06-03 11:23:35.760057+08:00,2025-06-03 11:23:35.760057+08:00,HSI,戊午,戊午,癸亥,癸亥,丙申,乙巳,庚子,辛卯,戊午,癸巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,3022125199042869505,2025-06-02 09:23:53.135069+08:00
11,2025-06-03 12:23:35.760057+08:00,2025-06-03 12:23:35.760057+08:00,HSI,戊午,戊午,癸亥,癸亥,丙申,乙巳,庚子,辛卯,乙酉,戊巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,12734016034390794658,2025-06-02 09:23:53.135069+08:00
12,2025-06-03 13:23:35.760057+08:00,2025-06-03 13:23:35.760057+08:00,HSI,己未,戊午,癸亥,甲子,丙申,乙巳,庚子,辛卯,己未,戊巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,17386180529863281557,2025-06-02 09:23:53.135069+08:00
13,2025-06-03 14:23:35.760057+08:00,2025-06-03 14:23:35.760057+08:00,HSI,己未,戊午,癸亥,甲子,丙申,乙巳,庚子,辛卯,丙戌,戊巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,14614828922975977924,2025-06-02 09:23:53.135069+08:00
14,2025-06-03 15:23:35.760057+08:00,2025-06-03 15:23:35.760057+08:00,HSI,庚申,戊午,癸亥,乙丑,丙申,乙巳,庚子,辛卯,庚申,戊午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,4551676781296750094,2025-06-02 09:23:53.135069+08:00
15,2025-06-03 16:23:35.760057+08:00,2025-06-03 16:23:35.760057+08:00,HSI,庚申,戊午,癸亥,乙丑,丙申,乙巳,庚子,辛卯,丁亥,戊午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,8677721959907116920,2025-06-02 09:23:53.135069+08:00
16,2025-06-04 09:23:35.760057+08:00,2025-06-04 09:23:35.760057+08:00,HSI,己巳,甲辰,己酉,甲戌,丙申,乙巳,庚子,辛卯,己巳,甲巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,11968091151794913622,2025-06-02 09:23:53.135069+08:00
17,2025-06-04 10:23:35.760057+08:00,2025-06-04 10:23:35.760057+08:00,HSI,己巳,甲辰,己酉,甲戌,丙申,乙巳,庚子,辛卯,丙申,甲巳,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,15492589625215794351,2025-06-02 09:23:53.135069+08:00
18,2025-06-04 11:23:35.760057+08:00,2025-06-04 11:23:35.760057+08:00,HSI,庚午,己未,甲子,乙亥,丙申,乙巳,庚子,辛卯,庚午,甲午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,9378219803426782036,2025-06-02 09:23:53.135069+08:00
19,2025-06-04 12:23:35.760057+08:00,2025-06-04 12:23:35.760057+08:00,HSI,庚午,己未,甲子,乙亥,丙申,乙巳,庚子,辛卯,丁酉,己午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,403994264136792812,2025-06-02 09:23:53.135069+08:00
20,2025-06-04 13:23:35.760057+08:00,2025-06-04 13:23:35.760057+08:00,HSI,辛未,己未,甲子,丙子,丙申,乙巳,庚子,辛卯,辛未,己午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,5403473693531200250,2025-06-02 09:23:53.135069+08:00
21,2025-06-04 14:23:35.760057+08:00,2025-06-04 14:23:35.760057+08:00,HSI,辛未,己未,甲子,丙子,丙申,乙巳,庚子,辛卯,戊戌,己午,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7649010764335902239,2025-06-02 09:23:53.135069+08:00
22,2025-06-04 15:23:35.760057+08:00,2025-06-04 15:23:35.760057+08:00,HSI,壬申,己未,甲子,丁丑,丙申,乙巳,庚子,辛卯,壬申,己未,庚申,乙未,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,HSI,7238496129157892625,2025-06-02 09:23:53.135069+08:00
