,time,date,stock_code
0,2025-06-04 09:50:59.128389+08:00,2025-06-04 09:50:59.128389+08:00,HSI
1,2025-06-04 10:50:59.128389+08:00,2025-06-04 10:50:59.128389+08:00,HSI
2,2025-06-04 11:50:59.128389+08:00,2025-06-04 11:50:59.128389+08:00,HSI
3,2025-06-04 12:50:59.128389+08:00,2025-06-04 12:50:59.128389+08:00,HSI
4,2025-06-04 13:50:59.128389+08:00,2025-06-04 13:50:59.128389+08:00,HSI
5,2025-06-04 14:50:59.128389+08:00,2025-06-04 14:50:59.128389+08:00,HSI
6,2025-06-04 15:50:59.128389+08:00,2025-06-04 15:50:59.128389+08:00,HSI
7,2025-06-04 16:50:59.128389+08:00,2025-06-04 16:50:59.128389+08:00,HSI
8,2025-06-05 09:50:59.128389+08:00,2025-06-05 09:50:59.128389+08:00,HSI
9,2025-06-05 10:50:59.128389+08:00,2025-06-05 10:50:59.128389+08:00,HSI
10,2025-06-05 11:50:59.128389+08:00,2025-06-05 11:50:59.128389+08:00,HSI
11,2025-06-05 12:50:59.128389+08:00,2025-06-05 12:50:59.128389+08:00,HSI
12,2025-06-05 13:50:59.128389+08:00,2025-06-05 13:50:59.128389+08:00,HSI
13,2025-06-05 14:50:59.128389+08:00,2025-06-05 14:50:59.128389+08:00,HSI
14,2025-06-05 15:50:59.128389+08:00,2025-06-05 15:50:59.128389+08:00,HSI
15,2025-06-05 16:50:59.128389+08:00,2025-06-05 16:50:59.128389+08:00,HSI
16,2025-06-06 09:50:59.128389+08:00,2025-06-06 09:50:59.128389+08:00,HSI
17,2025-06-06 10:50:59.128389+08:00,2025-06-06 10:50:59.128389+08:00,HSI
18,2025-06-06 11:50:59.128389+08:00,2025-06-06 11:50:59.128389+08:00,HSI
19,2025-06-06 12:50:59.128389+08:00,2025-06-06 12:50:59.128389+08:00,HSI
20,2025-06-06 13:50:59.128389+08:00,2025-06-06 13:50:59.128389+08:00,HSI
21,2025-06-06 14:50:59.128389+08:00,2025-06-06 14:50:59.128389+08:00,HSI
22,2025-06-06 15:50:59.128389+08:00,2025-06-06 15:50:59.128389+08:00,HSI
23,2025-06-06 16:50:59.128389+08:00,2025-06-06 16:50:59.128389+08:00,HSI
24,2025-06-09 09:50:59.128389+08:00,2025-06-09 09:50:59.128389+08:00,HSI
25,2025-06-09 10:50:59.128389+08:00,2025-06-09 10:50:59.128389+08:00,HSI
26,2025-06-09 11:50:59.128389+08:00,2025-06-09 11:50:59.128389+08:00,HSI
27,2025-06-09 12:50:59.128389+08:00,2025-06-09 12:50:59.128389+08:00,HSI
28,2025-06-09 13:50:59.128389+08:00,2025-06-09 13:50:59.128389+08:00,HSI
29,2025-06-09 14:50:59.128389+08:00,2025-06-09 14:50:59.128389+08:00,HSI
30,2025-06-09 15:50:59.128389+08:00,2025-06-09 15:50:59.128389+08:00,HSI
31,2025-06-09 16:50:59.128389+08:00,2025-06-09 16:50:59.128389+08:00,HSI
32,2025-06-10 09:50:59.128389+08:00,2025-06-10 09:50:59.128389+08:00,HSI
33,2025-06-10 10:50:59.128389+08:00,2025-06-10 10:50:59.128389+08:00,HSI
