,time,Open,High,Low,Close,stock_code,ric_code,uuid,last_modified_date
32,2019-01-08 09:00:00+08:00,25925,26006,25713,25932,HSI,^HSI,1063201135770036233,2025-06-04 01:47:50.689417+08:00
33,2019-01-08 11:00:00+08:00,25933,25976,25875,25945,HSI,^HSI,10210944256855607954,2025-06-04 01:47:50.689417+08:00
34,2019-01-08 13:00:00+08:00,25945,25981,25793,25880,HSI,^HSI,14926458359550585204,2025-06-04 01:47:50.689417+08:00
35,2019-01-08 15:00:00+08:00,25881,25938,25833,25903,HSI,^HSI,14267630069951025579,2025-06-04 01:47:50.689417+08:00
40,2019-01-09 09:00:00+08:00,26179,26605,26168,26552,HSI,^HSI,4597521363231896133,2025-06-04 01:47:50.689417+08:00
41,2019-01-09 11:00:00+08:00,26553,26571,26480,26571,HSI,^HSI,11891515421067977644,2025-06-04 01:47:50.689417+08:00
42,2019-01-09 13:00:00+08:00,26571,26652,26436,26456,HSI,^HSI,11738916466262059327,2025-06-04 01:47:50.689417+08:00
43,2019-01-09 15:00:00+08:00,26455,26522,26422,26515,HSI,^HSI,13878753841356605616,2025-06-04 01:47:50.689417+08:00
48,2019-01-10 09:00:00+08:00,26389,26457,26228,26350,HSI,^HSI,756157871242014100,2025-06-04 01:47:50.689417+08:00
49,2019-01-10 11:00:00+08:00,26349,26616,26337,26608,HSI,^HSI,12880285666744453365,2025-06-04 01:47:50.689417+08:00
50,2019-01-10 13:00:00+08:00,26607,26636,26414,26474,HSI,^HSI,9814820524756745011,2025-06-04 01:47:50.689417+08:00
51,2019-01-10 15:00:00+08:00,26477,26550,26461,26470,HSI,^HSI,15809976961956962256,2025-06-04 01:47:50.689417+08:00
56,2019-01-11 09:00:00+08:00,26746,26746,26512,26583,HSI,^HSI,15512999894728871156,2025-06-04 01:47:50.689417+08:00
57,2019-01-11 11:00:00+08:00,26583,26618,26543,26606,HSI,^HSI,7961012523356201710,2025-06-04 01:47:50.689417+08:00
58,2019-01-11 13:00:00+08:00,26606,26697,26580,26692,HSI,^HSI,9225728951213872741,2025-06-04 01:47:50.689417+08:00
59,2019-01-11 15:00:00+08:00,26693,26725,26646,26696,HSI,^HSI,7586757372519681600,2025-06-04 01:47:50.689417+08:00
64,2019-01-14 09:00:00+08:00,26595,26617,26248,26269,HSI,^HSI,9130116832356037077,2025-06-04 01:47:50.689417+08:00
65,2019-01-14 11:00:00+08:00,26268,26313,26164,26296,HSI,^HSI,18416553357383082406,2025-06-04 01:47:50.689417+08:00
66,2019-01-14 13:00:00+08:00,26296,26308,26220,26264,HSI,^HSI,12735851780143855867,2025-06-04 01:47:50.689417+08:00
67,2019-01-14 15:00:00+08:00,26265,26314,26241,26302,HSI,^HSI,11388645134304625632,2025-06-04 01:47:50.689417+08:00
72,2019-01-15 09:00:00+08:00,26515,26744,26435,26737,HSI,^HSI,8786324311458210041,2025-06-04 01:47:50.689417+08:00
73,2019-01-15 11:00:00+08:00,26738,26874,26738,26775,HSI,^HSI,2698763402141592395,2025-06-04 01:47:50.689417+08:00
74,2019-01-15 13:00:00+08:00,26771,26843,26690,26835,HSI,^HSI,16368150720533003431,2025-06-04 01:47:50.689417+08:00
75,2019-01-15 15:00:00+08:00,26834,26834,26738,26752,HSI,^HSI,15964060363924192290,2025-06-04 01:47:50.689417+08:00
80,2019-01-16 09:00:00+08:00,26705,26865,26559,26793,HSI,^HSI,1040897150500536009,2025-06-04 01:47:50.689417+08:00
81,2019-01-16 11:00:00+08:00,26794,26850,26773,26798,HSI,^HSI,16910487563255328068,2025-06-04 01:47:50.689417+08:00
82,2019-01-16 13:00:00+08:00,26798,26928,26769,26896,HSI,^HSI,1494016306539196884,2025-06-04 01:47:50.689417+08:00
83,2019-01-16 15:00:00+08:00,26897,26938,26828,26905,HSI,^HSI,7067026158909888606,2025-06-04 01:47:50.689417+08:00
88,2019-01-17 09:00:00+08:00,26933,27035,26666,27030,HSI,^HSI,402443080631124845,2025-06-04 01:47:50.689417+08:00
89,2019-01-17 11:00:00+08:00,27030,27041,26918,27008,HSI,^HSI,6398225187201607909,2025-06-04 01:47:50.689417+08:00
90,2019-01-17 13:00:00+08:00,27006,27006,26716,26739,HSI,^HSI,17635394002452858070,2025-06-04 01:47:50.689417+08:00
91,2019-01-17 15:00:00+08:00,26740,26826,26725,26769,HSI,^HSI,2093710388880076454,2025-06-04 01:47:50.689417+08:00
96,2019-01-18 09:00:00+08:00,26985,27144,26923,27032,HSI,^HSI,13783262666600207932,2025-06-04 01:47:50.689417+08:00
97,2019-01-18 11:00:00+08:00,27032,27103,27004,27030,HSI,^HSI,13143774117667222391,2025-06-04 01:47:50.689417+08:00
98,2019-01-18 13:00:00+08:00,27033,27118,27010,27077,HSI,^HSI,1798844082361605619,2025-06-04 01:47:50.689417+08:00
99,2019-01-18 15:00:00+08:00,27078,27113,27039,27100,HSI,^HSI,8119432033605517032,2025-06-04 01:47:50.689417+08:00
104,2019-01-21 09:00:00+08:00,27235,27348,27013,27263,HSI,^HSI,2242043657069613472,2025-06-04 01:47:50.689417+08:00
105,2019-01-21 11:00:00+08:00,27264,27264,27114,27197,HSI,^HSI,6796327658477125589,2025-06-04 01:47:50.689417+08:00
106,2019-01-21 13:00:00+08:00,27198,27235,27118,27201,HSI,^HSI,1509982359728090257,2025-06-04 01:47:50.689417+08:00
107,2019-01-21 15:00:00+08:00,27201,27245,27160,27240,HSI,^HSI,18393065397897712712,2025-06-04 01:47:50.689417+08:00
112,2019-01-22 09:00:00+08:00,27148,27271,26980,26997,HSI,^HSI,2520761899419282460,2025-06-04 01:47:50.689417+08:00
113,2019-01-22 11:00:00+08:00,26997,27057,26892,26914,HSI,^HSI,16632310986145894413,2025-06-04 01:47:50.689417+08:00
114,2019-01-22 13:00:00+08:00,26911,26924,26835,26922,HSI,^HSI,341720142479491904,2025-06-04 01:47:50.689417+08:00
115,2019-01-22 15:00:00+08:00,26922,27005,26906,27003,HSI,^HSI,17672676028135272376,2025-06-04 01:47:50.689417+08:00
120,2019-01-23 09:00:00+08:00,26888,27160,26875,27074,HSI,^HSI,6214558855801904093,2025-06-04 01:47:50.689417+08:00
121,2019-01-23 11:00:00+08:00,27074,27134,27022,27028,HSI,^HSI,6064492053499539623,2025-06-04 01:47:50.689417+08:00
122,2019-01-23 13:00:00+08:00,27033,27063,26965,27033,HSI,^HSI,8460445736375170161,2025-06-04 01:47:50.689417+08:00
123,2019-01-23 15:00:00+08:00,27032,27038,26935,26985,HSI,^HSI,12577427083660763981,2025-06-04 01:47:50.689417+08:00
128,2019-01-24 09:00:00+08:00,27063,27109,26872,27032,HSI,^HSI,10974136900210471490,2025-06-04 01:47:50.689417+08:00
129,2019-01-24 11:00:00+08:00,27032,27094,27027,27066,HSI,^HSI,9722638046235626853,2025-06-04 01:47:50.689417+08:00
130,2019-01-24 13:00:00+08:00,27068,27132,27030,27093,HSI,^HSI,15973097719872433429,2025-06-04 01:47:50.689417+08:00
131,2019-01-24 15:00:00+08:00,27093,27126,27064,27096,HSI,^HSI,9817399606502452726,2025-06-04 01:47:50.689417+08:00
136,2019-01-25 09:00:00+08:00,27320,27540,27209,27477,HSI,^HSI,3177117854695651698,2025-06-04 01:47:50.689417+08:00
137,2019-01-25 11:00:00+08:00,27475,27562,27445,27500,HSI,^HSI,10188849052086250754,2025-06-04 01:47:50.689417+08:00
138,2019-01-25 13:00:00+08:00,27500,27550,27464,27521,HSI,^HSI,1850273333356353597,2025-06-04 01:47:50.689417+08:00
139,2019-01-25 15:00:00+08:00,27522,27618,27512,27602,HSI,^HSI,5660909734941363706,2025-06-04 01:47:50.689417+08:00
144,2019-01-28 09:00:00+08:00,27700,27814,27636,27679,HSI,^HSI,16375883679011804056,2025-06-04 01:47:50.689417+08:00
145,2019-01-28 11:00:00+08:00,27679,27694,27608,27694,HSI,^HSI,18009419515171214913,2025-06-04 01:47:50.689417+08:00
146,2019-01-28 13:00:00+08:00,27693,27705,27453,27553,HSI,^HSI,12480663241996966811,2025-06-04 01:47:50.689417+08:00
147,2019-01-28 15:00:00+08:00,27554,27592,27541,27557,HSI,^HSI,15164606227860086180,2025-06-04 01:47:50.689417+08:00
152,2019-01-29 09:00:00+08:00,27329,27518,27325,27386,HSI,^HSI,13688495562817245133,2025-06-04 01:47:50.689417+08:00
153,2019-01-29 11:00:00+08:00,27386,27462,27382,27451,HSI,^HSI,12357505724843287839,2025-06-04 01:47:50.689417+08:00
154,2019-01-29 13:00:00+08:00,27452,27582,27436,27532,HSI,^HSI,5465639928306630565,2025-06-04 01:47:50.689417+08:00
155,2019-01-29 15:00:00+08:00,27532,27580,27483,27566,HSI,^HSI,7642827855429209753,2025-06-04 01:47:50.689417+08:00
160,2019-01-30 09:00:00+08:00,27500,27542,27341,27480,HSI,^HSI,12661540283527544060,2025-06-04 01:47:50.689417+08:00
161,2019-01-30 11:00:00+08:00,27481,27628,27468,27622,HSI,^HSI,16966912504481119883,2025-06-04 01:47:50.689417+08:00
162,2019-01-30 13:00:00+08:00,27605,27622,27487,27516,HSI,^HSI,13407978582872250892,2025-06-04 01:47:50.689417+08:00
163,2019-01-30 15:00:00+08:00,27515,27681,27495,27638,HSI,^HSI,2161255798616192179,2025-06-04 01:47:50.689417+08:00
168,2019-01-31 09:00:00+08:00,27859,27966,27719,27924,HSI,^HSI,13440489486319167648,2025-06-04 01:47:50.689417+08:00
169,2019-01-31 11:00:00+08:00,27925,27974,27895,27935,HSI,^HSI,17781139068964488813,2025-06-04 01:47:50.689417+08:00
170,2019-01-31 13:00:00+08:00,27935,27935,27850,27908,HSI,^HSI,6487286929913854599,2025-06-04 01:47:50.689417+08:00
171,2019-01-31 15:00:00+08:00,27908,28075,27899,28055,HSI,^HSI,12970369821056541206,2025-06-04 01:47:50.689417+08:00
176,2019-02-01 09:00:00+08:00,28150,28200,27837,27880,HSI,^HSI,3600662923974492708,2025-06-04 01:47:50.689417+08:00
177,2019-02-01 11:00:00+08:00,27878,27925,27797,27808,HSI,^HSI,3970312378676126051,2025-06-04 01:47:50.689417+08:00
178,2019-02-01 13:00:00+08:00,27808,27878,27743,27872,HSI,^HSI,15783076257946125021,2025-06-04 01:47:50.689417+08:00
179,2019-02-01 15:00:00+08:00,27872,27893,27812,27862,HSI,^HSI,2761095438689051823,2025-06-04 01:47:50.689417+08:00
184,2019-02-04 09:00:00+08:00,27910,27950,27781,27881,HSI,^HSI,17772713652427309769,2025-06-04 01:47:50.689417+08:00
185,2019-02-04 11:00:00+08:00,27881,27912,27826,27826,HSI,^HSI,4780899851719100794,2025-06-04 01:47:50.689417+08:00
186,2019-02-08 09:00:00+08:00,27662,27705,27450,27692,HSI,^HSI,14787569856743812638,2025-06-04 01:47:50.689417+08:00
187,2019-02-08 11:00:00+08:00,27693,27794,27688,27775,HSI,^HSI,17260194994875000732,2025-06-04 01:47:50.689417+08:00
188,2019-02-08 13:00:00+08:00,27775,27911,27713,27874,HSI,^HSI,15144891240201384790,2025-06-04 01:47:50.689417+08:00
189,2019-02-08 15:00:00+08:00,27875,27960,27875,27951,HSI,^HSI,109210776409080418,2025-06-04 01:47:50.689417+08:00
194,2019-02-11 09:00:00+08:00,27911,27971,27759,27959,HSI,^HSI,17779817280725189107,2025-06-04 01:47:50.689417+08:00
195,2019-02-11 11:00:00+08:00,27961,27986,27890,27930,HSI,^HSI,12398322319447201948,2025-06-04 01:47:50.689417+08:00
196,2019-02-11 13:00:00+08:00,27930,28088,27882,28051,HSI,^HSI,3747477658482648273,2025-06-04 01:47:50.689417+08:00
197,2019-02-11 15:00:00+08:00,28052,28158,28028,28130,HSI,^HSI,15954149007237006880,2025-06-04 01:47:50.689417+08:00
202,2019-02-12 09:00:00+08:00,28180,28180,27916,28121,HSI,^HSI,7780794655273766948,2025-06-04 01:47:50.689417+08:00
203,2019-02-12 11:00:00+08:00,28121,28187,28104,28149,HSI,^HSI,5087046016304281158,2025-06-04 01:47:50.689417+08:00
204,2019-02-12 13:00:00+08:00,28147,28152,28071,28116,HSI,^HSI,10044852719310111520,2025-06-04 01:47:50.689417+08:00
205,2019-02-12 15:00:00+08:00,28117,28155,28087,28123,HSI,^HSI,92677284370815895,2025-06-04 01:47:50.689417+08:00
210,2019-02-13 09:00:00+08:00,28195,28311,28102,28216,HSI,^HSI,8165441942006185734,2025-06-04 01:47:50.689417+08:00
211,2019-02-13 11:00:00+08:00,28215,28390,28200,28370,HSI,^HSI,13615068183600995936,2025-06-04 01:47:50.689417+08:00
212,2019-02-13 13:00:00+08:00,28361,28509,28342,28456,HSI,^HSI,204161411180319950,2025-06-04 01:47:50.689417+08:00
213,2019-02-13 15:00:00+08:00,28455,28471,28391,28400,HSI,^HSI,3988132840010650347,2025-06-04 01:47:50.689417+08:00
218,2019-02-14 09:00:00+08:00,28317,28442,28222,28228,HSI,^HSI,15590270882274626773,2025-06-04 01:47:50.689417+08:00
219,2019-02-14 11:00:00+08:00,28228,28380,28218,28355,HSI,^HSI,1228630131890456479,2025-06-04 01:47:50.689417+08:00
220,2019-02-14 13:00:00+08:00,28355,28445,28324,28385,HSI,^HSI,5083833078618821066,2025-06-04 01:47:50.689417+08:00
221,2019-02-14 15:00:00+08:00,28386,28420,28289,28339,HSI,^HSI,8376543556860940780,2025-06-04 01:47:50.689417+08:00
226,2019-02-15 09:00:00+08:00,28125,28233,27874,27937,HSI,^HSI,4169502312993970601,2025-06-04 01:47:50.689417+08:00
227,2019-02-15 11:00:00+08:00,27937,27949,27883,27914,HSI,^HSI,14305695788725335433,2025-06-04 01:47:50.689417+08:00
228,2019-02-15 13:00:00+08:00,27914,27914,27804,27826,HSI,^HSI,16552723564203896036,2025-06-04 01:47:50.689417+08:00
229,2019-02-15 15:00:00+08:00,27827,27895,27781,27867,HSI,^HSI,7093831695354579502,2025-06-04 01:47:50.689417+08:00
234,2019-02-18 09:00:00+08:00,28210,28370,28127,28334,HSI,^HSI,1054677202361363009,2025-06-04 01:47:50.689417+08:00
235,2019-02-18 11:00:00+08:00,28334,28384,28280,28285,HSI,^HSI,3611267174828337208,2025-06-04 01:47:50.689417+08:00
236,2019-02-18 13:00:00+08:00,28285,28368,28270,28346,HSI,^HSI,10930527016451929834,2025-06-04 01:47:50.689417+08:00
237,2019-02-18 15:00:00+08:00,28345,28359,28259,28334,HSI,^HSI,2783470061303484382,2025-06-04 01:47:50.689417+08:00
242,2019-02-19 09:00:00+08:00,28291,28448,28257,28430,HSI,^HSI,8809917320072541160,2025-06-04 01:47:50.689417+08:00
243,2019-02-19 11:00:00+08:00,28430,28436,28299,28299,HSI,^HSI,8370937332062820418,2025-06-04 01:47:50.689417+08:00
244,2019-02-19 13:00:00+08:00,28300,28306,28166,28260,HSI,^HSI,15934144017007865872,2025-06-04 01:47:50.689417+08:00
245,2019-02-19 15:00:00+08:00,28260,28260,28128,28155,HSI,^HSI,10234512528624024660,2025-06-04 01:47:50.689417+08:00
250,2019-02-20 09:00:00+08:00,28297,28573,28261,28489,HSI,^HSI,4580607830498886984,2025-06-04 01:47:50.689417+08:00
251,2019-02-20 11:00:00+08:00,28488,28522,28296,28373,HSI,^HSI,984230884394849493,2025-06-04 01:47:50.689417+08:00
252,2019-02-20 13:00:00+08:00,28376,28483,28334,28436,HSI,^HSI,9019253790985326545,2025-06-04 01:47:50.689417+08:00
253,2019-02-20 15:00:00+08:00,28435,28514,28413,28510,HSI,^HSI,15176333214519520553,2025-06-04 01:47:50.689417+08:00
258,2019-02-21 09:00:00+08:00,28545,28684,28363,28673,HSI,^HSI,3459904085090299477,2025-06-04 01:47:50.689417+08:00
259,2019-02-21 11:00:00+08:00,28672,28744,28628,28701,HSI,^HSI,4574250093538692899,2025-06-04 01:47:50.689417+08:00
260,2019-02-21 13:00:00+08:00,28699,28799,28521,28597,HSI,^HSI,4071003089803139011,2025-06-04 01:47:50.689417+08:00
261,2019-02-21 15:00:00+08:00,28598,28657,28563,28655,HSI,^HSI,8037669599840204812,2025-06-04 01:47:50.689417+08:00
266,2019-02-22 09:00:00+08:00,28508,28570,28417,28507,HSI,^HSI,3878526425198598666,2025-06-04 01:47:50.689417+08:00
267,2019-02-22 11:00:00+08:00,28509,28605,28482,28557,HSI,^HSI,14922226260167350936,2025-06-04 01:47:50.689417+08:00
268,2019-02-22 13:00:00+08:00,28560,28745,28535,28729,HSI,^HSI,14693098336914631733,2025-06-04 01:47:50.689417+08:00
269,2019-02-22 15:00:00+08:00,28729,28864,28701,28806,HSI,^HSI,6384255711934156948,2025-06-04 01:47:50.689417+08:00
274,2019-02-25 09:00:00+08:00,28936,29018,28740,28813,HSI,^HSI,7236825700665515050,2025-06-04 01:47:50.689417+08:00
275,2019-02-25 11:00:00+08:00,28813,28930,28793,28890,HSI,^HSI,14331663563704465732,2025-06-04 01:47:50.689417+08:00
276,2019-02-25 13:00:00+08:00,28890,28990,28812,28952,HSI,^HSI,11519430155393527212,2025-06-04 01:47:50.689417+08:00
277,2019-02-25 15:00:00+08:00,28952,28982,28866,28891,HSI,^HSI,4556576443105447050,2025-06-04 01:47:50.689417+08:00
282,2019-02-26 09:00:00+08:00,28961,28996,28743,28806,HSI,^HSI,2607408632089679986,2025-06-04 01:47:50.689417+08:00
283,2019-02-26 11:00:00+08:00,28805,28853,28767,28787,HSI,^HSI,7786117981270371758,2025-06-04 01:47:50.689417+08:00
284,2019-02-26 13:00:00+08:00,28793,28863,28702,28725,HSI,^HSI,2553865438427099078,2025-06-04 01:47:50.689417+08:00
285,2019-02-26 15:00:00+08:00,28727,28796,28711,28727,HSI,^HSI,200170851700022591,2025-06-04 01:47:50.689417+08:00
290,2019-02-27 09:00:00+08:00,28867,28949,28833,28905,HSI,^HSI,7845099658340211004,2025-06-04 01:47:50.689417+08:00
291,2019-02-27 11:00:00+08:00,28905,28981,28893,28939,HSI,^HSI,8858753544543996572,2025-06-04 01:47:50.689417+08:00
292,2019-02-27 13:00:00+08:00,28934,29038,28685,28765,HSI,^HSI,12169718042224465381,2025-06-04 01:47:50.689417+08:00
293,2019-02-27 15:00:00+08:00,28764,28794,28721,28737,HSI,^HSI,7573721910788400749,2025-06-04 01:47:50.689417+08:00
298,2019-02-28 09:00:00+08:00,28745,28913,28644,28840,HSI,^HSI,8591595505206672451,2025-06-04 01:47:50.689417+08:00
299,2019-02-28 11:00:00+08:00,28841,28859,28737,28785,HSI,^HSI,2624999330333881263,2025-06-04 01:47:50.689417+08:00
300,2019-02-28 13:00:00+08:00,28785,28847,28660,28664,HSI,^HSI,368490767567590174,2025-06-04 01:47:50.689417+08:00
301,2019-02-28 15:00:00+08:00,28665,28696,28563,28666,HSI,^HSI,13398696994608753524,2025-06-04 01:47:50.689417+08:00
306,2019-03-01 09:00:00+08:00,28705,28840,28652,28827,HSI,^HSI,5593153427738428036,2025-06-04 01:47:50.689417+08:00
307,2019-03-01 11:00:00+08:00,28826,28837,28690,28760,HSI,^HSI,12380987947246928833,2025-06-04 01:47:50.689417+08:00
308,2019-03-01 13:00:00+08:00,28761,28783,28671,28758,HSI,^HSI,336948622278783557,2025-06-04 01:47:50.689417+08:00
309,2019-03-01 15:00:00+08:00,28758,28821,28730,28730,HSI,^HSI,12966548538975766298,2025-06-04 01:47:50.689417+08:00
314,2019-03-04 09:00:00+08:00,28870,28870,28723,28820,HSI,^HSI,11938026059445228877,2025-06-04 01:47:50.689417+08:00
315,2019-03-04 11:00:00+08:00,28819,29200,28809,29151,HSI,^HSI,11628412511986425931,2025-06-04 01:47:50.689417+08:00
316,2019-03-04 13:00:00+08:00,29153,29255,28934,28982,HSI,^HSI,5545710292156392628,2025-06-04 01:47:50.689417+08:00
317,2019-03-04 15:00:00+08:00,28983,29008,28841,28885,HSI,^HSI,9780168783124387572,2025-06-04 01:47:50.689417+08:00
322,2019-03-05 09:00:00+08:00,28755,28914,28675,28909,HSI,^HSI,6782683463378280628,2025-06-04 01:47:50.689417+08:00
323,2019-03-05 11:00:00+08:00,28908,28963,28746,28896,HSI,^HSI,10677355362255845246,2025-06-04 01:47:50.689417+08:00
324,2019-03-05 13:00:00+08:00,28892,28989,28833,28937,HSI,^HSI,1974585004515147528,2025-06-04 01:47:50.689417+08:00
325,2019-03-05 15:00:00+08:00,28935,28975,28867,28890,HSI,^HSI,14354476896161867248,2025-06-04 01:47:50.689417+08:00
330,2019-03-06 09:00:00+08:00,28912,29086,28868,28979,HSI,^HSI,6116531959664375100,2025-06-04 01:47:50.689417+08:00
331,2019-03-06 11:00:00+08:00,28980,29025,28960,28990,HSI,^HSI,1489179036290861009,2025-06-04 01:47:50.689417+08:00
332,2019-03-06 13:00:00+08:00,28993,29063,28942,28989,HSI,^HSI,10163664707219906539,2025-06-04 01:47:50.689417+08:00
333,2019-03-06 15:00:00+08:00,28988,29067,28962,29029,HSI,^HSI,5761475225936986141,2025-06-04 01:47:50.689417+08:00
338,2019-03-07 09:00:00+08:00,28926,29012,28859,28922,HSI,^HSI,1427395230298829763,2025-06-04 01:47:50.689417+08:00
339,2019-03-07 11:00:00+08:00,28921,28936,28806,28887,HSI,^HSI,10713494566474167866,2025-06-04 01:47:50.689417+08:00
340,2019-03-07 13:00:00+08:00,28887,28889,28757,28802,HSI,^HSI,12554162242182088715,2025-06-04 01:47:50.689417+08:00
341,2019-03-07 15:00:00+08:00,28801,28821,28723,28723,HSI,^HSI,9488560338221005411,2025-06-04 01:47:50.689417+08:00
346,2019-03-08 09:00:00+08:00,28452,28507,28294,28416,HSI,^HSI,9064572895895804862,2025-06-04 01:47:50.689417+08:00
347,2019-03-08 11:00:00+08:00,28417,28436,28317,28323,HSI,^HSI,422987226498333768,2025-06-04 01:47:50.689417+08:00
348,2019-03-08 13:00:00+08:00,28325,28386,28251,28282,HSI,^HSI,13996895618982004915,2025-06-04 01:47:50.689417+08:00
349,2019-03-08 15:00:00+08:00,28283,28292,28176,28236,HSI,^HSI,10119310062841833757,2025-06-04 01:47:50.689417+08:00
354,2019-03-11 09:00:00+08:00,28089,28375,28089,28358,HSI,^HSI,7876094665948941646,2025-06-04 01:47:50.689417+08:00
355,2019-03-11 11:00:00+08:00,28358,28438,28339,28401,HSI,^HSI,1449763615248136839,2025-06-04 01:47:50.689417+08:00
356,2019-03-11 13:00:00+08:00,28406,28462,28356,28429,HSI,^HSI,6273738635857233845,2025-06-04 01:47:50.689417+08:00
357,2019-03-11 15:00:00+08:00,28429,28530,28410,28485,HSI,^HSI,5572142252657980100,2025-06-04 01:47:50.689417+08:00
362,2019-03-12 09:00:00+08:00,28761,28920,28727,28906,HSI,^HSI,18108950353171481561,2025-06-04 01:47:50.689417+08:00
363,2019-03-12 11:00:00+08:00,28907,28953,28906,28924,HSI,^HSI,14138428160773318963,2025-06-04 01:47:50.689417+08:00
364,2019-03-12 13:00:00+08:00,28925,28962,28809,28906,HSI,^HSI,4958670770644593174,2025-06-04 01:47:50.689417+08:00
365,2019-03-12 15:00:00+08:00,28907,28990,28900,28905,HSI,^HSI,15984126650190969510,2025-06-04 01:47:50.689417+08:00
370,2019-03-13 09:00:00+08:00,28910,28966,28710,28748,HSI,^HSI,13292753896632138125,2025-06-04 01:47:50.689417+08:00
371,2019-03-13 11:00:00+08:00,28749,28827,28725,28771,HSI,^HSI,3974236173780128643,2025-06-04 01:47:50.689417+08:00
372,2019-03-13 13:00:00+08:00,28767,28875,28732,28807,HSI,^HSI,16388774213050519021,2025-06-04 01:47:50.689417+08:00
373,2019-03-13 15:00:00+08:00,28808,28849,28787,28817,HSI,^HSI,17300366791620539666,2025-06-04 01:47:50.689417+08:00
378,2019-03-14 09:00:00+08:00,28872,28962,28820,28869,HSI,^HSI,2202824579046683646,2025-06-04 01:47:50.689417+08:00
379,2019-03-14 11:00:00+08:00,28868,28903,28675,28830,HSI,^HSI,2236825920891502342,2025-06-04 01:47:50.689417+08:00
380,2019-03-14 13:00:00+08:00,28828,28862,28761,28807,HSI,^HSI,4822395390825820612,2025-06-04 01:47:50.689417+08:00
381,2019-03-14 15:00:00+08:00,28808,28900,28795,28898,HSI,^HSI,7376848414887951383,2025-06-04 01:47:50.689417+08:00
386,2019-03-15 09:00:00+08:00,28900,29205,28832,29198,HSI,^HSI,10619790975988520196,2025-06-04 01:47:50.689417+08:00
387,2019-03-15 11:00:00+08:00,29199,29250,29063,29150,HSI,^HSI,12263780030548486430,2025-06-04 01:47:50.689417+08:00
388,2019-03-15 13:00:00+08:00,29140,29172,29043,29131,HSI,^HSI,14994851143330103224,2025-06-04 01:47:50.689417+08:00
389,2019-03-15 15:00:00+08:00,29130,29148,29013,29046,HSI,^HSI,11113407555231952697,2025-06-04 01:47:50.689417+08:00
394,2019-03-18 09:00:00+08:00,29135,29368,29062,29327,HSI,^HSI,5346166293215639547,2025-06-04 01:47:50.689417+08:00
395,2019-03-18 11:00:00+08:00,29327,29345,29185,29255,HSI,^HSI,13778590983643016930,2025-06-04 01:47:50.689417+08:00
396,2019-03-18 13:00:00+08:00,29259,29364,29243,29339,HSI,^HSI,14814676416685773081,2025-06-04 01:47:50.689417+08:00
397,2019-03-18 15:00:00+08:00,29339,29444,29319,29385,HSI,^HSI,9139460978591541643,2025-06-04 01:47:50.689417+08:00
402,2019-03-19 09:00:00+08:00,29376,29502,29359,29411,HSI,^HSI,4778481430490579193,2025-06-04 01:47:50.689417+08:00
403,2019-03-19 11:00:00+08:00,29412,29438,29335,29343,HSI,^HSI,15732516550743416797,2025-06-04 01:47:50.689417+08:00
404,2019-03-19 13:00:00+08:00,29344,29443,29335,29430,HSI,^HSI,9474143828938174751,2025-06-04 01:47:50.689417+08:00
405,2019-03-19 15:00:00+08:00,29431,29541,29422,29494,HSI,^HSI,12813553237750325137,2025-06-04 01:47:50.689417+08:00
410,2019-03-20 09:00:00+08:00,29386,29435,29261,29433,HSI,^HSI,6920980712569925160,2025-06-04 01:47:50.689417+08:00
411,2019-03-20 11:00:00+08:00,29432,29459,29299,29322,HSI,^HSI,4938094041211694886,2025-06-04 01:47:50.689417+08:00
412,2019-03-20 13:00:00+08:00,29321,29443,29316,29389,HSI,^HSI,17044472833710750747,2025-06-04 01:47:50.689417+08:00
413,2019-03-20 15:00:00+08:00,29389,29418,29291,29326,HSI,^HSI,317705321509849938,2025-06-04 01:47:50.689417+08:00
418,2019-03-21 09:00:00+08:00,29330,29477,29325,29397,HSI,^HSI,10955716133571545030,2025-06-04 01:47:50.689417+08:00
419,2019-03-21 11:00:00+08:00,29397,29415,29335,29393,HSI,^HSI,2857783445818938397,2025-06-04 01:47:50.689417+08:00
420,2019-03-21 13:00:00+08:00,29393,29423,29108,29132,HSI,^HSI,14112743356578060400,2025-06-04 01:47:50.689417+08:00
421,2019-03-21 15:00:00+08:00,29131,29179,29071,29117,HSI,^HSI,16934584412469925833,2025-06-04 01:47:50.689417+08:00
426,2019-03-22 09:00:00+08:00,29224,29270,28900,28905,HSI,^HSI,12967678382982619144,2025-06-04 01:47:50.689417+08:00
427,2019-03-22 11:00:00+08:00,28904,28948,28838,28901,HSI,^HSI,11081965177281757856,2025-06-04 01:47:50.689417+08:00
428,2019-03-22 13:00:00+08:00,28901,29048,28901,29039,HSI,^HSI,4720323617523442833,2025-06-04 01:47:50.689417+08:00
429,2019-03-22 15:00:00+08:00,29039,29125,29015,29085,HSI,^HSI,9724216411686227046,2025-06-04 01:47:50.689417+08:00
434,2019-03-25 09:00:00+08:00,28508,28683,28422,28618,HSI,^HSI,2725300690319085420,2025-06-04 01:47:50.689417+08:00
435,2019-03-25 11:00:00+08:00,28617,28624,28546,28596,HSI,^HSI,9182848279884696475,2025-06-04 01:47:50.689417+08:00
436,2019-03-25 13:00:00+08:00,28596,28655,28445,28480,HSI,^HSI,16650768821213663000,2025-06-04 01:47:50.689417+08:00
