,date,weekday
0,2025-06-04 09:50:59.128389+08:00,Wednesday
1,2025-06-04 10:50:59.128389+08:00,Wednesday
2,2025-06-04 11:50:59.128389+08:00,Wednesday
3,2025-06-04 12:50:59.128389+08:00,Wednesday
4,2025-06-04 13:50:59.128389+08:00,Wednesday
5,2025-06-04 14:50:59.128389+08:00,Wednesday
6,2025-06-04 15:50:59.128389+08:00,Wednesday
7,2025-06-04 16:50:59.128389+08:00,Wednesday
8,2025-06-05 09:50:59.128389+08:00,Thursday
9,2025-06-05 10:50:59.128389+08:00,Thursday
10,2025-06-05 11:50:59.128389+08:00,Thursday
11,2025-06-05 12:50:59.128389+08:00,Thursday
12,2025-06-05 13:50:59.128389+08:00,Thursday
13,2025-06-05 14:50:59.128389+08:00,Thursday
14,2025-06-05 15:50:59.128389+08:00,Thursday
15,2025-06-05 16:50:59.128389+08:00,Thursday
16,2025-06-06 09:50:59.128389+08:00,Friday
17,2025-06-06 10:50:59.128389+08:00,Friday
18,2025-06-06 11:50:59.128389+08:00,Friday
19,2025-06-06 12:50:59.128389+08:00,Friday
20,2025-06-06 13:50:59.128389+08:00,Friday
21,2025-06-06 14:50:59.128389+08:00,Friday
22,2025-06-06 15:50:59.128389+08:00,Friday
23,2025-06-06 16:50:59.128389+08:00,Friday
24,2025-06-09 09:50:59.128389+08:00,Monday
25,2025-06-09 10:50:59.128389+08:00,Monday
26,2025-06-09 11:50:59.128389+08:00,Monday
27,2025-06-09 12:50:59.128389+08:00,Monday
28,2025-06-09 13:50:59.128389+08:00,Monday
29,2025-06-09 14:50:59.128389+08:00,Monday
30,2025-06-09 15:50:59.128389+08:00,Monday
31,2025-06-09 16:50:59.128389+08:00,Monday
32,2025-06-10 09:50:59.128389+08:00,Tuesday
33,2025-06-10 10:50:59.128389+08:00,Tuesday
34,2025-06-10 11:50:59.128389+08:00,Tuesday
35,2025-06-10 12:50:59.128389+08:00,Tuesday
36,2025-06-10 13:50:59.128389+08:00,Tuesday
37,2025-06-10 14:50:59.128389+08:00,Tuesday
38,2025-06-10 15:50:59.128389+08:00,Tuesday
39,2025-06-10 16:50:59.128389+08:00,Tuesday
40,2025-06-11 09:50:59.128389+08:00,Wednesday
41,2025-06-11 10:50:59.128389+08:00,Wednesday
42,2025-06-11 11:50:59.128389+08:00,Wednesday
43,2025-06-11 12:50:59.128389+08:00,Wednesday
44,2025-06-11 13:50:59.128389+08:00,Wednesday
45,2025-06-11 14:50:59.128389+08:00,Wednesday
46,2025-06-11 15:50:59.128389+08:00,Wednesday
47,2025-06-11 16:50:59.128389+08:00,Wednesday
48,2025-06-12 09:50:59.128389+08:00,Thursday
49,2025-06-12 10:50:59.128389+08:00,Thursday
50,2025-06-12 11:50:59.128389+08:00,Thursday
51,2025-06-12 12:50:59.128389+08:00,Thursday
52,2025-06-12 13:50:59.128389+08:00,Thursday
53,2025-06-12 14:50:59.128389+08:00,Thursday
54,2025-06-12 15:50:59.128389+08:00,Thursday
55,2025-06-12 16:50:59.128389+08:00,Thursday
56,2025-06-13 09:50:59.128389+08:00,Friday
57,2025-06-13 10:50:59.128389+08:00,Friday
58,2025-06-13 11:50:59.128389+08:00,Friday
59,2025-06-13 12:50:59.128389+08:00,Friday
60,2025-06-13 13:50:59.128389+08:00,Friday
61,2025-06-13 14:50:59.128389+08:00,Friday
62,2025-06-13 15:50:59.128389+08:00,Friday
63,2025-06-13 16:50:59.128389+08:00,Friday
64,2025-06-16 09:50:59.128389+08:00,Monday
65,2025-06-16 10:50:59.128389+08:00,Monday
66,2025-06-16 11:50:59.128389+08:00,Monday
67,2025-06-16 12:50:59.128389+08:00,Monday
68,2025-06-16 13:50:59.128389+08:00,Monday
69,2025-06-16 14:50:59.128389+08:00,Monday
70,2025-06-16 15:50:59.128389+08:00,Monday
71,2025-06-16 16:50:59.128389+08:00,Monday
72,2025-06-17 09:50:59.128389+08:00,Tuesday
73,2025-06-17 10:50:59.128389+08:00,Tuesday
74,2025-06-17 11:50:59.128389+08:00,Tuesday
75,2025-06-17 12:50:59.128389+08:00,Tuesday
76,2025-06-17 13:50:59.128389+08:00,Tuesday
77,2025-06-17 14:50:59.128389+08:00,Tuesday
78,2025-06-17 15:50:59.128389+08:00,Tuesday
79,2025-06-17 16:50:59.128389+08:00,Tuesday
80,2025-06-18 09:50:59.128389+08:00,Wednesday
81,2025-06-18 10:50:59.128389+08:00,Wednesday
82,2025-06-18 11:50:59.128389+08:00,Wednesday
83,2025-06-18 12:50:59.128389+08:00,Wednesday
84,2025-06-18 13:50:59.128389+08:00,Wednesday
85,2025-06-18 14:50:59.128389+08:00,Wednesday
86,2025-06-18 15:50:59.128389+08:00,Wednesday
87,2025-06-18 16:50:59.128389+08:00,Wednesday
88,2025-06-19 09:50:59.128389+08:00,Thursday
89,2025-06-19 10:50:59.128389+08:00,Thursday
90,2025-06-19 11:50:59.128389+08:00,Thursday
91,2025-06-19 12:50:59.128389+08:00,Thursday
92,2025-06-19 13:50:59.128389+08:00,Thursday
93,2025-06-19 14:50:59.128389+08:00,Thursday
94,2025-06-19 15:50:59.128389+08:00,Thursday
95,2025-06-19 16:50:59.128389+08:00,Thursday
96,2025-06-20 09:50:59.128389+08:00,Friday
97,2025-06-20 10:50:59.128389+08:00,Friday
98,2025-06-20 11:50:59.128389+08:00,Friday
99,2025-06-20 12:50:59.128389+08:00,Friday
100,2025-06-20 13:50:59.128389+08:00,Friday
101,2025-06-20 14:50:59.128389+08:00,Friday
102,2025-06-20 15:50:59.128389+08:00,Friday
