,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-12-06 19:29:43.026720+08:00,甲戌,己未,甲子,己卯,庚寅,己未,甲寅,乙酉,甲戌,己申,甲寅,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17836229151199223076,2025-06-03 11:29:50.188893+08:00
1,2024-12-09 19:29:43.026720+08:00,庚戌,壬戌,丁卯,乙卯,丙子,己未,甲寅,辛未,庚戌,壬亥,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9878970797850118033,2025-06-03 11:29:50.188893+08:00
2,2024-12-10 19:29:43.026720+08:00,壬戌,癸亥,戊辰,丁卯,丙子,己未,甲寅,辛未,壬戌,癸子,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2711722809581601611,2025-06-03 11:29:50.188893+08:00
3,2024-12-11 19:29:43.026720+08:00,甲戌,甲子,己巳,己卯,丙子,己未,甲寅,辛未,甲戌,甲丑,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6251524179235487163,2025-06-03 11:29:50.188893+08:00
4,2024-12-12 19:29:43.026720+08:00,丙戌,乙丑,庚午,辛卯,丙子,己未,甲寅,辛未,丙戌,乙寅,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2607911968137773911,2025-06-03 11:29:50.188893+08:00
5,2024-12-13 19:29:43.026720+08:00,戊戌,丙寅,辛未,癸卯,丙子,己未,甲寅,辛未,戊戌,丙卯,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4667310786173591778,2025-06-03 11:29:50.188893+08:00
6,2024-12-16 19:29:43.026720+08:00,甲戌,己巳,甲戌,己卯,丙子,己未,甲寅,辛未,甲戌,己午,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,39846000647528377,2025-06-03 11:29:50.188893+08:00
7,2024-12-17 19:29:43.026720+08:00,丙戌,庚午,乙亥,辛卯,丙子,己未,甲寅,辛未,丙戌,庚未,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1315591260346514013,2025-06-03 11:29:50.188893+08:00
8,2024-12-18 19:29:43.026720+08:00,戊戌,辛未,丙子,癸卯,丙子,己未,甲寅,辛未,戊戌,辛申,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12906352474380764032,2025-06-03 11:29:50.188893+08:00
9,2024-12-19 19:29:43.026720+08:00,庚戌,壬申,丁丑,乙卯,丙子,己未,甲寅,辛未,庚戌,壬酉,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3944259511994802622,2025-06-03 11:29:50.188893+08:00
10,2024-12-20 19:29:43.026720+08:00,壬戌,癸酉,戊寅,丁卯,丙子,己未,甲寅,辛未,壬戌,癸戌,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2292514216811659718,2025-06-03 11:29:50.188893+08:00
11,2024-12-23 19:29:43.026720+08:00,戊戌,丙子,辛巳,癸卯,辛卯,己未,甲寅,丙戌,戊戌,丙丑,癸卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3049799031787402147,2025-06-03 11:29:50.188893+08:00
12,2024-12-24 19:29:43.026720+08:00,庚戌,丁丑,壬午,乙卯,辛卯,己未,甲寅,丙戌,庚戌,丁寅,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7667869496137660911,2025-06-03 11:29:50.188893+08:00
13,2024-12-25 19:29:43.026720+08:00,壬戌,戊寅,癸未,丁卯,辛卯,己未,甲寅,丙戌,壬戌,戊卯,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14789095956043537474,2025-06-03 11:29:50.188893+08:00
14,2024-12-26 19:29:43.026720+08:00,甲戌,己卯,甲申,己卯,辛卯,己未,甲寅,丙戌,甲戌,己辰,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8422490891897807807,2025-06-03 11:29:50.188893+08:00
15,2024-12-27 19:29:43.026720+08:00,丙戌,庚辰,乙酉,辛卯,辛卯,己未,甲寅,丙戌,丙戌,庚巳,己卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8389840065774432377,2025-06-03 11:29:50.188893+08:00
16,2024-12-30 19:29:43.026720+08:00,壬戌,癸未,戊子,丁卯,辛卯,己未,甲寅,丙戌,壬戌,癸申,庚卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,936491076498097386,2025-06-03 11:29:50.188893+08:00
17,2024-12-31 19:29:43.026720+08:00,甲戌,甲申,己丑,己卯,辛卯,己未,甲寅,丙戌,甲戌,甲酉,庚卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17463814362212350376,2025-06-03 11:29:50.188893+08:00
18,2025-01-01 19:29:43.026720+08:00,丙戌,乙酉,庚寅,辛卯,辛卯,己未,甲寅,丙戌,丙戌,乙戌,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,958993469817723323,2025-06-03 11:29:50.188893+08:00
19,2025-01-02 19:29:43.026720+08:00,戊戌,丙戌,辛卯,癸卯,辛卯,己未,甲寅,丙戌,戊戌,丙亥,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6310980224187339671,2025-06-03 11:29:50.188893+08:00
20,2025-01-03 19:29:43.026720+08:00,庚戌,丁亥,壬辰,乙卯,辛卯,己未,甲寅,丙戌,庚戌,丁子,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15354348744349444208,2025-06-03 11:29:50.188893+08:00
21,2025-01-06 19:29:43.026720+08:00,丙戌,庚寅,乙未,辛卯,丁丑,己未,甲寅,壬申,丙戌,庚卯,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2210610907909042765,2025-06-03 11:29:50.188893+08:00
22,2025-01-07 19:29:43.026720+08:00,戊戌,辛卯,丙申,癸卯,丁丑,己未,甲寅,壬申,戊戌,辛辰,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18302086490680149382,2025-06-03 11:29:50.188893+08:00
23,2025-01-08 19:29:43.026720+08:00,庚戌,壬辰,丁酉,乙卯,丁丑,己未,甲寅,壬申,庚戌,壬巳,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4077020581044889967,2025-06-03 11:29:50.188893+08:00
24,2025-01-09 19:29:43.026720+08:00,壬戌,癸巳,戊戌,丁卯,丁丑,己未,甲寅,壬申,壬戌,癸午,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9494740668218535008,2025-06-03 11:29:50.188893+08:00
25,2025-01-10 19:29:43.026720+08:00,甲戌,甲午,己亥,己卯,丁丑,己未,甲寅,壬申,甲戌,甲未,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10046201116994808382,2025-06-03 11:29:50.188893+08:00
26,2025-01-13 19:29:43.026720+08:00,庚戌,丁酉,壬寅,乙卯,丁丑,己未,甲寅,壬申,庚戌,丁戌,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6312900581527728463,2025-06-03 11:29:50.188893+08:00
27,2025-01-14 19:29:43.026720+08:00,壬戌,戊戌,癸卯,丁卯,丁丑,己未,甲寅,壬申,壬戌,戊亥,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15888516043376642101,2025-06-03 11:29:50.188893+08:00
