,target
2447,101.679
1080,103.882
2470,191.228
1535,192.95
674,172.688
1360,196.999
855,130.961
447,120.443
1341,176.076
2210,180.851
222,204.63
2466,146.965
2203,118.865
1600,180.43
2442,174.709
1666,165.016
45,180.293
2168,135.722
1870,98.8013
294,128.901
1990,149.468
588,111.365
2022,161.133
257,105.231
937,132.496
1556,161.223
2097,202.301
1309,185.729
436,137.282
942,119.561
1700,103.522
393,150.392
425,148.223
534,194.204
30,139.75
1825,103.68
2434,139.578
941,142.115
746,107.716
1719,189.992
1447,130.805
1247,133.564
1468,141.798
1688,115.484
2403,165.001
2274,183.587
1441,111.316
1179,174.66
344,167.187
556,180.595
1399,158.622
2098,132.142
680,191.706
2207,137.54
1888,188.597
570,127.674
352,183.734
91,149.136
1192,122.784
2216,115.403
1249,108.109
2395,161.863
261,105.175
1437,133.21
748,118.972
2277,146.784
2371,148.225
1826,120.795
969,128.984
567,179.634
2262,184.322
1858,103.214
2063,104.874
348,155.555
2259,107.701
1817,120.19
300,132.459
1266,191.227
2475,115.139
1229,181.9
964,111.647
2346,113.583
2332,117.345
2443,194.248
315,141.727
2260,115.514
453,101.775
913,147.647
601,198.264
175,170.647
900,200.45
1659,148.113
1647,122.238
37,198.053
974,151.618
123,110.553
1710,177.621
1450,182.148
1344,114.417
394,133.277
1897,149.845
1713,156.771
39,130.563
462,188.153
2144,141.773
1972,177.135
331,152.893
1740,187.016
1064,187.489
194,185.181
2326,194.66
2352,137.13
1613,171.431
634,188.8
322,194.037
1449,127.696
2397,100.493
266,153.082
1511,172.975
2093,155.057
1258,161.328
579,139.883
1508,157.848
1934,181.278
1269,118.72
892,127.688
2132,123.073
780,168.113
2230,141.092
2450,126.855
159,163.176
2269,195.104
1134,153.617
2040,158.255
849,168.741
1517,138.118
2387,196.332
1674,186.641
1503,138.102
53,155.752
1960,164.963
505,113.076
752,181.78
1356,167.668
2250,173.233
1368,182.144
1304,173.955
2014,146.575
771,116.116
2315,139.13
2212,195.657
1175,132.687
1171,102.68
1128,182.769
1151,103.84
2394,182.78
1900,135.339
963,100.331
2192,143.249
398,117.442
584,113.913
948,130.056
704,116.645
431,154.627
292,181.615
1818,174.442
1419,173.977
1499,118.744
2,152.487
576,181.154
2184,139.359
339,151.558
2023,195.761
925,187.37
265,136.51
376,159.966
271,155.34
696,165.265
1590,108.541
244,127.434
1502,170.543
476,162.31
1161,133.219
1177,165.824
1264,143.361
2152,108.993
1278,147.802
250,177.324
413,170.343
1795,159.476
1620,127.366
310,130.95
893,130.596
2399,150.184
15,112.091
721,108.93
2471,151.268
981,114.249
2083,134.522
1936,131.797
363,170.278
1491,118.25
182,195.049
985,159.064
1364,148.954
1997,139.898
2286,149.871
187,183.767
619,177.318
1131,200.272
614,162.88
1706,122.387
994,202.02
1996,106.907
371,101.085
1413,155.242
593,188.855
726,155.133
1809,142.262
687,117.292
2069,160.658
136,105.779
628,100.977
334,126.1
1453,146.733
1767,127.996
1109,186.069
1185,174.81
1755,186.544
710,178.683
1039,182.589
1286,149.559
1420,143.787
2275,104.338
1112,157.211
465,136.577
1336,96.6545
2448,135.2
1820,155.751
1104,123.433
2408,163.226
1962,115.255
1891,136.158
2092,195.349
1977,187.151
2303,155.689
2077,124.509
816,166.154
1067,121.315
274,130.651
1859,116.442
865,115.545
101,114.067
1514,152.351
107,106.939
2465,185.251
1456,200.446
1338,158.888
1204,163.135
1937,156.001
2464,134.917
1200,141.75
1472,178.436
712,139.566
72,141.486
2252,158.88
2380,151.425
481,126.779
2031,139.892
1395,136.017
1985,177.209
1410,121.281
405,165.08
757,119.877
1857,169.974
1592,182.558
1283,128.905
1737,165.221
743,138.368
806,155.006
2285,126.722
1295,141.46
1861,144.924
2076,122.608
148,130.396
2111,173.722
1412,146.843
692,119.989
818,125.154
1725,122.874
1602,103.255
1684,176.913
701,198.09
2190,176.04
921,162.268
905,133.008
2024,122.254
1538,179.062
1761,133.263
1210,198.722
167,130.941
730,111.349
1550,163.278
26,112.008
1321,105.274
2242,153.442
997,157.493
1176,113.312
1040,114.081
1593,177.569
1234,108.301
1902,186.027
41,179.47
1846,147.713
1598,131.028
1675,196.338
1352,184.929
1604,181.305
609,131.92
1132,97.1067
1965,161.683
441,100.694
1738,157.999
1551,135.141
493,131.463
236,129.419
551,106.853
520,178.053
1805,133.605
1138,165.115
720,104.733
1872,111.915
2187,112.193
58,115.003
631,107.963
1181,170.179
1615,116.577
592,183.686
2155,117.296
939,188.874
2302,164.251
904,129.843
1910,144.283
2375,143.473
2461,115.91
1398,105.915
1822,115.983
1876,197.322
706,134.419
1022,95.9469
745,97.186
2384,99.4303
2265,182.38
513,130.746
81,163.21
2194,143.704
914,138.69
2354,185.768
1784,117.64
150,133.047
774,147.118
329,182.875
6,175.521
943,151.745
1566,152.889
2021,188.443
909,192.177
468,140.367
181,194.388
164,189.682
451,197.706
490,141.777
1837,152.234
1143,133.161
1667,129.065
1111,161.734
2357,136.48
1576,154.068
1927,142.955
1454,193.567
2282,102.946
2185,114.274
1701,165.876
1760,191.102
327,163.117
442,177.406
1564,160.878
1726,175.585
832,181.662
1864,107.768
1958,129.366
1288,198.75
86,200.095
2417,171.449
777,130.384
2078,165.655
54,112.385
1840,192.312
1287,168.046
1656,139.453
1546,157.012
1245,174.996
113,139.541
2318,105.948
987,158.188
1849,179.118
2453,109.516
1009,107.58
1198,193.438
589,165.804
768,158.586
17,142.064
2033,193.617
2003,184.97
285,123.921
428,196.006
1333,131.912
669,162.048
31,184.531
722,131.519
951,136.586
2299,195.434
214,107.342
2094,145.575
1164,111.109
326,129.795
560,154.799
1086,107.092
1797,148.742
341,173.947
147,160.148
1807,102.621
1107,114.448
848,138.559
966,111.84
1072,143.039
155,142.462
2308,99.5205
1575,166.114
1002,130.752
1811,125.459
2071,124.862
1815,123.094
2188,142.502
2329,166.963
1203,159.543
2232,187.741
2322,190.926
1370,187.026
1452,187.64
1756,117.585
1943,119.212
2220,133.38
938,114.098
2222,197.837
346,173.183
2064,138.251
2451,135.111
1394,117.341
385,158.403
1552,169.012
1607,191.779
243,201.6
1838,198.005
936,140.953
2125,136.116
312,131.524
2416,108.537
1610,118.142
1332,102.776
968,105.383
660,190.869
935,168.969
370,175.695
566,109.49
1921,153.258
824,149.118
982,109.213
1942,106.847
1743,143.553
2127,122.815
813,136.389
778,118.064
1320,192.757
1494,201.596
1052,187.641
1780,114.889
1013,201.426
2106,130.893
2051,180.991
2349,136.262
126,163.48
887,161.661
1992,161.928
1347,190.073
1007,168.377
355,192.114
1003,177.801
682,140.045
827,154.295
1544,162.901
984,168.621
1233,187.498
2100,197.926
140,190.447
217,127.408
2011,180.053
2186,149.354
2197,166.72
1670,192.061
2128,134.419
22,156.639
711,190.39
1157,117.007
2246,141.554
871,139.039
1436,109.728
10,130.807
1709,123.605
2333,164.471
1665,181.282
1315,142.155
754,114.586
626,140.656
1697,146.404
129,168.083
843,169.462
323,123.52
2273,138.715
1423,175.556
1284,184.569
2398,102.322
14,185.921
2009,153.266
215,156.816
1654,121.219
1901,144.929
1182,189.579
1621,156.535
1533,113.484
864,139.812
516,155.628
597,157.481
195,164.724
1277,99.216
288,187.879
950,178.051
2327,128.927
1791,191.078
2358,166.341
1120,148.619
549,152.204
156,174.893
419,105.589
922,142.938
1612,140.187
477,175.403
1790,152.501
1619,150.221
553,140.286
1202,153.885
390,116.874
578,158.586
2290,121.7
1614,141.224
2244,152.488
820,181.152
2368,194.014
1006,146.975
1248,181.381
1606,186.348
664,123.98
2193,116.798
142,125.944
2153,107.499
1792,176.05
421,164.347
799,117.682
615,146.357
1318,182.288
295,201.996
401,106.188
88,118.029
2321,100.399
2436,144.545
131,180.959
1545,195.626
2279,149.032
2472,151.312
1402,104.056
2018,117.209
2240,174.182
1964,177.6
724,163.051
1314,110.836
1736,148.621
269,97.8464
1749,195.558
2044,109.742
1372,106.713
917,172.446
1582,111.416
1319,132.916
2117,186.351
