,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
0,2024-12-09 04:53:50,壬寅,丁未,壬子,丁未,丙子,己未,甲寅,辛未,己巳,丁未,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11739731163905382062,2025-06-03 20:54:09
1,2024-12-10 04:53:50,甲寅,戊申,癸丑,己未,丙子,己未,甲寅,辛未,辛巳,戊申,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3719953498165489482,2025-06-03 20:54:09
2,2024-12-11 04:53:50,丙寅,己酉,甲寅,辛未,丙子,己未,甲寅,辛未,癸巳,己酉,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1269335566516002013,2025-06-03 20:54:09
3,2024-12-12 04:53:50,戊寅,庚戌,乙卯,癸未,丙子,己未,甲寅,辛未,乙巳,庚戌,辛子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2821583372993398788,2025-06-03 20:54:09
4,2024-12-13 04:53:50,庚寅,辛亥,丙辰,乙未,丙子,己未,甲寅,辛未,丁巳,辛亥,壬子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14655343537683948976,2025-06-03 20:54:09
5,2024-12-16 04:53:50,丙寅,甲寅,己未,辛未,丙子,己未,甲寅,辛未,癸巳,甲寅,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12678424527684061377,2025-06-03 20:54:09
6,2024-12-17 04:53:50,戊寅,乙卯,庚申,癸未,丙子,己未,甲寅,辛未,乙巳,乙卯,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14458319959842961695,2025-06-03 20:54:09
7,2024-12-18 04:53:50,庚寅,丙辰,辛酉,乙未,丙子,己未,甲寅,辛未,丁巳,丙辰,丁子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10419576752643974316,2025-06-03 20:54:09
8,2024-12-19 04:53:50,壬寅,丁巳,壬戌,丁未,丙子,己未,甲寅,辛未,己巳,丁巳,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3985036064284198383,2025-06-03 20:54:09
9,2024-12-20 04:53:50,甲寅,戊午,癸亥,己未,丙子,己未,甲寅,辛未,辛巳,戊午,戊子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2379012393071957552,2025-06-03 20:54:09
10,2024-12-23 04:53:50,庚寅,辛酉,丙寅,乙未,辛卯,己未,甲寅,丙戌,丁巳,辛酉,癸卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2012288354465710850,2025-06-03 20:54:09
11,2024-12-24 04:53:50,壬寅,壬戌,丁卯,丁未,辛卯,己未,甲寅,丙戌,己巳,壬戌,癸卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11189845710015985320,2025-06-03 20:54:09
12,2024-12-25 04:53:50,甲寅,癸亥,戊辰,己未,辛卯,己未,甲寅,丙戌,辛巳,癸亥,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12726567187085605477,2025-06-03 20:54:09
13,2024-12-26 04:53:50,丙寅,甲子,己巳,辛未,辛卯,己未,甲寅,丙戌,癸巳,甲子,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12525399613961573267,2025-06-03 20:54:09
14,2024-12-27 04:53:50,戊寅,乙丑,庚午,癸未,辛卯,己未,甲寅,丙戌,乙巳,乙丑,甲卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8572089829949128660,2025-06-03 20:54:09
15,2024-12-30 04:53:50,甲寅,戊辰,癸酉,己未,辛卯,己未,甲寅,丙戌,辛巳,戊辰,己卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1506342390147666755,2025-06-03 20:54:09
16,2024-12-31 04:53:50,丙寅,己巳,甲戌,辛未,辛卯,己未,甲寅,丙戌,癸巳,己巳,庚卯,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10719917294317133836,2025-06-03 20:54:09
17,2025-01-01 04:53:50,戊寅,庚午,乙亥,癸未,辛卯,己未,甲寅,丙戌,乙巳,庚午,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14606405247524104233,2025-06-03 20:54:09
18,2025-01-02 04:53:50,庚寅,辛未,丙子,乙未,辛卯,己未,甲寅,丙戌,丁巳,辛未,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8565717574547502534,2025-06-03 20:54:09
19,2025-01-03 04:53:50,壬寅,壬申,丁丑,丁未,辛卯,己未,甲寅,丙戌,己巳,壬申,丙子,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17977611425971307724,2025-06-03 20:54:09
20,2025-01-06 04:53:50,戊寅,乙亥,庚辰,癸未,丁丑,己未,甲寅,壬申,乙巳,乙亥,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12534734536314484180,2025-06-03 20:54:09
21,2025-01-07 04:53:50,庚寅,丙子,辛巳,乙未,丁丑,己未,甲寅,壬申,丁巳,丙子,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10668898779653011117,2025-06-03 20:54:09
22,2025-01-08 04:53:50,壬寅,丁丑,壬午,丁未,丁丑,己未,甲寅,壬申,己巳,丁丑,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5225540674354042819,2025-06-03 20:54:09
23,2025-01-09 04:53:50,甲寅,戊寅,癸未,己未,丁丑,己未,甲寅,壬申,辛巳,戊寅,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2649230309455904472,2025-06-03 20:54:09
24,2025-01-10 04:53:50,丙寅,己卯,甲申,辛未,丁丑,己未,甲寅,壬申,癸巳,己卯,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6186225925910772593,2025-06-03 20:54:09
25,2025-01-13 04:53:50,壬寅,壬午,丁亥,丁未,丁丑,己未,甲寅,壬申,己巳,壬午,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12812813424488973511,2025-06-03 20:54:09
26,2025-01-14 04:53:50,甲寅,癸未,戊子,己未,丁丑,己未,甲寅,壬申,辛巳,癸未,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13945815177038776024,2025-06-03 20:54:09
27,2025-01-15 04:53:50,丙寅,甲申,己丑,辛未,丁丑,己未,甲寅,壬申,癸巳,甲申,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14651489496286698393,2025-06-03 20:54:09
28,2025-01-16 04:53:50,戊寅,乙酉,庚寅,癸未,丁丑,己未,甲寅,壬申,乙巳,乙酉,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13253997833786129746,2025-06-03 20:54:09
29,2025-01-17 04:53:50,庚寅,丙戌,辛卯,乙未,丁丑,己未,甲寅,壬申,丁巳,丙戌,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13329260639325135795,2025-06-03 20:54:09
30,2025-01-20 04:53:50,丙寅,己丑,甲申,辛酉,壬辰,甲辰,己酉,丁酉,癸巳,己丑,丙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9977139439717812660,2025-06-03 20:54:09
31,2025-01-21 04:53:50,戊寅,庚寅,乙酉,癸酉,壬辰,甲辰,己酉,丁酉,乙巳,庚寅,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8136212275929590562,2025-06-03 20:54:09
32,2025-01-22 04:53:50,庚寅,辛卯,丙戌,乙酉,壬辰,甲辰,己酉,丁酉,丁巳,辛卯,甲辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,17466635836587862814,2025-06-03 20:54:09
33,2025-01-23 04:53:50,壬寅,壬辰,丁亥,丁酉,壬辰,甲辰,己酉,丁酉,己巳,壬辰,乙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4279914919985344207,2025-06-03 20:54:09
34,2025-01-24 04:53:50,甲寅,癸巳,戊子,己酉,壬辰,甲辰,己酉,丁酉,辛巳,癸巳,乙辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2986374630339373936,2025-06-03 20:54:09
35,2025-01-27 04:53:50,庚寅,丙申,辛卯,乙酉,壬辰,甲辰,己酉,丁酉,丁巳,丙申,庚辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12974552427634187185,2025-06-03 20:54:09
36,2025-01-28 04:53:50,壬寅,丁酉,壬辰,丁酉,壬辰,甲辰,己酉,丁酉,己巳,丁酉,庚辰,己卯,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10329708323155395367,2025-06-03 20:54:09
37,2025-01-29 04:53:50,甲寅,戊戌,癸卯,己未,甲辰,乙巳,庚子,己亥,辛巳,戊戌,癸辰,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5985477376277322506,2025-06-03 20:54:09
38,2025-01-30 04:53:50,丙寅,己亥,甲辰,辛未,甲辰,乙巳,庚子,己亥,癸巳,己亥,癸辰,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,16531712990122473472,2025-06-03 20:54:09
39,2025-01-31 04:53:50,戊寅,庚子,乙巳,癸未,甲辰,乙巳,庚子,己亥,乙巳,庚子,癸辰,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14071781607117972794,2025-06-03 20:54:09
40,2025-02-03 04:53:50,甲寅,癸卯,戊申,己未,甲辰,乙巳,庚子,己亥,辛巳,癸卯,戊辰,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,14308384685520011030,2025-06-03 20:54:09
41,2025-02-04 04:53:50,丙寅,甲辰,己酉,辛未,戊寅,乙巳,庚子,癸酉,癸巳,甲辰,戊寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5325693522988249462,2025-06-03 20:54:09
42,2025-02-05 04:53:50,戊寅,乙巳,庚戌,癸未,戊寅,乙巳,庚子,癸酉,乙巳,乙巳,戊寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15558049940378279135,2025-06-03 20:54:09
43,2025-02-06 04:53:50,庚寅,丙午,辛亥,乙未,戊寅,乙巳,庚子,癸酉,丁巳,丙午,戊寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9085281633818847992,2025-06-03 20:54:09
44,2025-02-07 04:53:50,壬寅,丁未,壬子,丁未,戊寅,乙巳,庚子,癸酉,己巳,丁未,癸寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,2832219439803509017,2025-06-03 20:54:09
45,2025-02-10 04:53:50,戊寅,庚戌,乙卯,癸未,戊寅,乙巳,庚子,癸酉,乙巳,庚戌,甲寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13099476609972912841,2025-06-03 20:54:09
46,2025-02-11 04:53:50,庚寅,辛亥,丙辰,乙未,戊寅,乙巳,庚子,癸酉,丁巳,辛亥,甲寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6260289767040337116,2025-06-03 20:54:09
47,2025-02-12 04:53:50,壬寅,壬子,丁巳,丁未,戊寅,乙巳,庚子,癸酉,己巳,壬子,甲寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7442215430447896687,2025-06-03 20:54:09
48,2025-02-13 04:53:50,甲寅,癸丑,戊午,己未,戊寅,乙巳,庚子,癸酉,辛巳,癸丑,己寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,18203827974064215541,2025-06-03 20:54:09
49,2025-02-14 04:53:50,丙寅,甲寅,己未,辛未,戊寅,乙巳,庚子,癸酉,癸巳,甲寅,己寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,12481635404497277194,2025-06-03 20:54:09
50,2025-02-17 04:53:50,壬寅,丁巳,壬戌,丁未,戊寅,乙巳,庚子,癸酉,己巳,丁巳,庚寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10188068835778458808,2025-06-03 20:54:09
51,2025-02-18 04:53:50,甲寅,戊午,癸亥,己未,戊寅,乙巳,庚子,癸酉,辛巳,戊午,庚寅,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,3619542555881276549,2025-06-03 20:54:09
52,2025-02-19 04:53:50,丙寅,己未,甲子,辛未,癸巳,乙巳,庚子,戊子,癸巳,己未,乙巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11301757316498277180,2025-06-03 20:54:09
53,2025-02-20 04:53:50,戊寅,庚申,乙丑,癸未,癸巳,乙巳,庚子,戊子,乙巳,庚申,乙巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,9445961773625826846,2025-06-03 20:54:09
54,2025-02-21 04:53:50,庚寅,辛酉,丙寅,乙未,癸巳,乙巳,庚子,戊子,丁巳,辛酉,乙巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,6378070058639245183,2025-06-03 20:54:09
55,2025-02-24 04:53:50,丙寅,甲子,己巳,辛未,癸巳,乙巳,庚子,戊子,癸巳,甲子,丙巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,15719923144743981564,2025-06-03 20:54:09
56,2025-02-25 04:53:50,戊寅,乙丑,庚午,癸未,癸巳,乙巳,庚子,戊子,乙巳,乙丑,辛巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4998240748056022844,2025-06-03 20:54:09
57,2025-02-26 04:53:50,庚寅,丙寅,辛未,乙未,癸巳,乙巳,庚子,戊子,丁巳,丙寅,辛巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,8956516112486620930,2025-06-03 20:54:09
58,2025-02-27 04:53:50,壬寅,丁卯,壬申,丁未,癸巳,乙巳,庚子,戊子,己巳,丁卯,辛巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,10880278409539233303,2025-06-03 20:54:09
59,2025-02-28 04:53:50,甲寅,戊辰,癸酉,己未,癸巳,乙巳,庚子,戊子,辛巳,戊辰,壬巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,7125201568446000891,2025-06-03 20:54:09
60,2025-03-03 04:53:50,庚寅,辛未,丙子,乙未,癸巳,乙巳,庚子,戊子,丁巳,辛未,丁巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,1249987792432722311,2025-06-03 20:54:09
61,2025-03-04 04:53:50,壬寅,壬申,丁丑,丁未,癸巳,乙巳,庚子,戊子,己巳,壬申,丁巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,5377028719916595855,2025-06-03 20:54:09
62,2025-03-05 04:53:50,甲寅,癸酉,戊寅,己未,癸巳,乙巳,庚子,戊子,辛巳,癸酉,丁巳,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11116504111647866109,2025-06-03 20:54:09
63,2025-03-06 04:53:50,丙寅,甲戌,己卯,辛未,己卯,乙巳,庚子,甲戌,癸巳,甲戌,己卯,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,11425523996108193369,2025-06-03 20:54:09
64,2025-03-07 04:53:50,戊寅,乙亥,庚辰,癸未,己卯,乙巳,庚子,甲戌,乙巳,乙亥,己卯,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,13739213749128591010,2025-06-03 20:54:09
65,2025-03-10 04:53:50,甲寅,戊寅,癸未,己未,己卯,乙巳,庚子,甲戌,辛巳,戊寅,甲卯,乙巳,己酉,乙亥,癸卯,丙辰,庚午,辛酉,甲辰,戊申,HSI,4398158118460101774,2025-06-03 20:54:09
